,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600547.SH,X600362.SH,X600886.SH,X600795.SH,X000898.SZ,X600027.SH,X601992.SH,X002466.SZ,X600516.SH,X600111.SH,X600176.SH,X000629.SZ,X300072.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600339.SH,X000825.SZ,X600352.SH,X600801.SH,X000553.SZ,X600583.SH,X002110.SZ,X600426.SH,X601158.SH,X000786.SZ,X000301.SZ,X600489.SH,X000883.SZ,X000932.SZ,X600219.SH,X000792.SZ,X601699.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.332762158548889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244816148051521,0,0.0107000894261076,0.102713866752998,0.0257836898063673,0,0,0,0,0.0404102525454423,0,0.0203492832615539,0,0.00891093602565308,0,0,0,0,0,0,0,0,0,4.29064258210118e-05,-0.00835283489400471,0,0.0840337405041008,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.079000326818966,0,0,0.19491949514231,0,-0.0795196403962142,0,0,0.136414871864008,0,0,0.00905700598394218,0,0,0,0,0,0,0,0,-0.0247829847832249,0,0,-0.0121993231102367,0,0,0,0,0,-0.0558393813776371,0,0,0,0,0,0,0,0.0616051209072614,0,0,0.0571936381122784,0.00389792602722737,0.0261339043342285,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198956873890809,0.0155516062698985,0,0,0,0.0368622600388319,0,0,0,0,0,0.0754795995154535,0,0,0,0,0,0,0,0,0,0,0,0.29320519695001,0,0,0,0,0,0.0116339678502475,0,0,0.150106652388556,0.000521474298642861,0.00495430742219622,0,0,0.00997928351818004,0.00373120463427115,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0501741906787192,0,0,0,0.199319535932176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502489260970944,0,0,0,0.0119787390644323,0,0,0,0.000830494771803797,0,0,0,0,0.139064793665875,0,0,0,0.210919984691221,0,0,0.509908010993891,0,0,0.00981589272421468,0,0,0,0,0,0,0
X600547.SH,0,0,0.0309748616169156,0,0,0,0.0507013693930837,-0.0143524331706256,0,0,0,0,0,0,0,0,0.0182803781477914,0,0,0.0988596411695526,0,0.106596531243552,0,0,0,-0.019003646840506,0,0,0,0,0,0,0.131392829514552,0,0,0,0,0,0,0,0,-0.0838676012139164,0.822243498833924,0,0,0,0,0,0.0116724455518717,0,0.0245616274955309,0.020416659102269,0,0,0,0,0,0
X600362.SH,0,0,0.182436941300419,0,0.119490843453302,0,0,0,0,0,0,0,0.0217495614444436,0,0.0590930844927421,0,0,0,0,0,0,0,0,0,0.0590264082033381,0,0,0,0,0,0,0,0,0.0558964267392561,0,0,0,0,0,0,0,0,0,0,0,0,0.0543892385466129,0.0438278722469009,0,0,0.00192571602514781,-0.0310463001738384,0,0,0,0,0,0
X600886.SH,0,0.00076299522670277,0,0,0,0.259190638097335,0.0896691661369468,0.120175719122844,0,0,0,0,0.0294995978684454,0,0,0,0,0,0,0.063442754126605,0,0,0,0,0.0436138302681989,0,0,0,0,0,0,0,0.0245131681496196,0,0,0,0,0,0,0,0.0862095467880152,0,0,0,-0.0605248980157248,0.00673071547005846,0,0,0,0,0.020985295458107,0.0147550087532031,0,0,0,0,0,0
X600795.SH,0,0.0139693014961174,0,0,0,0,0.045876457268176,0,0,0,0,0.146742492310675,0.0182141205397268,0.0202450751678123,0.0540274251571268,0,0,0,0,0.193748917346521,0,0,0,0,0,0,0,0,0,0,0,0.0171910968799364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473788800823402,0,-0.0648130487561933,0,0.00184285234281463,0.00479960104456015,0,0,0,0,0,0
X000898.SZ,0,0.0995714729512807,0,0,0.0591212941217839,0.0258739034693367,0,0,0,0,0,0,0,0.139290374591781,0,0,0,0,0,0,0,0,0.234888969079548,0,0,0,0,0,0,0,0.515954355510187,0,0,0,-0.126302841490676,0,0,0.0814107374259599,0,0,0.0249648688767074,0,0,0,0.0663674159432432,0,0,0,0,0,0.00934371061994012,0.0323635904508645,0,0,0,0,0,0
X600027.SH,0,0,0.0175394049646689,0,0,0.296548172870268,0.19352394071537,0,-0.0306655842135956,0,0,0,0,0,0.0126257349294893,0,0.414507529293603,0.100438263401748,0.324657196034092,0,0,-0.139557904956277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19544201631667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395987102803328,-0.335938399061581,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0242778929104315,0.260694865841913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324334170924359,0,0,0,0,0,0,0,0,0.0581187991337318,0.0514103979118306,0,0.189901844234425,0,0,0,0,0,0,0,0,0,0.0725884519102598,0,0.00281931748651303,0,0,0,-0.0044017798522926,-0.00375421156859886,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0593130109933185,0,0.0601923551213146,0,0,0.277497532482413,0,0,0.108958002478013,0,0,0,0,0,0,0,0,0,0.0313940591671386,0,0,0,0.121426444671952,0,0.0541813070186127,0.722131292999816,0,-0.0736951488638632,-0.124479665953295,0,-0.185127097115158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151395744176751,0.0377121724734763,0,-0.00906057335720577,0,0,0,0
X600516.SH,0,0.198873623896436,0,0,0,0,0.039241039130768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804471140299807,0,0,0,0,0,0.19963829527921,0,0.0740392764414163,-0.0270292190926146,-0.00427153278778006,0,0.278228476379716,-0.119248870659141,0.238141858270115,0,0,0,0,0.184226277224665,0,0,0,0,0,0,0,0,0,-0.0404004842133451,-0.062443831941205,0,-0.12253954728642,0,0,0,0
X600111.SH,0,0,0,0.127009625831522,0,0,0.0858125101291058,0,0,0,0,0,0.165394706970828,0,0,0,0,0,0,0,0,-0.0299190332860567,0,0,0,0,0,0,0,0,0,0,0,0,0.131346360024747,0,0.00738385686739704,0,0,0,0.100444417714438,0,0.29895782244087,0,0,0,-0.0652358804528008,0,0,0.0247144956759456,-0.00628257433271636,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0371675103261276,0,0,0,0,0,0,0,0,0.062565642844876,0,0,0,0,0,0,0,0,0,0,0.250089212757308,0,0,0.0351553248848867,0,0,0.227046299861,0,0,0,0,0.0314682927198552,0,0,0.0101193280293066,0.0763967388720224,0,0.0778031161291617,0,0,0,0,0,0.0503382039393602,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,-0.0170363403594496,0,0,0,-0.68356707045992,0,0,0,0,0,0,0,0,0,0,0,0,0.177733664670021,0,0,0,0,0,0,0,-0.0960742866296279,-0.067425658935464,0,0,-0.375009100759363,0,0,0,0,0,-0.0249594954203581,0,0,0,0.446266321545187,0,-0.101593125485357,0,-0.119480044891911,0,0.0107560555127787,0.0776131512591636,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.049981783749881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242832963092793,0,-0.497241069218821,0,0,0.0907860284250867,0,0.643039702364321,0,0,0,0,0,0,0,0,0,0,0.314538781093504,0,0,0,0,0,-0.449036876788728,0,0.214785312419891,0,0,-0.266181916273465,-0.0756782726405255,-0.0233559386787565,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0706171363807429,0,0,0.0801484720142376,0,0,0,0.070345233103335,0,0.0669084186033688,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.176325191662414,0,0,-0.111533837594696,0,0.210783224127564,0,0,1.73472347597681e-18,0,0,0,0,0,0.0798676528135889,0.141531351219552,0,0,0,0,0,0,0,0,0.0164420086551496,-0.0705002826415204,0,-1.73472347597681e-18,0,0,0,0
X000709.SZ,0,0.0342937851018509,0,0,0.21972703356371,0,0,0,0,0,0,0.0250092624674537,0.0793196256458649,0,-0.0281359926273824,0,0.0591930553611925,0,0.0857873713087898,0,0,0,0.141704640742238,0,0,-0.0186304108092696,0,0.000325660529361021,0,0,0,0,0,0,0,0,0,0,-0.0172469626394627,0,0,0,0,0,0,0,0.0849836999456522,0,0,-0.0146162548995552,0.00524350920760285,-0.00980110345115888,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0439910683975898,0,0.0563314690828496,0,0,-0.0377071054448445,0,-0.00614173057968504,0,0,-0.109731402640064,0,0,0,0,0,0,0.86667934289307,0.260282586076034,0.186194196010976,0,0,-0.0400671445567258,0,0,0,0,-0.0205702144659996,0,0,0,0.0288090218177488,0,0,0,0,0,0,0,0,0,0,0.070543971948313,0,0.0937588884911316,0.0572788030131739,-0.0236786824191427,-0.0340617218366912,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-0.103039589872905,0,0,0,0,0,0,0,0,0,0,0,0,0.373203046080409,0,0,-0.059703837136811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308111422049854,0.0576336345040384,0,0,0,0,0,0.251071683174353,0,0,0,0,0,-0.007638283580957,-0.0159715854239412,0,0,0,0,0,0
X600339.SH,0.280688344216738,0,0,0,0,0,-0.0502555008232176,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0503739724596884,0.0594670590595274,0,0.0706822802835873,0,0,0,0,-0.00870329092230086,0,0.836966239916264,0,0,0,0,0,0,0,0,0,-0.000261774773102521,0,-0.0993433230329621,0,-0.035777939183243,-0.0408392945899432,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.179267730101952,0.120626065930298,0,0.0367401168973792,0,0,0,0,0.872829339485685,0,0.158003506701323,0,0,0,0.0238384933096757,3.46944695195361e-18,0,0,0,0,0,0,0,0.230627535872155,0,0,0,0,-0.105614497464478,0,0,0,-0.0202895865039231,0,0,-0.0797565805793625,0,0,0,0,-0.135840920068058,0,0.196871964492355,0,0,0.0258111379100819,0,0,0,0,0,0
X600352.SH,0,8.67361737988404e-19,0,0,0,0.014641361901226,0.0519734935735556,0,0,0.0898934169138408,0,0,0,0,0,0,0,0,0,0,0,0.0068565140717406,0.257591140160631,0,0,0,0.0862314171574447,0,0,0,0,0,0,0,0,0,0,0,0.107397514661546,0,0,0,0,0,0,0,0,0,0,0,0.0410654362774387,0.0200815944185562,0,0,0,0,0,0
X600801.SH,0,0,0.246267079012549,0.354977284979635,0,0,0.0958417980554034,0,0,0,0,0,-0.439582488837927,0,0.104945596963117,0,0,0,0,0,0.284764234720623,-0.157897857747615,0,0,0.269111019746887,0,0,0,0,0,0.0699107596546246,0,0,0,0,0,0,0,0.231418758878076,0,0,0,0.180237150491251,0,0,0,0,0,0,0,0.0262411965364432,0.0476090454616788,0,0,0,0,0,0
X000553.SZ,0.0818662591449992,0,0,0,0,0.105518180795579,0,0,0,0,0,0.0622380780839356,0.232772168355572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115621413952501,0,0.140001869402237,0,0,0.279960406748874,0,0,-0.017384148113117,0,0,0,0,0,0,0,0,-0.0456086328046781,0,0,-0.0570280350053098,0.0773620994378198,0,0,0,0,0,0,0
X600583.SH,0.237581395806599,0,0,0,0,0,0,0.0847624425347554,0,0.0348748053859628,0,0,0.158235991577357,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172622936003258,-0.00934412606202124,0,0,0.0315626844820487,0,0.280904103671151,0,0,0,0,0,0,0,0,0,0,0,0,-0.125123137720032,0.0353820676066381,0.168220924937926,0,0,0,0,0.016453251592999,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.449505890271574,0,-0.239484168782616,-0.0341244749726974,0,0,0,0,0.011563087587487,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0996296104777,0,0,6.93889390390723e-18,0,0,0,0.268993818298762,0,0,0,0,0,0.0544427378779535,0,0,0,0.429722947728966,0,0.00329052231459561,0,0,0.0156723923091774,0.00238460809667929,-1.38777878078145e-17,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.297601499250758,-0.101374536077176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353958656277549,0,0.116907440820943,0,0,0,0.31241840697663,0,0,0,0.096709695110278,-0.143580013465334,0,-2.77555756156289e-17,0,0,0,0,0,0,0.195009383688338,0,0,0,0,0,0.00922340822735583,0.0114976759697589,0,0,0,0,0,0
X601158.SH,0,0.00208397872166485,0,0,0,0.0160351862969394,0.00616360926046843,0,0,0.0473306901963008,0,0,0,0,0,0.172602412220386,0,0,0,0,0,0.0501356037811331,0.0496328573588709,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0938162831074233,0.0113296116691485,0.0196367425087549,0,-0.011878784703808,0,0,0,0,0,0,0,0,0.079276079370597,0,0,0,-0.00521458780342494,-0.00953754080751031,0,0,0,0,0,0
X000786.SZ,0,0,0,0.471567072722189,0,0.0137169940104505,0.0705308614804469,0,0,0,0,0,0.0306536221413541,0,0,0,0,0,0,0,0,0,0,0.0466413787328023,0,0,0,0.101220018623248,0,0.0916725977681975,0.0509139630915878,0,0,0.561980523563208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115372458814496,-0.0272705534971232,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0655626346546263,0,0,0,0,0,0.162226329028521,0.0859005559347824,0,0.0454077465231294,0,0,0,0,0,0.0903302091694307,0.0906192931185101,0,0,-0.0921096140951115,0,0.186468354117221,-0.276223332939761,0,0,0.120456295288295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028054793566865,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0111452510252787,0,0,0,0,0,0,0.189646842292535,0,0.559976336626076,0,0,0,0,0,0,0,0,0,0,-0.033635102803119,0,0,0,0,0,0.0339116750444398,0,0,0.0376378297195403,0,0,0,0,0,0,0,0,0,0,0,0.00966465550050307,0,0,0,-0.00133237673671933,-0.00711899913886058,0,0,0,0,0,0
X000883.SZ,0,0,0,0.10731781455331,0,-0.0077990690125507,0.0832170541532145,0,0,0,0,0,0,0,0.0228545611778119,0,0,0,0,0,0,0,0,0,0,0,0,0.0134042841682935,0,0,0,0,0,0,0,0.112982846371061,0.0948223453491296,0,0,0,0,0,0,0,0,0,0.0906742051627645,0,-0.0431420421694246,0,-0.00303162890828364,0.00152053714814382,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115220309942412,0,0,0,0,0,0,0,0,0.134240842119893,0,0,0.0502230104538332,0,0,0,0,0.248306371207341,0,-0.0140570249668067,0,-8.67361737988404e-19,0,0,0.492738805881578,0.0591562914355215,0,0,0,0,0,0,0,0.0129184550279429,-1.73472347597681e-18,0,0,-0.00865616128770651,-0.0125201388849368,0,0,0,0,0,0
X600219.SH,0,0,0.069952351647522,-0.197939908582393,0,-0.0258967385007945,0.0560873014907691,0.024592757885971,0,0,0,0,0.246976319188484,0,0,0,0,0,0,0,0,0.0542714236763809,0,0,0.0739339261259717,0,0.160356061831781,0,0,0,0,0,0,0,0,0,0.0495174648943728,0,0,0,0,-0.0564879455018043,0,0,0,0,0.0156515727833013,0.121686358230574,0,0,0.0142088990910558,0.0206202159444993,0,0,0,0,0,0
X000792.SZ,0,0,-0.0185956876118333,0,-0.421857316767158,-0.186995055823186,0.144842254119236,0,0,0,0,0,0,0,0,0,0,0,-0.203702859829105,0,0.702605075451029,0,0,0,0,0,0.068399000933127,0.260050214852394,0,0.109781634727671,0,0,-0.0386868413423973,0,0,0.193902371854866,0,0,0,0,0,0,0,0,0.0592707669381694,0,0,0,0,-0.288476259026985,0.0654298105168932,0.0385030295994986,0,0,0,0,0,0
X601699.SH,0,0,0.128358115793899,0.0404869323106575,0.228946174377801,0,0,0,0,0,0,0,0,0.286920317033693,0,0,0,0,0,0,0.0994902316847212,0,0,0,0,0,0,0,0,0,0.00831326361174428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152272500425098,-0.00870800535959417,0,0,0,0,0,0
X000408.SZ,0,0,0.170706496428563,0,0,0.169562726681112,0.135413582161688,0,-0.795785951292213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246418730526935,-0.0206553485002743,0,0.142848402287295,0,-0.165529994386277,0,0,0.0872979140521073,0,0,0,0,0,0,0,0,0,0,0,0.16321288425108,0,0,0,0,0.0401330411340312,0,0,0,0,0,0
Change_TY3M,-0.0762178702978028,0,0,0,0,0,0.0852319314372412,0,0,0,0,0.0576593978121389,0,-0.437161193932244,0,0,0,0,-0.225304064853925,0,0,0.378580438758416,-0.287671871971017,0,0,0.0334753031837161,0,0,0,0,0,0,0,0,0,0,0,0.231107043265187,0,0,0,0,-0.13779366623334,0,0,0,0,0,0,0,-0.0725668178603836,-0.126106123955603,0,0.191260800208465,0,0,0,0
Slope,0,0,0,0,0,-0.644905553413276,0.770043969446954,0,-0.904790440283114,0,0,-0.501753021455698,0,0,0,0,0,0,0.547405781939735,0,0,0,-1.06263239826382,0,0,0.149701883616398,0,0,0,-0.759681174002545,0,0,0,0,-0.391472416702473,0,0,0,2.45547382066186,0,0,0,0,0,-0.402107872607461,0,0.386225590448699,0,0,-2.18250646583234,0,-1.1683880149592,0.411101556924544,0,0,0,0,0
TED,0.0434689527730779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534783238230484,0,0,0,-0.582443954476523,0,0,0,0,0,0,0,0.752171927026797,-0.824936032729634,0,0,0,0,0,0,1.00809535302691,0,0,0,0,0,0,0,-0.00294519376046281,0,-0.178797978896048,-1.57340925509186,-0.62841089852591,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0957868186880184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00916757114893182,0,0,0,0,0,0,0,0,-0.114654005517457,0,0,0,-0.0864118761628848,0,0.0208795610807611,0,0,0,-0.00192553460507349,0,0,0,0.00414043788902143,0,0.0106284314434309,0,0,0,0,0,0,0
MKreturn,0,-3.46944695195361e-18,0,0,0,-0.0116956197048454,0.00299814138860789,0,0,0,0,0,0,-0.155746725181365,0,0,0,0,0,0,0,0,0,0,0,0.0358469580232386,0.0861050836725886,0.261760799965992,0,0,0,0,0,0,0,0,0.010683849829138,0.0137670887554949,0.078457500136191,0,0,-0.204352630687868,-0.239031650196303,0,0,0,0,0,0,0.104767584395168,0.00484121166870593,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00432291287383256,0,0,0,0,0,0,0,0,0,0,0,0,0.00113594936706183,0,0,0,0,0,0,-0.00184169433927864,0,0,0.00544661115362653,-0.00282608369439302,0,0,0.0032681588966972,0,-0.000771273169952151,0,0,-0.000890716349673437,-0.00134256346638568,0,0,0,0,0,0,0,0,0,0,0.00378475816121149,0.00168732339532621,0,3.73677328945051e-05,0,0,0.00973899388317157,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0160091048008543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183095938420279,-0.0181557290147818,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264060613286677,0,0.00295310821177304,-0.00300187263486403,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000115716843891417,0,0,0,-0.00568651185048769,0,0,0,0,0,0,0,0,0,0,0,0.00450283173023418,0,0,0,0,0.00378682399170733,0,0,0,0,0,0,0,0,0,0,0.00316572837405502,0.00831199421843648,0,0,0,0,0,-0.0134588050973337,0,0,0,0.00913340575636464,0,0.00514167885433495,-0.00813232557565767,0,0,0,0,0,0
