,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X601992.SH,X000898.SZ,X600176.SH,X002466.SZ,X600111.SH,X000709.SZ,X600516.SH,X600352.SH,X600299.SH,X002460.SZ,X000629.SZ,X600489.SH,X601158.SH,X600808.SH,X600219.SH,X600801.SH,X000786.SZ,X000825.SZ,X000883.SZ,X600157.SH,X000553.SZ,X600583.SH,X002470.SZ,X000408.SZ,X002110.SZ,X000539.SZ,X002271.SZ,X600612.SH,X600339.SH,X600021.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0362854507406039,0,0,0,0,0,0,0.222982692023148,0,0,0,0,0,0,0,0,0,0,0.0581880307618272,0,0.000297129833512955,0,0,0,0,-0.0757321789322326,0,0,0.0384330337990171,0,0,0,0.137564784675424,0,0,0,0,0.13664370450292,0,0,0,0,0,0,0,0.241925644002987,0,0,0,-0.0254104672178425,0.00683756623892778,0,0,0,-0.0303594028055712,0,0
X600028.SH,0.252847601306202,0,0,0,0,0.00779063119668787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153775020719363,0.0611714293985871,0,0,0,0,0,0,0,0,-0.0989456175147481,0,0.037095419667143,0,0,0,-0.00521320545400978,0.0715673111931832,0,0.402597665813987,0,0,0,0.0121921803349545,0.132383156588924,0,-0.087565382458281,0,0,0,0
X601088.SH,0.279828394840384,0,0,0,1.73472347597681e-18,-0.344934983535168,0,0,0,2.77555756156289e-17,0,0,0,0.0360764465046247,0,0,0,0,0.171591294806807,0,0,0.238608906532873,0.150915369319878,0,0,0,0,0,0,0,0,0,0.134897747738851,0,0,0,0,0,0.0472871779779691,0,0,0,0,0,0,0,-0.130748066026902,0.00439507004855048,0,0,0,-0.0120537101158323,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.266577661083806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954313309719752,0,0,0.0115121705274231,0,0,0,0,0.201246975428348,0,0,0,0,-3.46944695195361e-18,0,0,0.0287795487177593,0,-0.192532281510145,0,0,0,0,0,0,-0.0227550999552597,0.036052235576241,0,0,0,0.0456625888044982,0,0
X600019.SH,0,0,0.081987334203662,0,0,0,0.127713525024931,0,0,0,0,0,0,0,0,0,0,0,0.114780612662244,0,0.326136800941948,0,0,0,0,0,0,0,0,0,-0.10979781944372,0,0,0,0,0,0,0,0.0179517394269192,0,0.0794323604754857,0,0,0.0806463209846153,0,0,0.00667170876395674,0,0,0,0,0.0121124625480395,0.00305179280760301,0,0,0,0.016653148924989,0,0
X600011.SH,0,0,0,0.151411798730183,0,0,0.15950980531657,0,0,0,0,0,0,0,0,0,0,0.649588550210871,0,0,0,0,0,0,0,0,0,0,0,0.101387901014939,-0.0930799320173355,0,0,0,0,0,0,0,0.0347273427398268,0,0,0.0141029798684512,0,0,0,-0.108710752295447,0.025036475118782,-0.151450839457034,0,0,0,0,0,0,0,0,-0.0334538643187764,0,0
X600309.SH,0,0,0,0,0,0.319947880978853,0,0,0,0,0,0,0,0,0,0,0,0,0.236051619256267,0,0,0,0,0,0,0,0,0,0,-0.320675638372219,-0.201025539708725,0,-0.352477933983755,0,-0.0240736695323902,0.272502306078588,0,0,0,0,0,0.348927265129677,0.0563556167075463,0.348346151641245,0.00337159315717697,0,0,0,0,0,-0.362714002863172,-0.0432849891344687,0,0,0,0,0,0,0
X600010.SH,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00724992370029181,0,0,0,0,0,0,0,0,0,0,0.0206885642198918,0,0,-0.0746708899465047,0,0,0,0,0,0,0.172408940427993,0,0,0,0.135633369907363,0.263217599927639,0,0,0,-0.0799258125649045,0.170704828851725,0,0,0,0,0,0,0,0,0,0,0,-0.00731579360427365,0.0134969436352166,0,0,0,0.0207238025307489,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364131874569846,0.0417671917887731,0,0.254382781642995,0,0,0,0.0303270226895631,0.756918084653574,0,0,0,-0.181919774130063,0,0,0,0,0,0,0,0,0.0471025402841533,0,0,0.0267242606770787,0,0,0,0,0,-0.0100637260765523,0,0,0,0,0,0
X601898.SH,0.441816587616015,0,0,0,0,0,0,0,0,0,0.160352778385612,0,0,0,0,0,0,0.028730183377914,0.0555094821686066,0,0,0.0660136872502097,0,0,0,0,0,0,0,0.0280950924546959,0,0,0,0,0.0259205674762129,0,0,0,0.0224682911860684,0.0127815891193035,0,0,0,0.116970383222528,0,0,0,0,0,0,0,-0.01876192827103,0.0401329194325742,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.175652517537581,0,0,0,0,0,0.0398491558708354,0,0.0568345550860927,0,0,0,0,0.178598778299217,0,0,0,0,0,0,0,0,0,0,0,0.0126886483212715,0.0406591445821979,0,0,0,0.101064669599112,0,0,0,0,0,0.0308218938184756,0,0,0.0388395757392221,0,0,-0.0131360944337558,0,0,0,0,-0.00179403081597177,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.211314025541277,0,0,0.120514226487896,0,0,0,0,0,0.107128170351541,0,0,0,0,0,0,0,0.327659415542704,-0.0407684206702124,0,0.035819472988057,0.190182761304353,0,0,0,0,0.0476777850697492,0,0,-0.0169590179924163,0.027963519416071,0,0,0,0,0,0.240203780307555,0.228262473779843,0,0,0,0.0557152896629118,-0.015441793342048,0,0,0,0,0,0,0
X600688.SH,0.145165278281159,0,0,0,0,0,0,0,0,0,0,0.147576463866315,0,0,0,0,0,0.0141711213644509,0,0,0,0,0.0774015359264657,0,0,-0.0857148203082661,0,0,0,0.0848516219888952,0,0,0,0,0,0,0,0,0,0,0,0.0346075784055317,0,0,0,0.0424487303032416,0,0,0,0,0.132955550323238,-0.0371666075906169,0.0712297443643224,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111415363721151,0,0.00720438326664502,0.0472911556480837,0.0557526077659195,0,0,0,0,0.142652027365963,-0.101682562202866,0,0,0,0,0,0,0.104633505845113,0,0,0,0,0,0,0,0,0,0,0,0.121743008362346,0,0,0,0,0.0217190785008171,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0890387571580343,0,0,0.0638526199461401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835749353051785,0.211690932184902,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00794863698343421,0.0448949828092262,0,0.126872200113571,0,0,0,-0.00917598833994743,-0.0193332515224552,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357035902147898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646716584296299,0,0,0,0.103257681344789,0,0,0,0,0,0,0,0.0412826297561164,0.02399377752967,0,0,2.71050543121376e-20,0.000753462461032939,0,0,0,-0.0135566163235254,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.020826097771789,0,0,0,0,0,0.0956097640143524,0,0,0,0,0,-3.46944695195361e-18,0,0,-6.93889390390723e-18,0,0.00710478459719028,0,0,0.0086203142087764,0.0486036094119561,0,0,0.0334035987060275,0,0,0,0,0,0,0.156010591644157,0,0,0,0.0399462558028536,0.0151902819249118,0,0.0679374510296437,0,0.139536102078554,0,0,-0.00122725829716054,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.499480569049461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933946504730428,0,0,0,0.0483711844449878,0,0,0,0,0,0,0.0199703271283657,0,0,0,0,0.065858488915717,0,0,-0.0968161719067956,0,0.322279526722328,0.0318746795478165,0,0,0.16975348058571,0,0,0.01665604778165,-0.0457156106739067,0,0,0,0,0,0
X600188.SH,0,-1.73472347597681e-18,0.198270581276826,0,0,0,0.0236979710203652,0,0.0306052321545404,0,0,0.597157081819944,0.404959298131854,0,0,0,0,-0.1410799376062,0,0,0,0.0551928685289726,0.079198530811104,0,0,0,0,0,0,0,0,0,0,0,-0.0948610895531034,0.197510045572243,0,0,0,0.0899316176003351,0,0,0,0,0,0,0.0621933782135418,0,0,0,0,-0.0123823929751211,0.0437896642016133,0,0,0,0,0,0
X601992.SH,0,0,0.287084091202262,0,0,0.0687502695546756,0,0,-0.0843969741594675,0,0,0,0,0,0,0,0,0,0,0,0,0.163897579841783,0,0,0,0,0.0109461062849966,0,0,0,0,0,0,0,0.062072353032318,0.122686125701992,0,0,-0.021967388362056,0.102649876874361,0,0,0.0686395791671286,0,0.020098995342198,0,0,0,0,0,0,0.0306391647889318,0,0,0,0,-0.0340001878590703,0,0
