,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X000786.SZ,X600489.SH,X002466.SZ,X000898.SZ,X002353.SZ,X600176.SH,X600299.SH,X002460.SZ,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600583.SH,X600219.SH,X000629.SZ,X600315.SH,X000027.SZ,X000630.SZ,X000792.SZ,X000401.SZ,X600985.SH,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0105886277155196,0,0,0.0501586226984169,-0.0172786149727015,0,0,0,0,0,0,0,0.0388842231869207,0,-0.0446245565740068,0,0.0561905701292038,0,0,0,0.0791351360654628,0,0,0,0,0.0423040696504262,0,0.100733262826081,0,0,0.0600898781278315,0,0,0,0,0,0,-0.0173146225209628,0,0,-0.00221819176689711,0,0.000782411972925572,0,0,-0.00648805982885262,0,0,0,0,0.0172197031439312,0,0
X600028.SH,0,0,0.000943751575921744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311955521721698,0,0,0,0.110683842018194,0,0,0,0,0,0,0,0,0.040579712759726,0,0,0,0,0.0199344971500648,0,0,-0.0137648653274933,0,0,0,-0.044944438504115,0,0,0,0,0,0,0,0,0.0037547546550928,0,0.314463477711479,0,-0.0147278956602138,0,0
X601088.SH,0,0,0,0.228363285995275,0,0,8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0,0,0.117704607834966,0,0,0,0.0475384540732248,0,0,-0.0904241174810131,0,0,0,0,0,0.209963843185304,0,0,0,-0.0913804929866601,0,0,0,0,0,0.0361522921499599,0,0,0,0,0,0,0.0732748552769994,0,-0.0658680472742998,0,0.0555190466544172,0,0,0,0,0,0,0,0.0261614971369916,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069919834868208,0,0,0,0,0,0.612617656116734,-0.047638473690354,-0.0409913820376942,0,-0.0977375336655502,0.0441177551673526,0,-0.0482537669427135,0,0,0,0,0,0,-0.0167694954073429,0,-0.0246220166894258,0,0,0,0,0,0,0,0,0,-0.0374141824612545,0,0,0,0,-0.0050390054519871,0,0,0,0,0.0235427459271942,0,0
X600309.SH,0,0,0,0,0,0,-0.141739266443275,0,0,0,0,0,0,0.0486624275061716,0.0165648076096613,0,0,0,0.0544301660082138,0,0,0,0.00480615262186849,0,0,0,0.058887328800387,0.118880120960606,0,0.0413762199270454,0,0,0,0,0.0271885285691776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165397056285018,0,0
X600019.SH,0,0,0.210034586078155,0,0,0,0,0,0.13921899803047,0,0,0,0,0,0,0,0,0,0.0717686001115453,0,0,0,0.00324490327174202,0,-0.038600105112675,0,0,0.0335324639594209,0.032301541599028,0,0,0,0,0,0,0,0,0,0,0,0.0622769765916082,0,0,0,0,0,0,0,0.0353512338298033,0,0,-0.00261333585726677,0,0,0,0,-0.00561032984692483,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.134089898820457,0,0.0395369018344233,0,0,0,0.0548512546441182,0,0,0,0.149760213670748,0,0,0,0,0,0.81764731729657,-0.0315327444412461,0,0.233235281644723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958130413422611,0,0,0,0,0,-0.00633735494353517,0,0,0,0.0644248832342715,0,0
X600011.SH,0,0,0,0.0294625172735364,0,0,0,0,0,0,0,0,0,0,0.0565708280544174,0.202616594181685,0,0,-0.0175212042821358,0,0.241707743618093,0,0,0,0.118725824704758,0,0,0,0,0.0231249599136209,0,0.108626316246411,0,0,0,0,-0.0338837462804453,0,0,-0.117569062662913,0,0,0,0,0,0,0,0,-0.0951985983266037,0,0,0.00263367137334736,0,0,0,0,-4.33680868994202e-19,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0784560842518807,0,0,0,0,0,0,0,0,0,0,0,0,0.140032778219109,0,0,0,0.00812096860824494,0,0,0,0,0,0,0.126213136157749,0.0558768081079117,0,0,0,0,0,0,0,0,0,0.0290902273453834,0,0,0,0.159586282046412,0,0,0.0121014071302625,0,0,0,0,-0.0184315820007758,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069134533325732,0,0,0,0,0,0,-0.118377613258238,0,0,0.178577314611412,0,0,0.0270034914484099,0,0,0,0,0,0,0.25139953276381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188040433211053,0.00944908990364476,0,-0.0221001953534838,0,0,0,0,0.0572659199258038,0,0
X600886.SH,0,0,0,0.150485321776482,0,0,-0.142311847906208,0,0,0,0,0,0,0,0.14839355763835,0,0,0,-0.0686462221559011,0,0,0.207086016267273,0.0521882389208656,0,0,0.0606437219242392,-0.278037806646923,-1.0842021724855e-19,0,0.0522477694842144,0,0,0,0,0,0,0,0,0,0.050500282353549,0,0,0,0.201809104975575,0,0,0,0,0.127034708308918,0,0,0,-0.0167069991816091,0,0,0,0.0681118203753224,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06229529876882,0.124672962151562,0,0.100829161514986,0.0458216952200279,0,0,0,0.0337319430689585,0,0,0,0,0.00145904410430351,0,0,0,0,0,0,0,0,0,0,0,0,0.0178445363008777,0.16199016380461,0,0,0,0.0412011562944158,0,0,0,-0.0254507328360571,0,0
X600660.SH,0,0,0,0,-0.016833894332303,0,0,0,0.103271819175448,0,0,0.0813236803280279,0,0,0,0,0,0,0,0,0,0,0.014740285825762,0,0,0.132303873679959,0,0,0,0,0,0,0,0,0.0538105480290911,0,0.0146798654114607,0,0,-0.0268063102524861,0,0,0,0.0559868978770463,0.0769305861890423,0,0,0.105095406412309,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.178265686987734,0,0,0.192860508055836,0,0,0,0,0.0449526832005498,0,0,0,0,0,0,0,0.052804699776213,0.0505699299150583,0,0,0,0,0,0,0,0,0,0.154726551876598,0.0331940653168907,0,0,0,0,0,0,0,0,0,0.135196360278593,0,0,0,0,0,0,0,0,0,0,0,0.00275241631744362,0,0
X000708.SZ,0,0,0.187319167448765,0,0,0,0.15277559089941,0,0,0,0.0651149906709897,0,-0.0636786723468494,0.313187745058977,0,0,0,0,0.223654469078768,0,0.155736429662342,0,0,0,0,0.0736999071708715,0,-0.101041653413353,0,0,0,0,0,0,-0.0438260111095587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277127244478063,0,0,0,0.014662443238344,0,0
X600362.SH,0,0,0,0.0162701862807133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333001505394742,0.115234293990399,0,0.123502308513259,0.0978529891262059,0,0.122047756137764,0.0170159545670476,0,0,0,0,0,0,0,0,0,0.0569013956620439,0,0,0,0,0,0,0,0,0,0,0,-0.00689493603554961,0.00906936693235448,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0169994625382328,0,0,0,0,0,0,0,0,-0.0269199740837943,0.0612297179171913,0,0,0,0,0,0,0.0277460813617097,0,0,0.0803357504630936,0.136198788887514,0.0531905779283703,0.0130408506181726,0.0799592254798124,0,0,0,0,0,0,0,0,0.118414342947272,0,0,0.132465069022109,0,-0.00398112144764072,0,0,0,0.0152035689623091,0,0,0,0,-0.0155690294345719,0,0
X600795.SH,0,0,0,0,0.0279937263038954,0,-0.0391737569179265,0,0,0.0239812349262301,0,0,0,0.0290127209380139,0,0,0,0,0,0,0,0,0.0376449968317281,0.0326791020075512,0,0,0.00876054319661915,0,0,0.0415683645518212,0,0.0596788766804528,0,0.0419527171786087,0,0,0,0,0,0.0707163288208739,0,0,0,0,0,0,-0.00500376041754456,0,0,0,0,0.00337161059739863,0,0,0,0,0.00838481159873648,0,0
X600352.SH,0,0,0,0,0.0342047609180198,0,0,0,0,0.0616161570863766,0,0,0,0,0.0606993958069224,0,0,0,0,0,0,0,0.335502381901126,0,0,0,0,0,-0.0646445206075395,0,0,0.191458364433839,0,0,0,0,0,0,0,0,0,0,0,0,-0.090005208678598,0,0,0.0494024954303662,0.0236344653544021,0,0,0,-0.00345962353582937,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162571532105871,0,0,0,0,0,0,0,-0.00825662679467696,0.0440481583003147,0,0,0,0,0,0,0,0.087090787518901,0,0,0,0.107133232159196,0,0.0565059005351874,0,0,0,-4.33680868994202e-19,0,0,-0.0114169540448027,0.186796868800268,0,0,-0.091850767701117,0,0.15713929097215,0,0,0.0494689610640468,0,0,0,0,0,0
X600801.SH,0,0,0,0.527065451026713,0,0,0,0,0,0,0,0,0,0,0.0783108679434408,0,0,0,0,0,0,0,0.0225831052305793,0,0,0.0512002913530375,0,0,0,0,0,0,0,0.120594415112286,0,0,0,0,0,0.0318119671192106,0,0,0,0,0,0,0,0.241185412217849,0,0,0,-0.008613721038037,0,0,0,0,-0.00745485596959493,0,0
X600111.SH,0,0,0,0,0,0,0.309475660389737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127187700032972,0,0,0,0.0605828702708659,0.0812614719016027,0,0.139920227679016,0,0,0,0,0,0,0,0,0,0,-0.0887294553217637,0,0,0,0,0,0.337500212495694,0,0.197129537819821,0,0.397088577203758,8.67361737988404e-19,-0.00636226598092319,0,0,0,-0.0853597272048498,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207780079380715,0,0,0,0,0.573439659480274,0,0,0.625504744373709,0.069963472269219,0,0.0668445994557176,0,0,0.00947553694129882,0.388560406905638,0,0,-0.26475086089998,0,0,0.12087367562568,0,0,0,0,0,0,0,0,0,0,0,0,0.0314391160986987,0,0,0,0.0978401854338765,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0234016481470231,0,0,0.141619425374803,0.103089359006124,0,0,0,0,0,0,0,0,0.0702929715410788,0,0,0.00242109521571349,0.135280419912482,2.16840434497101e-19,0,0,0,0.00380152148914814,0.0649319616672799,0.0491433191462414,0,0,0,0,0,0,0,0,0,0,0.026615384221177,0,0.0621981154265073,0,0,0.063909568600042,0,0,0.0102209308227199,0,0,0,-0.0221575214378156,0,0
X600027.SH,0,0,0,0,0,0,0.0296734961752195,0.369710783009526,0,-0.0908328968598996,0,0,0.131395246911567,0,0,0.0729685280057199,0,0,-0.0907378222860188,0,0,0.0869926498024209,0.082585483418381,0,0,0.118602523363221,0,0.0232327477886221,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409925765837448,0,0,0,0,0,0,0,0,0,0.0296739904235731,0,0
X002271.SZ,0,0,0,0,0,0,-0.0119655501739416,0,0,0,0,0,0,0,0.0601583866181207,0,0,0,0,0,0.410082261672491,0.172533411276526,0,0,0,0,0,0,0,-0.0771067746417027,0,0,0,0,0,0,0,0,0,-0.198019006670657,-0.00454493473075828,0,0,-0.136776488363119,0,0,0.0286070632151791,0,0,0,0,0.00416785317139857,0.0319666883601118,0,0,0,-0.0267567145677745,0,0
X600516.SH,0,0,0,0,0.194127277071348,0,0,0,0,0,0,0,0,0.0755506916517728,0,0,0,0,0,0,0.0163804284713447,0,0.0635841233845959,0.555223596690243,0,0,0,0,0,0.123969035559233,0,0,0,0.0168260945919837,0.0610653833870436,0,0,0,0,-0.0589551720411925,0,0,0,0,0,0,0.0578653076481821,0,0.135931781292546,0.0952907680365462,0,0,-0.0453557284230776,0,0,0,0.0471130727188555,0,0
X000786.SZ,0,0,0,0,0.108741147780705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102764091919595,0,0,0,-0.0851751834509093,0,0,0,0,0,0,0,0,0,0,0,0.0410737214968737,0,0,0,0,0,0,0,-0.0481492536733057,0,0.110424024482338,0.00142767679816347,0,0.130102247000623,-0.140109665462222,-0.033953631614328,0,0,0,0,-0.00982978258265511,0,0
X600489.SH,0,0,0,0,0,0,0.572803554140172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073400089003878,0.0969472123569465,-0.0398345728213076,0,0,-0.0495379878666137,0,-0.0486272202326737,0,0,0,0,0,0,0,0.164777987525764,0,-0.0598227645785675,0,0,0.0645770711782111,0,-0.0230679535570355,0,0.211653317933877,0,0,0.0139893729417425,0,0,0,0,-0.0475662134557109,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186360274345984,0,0,0,0,0,0.0249133331622021,0,0,0,0,0.171528073951913,0,0,0,0,0,0.0656477507379964,-0.162397403045023,0.552368501575304,0,-0.021442795742946,0,0,-0.072645678991398,0,0,0,0.167242605460975,0,0,0,0,0.126130895286045,0,0,-1.73472347597681e-18,-0.0800027239627319,0,0,0,-5.42101086242752e-20,0,0
X000898.SZ,0,0,0,0,0,0,-0.0871901094185659,0,0,0,0,0,0,0.192775005953783,0,0,0,0,0,0.0358473955072216,0,0,0.182704735570334,0,0,0,0.030012848122933,0,0,0,0,0.0113924229669739,0,0.0656425901480177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227881026909592,0,0,0,0,-0.0441812662918143,0,0
X002353.SZ,0,0,0,0,-0.0644311021183892,0,0,0.232249757193095,0,0,0,0,0,0,0,0,0,0,0.33096589477235,0,0,-0.0189755861973234,-0.0231332476380573,0,0,0,-0.133518512986557,0,0,0,0,0,0,0.0142842618448434,0.248378512055439,0,0,0,0,0.0397399801017443,0.244541538031003,0,0,0,-0.0156987527166405,0,-0.162698873554208,0,-0.303996633720514,0,0,0.00463325633435069,-8.67361737988404e-19,0,0,0,0.0426097195034878,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099714012777109,0,0,0.179712239891641,0,0.109922868922934,0.0839782195226162,0.271840836506605,0,0,0,0,0,0.0212349300909811,0,0,-0.154979541964209,0,0,-0.00671883608549902,0,0,0,0.168520719507823,0,0,-0.0340711082837416,0,0,0,0,0.0151327868963019,0,0,0,0,-0.00306624500945863,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0399687393087746,0,0,0,0.137109949364654,0,0,0,0,0.076002162871614,0,0,-0.117321948486251,0,0,0,0,0.191034445555324,0,0,0.0529902409105689,0,0,0.195051041045142,0,0,0,0,0,0,0.148146729882758,0,0,0,0,0,0,0,0,0,0,0,-0.0170259073562657,0.00217185257619579,0,0,0,0,0,0
