,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X000301.SZ,X600111.SH,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X600096.SH,X000933.SZ,X600219.SH,X600378.SH,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600348.SH,X000831.SZ,X600688.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.11912538973618,0,0,0,0,0,0,0,0,0,0.03350631157818,0,-0.0311482907105615,0,0.131675015953743,0,0,0.0046742442660373,0,0.0796394387903753,0,0,0,0,0,0,0,0,0,0,-0.115658302637793,0,0,0,0,0,0.0235483016157268,0,0,0,-0.0210386077446643,0.101898310131258,0,0,0,0,0,0,0,0,-0.0113990107392693,0.0177874833851588,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0526143258361142,0,0,-0.0272753035367967,0,0.034906989354496,0,0,0,0.083894627029179,0,0,0.0648701928990201,0,0,0.116974888410467,0,0,0,0,0,0,0,0,0.108432165004168,0,0,0,0,0,0,0,0,0,0,-0.0768613983506405,0,0,0,0,0,0,0,0,0,0,0.00384983469246997,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0379025931255886,0,0,0,0,0,0,0.172552183420466,0,0,0,0,0,0,0,0,0.00599418051940893,0,0.00878002884330198,0,0,0.123150279030493,0,0,0,0.064113455966238,0,0,0,0,0,-0.00495122537990957,0,0,0,0,0,-0.0508607031848106,0,0,0,0,0,-0.0336868630826592,0,0,0,-0.0201479080626813,0.0345658580984829,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0925027265047221,0,0,0,0,0.240646549645606,0,0,0,0.0827808705107277,0,0,6.93889390390723e-18,0,0.271148157906113,0,0,0,-0.143998816330529,0,0,0,0,0,0,0,0,0.0441829986750277,0,0,0,0.0205340332166944,0,0,0.516396839268642,0,0,-0.0458475550231226,0,0,0,0,0,0,-0.00912136713703094,0,0,0,0,0,0
X600188.SH,0,0,0,-0.240210695488547,0,0.203354001263969,0,0,0,0,0,0,0,0,0,0,-0.032750187076996,0,0,0,0,0.440864398195847,0,0.124752219259322,0,0.139345406814879,0.0218650302984795,0,0,0.156591285557984,-0.0950018078049541,0,0,0,-1.73472347597681e-18,0,0,0,0,0.117518644451036,0,0,0,0,0,0,0.308561285393357,0,0,0,0,-0.0078535499221312,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0195789574195079,0,0,0,0,0,0,0,0,0,-0.018904210828695,0,0.058346266273419,0.0112301068510694,0.277482992641406,0,0,0,0.0501173817530141,0,0.081519740947296,0,0,0.00989390894852275,0,0,0.0134116067012747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237157582169165,0,-0.0159178985375088,0.0290745935306724,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0844755627325377,0,0,0,0,0,0,0.127518141479211,0,0,0,0.118241636135207,0,0,0.185031662052103,0,0,0,0,-0.00970096123622266,0,0.0339583144647063,0,0.214720863139973,0,-0.0750814413574049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778844449761357,0,0,0,0.0322073668271617,0.0662226769642958,0,-0.00565351551963761,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00552438647101912,0,0,0,0,0.597786768154047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037497939916712,0,0,-0.0431427335998502,-0.0624967443819479,0,0,0,0,0.197350216371211,0,0,0,0,0,0,0.0489542383792005,0,0.0687742016802777,0,0,0,0,0.00584599284375609,0,0,0,0,0,0,0
X600011.SH,0,-0.113179563455659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488022754793585,0.00999258252424591,-0.212187424243449,0,0,0,0,0,0.0974089985356405,0,0.553336754754649,0.147454680020132,0.232080418809697,0,0.213636043823711,0,0,0,0,0,-0.0746052090468432,0,0,0.186262237187492,0,0,0,0,0.0634931967042136,0,0,0,0,-0.0128089235808722,0.0065657003343627,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0382420025097578,0,0,0.532575752516329,0,0,0.0265242600297745,0,0,0,0.0972674330220535,0,0,0,0,0,0,0,0,0,0,0,0.115970423584294,0,0,0,-0.00603985609497725,0,0,0,0.109246520316409,0,0,0,0,0,0,0.108999885802857,0,0,0.0917848523931979,0,0,0,0,-0.16615440612016,-0.110243916046761,0.00227278372803844,0,0,0,0,0,0,0
