,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600010.SH,X600176.SH,X600362.SH,X600489.SH,X601991.SH,X600352.SH,X600111.SH,X600188.SH,X600426.SH,X600027.SH,X600795.SH,X600299.SH,X600688.SH,X002080.SZ,X601992.SH,X002466.SZ,X002353.SZ,X600219.SH,X600529.SH,X600486.SH,X000301.SZ,X600612.SH,X000932.SZ,X000027.SZ,X000723.SZ,X600315.SH,X000959.SZ,X002075.SZ,X601158.SH,X000883.SZ,X600516.SH,X600126.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0376324985142749,0.00226614617768399,0,0,0.217589668726793,0,0,0,0,0,0,0,-0.0209560236560009,0,0,0,0,0,0,0,0,0,0.107690901067371,0,-0.0409299461858145,0,0,0,0,0,0.0126491911221915,0,0.0237257630074071,0,0,0,0,0,0,0,-0.00490222054030245,-0.00690409881272685,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00666705048022227,0,0,0,0,0,0,0,0,0,0,0,0.0342004490222777,0,0,0,-0.00268142837560369,0,0,0,0,0,0,0,0,0,0.134493846692731,0,0,0,0,0.00382522919626787,0,0,0.00329111411924686,0,0.0354416142965786,0,0,0,0,0,0.0785912979170083,0,0,0.00675731823990885,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182691173721836,0,0,0,0,0.0572586903087994,0,0,0,0,0.0148560777516973,0.118613137206466,0,0,0,0,0,0,0,0.0263144724010632,0,0.159887396852598,0,0,0,0.0838327390966638,0,0,0,0,0,0.012040928754357,0,0,0,0,0,0,0,0.000897965168790919,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00523003379516152,0,0,0,0,0.108129487888787,0,0,0,0,0,0,0,0.041003344959896,0,0,0,0.0636505798092979,0,0.0731955408850796,0,0,0,0,0,0,0,-0.0218361431811218,0,0,-0.0121529917327807,0,0,0,0,0,0,0,0,0,0,0,0,0.066656202514345,0.166954689925985,0,-0.0145877198227975,0.0066708481435719,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.1324943445731,0.0536127368984217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163012550346074,0.010623675849927,0,0,0,0,0,-0.000284210867565112,0.0567731807576603,0.121757697943819,0,0,0,0,0,0,0,0,0,0.0441044195623473,0,0,0,0,0.040580710116397,0,0.025281873590884,-0.0179257158576648,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381014472687378,0.0706859488116779,0,0.631463481794649,0,0.0847273178444321,0,0,0,0,0,0.029437835138783,0,0,0,0,-0.0390125231633189,0,0.00688198222360779,0,0,0.0653383235959541,0,-0.00294806836784121,0,0,0.0318109774981045,0,0,0,0,-0.0084282398680837,0,-0.0891846702798891,0.0219622626708404,-0.018356820808728,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409159328090418,0,0.0981748349814513,0,0,0.0447119921501436,0,0,0,0,0,0.120439892487378,0,0,0,0,0,0,0,0,0.110726990649108,0,0,0,0,0,0,0,0.0571291661842491,0,0,0,0,0,0,-0.0463935943981802,0.0162623605312244,0,0.00237643692793777,-0.00297280024806859,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512546412059368,0,0.0179942321171892,0.0324880337155792,0.366180441091996,-0.0522042605269415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208056733892369,0,0.0442876828591777,0,0,0,0,0.164526411999487,0,0,0.0168609344678934,-0.000915927007280636,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0335948271790129,0,0,0,0,0,0,0.0776519272232391,0,0,0,0,0,0,0,0,0,0,0,0.578330932644144,0,0,0,0,0,0.0607550501891042,0,0,0,0,-0.321022672107452,0,0,0,0.242653099149988,0,0,0.0305298574464427,0,0,0,0,0,0,0.0362885236078343,-0.00363983382682271,0,0,0,0.13573634952928,0,0
X002271.SZ,0,0,0,0,0.0534447581912503,-0.00284455055557177,0,0,-0.051110082906423,0,0,0.0438881922525844,0,0,0.242765515194798,0,0,0,0,0,0,0,0,0.235236236197864,0,0,0,0,0,0,0,0,0.0345077191191353,0,0,-0.0280860150190248,0.122991228801058,0,-0.0378763668786055,0,0,0,0.125098330153842,0,0,0,0,0.151469909716217,0.0678385606962576,0,0,0.0079015173061601,-0.0180498521027746,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.377827401230435,0,0,0,0,-0.112237860560521,0,0,0,0,0,0,0,0,0,0,0.0465401384224463,0,0.180232657356904,0,0,0,-0.0508410829876805,0,0,0,0,0,-0.0228130569318009,0,0,0,0,0,0,0,0,0,0,0.0920110050314407,0.110448953347841,0,0,0,-0.0339867532933865,0,0,0.0173707802107405,0.0126463826014612,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.13716357905404,0,0,0,0,0.127087257361397,0,0,0,0,0,0,0,0,0,0,0,0,0.135677100820149,0,0,0.089298409886433,0,0,0.0419613297331623,0,0,0,0.35939309497744,0.0500549772272651,0,0,0,0,0,0,0,0,0.197439168847044,0.0964054569978978,0,0,0,0,0,0,0,0.0247514198387885,0.00837403720168509,0,0,0,0,0,0
X600886.SH,0,0,0.0160013251816197,0,0,0,0,0,0,0,0,0.0347456240476881,0,0,0,0,0,0,0.0225784793460517,0,0,0.230628397572871,0,4.33680868994202e-19,0.0159006180991593,0,0,0.0952539401460047,0,0.295892108256084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559097238530326,0,0,0,0,0,0,0.013109418000083,-0.0104836868369425,0,0,0,0,0,0
X600801.SH,0,0,0.190841563221544,0,0,0,0,0,0.0419552788034746,0,0,0,0,0,0,0,0,0,0.0687542299140456,0,0,0,0,0,0,0,0,0,0,0,0.00329062623048276,0,0,0.0147921493477893,0,0.0186655547547327,0,0,0,0,0,0,0,0.100996931906294,0,0,0,0.128118043458061,0,0,0,0.0343182894763928,0.0222644171470181,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.125442119217055,0,0,0,0,0,0,0,0,0,0,0.143900728500261,0.0526960569032177,0,0,0,0,0.0130402752273167,0,0,0,0,0.00872498962104343,0,0,-0.0944125179390321,0.167236350185478,0,0.0323252815666475,0,0,0,0,0,0,0,0.181934709654864,0,0,0,0,0,0,0.0114270745051637,-0.0124793845044517,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0451527284063182,0,0,0,0,0,0,0,0,0,0,0,0.0773156500583726,0.0189205091862643,0,0,0,0.366440660872705,0,0,0,0.042642256651031,0,0,0,-0.0148887691450503,0.10333020471313,0.206702433973444,0,0,0,0,0.0289072008060012,0,0,0,0,0,0,0,0.0695833845473913,0.0280891812185156,0,0,0,0.00227884694177811,0,0,0,0,0,0
