,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600027.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600157.SH,X601992.SH,X600299.SH,X002075.SZ,X600660.SH,X000709.SZ,X601158.SH,X000898.SZ,X600623.SH,X000792.SZ,X002466.SZ,X600309.SH,X000883.SZ,X000539.SZ,X600583.SH,X600578.SH,X000027.SZ,X600547.SH,X600352.SH,X000630.SZ,X600489.SH,X600160.SH,X000629.SZ,X002470.SZ,X600098.SH,X600176.SH,X000959.SZ,X300072.SZ,X600021.SH,X600022.SH,X000825.SZ,X000983.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160199087837949,0.0845381378761194,0,-0.0325135527564565,0,0,0,0,0,0,0.0245653779699635,0.110993263298171,0,0,0,0,0,0,0,0,0,-0.19118885311957,0,0,0,0,-0.192173105888448,0,0.765025279859588,0,0.355476315655187,0,0,0,0,0.119565935792938,-0.0710091549377846,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.33219416902824,0,0,0,0,0,0.0628874317416357,0,0.282903093907272,0,0,0,0,0,0,0,0,0,0,0,0.182303672665989,0.09444841084072,0,0,0,0,0,0,0,0,0,0,0,0.108519007233199,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.278666007027719,0,0,0,0,0,0,0,0,0.125241985684358,0,0,0,0,-0.135586566643974,0,0.395143421770948,0,0,0,0,0,0,0,-0.212312362914432,0,0,0,0,-0.06710906240666,0,0.106309215460111,0,0,0,0,0,0,0,0,0,0.205228482595702,0.089811812709674,0,0.189287170504754,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.00348610113946695,0,0,0,0,0.128804902307066,0,0,0,0.160081236686725,0.204078504997615,0,0,0,0,0.0536105588497037,0.00374444029873606,0.0146443782896674,0,0,0,0,0,0.149349648869738,0,0,0,0,0.0236212027746246,0,0.043577609270459,0,0,0.204525528850982,0,0,0,0,0,0,-0.0867088265000358,0,0.0143333983626537,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177341110340297,0,0.101128270994468,0.00026203776964833,0,0,0,0,0,0.0468347983127485,0,0,0,0.296282701655716,0.0616379207045699,0,8.35263743478839e-05,0,0.063487854446672,0,0,0,0,0,0,0,0,0,0.107926440255012,0,0,0.167149331319456,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15822492476527,0,0.118586556794337,0.00720596239685826,0,0,0,0,0,0,0,0,0,0,0,0,0.0457252642587923,0,0.0303743413767736,0,0,0.104921958376762,0.162346133149186,0,0.0574854429444177,0,0,0,0.104154242860091,0,0,0.0200896845541505,0,0,0,-0.0271205755181521,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0262776946065956,0,0,0.0701237943085832,0,0,0,0,0.0115970094074294,0,0,0,0.0217630413421192,0,0,0,0,0,0,0,0,0,0.115694506464887,0,0,0,0.129343629675454,0,0,0,0,0.0113913018225085,0.117647000241365,0.158477195432897,0,0,0,0.0342423221637437,0.0107450664352366,0,0,0.158585257212566,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.00138655220765077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253624264076456,0,0,-0.0112076767202662,0.00415692666338183,0,0,0,0,0,0,0,0,0,0,0.00496215705553178,0,-0.00921705424147467,0,0,0,0,0,0,0,0,0,0,-0.00916747876170919,-0.00221548212070302,0,0,0,-0.0449809075539006,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122146155507764,0.107702755409464,0,0,0,0,0,0,0,0,0,0,0,0.153390481867457,0,0,0,0,0,0,0.0281785584524591,0,0,0.307519371816314,0,0,0,0.0886124203993339,0,0,0.0180920290377921,0,0,-0.0283466547204671,0.0137015248031093,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0386785909966901,0,0,0,0.0487049281372741,0,0,0,0.0193368149083634,0,0,0,0,0,0.0519088923845757,0,-0.0716488103175609,0,0,0,0,0,0,0,0,0,0.975949968323996,0.0446925843246422,-0.0516009766373389,0.00740686521850585,0,0,0,0,0,0,0,0,0,0,0.0512695018518133,0.0108745513278883,-0.0626597957097121,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0756418470730576,0,0,0,0,0,0,0,0,0,0.0745813472996771,0,0,0,0,0,0,0,0,0.146142468069799,0.0716977403449733,0,0,0,0,0,0,0,0,0,0,0.150014156882385,0,0,0.117620743500677,0,0,0,0,0,0,0.0890288231733338,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474569679582501,0,0.154953113374435,0,0,0,0.140286046452169,0,0,0.0723358249351682,0,0,0.0479916478547758,0,0,0,0,0,0.17532502220519,0,0,0,0,0,0,0,0.0598634818082889,0,0,0,0,0,0,0,0,0,0.0983297840213478,0,-0.104389305522715,-0.0242299311112092,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.179419015114772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500425685784879,0,0,0,0,0,0,0,0.681233725249909,0.0303066344054257,0,0,0.0551116120665669,0,0,0,0,0.0291734268437484,-0.0209393702785635,0,0,0,0.0884335406355108,0,0,0.026303024939314,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679554054914601,0,0,0,0.631175410103964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369233739856182,0,0,0.308355316824692,0,0,0,0.116081283769249,0,0.316770176862827,0,0,0,0,0,0,0,0.105764021253633,-0.00166669606612146,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315792112743477,0,0.153177603071978,-0.267041592087664,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114504659420523,0.0982468705668752,0,0,0,0,0,0,0,0.311972865118086,0,0,0,0.8011421059072,0,0,0,0,0.0845286563449329,-0.132072396245795,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955306799260476,0,0.267870402863012,0,0.0429914845315011,0,0,0,0.244446364436712,0,0.0426676700207244,0.159776962148821,-0.0306009768786131,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.000861675171824458,0.00669717555892723,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23025320523178,0,0,0,0,0,0,0,0,0.121943575131175,0,0,0,0.0314365215216852,0,0,0.100993263617119,0,0.0404126528232185,0,0,0.20339852646029,2.16840434497101e-19,0.0247466040482387,0,0,0,0.0108175751730797,0,0,0,8.67361737988404e-19,0,0,0,-0.0262212699417719,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.112441852198374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138740000726272,0,0,0,0,0,0,0,0,0,0,0,0.138215774314453,0,0,0,0,0.0543811276608074,0.197840251172236,0,0,0,0,0.0994229989996605,0,0,0,0,0,0,0.0849808162169558,-0.0367488502689352,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.914558655231847,0,0,0,0,0,0,0,0,0,-0.0325085954344671,0,0,-0.0581317675534071,-0.0280471667122703,0,0,0.106312054526322,0,0,0.0860342806704852,0,0.0315756342019074,0,0,0,0,0,0,0,0,0,0.017032762447835,0.132120429091136,0,0,0,0,0,0,-0.0558931876098521,0,0,0.0845769881115816,0,0,0.0107584226854478,-0.0339687447564776,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838616896349814,0,0.141679301510409,0,-0.134804310287709,0,0,0,0.366268487566442,0,0,0,0.0910483074615436,0,0,0,0,0,0,0,-0.174523415169725,0,0,0,0,0,0,0,0.0712671173750292,0.060095339093589,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0242219802704739,0,0,0,0,0,0,0,0.0300470134909406,0,0,0,0,0,0.16364882986709,0.0115736632491913,0,0,0.112681313777869,0.0495239194465456,0,0,0,0.0363558884301012,0,0,0.115525434144063,0.0756212639827934,0,0.181562992323206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0.0566549096456239,0,0.286284365231992,0,0,0,0,0,0,0,0,0,0.131507903712945,0,-0.000581727631347762,0,0,0,0,0,-0.0157180431349982,0,0.0605528767332908,0,0,0,0,0,0,0,0,0,0,0,0.0679885810805824,0,0,0,0,0,0,0,0.0905980013968666,0,0.242705293171317,0,0,-0.00219398107060265,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.232095308358902,0,0,0,0,0,0.156699894431998,0,0,0,0.0836826536899481,0,0,0,0,0,0,0,0,0.0282653303668448,0,0,0,0,0,0,0,0,0,0,0,0.0388026104617054,0,0,0,0,0.109802649100188,0,0,0.22468040672902,0,0.0153907873772077,0.0700419555269268,0,0,3.46944695195361e-18,0,0,0,0,0,0
X000983.SZ,0,0,0.20044325930903,0,0,0,0,0.00382894027571952,0,0,0,0,0,0,0,0.0377307309347566,0.0718072889330401,0,0,0,0,0,0,0,0.48902182913445,0,0,0,0,0,0,0,0,0,0,0.0892606834916563,0.0671327186856952,0.0391724254702984,0.0314163388064403,0,0,0,0,0,0.0667004669905694,0,0,0,0,0,0,0.0312152097687751,-0.0667371223604376,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.405991482567014,0.0633658581256599,0,0,0,0,0,0,0,0.0592125722154717,0,0,0,-1.73472347597681e-18,0,0.000932307593046506,0,0,0,0,0,0,0,0,0,0,0.089973986531365,0,0,0,0,0,0,0,0.0749217182371706,0,0,0,0,0,0,0,0,0.266259312633294,0,0,0,8.67361737988404e-19,0.0368484709380384,0,0.0141826688162679,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733066905088046,0,0.071565704184435,0,0.139335925594018,0,0,0,0,0.019540654180609,-0.0204073772783453,0,0,0,0.0748955423306075,0,0,-0.0407370388732152,-0.0217443003912083,0,0,0,-0.0738655666377093,0,0,0.0080911073576549,0,-0.0306332392473498,0,0,0,0,0,0.0660910127621021,0,0.00851893701480241,0.00533404980795838,0,0.0460121368530104,0,0,0,0
Slope,0,0,0,0,0,-0.0705060347454116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243790011444771,0,0,0,0,0,0.278441286045295,0,0,0,0,0,0,0,0,0,0.447728981056149,0,0,0.13517296873478,0.300355736163252,-0.284828000299212,0,0,0,0,0.230434178377271,0,0,-0.830933143954551,0,-0.263189854729189,0,0.0287258617463079,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616518067559214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200032145614895,0,0,0,0,0,0,0,0,-0.139416566176177,0,0.210794395660835,0,0,0,0,0,0,0
RealEstate_excess,-0.595029324429766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888038068322305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214843567076635,0,0,0,0,1.73472347597681e-18,0.0139001124746298,0,0,-0.0778480935744941,0,0,-0.0127513893803712,0,0,0,0.0413699676611924,0.0156721563918303,0,0.102694986915333,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0986577593079538,0,0,0,0,0,0,0,0,0,0,-0.00219806323170683,0,0,0,0,0,0.0220227144423288,0,0.0199487264854019,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.128850975664667,-0.0441953292970262,0,0,0,0,0,-0.274959604019917,0,0,0,0,0,0,0.101612437974576,-0.000303515909279215,0.712751235161808,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000219888310817447,0,0,0,0,0,0,0,0,0,0,0,0,0.0097684978775273,-0.0144911377886191,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267971015808768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911685763931334,-0.0180251019581718,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00363754306523487,0,0,0.00757476364597327,0,0,0,0,0,0,-0.123836265642197,0,0,0,0,0,0,0,-0.00540572787664215,0,0,0,0,0,0,0,0,0,0,0,-0.00154131775909847,-0.000288038692681333,-0.00661520175327462,0,-0.00190365320136187,0,0,0,0.00445871798650785,0,0,0.00216383116204462,-0.00154213800570908,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236839594312477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171502291107487,-0.000384130293837254,0,0,0,0.00267440070873907,0,-0.00353362301570974,0,0,0.00357423969707598,0,0,0.00298380616455251,-0.00354333304762858,0,0,0,0,0,0
