,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600111.SH,X000301.SZ,X601600.SH,X600886.SH,X600010.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X000932.SZ,X600801.SH,X601991.SH,X600803.SH,X600352.SH,X600219.SH,X000898.SZ,X600795.SH,X000027.SZ,X600489.SH,X600157.SH,X600688.SH,X600486.SH,X002080.SZ,X600516.SH,X000723.SZ,X000807.SZ,X600027.SH,X600315.SH,X300037.SZ,X000825.SZ,X600299.SH,X000883.SZ,X601168.SH,X002353.SZ,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.341271225830704,0,0,0,0,-0.0544711746005067,0,0,0,0,0,0.030814178964948,0.00933947966503802,0,0,0,0,0,0.00746942941941078,0,0,0.0325240465343339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104142081045201,0,0,0,0,0,0.0621225105307198,0,0,0,0,0,0,0,0.00803730059431587,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0815350168664329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109568823775493,0.0121205403073294,0,0,-0.0781332069160016,0,0,0.0274527014539482,0.137674415445598,0,0,0,0,0,0,0,0,0,0.107418834313782,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0184118568841708,0,0,0,0.00696953795058419,0,0
X601088.SH,0,0.00493279443994756,0,0,0,0,0,0.06207461130304,0,0,0,0,0,0,0.0188559744742938,0.0314528078674018,0,0,0,0.100781649264011,0,0,0,0,0,0,0,-0.0301131921315985,0,0,0,0,0.0482800300214267,0,0,0,0,0,0,-0.0113401408881427,0.184449077915073,0,0.0327424760835534,0,0,0,0,0.0195101787393173,0,0,0,0.0216595003098802,0,0,0,0,-8.67361737988404e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0.123089834573957,0,0,0,0,0,0.0745104594275553,0,0,0,0,-0.015834063491641,0,2.71050543121376e-20,0,0,0.20930921468313,0,0,0,0,0,0,0,0,0,0,0,0,0.0174252237070334,0,0,0,0,0,0,0.127726823818039,0,0,0,0.157778448417633,0,0,0,0,-0.04971415253986,0,0,0,0,0,0
X600585.SH,0,0,0,0.00270279993120628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317852453989217,0.102446056242505,0,0,0.0484925510192053,0,0.0601032375566964,0.179902808381079,0,0,0,0,0,0,0,-0.0219729429322789,0,0,0,0,0.0360296546226869,0,0,0,0.0333037540141193,0,0,0,0,0.0128103448018972,0,0,-0.0405605389551855,-0.0205348217059288,0,0,0,0,-0.0212923174553283,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101041246228099,0,0.0290079645063885,0,0,0.116694779759871,0,0,0,0.102002482760861,0.324841802338366,0,0,0,0,0,0.0242570450728041,0,0,0,0,0,0,0,0,0,0.0196449687982158,0,0,0,0.269579724881834,0,0,0,0,0,0,0,-0.00815673036699763,0,0,0,-0.00187643622790548,0,0
X002271.SZ,0,0,0,0.0154918555230985,0,-0.2077874123,0,0,0,0.0758280696504028,-0.0640733377291834,0,0,0,0,0,0,0,0,0.072939835719789,0,0,0,0,0,0,0,0,0,0.0827200874817356,0,0,0,-0.119399181619172,0,0,0.121723730919307,0,0,0.0354124951447496,0,0,0,0.158362529671145,0,0,-0.000766563945993244,0,0,0,0,0,-0.0209602611809534,0,0,0,-0.0340892866248429,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.191883625387313,0,0,0.0393374036770835,0,0.145252990390062,0.00637469794145377,0,0,0,0,0,0,0,0.146337648026316,0.0696911503925714,0,0,0,0.131090655857529,0.18633450858105,0,0,0,0,0,0,0.439956469809564,0,0,0.0578642018920481,0,0,0,0,0,0,0,0,0,0,0,0,0.0099099294231257,0,0,0,-0.0169323768089641,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0213342486897795,0,0,-0.193684726698661,0.288106697525642,-0.0814285367026002,0,0,0,0,0,0.0166422184979832,0,0,0,-0.160803376659929,0,0,-0.097166288690258,-0.36005338308069,0.376678830433429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410360837595262,-0.0693056159864899,0,0,0,0,0.183488973888306,-0.218401828556869,0,0,0,-0.0404866261988272,0,0
X600660.SH,0,0,0,0,0,0,0.202137337360195,0.113928645678844,0,0,0,0,0.0202065483851403,0,-0.0482828996886971,0.0777791415818262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27762182028681,0.0926504408203094,0,0,0,0,0,0.0417067545124732,0,0,0,0,0,0,0,0,-0.00806331888071817,0,0,0,-0.026068538092478,0,0
