,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X300072.SZ,X601600.SH,X600188.SH,X600547.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600886.SH,X600111.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X600352.SH,X600583.SH,X000408.SZ,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600126.SH,X002470.SZ,X600021.SH,X000630.SZ,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0.445739612314116,0,0,0,0,0,0,0,-0.139110593528044,0,0,0,0,0.174561252473854,0,0,0.0520044910477542,0,0.0838999266009812,0.0842645541725313,0,0,-0.265866834801785,0,0,0,0,0,0,0,0,0,-0.105558169220112,0,0,0.49855749227947,-0.912636145468783,0,0,0,0,0,0,0,-0.0336728993027449,0.135166097342141,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0242150939775471,0,0.0346132291156467,0.053479190950375,0,0,0.135449763684438,0.0864877180657867,0,0,0.0222644481589579,0.171309598191754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122917133862715,0,0.166305047970677,0,0,0,0.0160046728568333,0,0,0,0,0,0.0429945188842219,0,-0.0807469648742359,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.037584346734557,0,0,0,0,-0.0828478850079858,0,0,0,0,0,0,0,0,0,0,0.0305800504595118,0,0,0.0793767839466774,0,-0.100741528941734,0,0,0,0,-0.112690632304695,0,0,-0.0158938872576264,0,0,0,0.658346108570226,-8.67361737988404e-19,0,0,0,0,-0.113107399368998,0,0,0,0,0.429369910565368,0,0,0.0597683399123563,-0.060134265546402,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0852625622758367,0,0,0,0,0,0,0,0,-0.189282641726371,0,0,0.0831584711981133,0.102091772781562,0.695066725341563,0,0.201282847234053,0,-0.00592187864456379,-0.0238229023226927,0,0,0,-0.143435348527847,0,0,0,0,0,0,-0.166421504490488,0,0,0,-0.144495168809807,0,0.231017860579148,0,0,0,0.0207155958518812,0.382899737579764,0,0.0377776413688218,0.121895743427254,0,0,0,0.123353492818918,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487466780900742,0,0.0098647282736656,0.0112806508194134,0,0.0211107701837868,0,0.0200260681795419,0,0,0,0,0,0,0,0.181515286300113,0,0,-0.00516567562427955,0,0,0,0,0,0,0.120699850973891,0,0,0,0,0.0252326845632269,0,-0.0392428229907784,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.122660120064323,0,0,0,0,0.00147062903351969,0,0.0192051630001368,-0.0488988081913656,0,0,0,0,0.39641515824432,0,0,0.00711617574345843,0,0,0,0,0,0,0,0,0,0,0,0.0147866510314334,0,0,0,0,0,0.040022170825156,0,0,0,0,0,0.0313525539932088,0,0,0,0,0,0.00116791362695269,0,0,0,0,0,0,0
X600157.SH,0,0,0.150893064299132,0,0,0,0,0,0.057701165400395,0,0.0159313724427803,0.110633760193999,0.0895996805079905,-0.0288135646274387,0,0,0,0,0,0.0541365909956638,0,0,0,0,0,0,0,0.0806465816422498,0.0204637947206167,0,0,0,0,0,0,0.0782642582409932,0,0.0572467056953666,0,0,0,0,0,0.0762142664399086,0,0,0,0,0.0815458865173675,0,0,-0.0059895731692255,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.259364020204208,0.231313726192358,0,0.0567640469089393,0,0,0,0,0,0,0,0,0,0,0,0.0641432137268376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450060971022593,0,0,0,0,0,0,0,0.486206426973601,0,0,0.144969437403641,0,0.0191056999234731,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0972430920367386,0,0.0441709708379085,0,0,0,0,0,0,0,0,0,0.139190091385423,0,0,0,-0.0105411895432001,0,0,0,0,-0.0131902510328724,0.0484732148106905,0,0,0,0,0,0,0,0,0,0.0578869281750541,0,0.0704679835646164,0.129719982557604,0,0,0,-0.0587953618988249,0,0.134395287908161,0,0,-0.0493432199899967,0,0,0,0,-0.105917729519918,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107289192231626,-0.212725048984455,0,0,0,0,0,0,0,0,0.248689473283346,0.159661281325108,0.0592194213743256,0.0351628795250737,0,0.00200130500608942,0,0,0.0579918935677834,0,0,0.0532185583406104,0,0.106032394494532,0,0,0.0543350411012534,-1.73472347597681e-18,0,0.0299521907034372,0,0,0,0.367708273951747,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0.0867904282156777,0,0,0.347089395797376,0,0,0,0,0,0,0.0148759941184068,0.0361271825405943,0,0,0,0,0,0,0,0.0841017838271408,-0.111024473151621,0,0.0702713756357,0,0,0,0,0.058058111525325,0,0,0,0,0.0506081597580841,0.110605318918552,0.366543514487815,0,0,0,0,0,0,0,0,0,0,0,0.0229341288331418,0.00419644018208079,0,0.0343907790655951,0,0,0,0,0,0,0
X600309.SH,0,0,-0.0719184177153372,0,0,0,0,0,0,0,0.0230407494541982,0.188531799062285,0.0591706361399685,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.244859017867333,-0.0138347076061218,0,0,0.116035604426505,0,0.191881354991318,0,0.0601283175200657,0,0,0,0,0,0,0,0.0182332409145348,0.101150069990408,0,0,0,0,0,0,0,0,0,0,0.033911952115338,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.00716284621410426,0,0,0,0,0,0.700457391710103,0,0,0,0.314552239146151,0,0,0,0,0,0,0,0,0,0.0219867239748754,0.0731517664323445,0,0,0,-0.459761315613989,-0.0828005396805616,0,-0.0513525909235905,0,0,0.083600985384664,0,0,0,0,0.0740644343647176,0,0.165596152758993,0,0.0372194962143779,0,0,0,0,0.0633324243454205,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.264746548170127,0,0,0,0,0.0182898214897772,0,0,-0.00522648795975192,0,0,0,0,0,0,0,0.153115575104395,0,0,0,0.0387968592152953,0,0,0,0.115152258302402,8.67361737988404e-19,0,0,0,0.094451921789223,0,0,0,0,0,0,0,0.217491783230561,0.109817074904409,0,0,0.0275110218410359,0,0,0,0,0,-0.0465817284522442,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0.305437608768714,0,0.372976399370412,0,0,0.0604798390513177,0,0,0,0,0,0,0,0,0,0,0.0130314467457587,-0.00310287249519827,0,0,0.035249947643232,0,0,0.00432735851360327,0.120785878530903,0,0,0,0,0,0.114246885897607,0,-0.216160692722231,-0.211600006602973,0,0,0,0,0,0,0.205582568143768,0,0,0,0,0,0,0.0932073557558969,0,0,0,0,0,0
X600299.SH,0,0,0,-0.132605020532283,0,0,0,0,0,0,0.0304251802444222,0,0,-0.0561220811456689,0,0,0,0,0,0,0,0,0,0,0.11741012420145,0,0,0,0,0,0,0,0,0,0,0.153451141880515,0,0,0.124876119446671,0,0,0,-0.0543186377451305,-0.00293503045118602,0,0,0,0.205892401614223,0,0.1069568941262,0,-0.00613798566683989,0.0909221472447554,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.178864193340899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246494537832944,0,0,0.0555482102435698,0,0.1878198222111,0,0,-0.0456357827893724,0.0303039488108339,0,0,0,0,0,0,0,0,0,0.112058831417205,0,0,0,-0.110350661943048,0.07152866850813,0,0,0,0,0,0.00925287356302186,0,0,0.127873026715714,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.197767575284912,0,-0.0758393377928685,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0813397407840793,0.252321316178169,0,0.0806386827572155,0.148052844138584,0,0,0,0,0,0,0,0.188069849500452,-0.0570628488489206,0,0,0.212631767410295,0.130186664172159,0.0269835033516526,0,0,0,0.237659822839618,0,0,0,-0.00137074174637738,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,-0.221120270575448,0,0,0,0,0,0,0,0.459548517225873,0,0,0,0,0,-0.103517824941866,0,0,0.231348508982258,0,0.160429028667534,0,0,0,0,0,-0.159385106729819,0,0.286249931345766,0,0.00163250227334996,0,-0.00612335453486588,-0.0897522495882379,0.110476919332866,0,0,0,0,0,0,0,-0.0786590587254382,0.102493088665908,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0709413599290481,0,0.0118222732030506,0,0,0,0,0,0,0,0,0,0,0.202654945636704,0.0113736995085879,0,0,0,0,0.0927402758975394,0.123470439222432,0,0,0,0,0,0,0.0506973325973938,0,0,0,0.0839230825342749,0,0,0.138024950087191,0,0.195129282057067,0,0,0,0,0,0,-0.0658072300679353,-0.0228830185172276,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0201762935571243,0,0,0,0,0,0,0.232544658030953,0,0,0,0,0,0,0,0,0.02087138763507,-0.00420864887084807,0,0,0,0,0,0,0,0,0,0.277540535801749,0,0,0,0,0.161431504262089,0.0344812668482794,0,0,0,0,0.0589453495275941,0,0,0,0.123930145669346,-0.0118828801868416,-0.0734001364907967,0,-0.0582923825188582,-0.093750873031949,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,-0.0181419664352115,0,0,0,0,0,0,0,0,0,-0.102365328221416,0.0320733028089767,0,0,0.133505868413886,0,0,0.0315432461622748,0.00595865879213364,-0.0144748311383984,0,0,0,-0.0209354054098721,-0.115931692093279,0,0,0,0,0,0,0,0.116620611293904,0,0.114026209924003,0,0,0,0.0299943042843515,0,0,0,0,-0.345008940410354,0.136146223855287,0,-0.0346041660198641,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0741561013832117,0,0.0377927299888025,0,0,0.00696585533329786,0,0.00755119334507305,0,0,0,0,0,0,0,0,0,0,0,0,0.12331161498605,0,0,0,0,0.101590135597791,0,0,-0.0791596286056631,0,0,0,0.0218161538209236,0.21003581395767,0,0,0,0,0.0383136020379254,0,-0.0496273929119661,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.123786025828294,0,-0.0189759264526469,0,0,0,0,0.0313372464260621,0,0,0.38038325432539,0,0.061092576518301,0.173965270530938,0,0,0.112140110789382,0.0242110639456773,0,0.0716678649833831,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470914202958586,0,0,0,0,0.176336401986999,0,0,0,0,0,0,0.100747828588265,0,0,0.0228267028498407,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178308676548113,0,0,0,0,0,0,0,0,0,0.0601986024458412,-0.0119087304576966,0,0.200647611490221,0,0.0472287013494097,0.17625510503861,0,0.226398345443683,0,0,0,0,0,0.00910648075418788,0.10065603478846,0,0,-0.0909067331660309,0.0949994689462818,0,0,0,0,0,0,0,0,0.122434066130294,-0.203280441017092,0.155069774554675,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.142122418580414,0,0,0,0,0.00748424718706297,0,0.0589239357961637,-0.0175827362466984,0,0,0,0,0,0.0774890686878514,0,0,-0.150136639207061,0,0,0.316407783422507,0,0.0846241427928628,-0.0261237889055616,0,0,0,0.147094287966037,0,-0.199058546720159,0,0,0,0,0,0,0,0,0.0776346855451781,0,0,0,0,0,0.0151569105275844,0,-0.0796433590206602,0,0.344464827948911,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0248307930737616,0,0.00450155279927232,0,0,0,0,0,0,0,0,0,0.0859885507702737,0.0302289219249941,0,0.0675026701512438,0,0,0,0,0.00927680294199541,0.040576625582183,0,0,0,0,0,0,0,0,0,0.0095642284314299,0,0.0499103499057352,0,0,0,0,0,0,0,0.0478071729454561,0,-0.0344354290373708,0,0,0,0,0,0,0
X000959.SZ,0,0,0.0837771645442263,0,0,0,0,0,0,0,0,0.182604144988293,0.0274253071199494,0,0,0,0,0,0,0,0,-0.191419555917174,0,-0.135751910205173,-0.141767473718494,0,0,0.104432062844286,0,0,0.245783264668995,0,0,0,0.256644599443311,0,0,0,0,0,0,0.0323338714208993,0,0,0,0,0.0194120823241398,0.00399020430159917,0,0.346550416367576,0,0,-0.0646043255628063,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,-0.0273274818460144,0,0.675251858756542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097830244775611,0.116111213167572,0.0912746893091135,0,0,0,0,0.0024473857813512,0,0,0,0.0546303039629005,0,0,0,0,0,0.0969243771649525,0.133118964664095,0,0,0,0,0,0,-1.73472347597681e-18,0.013149487540359,-0.128967703543762,0,0,0,0,0
X600549.SH,0,0,-0.0370962653148601,0,0,0,0,0,0,0,-0.00953613313277999,0,-0.184009568636656,0,0,0,0,0,0,0.565868808002602,0,0.248302055242125,0.108149705145014,0,0,0,0.237770213790055,0.290035461001268,0.0867544591578117,0,0,0,0,0,-0.0707286364337743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109144364234265,0.388150239678841,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156735628770246,0,0,0.129700093919643,0.0220517535063512,0,0.0277757704029108,0,0,0,-0.00947538161685035,0,0,0,0,0.00802612837917958,0,0,0,-3.46944695195361e-18,0,0.0376358821765396,0,0.0648945526977021,0,0,0.100822761999785,0,0,0,0,8.67361737988404e-19,0,0,-0.00568856717143629,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0847594486503849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104291474513442,0,0,0.099217551466519,0,0.155658318376777,0,0,0,0.0142384923818173,0,0,0,0.000902981458531929,0.0510476819113323,0,0,0,0,0,0.0950825752263496,0,0,0,0.0484535794683965,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.16361003683102,0,-0.00676396612666296,0,0,0,0,0,0,0.15350840528785,0,0.104317932134417,0,0.100669691885428,0,0,0,0.135491045173988,-0.033471458901565,0,0,-0.1989040641474,0,0,0,0,0,-0.0596415876031128,0,0,0,0,0,-0.011066358157516,0.202756314460979,0.0877096307348688,0,0.13280856522147,0,0,0,0,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134561643112589,-0.0167194343579395,0,0,0,0,0,0,0,0.0179587272141435,0,0.054094907230594,0.171216631976061,0,0,0,0,0.00225832702629212,0,0,0,0,0,0,0,0.136052090724077,0,0.0441632380935764,0,0,0,0,0,0,0,-0.0135696623423648,0,0,0,0,-0.0553037718125848,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141231923671784,-0.0281969439162387,0,0,0,0,0.0494307341857313,0,0.144020634246856,0,0,0,0,0,-0.135988074192398,0,0,0.0125823198673433,0,0.191985973814774,0,0.0854551031222325,0,0,0,0,0.0114960807638253,0.11367817200679,0.0848893745582654,0,0,0.0948756450610886,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.0108548143407431,0,0,0,0,0,0,0.00551583497610697,0,0,-0.0968388281373222,0.170264406762144,-8.67361737988404e-19,0,0.0486640415522078,0,0,0,0,0,0.0270893757071239,0,0,0.0546450868587613,0.0367530514849449,0,0,0,0,0,0,0,0.0706686556918154,0,0,0,0,0,0,0,0,0.0694116543811716,0.0548749515414618,0,0,0,0.222173052918286,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558214628188118,0,0,0,0,0.0773033572016014,0,0,0,0,0.00210481430027972,0,0,0,0,0,0,0,0.0188639503373823,0,0.10349320370184,0,0,0,0,0,0,0,0,0,0.0512562160178929,0,-3.46944695195361e-18,0,0.0229432898668198,0,0.17767671443545,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.220373563699358,0,0,0,0,0,0,0,0,0,0,0,0.0405142710145475,0,0.166375303223318,0,0,0,0.0601821455778119,0,0,0,0,0,0,0,0,0,0.127768107350631,0,-0.0321251628828638,0.0287136620761933,0.134858038943792,0,0,0.189272927937529,0,0,0,0,0,0.198521866790176,0,0,0.00505312591149071,-0.128451187743217,0.0544769475462282,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799750067035503,0,0,0,0,0,0,0.0370046332574119,0,0,0,0,0,0.0210425401694287,0.163504596030853,0,0.0681941033109424,0,0,0,0,0,0.0456517553649705,0,0.0455140775105624,0,0.0664423658466196,0,0.115067648984365,0,-0.127554598577568,0,0,0,0,0,0.0287769025812682,0,-0.0603440953832989,0.0115113865039968,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.147421111223074,0,0,0,0,0.298119712457483,0,0.186253668899742,0.123063437764382,0,0,0,0,0,0,0,0,0,0,0.0361168893352257,0,0,0,0,0,0.0210929628031847,0,0.0975314325142046,0,0,0,0.072005581948768,0.0987474343619428,0,0,0.218652282753806,0,0,0,0,0.143290962908483,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0253783010061607,0,0,0,0,0,0,0,0,0,0,0,0,0.00827487373699023,0,0,-0.0356079817930349,-0.00300970798150296,0,-0.00275334129689514,0,0,0,0,0,0,0,0,0.0736416039946132,0,0.0371816464743428,0,0,0,0,-0.0125321745211903,0,0,-0.0676009175392424,0,0,0,0.0224630612735627,0,-2.71050543121376e-20,-0.00727069250190405,-0.113958543806402,0,0,0,0,0
Slope,0,0,0,0,0,0.081096158441027,0,0.35093240508049,0,0,0,0,0,0,0,0,0,-0.190083282911125,0,0,0,0.141793178183736,-0.0333343465298095,0,0.177021561829868,0,0,0,0,0,0,0,-1.28551766991655,0,0,0,-0.125351208335126,0,0,0.227440632982982,0,0,-0.179039514002103,0.286750189784469,0,0,0,0,0,0,0,0,0.0611859536438507,0,-0.201306704867934,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0621704532625415,0,0.0652884228605508,0.0368129441563551,0,0,0,0,0,0.0121364528768647,0,-0.0478503106263802,0,0,0,0,0,0,0,-0.112087084838125,0,0,0,0,0,0,0,0,0.107225545815104,0,0,0,0.236057209443849,-0.232214131658222,0,-0.0515604878144201,0,0,0,0,0,0.506220293867777,0,0,0,0,0.418638487491919,0,0
RealEstate_excess,0,0,0,-0.199525112641843,0,0,0,0,0,0,0,0,0,0,0,-0.0995336653530571,0,0,0,0,0,0,0,0,0.133559850314072,0,0,0,0,0,0,0,0,0,0,0,0,0.0622563450504501,0,8.67361737988404e-19,-0.0311730778097652,0,0.0199109170910955,0,0,-0.0623281168659723,0,0,-0.171940066823988,0,0,0,0,0,0.36702762259613,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0590473754644094,0,0,0.0714485112214771,0,0,-0.00963952175383526,0,0,0,-0.0122384729802534,0,0,0,-0.146578529488979,0,-0.0262177479626593,0,0.00920891146947798,0.0775776819914612,0,0,0,-0.014458994517664,0,0,-0.051023060715685,0,0,0,0,0,0,0,0,-0.00204158608957683,0,0,0,0,0,0,0,0,-0.0300062420475504,0,0.0239652180071931,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00393314848177065,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.00986670359193789,0,0,-0.00281768711084302,0,0,-0.00353468207157779,0,0,0,0,0,0,0,-0.00188961698516474,0.00550784226845263,0.00180360263446627,0,0,0,-0.00863513035144743,0,0,0,0,0,0,0,-0.00187633135932665,0,0,0,0,-0.0370034571454191,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228752747896799,0,0,0,0.0339234068093725,0,0,0.00344139280719779,0,0,0,0.0115401579660082,0,0.0264928259014101,0,0.0443679551441026,0,0,0,0,0,0,0,0,0,-0.0862985534560769,-0.0286810195270328,0,0,-0.00786370072162783,0,-0.0401382797570145,0,0,0.0315961519260324,0,0,0,-0.00180773656324928,0.0324420338259501,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554319729936985,0,0,0,0.0130152013104938,0,-0.00118313087327197,0,0,0,0,0,0,0,0,0.00212306434665331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436277641970423,0.0114258188751117,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641401832874273,0,0,0,0,0,0,0,0,0,-0.00908580673625898,0,0,0,-0.0046847379966437,0,0,0,0,0,0,0,0,-0.00628700839642143,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,-0.0285182675736156,0,0,0,0.382828755052559,0,0
