,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X300072.SZ,X600660.SH,X600309.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000898.SZ,X000408.SZ,X600352.SH,X000983.SZ,X000883.SZ,X000723.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000959.SZ,X000012.SZ,X000630.SZ,X601699.SH,X002460.SZ,X000060.SZ,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0625877198705936,0.00907007488473728,0,0,0,0.00794171222273633,-0.00119355684570154,0,0,0,0,0.0225339225084449,0,0,0,0,0,0.0139656565217687,0,0,0,0,0,0,0,-0.00310564456076148,0,0,0,0,0,0,0,0,0,0,0,0,0.103350600645534,0,0,0,0,0,0,0,0,-0.00514068958796444,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0496054429204369,0.0145848304875571,0.0279118070853324,0,0.0165505041677687,0.0166953183066535,0.0249275924136856,-0.0443558329263724,0,0,0,0,0,0,0,0,0,0,0.0226463937500306,0,0,0,0,0,0,0,0.0186607924474718,0,0,0,0.0915218877178988,0,0.0285583997784817,0,0,0.0369819586226923,0,0,-0.0169368358727236,0,0,0,0,0.00438065818207231,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0636364565304694,0,0,0,0.177918502115141,0.112564916803132,0,0,0,0,0,0,0,0,0.00254545385925689,0,0,0,0,0.0354213006188204,0,0,0.0558178666817196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943072199365616,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.070761771237637,0,0,0,0,0.0938923728816713,0,0,0,0,0,0.0216325064643658,0,0.130546796268542,0,0,0,0,0,0.0831895068998354,-0.0185776806690991,0,0,0.0297405926614864,0,0,0,0,0,0.106398996240952,0.156001708301249,0,0,0,0,0,0,-0.102604153925472,0.0407068202744918,0,0,0,0,0.00858254651923863,0,0,0,-0.011167164103316,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0539739922471806,0,0.0676812333628695,0,0,0,0,0,0,0,0.0361664897128207,0,0,0.230220530241014,0,0,0,0.051421917193861,0,0.0484277320469478,0,0,0,0,-0.0281149566312696,0,0,0,0,0,0.0509081749132111,0,0,-0.0674808440065928,0,0,-0.0570431778822533,0,0,0.171609056853011,0,0,0,0,0.040710723154949,0,-0.0223017946649347,0,0,-0.175481320246262,0,0,0,0
X600585.SH,0,0,0,0,0.163312433323557,0,0,0,0.119193964863807,0.103327829328134,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.286065457388758,0,0.184454311077531,0.0414014785721038,0,0,0,-0.0972786300360626,0,0,0,0.0134517818691038,0,0,0,0,0,0,0,0,0,0,-0.136348120670755,0,0,0,0.104601923082409,0,0,0.0427745325176103,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0726839744040182,0,0,0,0,0,0,0,0,0,0,0.018341030991295,0,0.029325052470421,0,0,0,0,0,0.0109177078978681,0,0,0,0,0,-0.0181749848697998,0,0,0.0538739774164053,0,0,-0.0112887519171117,0.0384167467935283,0,0,0,-0.0131791389850608,0,0,-0.0112011188664476,0,-0.0587985914572019,0,-0.00498711195186553,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567842136148657,0,0,0,0,0.0517609201537282,0,0,0,0.0268936163546982,0,0.0633051846362768,0,0,0.0255819337275811,0,0,0,0,0.0251539550897637,0.0701617693807357,0,0.393552629283539,0.00896078072556551,0,0,0,-0.0153982239574078,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0742452308910643,0,0,0,0,0.161525068390202,0,0,0.00982271397480841,0,0.0450407615228439,0,0,0,0,0,0.101469668618143,0,0,0.0323299954447423,0,0,0,0.167168670825999,0,0,0,0.114083414250238,0.0266465961566157,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821802780274698,0,0,0,0.00833505627192515,0.0171374741299618,0,0,1.38777878078145e-17,0,0.0387955957672,0,-0.0541544927693948,0,0,1.0842021724855e-19,0.387037419577299,0,0,0,0,0,0,-0.0374278672674594,0,0.239979711575276,0,0,-0.0609608214953355,0.408062450633312,0,0,0.0131748118992279,0.0907328292911446,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763119837240155,0,-0.0725323953421154,0.800091619952191,0.141358820137736,-0.0185933591057131,0,0,0.220151464154038,0,0,0,0,-0.0337094386273539,0,0,0,0,0,-0.145464435874913,0,0,0,0,0,-2.16840434497101e-19,0.0189616928272878,0,0.21980233205106,0,5.42101086242752e-20,-0.173762859574997,0,0.141713946590344,0,0.11034692114499,0,0,0,0,0,-0.0525485770339677,0
X600795.SH,0,0,0,0.0508825119321072,0.0448270416857266,0,0,0.00288672079006668,0,0.0118837686079961,-0.0126459487012761,0,0,0,0.0609640491632859,0,0,0,0,0,0,0,0,0,0.00642728364000479,0,0,0,0,0,0,0,0,0,0,0.0522835955956466,0,0,0,0,0,0.0412327575054909,0.071064338443254,0,0,0,0,0,0,-0.0354369711133583,0,0,0.00451020534355195,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0722615833165298,0,0,0.0396545416165043,0,0,0,0,0,0,0,0,0,0,0.0258635990419104,0,0.162574460039099,0,0,0,0,0,0.0558443643828051,0,0,0,0,0,0,0,0,0.0969002082984175,0,0,0,0,0.115872002241634,0,0,0,-0.0168066306205817,0.181901463300844,0,0,-0.063379496970011,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0456838821153162,0,0,0,0,0,0,0,0,0,0,0.0622778256407561,0,0,0,0,0,0,0,0,0,0.0344324824616793,0,0,0,0.0631325540675788,0,0,0.0420832724676361,0.000648993107472309,0,0,0.0646566489596327,0,0,0,0.0250802343838046,0,0,0,0,-0.0137470582227048,0,-0.0399863042323347,0,0,0,0,0
X600027.SH,0,0,0,0.0322111986030655,0,0.106648474444743,0,0,0,0.0303559658640024,-0.0335171615304249,0,0,0,0,0,0,0.292431337813734,0,0,0,0,0.0332250868645584,0.0165907426554788,0,0,0,0,0,0,0,0,0,0,0.00790027103321103,0,0,0,0,0,0,0.0390533746433817,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0244199014136795,4.95502907390359e-05,0,-0.00443636435790604,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.289392768824121,0,0,0,0,0,0,0,0,0,0.0760978274965903,0.132911708381201,0,0.128267230878561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118312503448062,0,0,0.0485507629848614,0,0,0,0,0,0,0.312660683132106,0.0289317196676638,0,0.0696770328525464,-0.0717041657351471,0,0.0555403635164823,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0152258471920011,0.0880454817707591,0,0,0.045086350022119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208714102004305,0,0.0564527994720518,0,0,0,0.0515163992858158,0,0,0,0,0.0361833868174911,0,0,0,0,0,0.112284648247332,0,0.19069941749698,0,0.0199872766812024,0,0,-0.00221050894703239,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0251574798598794,0,0,0,0,-0.0692874654596244,0,0,0,0,0.0190609236406959,0,0,0,0,0,0.0165238310045734,0,0.00679757201251188,-0.0486486414212746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348390873810967,0,0,0,0.15268423168096,0,0,0,0.0740904420633925,0.0423640137595866,0,0,0,0.0152089802344711,0,-0.0559698291240499,0,0,0,0,0
X600111.SH,0,0,0,0,0.722124303013701,-0.0981739204716697,0,0,0,0.104345783507525,0.0927027663962757,0,0,0,0,0,0,0,0,0,0,0.153824662762556,0,0,0,0,0,0.119141140350365,0,0,0,0,0,0,0.0996044846558689,0,0,0,0.221137595087021,0,-0.188502067073905,0,0,0,0.108404383562945,0,0,0.0439893523365154,0.036495983328201,-0.0442276077488278,0,-0.049340597116024,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.297237620412435,0,0,0.753244468816607,0,0,0,0,0.365854618407848,0,0,0,0,0,0,0,-0.043837154452954,0,0,0,0,-0.131532882280209,0,0,0,0,0,-0.148994838229568,0.198140124951201,0,0,0,0,0,0.138693048060366,0,0,0.0104893277625129,0,0,0.00629705315613926,0,-0.0241272488170465,0,0,0.0162700691500316,0,0,0,0,0,0
X601992.SH,0,0,0.281700035333432,0,0,0.136433996938894,0,0,0,0,0,0,0,0,0,0.17010887382469,0,0,0,-0.101863445131705,0,0,0,0.147640652572841,0.194408197418546,0,0.00245272360930974,0.0852787923000449,0.0277447129105184,-0.0610954614132133,0,0,0,0,0,-0.0391919249030922,0,0,0,0,0,0,0,0,0,0,0,-0.108590563525078,0,0,0,0.00201360949443511,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.139523624132593,-0.0179433182822218,-0.046266141576298,0,0,0,-0.406024399368791,0,0,0,0.0578204698373911,0,0.0903803535627578,0,0.131750051047778,0,0,0,0,0,-0.145330076262402,0,0,0,0,0.0802844573377971,0,0,0,0,6.93889390390723e-18,0,0,0.146342186308604,0,0,0,0,0.267316394862804,0,0,0,0,0,0.0625324385355653,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.233755732342864,0,0,0,0,0,0,0,0,0,0,-0.0674964821420586,0,0.061613958600993,0,0,0.132478956997668,0,0.264875847845101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239661396267393,0,0,0,0,0.00471771212833241,0,-0.00267545534679686,0.070566962757645,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0140343052322388,0,0,0,0,0,0.0974020431503503,0,0,0,0,0,0.207230538487947,0,0,0,0,0.0889121381957098,0.294222680326623,0.0287378225725578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554273796850294,0,0,0,0,0.0106327945177976,0.00862638205335513,0,0,0,0,0,0
