,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X000786.SZ,X600489.SH,X600010.SH,X600362.SH,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600426.SH,X600299.SH,X600795.SH,X600688.SH,X600027.SH,X002466.SZ,X002080.SZ,X601992.SH,X600529.SH,X002353.SZ,X600612.SH,X002409.SZ,X600486.SH,X600219.SH,X000723.SZ,X600315.SH,X002075.SZ,X000301.SZ,X000932.SZ,X600516.SH,X000027.SZ,X600126.SH,X000898.SZ,X601158.SH,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0384114607237329,0,0,0.136502319572575,0,0,0,0,0,-0.0201564021058176,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286155299936085,0.115964180557493,0,0,0,0,0.100266531493354,0,0,0,0,0,0,0,0,0,0,0,-0.00369812140488118,-0.00290091113614953,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0029493586055769,0,0,0,0,0,0,0.0112958726086825,0,0,0,0,0,0,0,0.0173602684860145,-0.0105001053635773,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0228067909634229,0,0,0,0.121236542303435,0,0,0,0,0.018139260467329,0,0,0,0,0,0.0300572199792548,0,0.044127985836141,0,0.0869763144176476,-0.0142247662498945,-0.00612510854463298,0.00372875677451711,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103188067980338,0,0,0.0719502667869328,0,0,0,0,0,0.0504181488743559,0,0.221086345963163,0,0,0,0,0,0.00764840949224267,0.118034051585382,0,-0.0022574804544793,0,0,0,0,0.0329792946310296,0,0,0,0,0,0,0,0,0,0,0,0,0.000997749883461718,0.00289941851163157,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.041616011546378,0,0,0,0,0.118623703736659,0.0307093154059881,0,0,0,0,0,0,0,0,0,0,0.0626189896907555,0,0.155428367623729,0,0,0,0,0.0400840135421571,-0.0221693905309021,0,0,-0.0266686991375859,0,0,0,0,0,0,0,0,0,0,0,0,0.0401128762749282,0.0480972268143908,0,6.93889390390723e-18,0,0,0.00686124582951371,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.126014855497308,0,0.0918240906935122,0.103378021126813,0,0,0,0,0,0.0813548007702638,0,0,0,0,0,0,0,0.0974043972653134,0,0,0,0,0,0,0,0,0,0,0.0376273835067842,0,0,-0.0242420533625722,0.00172768084405582,0,0,0,0,0,-0.000309555101118172,0,0,0.106667454509419,0,0,-0.0147948747645503,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091974105677983,0.571867545024686,0,0.056965243885925,0,0.0547820591259613,0,0,0,0,0.0648022023932561,0,0,0,0,0,0,0.0314680277028869,0,0.0207727625699881,0,0,0,0,0,0,0,0,-0.0549032527848447,0,-0.00462054434915541,0,0,0,-0.138382988955382,-0.00524152029702558,-0.0262149398012951,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243696545517757,0,0,0,0,0,0,0,0.0710495757546716,0,0.0138601231705292,0,0,0,0,0,0,0,0,0,0.0242021990993716,0,0.0383405601479786,0,0,0.104779710351422,0,0,0,0.0408843622112479,0,0,-0.0493478035663484,0,0,0,0,0.012791196441243,-0.00138583541723317,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0378878639086504,0,0,0,0,0,0,0,0,0,0.474206371652733,0,0,0.0291711111191688,0.0524306917405607,0,0.0243579528061453,0,0,0,0,-0.0979108851735984,0,0,0,0,-0.00335191355023751,0,0,0,0.00713954521715388,0,0,0,0,0.0764479034591491,0,0,0,0,0.0320910853609156,0,0.0921823001816672,0,0,0,0,-0.00661366420217547,-0.0196559698700649,0,0,0,0,0,0
X002271.SZ,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.354199488900427,0,0,0,0.0295311030013903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10573826555766,0,0,0,0.0121460625804011,0.179419807286834,0,0,0.10146635261705,0,0,0,0,0,0,0.00682659495684559,-0.0247063540259786,0,0,0,0,0,0
X600011.SH,0,0,0.125906230601766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156323104175499,0,0,0,0,0,0,0,0.0134751525180865,0,0,0,0,0.12630542233821,0.0607414190387956,0,0,0,0,0,0,0,0,0.0312222807258578,0,0,0,0,0,0,-0.0209787002188841,0,0,0.0333907427214481,-0.00659987270331394,-0.002387961058977,0.00876839657616758,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0889772758546574,0,0,0,0,0,0,0,0,0,0,0,0.182592946946388,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147370412466197,0,0,0,0,-0.0389650214069203,0,0,0,0,0,0.113416301127613,0,0,0,0,0,0,0,0.215172796395473,0,0.0259385751585533,0.0162708812802414,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.163658850127853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117952586965039,0,0,0,0.178943190445509,0,0,0,0,0.439100687436686,0,0,0.0404629158546873,-6.93889390390723e-18,0,0,0,0,0,0.176470079373552,0,0,0,0,0.113243754667094,0,0,0,0,0,0.0217206923232751,0.0100780168915435,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.00950594042560425,0,0,0,0,0,0,0,0,-0.0113774106975455,0,0.0431428740260728,0,0.136287537187677,0,0,0,0,0.109770562195133,0,0,0,0,0.0141078007637513,0,0,0,0,0,0,0,0,0.111572176234565,0,0,0,0.029118049871717,0,0,0,0.00892486110504025,-4.02185823487331e-05,0,0,0,0,0,0
X600801.SH,0,0,0.221100470992243,0,0.0739507524618138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595617544363562,0.238960408007706,0,0,0,0,0,0,0,0.0221017951904137,0,0,0.0332819591876568,0,0,0,0,0,0,0,0.110690247857085,0,0,0.15553883172627,0,0,0,0,0.0198783620309613,0,-0.0200278373532591,0.0203742068363837,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0521401530943536,0,0,0,0,0,0,0,0.308561572126096,0,0.00160064569870755,0,0,0,0,0,0,0.192816635198806,0.012258846596501,0.00421008598155993,0,0,0,0,0,0,0,0.101319590687899,0,0,0,0,0,0,0.0174743509189298,0,0,0,0,0.0260466311459561,0,0,0.209551871448738,0,0.00695499578583046,0.00490676802731813,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0214634058033136,0,0,0,0.000403729916109977,0,0,0,0.427793437098018,0.0919142254951083,0,0,0,0,-0.00115999484440366,0,0,-0.0177711514987527,0.0793386808365242,0,0.00806102333533706,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0874203877151453,0,0,0,-0.00736367206431833,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0479632974465709,0,0,0,0,0,0,0,0.0988796879346864,0,0,0,0,0,0,0,0,0,0,0,0.0577629743395911,0,0,0,0,0.0295844163296246,0.0209455317296956,0,0,-0.0647609250050992,0,0,0,0,0,0,0.187608428894986,0,0,0,0,0,0,0,0.16789223213157,0,0.0148674981417073,-0.00635623835629101,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.820657583996784,0,0.0435712268475681,0,0,0,-0.00218339776822206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188606791980026,-0.0590100208374297,0,0,0,0,0.163908864117126,0,0,0,0,0,0,0,0,0.0784981989780852,0,0,0,0,0.119374953753136,0,-0.00133552803122796,-0.00960035255756345,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0900546690671723,0,0,0,0,0,0,0,0,0.00578168930939472,0,0,0.0485394023767551,0,0.0131146749854141,0,0,0,0,0,0,0,0,0.0244244853757473,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0591916472705657,0.0988759641423382,0,0,0,0,0,0.59872657879091,0,-6.93889390390723e-18,0.055060678286935,0.00543049234214521,0.00838899236932723,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.11622935168462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856101022287465,0.0341080177617076,0,0,0.137731709062658,-0.082408611936458,0,0,0,0,-0.0600577678959929,0,0,0,0,0,0.049873829381187,0,0,0,0,0,0,0,0,0,-0.0229408415772284,0,0,0.519831763316246,0,0.0103081446013322,-0.00705348855211047,0,-0.0502859068789899,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0236784765399204,0,0.145267239036818,0,0,0,0,0.400977988592221,0.0828306269790464,0,0.45048573579791,0,0,0,-0.107623780763535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374519262178573,0.096639781552921,0,0,0,0,0,0,0,0.0644404409461555,0,0.0260471755331176,0.0181707814541863,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0788958159253494,0,0.119393388668521,0,0,0.0209089219735417,0,0,0.338570258169236,0.183550843044145,0,0,0,0,-0.126750998508227,0,0,0,0,0,0,0,0,-0.020969104031825,0.147937017237255,-0.0211814457772796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115924224162582,-0.0197597835642198,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.227525252700386,0,0.04162596010524,0,0,0,0,0,0,0.128127725330987,0,0,0,0,0,0,-0.0649787163855029,0,0,0,0,0,-0.0774480300948451,0,0,0,0,0,0,-0.0204007249796851,0.100870614181587,0,0,0,0,0,-0.0382614083130279,0,0,0,0.0803610448407958,0,0,-6.93889390390723e-18,0,0.206379381601717,0,-0.00782968569934243,-0.0183891545901457,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00114155198619186,0,0,0,0,0,0.13721857721645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154570805806149,0,0,0.0624504239097663,0,0,0.0253019787781258,0,0,0,0,0.0771505260193894,0,0.0555398684432494,0.0934558249043649,0,0,0,0,-0.00866048033645512,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.211108206243952,0,0,0,-0.0235553131810018,0,0,0.0390046878241017,0,0,0,0,0.338518138072997,0,0,0,0,0,0,0,0,0,0,-0.0110953777417762,0,0,0,0,-0.0137603906776024,0.0273260266200979,0,0,0.139978933054382,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346133493515807,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0832308994807243,0,0,0,0,0,0.132091472747407,0.0518833838959096,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0543233954758307,0,0,0.213138017918016,0,0.215244727514838,0,0.106216787201654,0.262439554672698,0,0,0,0.240350884215119,-0.0702898429882868,0,0,0,0,0,0,0,0,0,0,0,0.0167477003324677,0.00547675956579497,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0156398691367344,0,0.261402020641771,0,0,0,0,0,0,0.0450498510753919,0,0.109355881856547,0,0,0,0,0,0,0,0,0.213235005950698,0,0,0,0,0,0.0278104188573634,0,0.12583805400917,-0.0202106463136968,0,0.0749251403129526,0,0,0,0,0.0369996677028285,0,0,0,0.0474046060647625,0,0,0,0,0,0.00477649949648937,-0.00765264119269879,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0420556326524667,0,0,0,0.0358438482382734,0,0,0,0,0,0.0373164638021839,0,0,0.0560029416719959,0,0,0,0.0890394599551189,0,0,0,0,0,0.0583495298251496,0,0,0.0132793428737984,0,0,0,0,0,0,0,0,0,0.0445187966246226,0,0,-0.0456050575629339,0,0,0,0,-0.00596225408616412,0.00865321518880309,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0488876968245569,0,0.212472866748534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108947557171087,0,-0.0112416793334453,0,0,0,0.080619996519116,0,0,0,0,0.0148530773460599,0,0.000114619961460572,0,0,0,0,-0.00345477002413725,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0150132990889973,0,0,0,0,0,0.417646709092805,0,0.06900695231933,0.291683037171955,0,0.0512713312561937,0,0,0,0,0,-0.0048487990599771,0,0.0270391581633397,0,0,0,0,0,0,0,-0.121722805520765,0,0,-0.0227084259869696,0,0,0,0,0,0.120942618872975,0.0125298328258172,0,0,0.0755351622883773,0.00701107864278014,0,0,0,0,0,0,0.0154907059426261,0.0120981079914983,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.113454951745206,0,0,0.507167432187181,0,0,0,0.344607287794425,0,0,0,0,0,0,0,0,0.136334764523081,-0.11749764400389,0,0,0,0.0159090946234267,0,0,0,0,0,0.509510693609516,0,-0.373377037733445,0,0,0.0967616320305754,0,0,0,-0.116568027565949,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.25266363441625,0,0.0253068803522759,-0.00223869517237166,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,-0.0179924908706159,0.0627524741791921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168189437644085,0.29917988345175,0,0,0,0.0325101217151492,0,0,0.0244449674033715,0,0,0,0,0,0.145258180383639,0,0.112883415503096,0,0,0,0,0.179900798180577,0,0,0,0,0.00218808205156517,-0.042352155823208,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0261127996006629,0,0,0,0,0,0,0,0,0,0,0,0,0.119341315698262,0,0,0,0,0,0.00583070896825561,0,0,0,0,0,0.0173948588910456,0,0,0,0,0,0,0,0.0104943344928979,0,0,0,0,0.141285235577874,0,0.000217556458331909,-0.00820587575476839,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0.218556847215647,0,0.316381955831729,0,0,0,0,0,0,0,0,0,0,0,0,0.120448900033228,0,0,0,0,-0.207757941759814,0.297377472480315,0,0,0,0,0,0,0,0,0,0.0828076917748001,0.288008320877088,-0.24436254888922,0,0.160877629812694,0,0,0,0,0.32023260435906,0,0,0,-0.313174946057365,-0.101334236247475,0.0216821893557877,-0.0418123282552114,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0222647121625652,0,0,0,0,0,0.0338231981157316,0.0814318624203425,0,0,0,0,0,0,0,0,0,0,0.0544779143339512,0,0,0,0,0,0,0,0,0,0,0,0,0.204009192130754,0,0,0,0,0.100391462635252,0,0,0.0969291954803456,0.0192310364871057,0,0.0331052868607151,0,0,0.11364748126033,0,-0.030173464366687,-0.0163726264698567,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0241426813101929,0,0,0,0,0,0,0,0,0,0,0,0.295075885787328,0,0.0130914350853403,0.0406959245119267,0.0244526170423335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521589164516366,0,0,0.225308187117542,0,0,-0.00958923203222827,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.549492961622569,0.196926859064077,0,0,0,0,-0.12986246912773,-0.530850982339766,0,0,0.0767893307199789,0,0,0,0,0,0.2306106462716,0,0,0,0,-0.116689253154339,0,0,0.209958638500209,0,0,0,0,0,0,0,0,0,-0.158889936255297,0,0.16756552767252,0,0,0.293165747383894,-0.212961218588747,0.0115736355520077,0.0244431954411782,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0673501008327569,0,0,0,0.441587303986502,0,-0.0381251723679416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847572074918641,0,0,0,0.0988912428783923,-0.0981268446455157,0,0.21009257423809,0,0.163153863552173,0,0,0,0,0,0,0,0,0,0,0.0680138908514243,0,-0.114069741585529,0,0,0,0.0235582161582616,0,0,0,0,0,0
