,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600111.SH,X600027.SH,X600801.SH,X600489.SH,X000723.SZ,X601992.SH,X002271.SZ,X000898.SZ,X600612.SH,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X601158.SH,X002353.SZ,X600426.SH,X600219.SH,X600583.SH,X000630.SZ,X601699.SH,X600021.SH,X600315.SH,X600985.SH,X000553.SZ,X000027.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145550630269855,0.0872757521556167,0,-0.00596160404812181,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0440731668746118,0,0.0540606899725556,0.0413886470061264,0,0,0.0184322515019255,0,0,0.0131042607022679,0,0,0,0,0,0,0,0,0,-0.00650656864575729,0.014939207170099,0,0,0,0,0,0
X600028.SH,0.0483820911766057,0,0,0,0,0,0,-0.0699741939174338,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0.25383713921159,0,0,-0.0160077962674554,0,0.0102035472544228,0.00356570826101728,0,0,0.0302805074748807,0,0,0,0,0.0926289085141946,0.0137677189513277,0,0,0,0,0.084294902834635,0,0,0,0,0,0,0,0,0.00980194210599333,0,0,0,-0.0183316401626827,0.0110998706766178,0,0.0137237365323964,0,0,0,0
X601088.SH,0,0,0,0.0606912090190905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394110277785869,0.236602237362519,-0.0169640635373158,0,0,0,0,0,0,0,0.0334221862689138,0,0,0,0.0249314772021297,0.0879961074595623,0,0.0846666385209211,0,0.0198004731721086,0,-0.0949088767356576,0,0,0,0,0,0,0,0,0.0559296625319995,0,0,0,-0.000262890055418167,0.0273460166864358,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0226324333601657,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0746259903154606,0,0,0,0.362202261756922,0,0,0,0.334730594755911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681335693477972,0,0,0,0,-0.00427289641176633,-0.00102699822975134,0,0,0,0.0411608272650568,0,0
X600309.SH,0,0,0,0,0,0,-0.00243414483935546,0,0.0301606352622104,0,0,0,0,0,0,0,0,0.134144076624401,0,0,0,0,0,0.0470826305287018,0,0,0,0,0,0.0965762674945205,0,0,0,0.0994307104735725,0,0,0.0401009507436881,0,-0.0984465433651357,0.0312215763285392,0,-0.14358731884673,0,0,0,0,0,0.143468393655575,0,0,0,0.00911718510129383,0.0335154664298187,0,0,0,0.0633880689789827,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0623332711403346,0.095757908775798,0,0,0,0.0699535630334303,0,0,0,0,0.141088626143668,0,0,0,0,0,0,0,0.0108511342363879,0,0,0,0,0,0.0303071900584435,0,0,0,0,0,0,-0.0444608638705006,0,0,0,0,0,0,0,0,0,0,0,0,-0.00393451535086929,0.00709799877485892,0,0,0,0.0701936701806625,0,0
X600547.SH,0,0,0,0,0,0,0,0.149379060969252,0,0,0.0982473859203833,0,-0.210653742991881,0,0,0,0,0,0,0,0.086933507871733,-0.186753044349365,0.795592384038247,0,0,0,0,0.021184358474337,0.186321650481131,0,0,0,0,0,0,-0.13458327981216,0,0,0,0,0,0,0,0,-0.286335251451979,-0.0796133478736973,0,0.0582567757740202,0,0,0.150097874807062,-0.0353784619015498,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.126449559160877,0,0.0532975510109019,0,0,0,0,0,0,-0.0798581781172684,0,0,0.566901941740217,0.0594853121878848,0,0,0,-0.0272268177068257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215440588848706,0,0,0,0,0,0,-0.0994729828930707,0,0,0.12748386982512,-0.0114801108429304,-0.0162223182534257,0,0,0,0.135401727353379,0,0
X600010.SH,0,0,0,0,0,0,0,0.0472689103497984,0,0.0466838893876664,0,0,0,0,0.298776992428322,0,0,0,0,0.0644901573532344,0,0,0,0.104408932792418,0,0,0,8.67361737988404e-19,0,0.0814373651132318,0,0,0.186130582288582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140451765527217,0,0,0,0,0,-0.0466110753136821,0,0,0,0.100439846192175,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.229571676618264,0,0,0,0,0,0.128140846948498,0,0,0,0,0,0,0,-0.0258645327100143,0.00490791040890867,0,0,0,0,0,0,0,0.0990880550732347,0.101968029328855,0,0,0,0,0,4.07418438076569e-05,0.206000069373003,0,0,0,0,0,0,0,0,0,0,0,-0.0117078691324546,-0.0235793069586708,0,0,0,0.163246235454493,0,0
