,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X600803.SH,X600362.SH,X600176.SH,X000983.SZ,X000408.SZ,X000723.SZ,X601699.SH,X600096.SH,X600348.SH,X000629.SZ,X000786.SZ,X600141.SH,X600219.SH,X000933.SZ,X600160.SH,X600995.SH,X000807.SZ,X300073.SZ,X002353.SZ,X600157.SH,X002080.SZ,X600801.SH,X600985.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0225530036874058,-0.0274761302954169,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665370204037472,0,0,0,0,0,0.287181553442574,0,0,0.114707969532118,0,0,0,-0.0570104434112919,0,0,0,0,0,0,0,0,0,-0.0240825146080782,0,0,0,0,0,-0.02147953299257,0,0,0,-0.000202973949002801,0,0
X601088.SH,0,0,0,0.031628086079472,0.311916510301015,0.174688570336698,0,0,0,0.244015177989805,0.220528899259382,0,0,0,0,0,0,0,0.0698948879594558,0,0,0,0,0,0,0,0,0,0,0.0806670383454791,0.0569206339975245,0,0,0,0.0152148339224293,-0.146572717729883,0,0,0,0,0,-0.141691466098874,0,0,0,0,0,0,0,0,0,0,0.0465056386349443,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0133481506974806,0,0.0245296790460904,0,0,0,0,0,0,0,0.0556988829090905,0,0,0,0,0,0,0,0,0,0,0.0404426410785111,0,0.0163266375914807,0.0819876912608707,0,0,0,0,-0.0196507002309662,0.0171873927344684,0,0,0,0,0,0,0,-0.00406137390086608,0.020912467180795,0,0,0,0,0,0,0.000584265159664086,0,0,0,0,-0.0142852881783741,0,0
X600309.SH,0,0.174691967053362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033909161389427,0,0,0,0,0,0,0,0,0.00688002507776762,0.0149129703755962,0,0.0368688936095471,0,0,0,0.042090372364405,0,-0.0409343459912927,0,0,0,-0.0155831364487821,0,0.0709294077556676,0.0518834704810339,0.0490743301201924,0,0,0.0930402265903025,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0283907217947453,0,0
X600188.SH,0,0.0862308079152219,0,0,0,-0.0203362318794478,0,0,0,0.609249441042217,0,0,0,0,0,-0.0643501633861795,0,0,0,0,0,0,0,0,0,0.0115646696216336,0.0452794658222824,0,0,0.145360297021637,0,0,0.0723742090153394,0,0.00765396753157798,0.033127385381016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135570580563003,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.507453994156038,0,0.408022615881437,0,0,0.0188531754549621,0,0,0,0,0,0.0524692085251188,0,0,0,0,0,-0.121890392291723,0,-0.0945933525660245,0,0,0,0,0.314560310668539,0,0,0,0,-0.117547731058311,0,0,0,-0.0564707340821742,0,0,0,0,0.1446237975086,0,0,0,0,0,0,0,-0.00656356553294917,0,0,0,-0.0112595396170093,0,0
X002460.SZ,0,0,0,0,0,0.354261011944736,0,-0.202533470965953,0,0,0,0.120888976993986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180740865511424,0,0,0,0,0.116372960465152,0,0,0.0490490974768217,0.0835349187791015,0,0.0832372624884223,0,0.0815652321793905,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0296580507514696,-0.0821970202173034,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255362799519842,0,0.0742327185550627,0,0,0,0,0,0,0,0,0.0136912507306815,0.0613725958391968,0,0.0203399737570212,0.00271824689302015,0,0,0,0,0.0336166140987473,0,0,0,0,0,0,0.06104665476951,0.439593802909438,0,0,0,0.050232848157186,0.0154633187281057,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.199538809832245,0.201092732538166,0,0,0,0.129407019479704,0,0,0,0,0,0.07849756557517,0,0,0.0268416075820798,0,0,0,0,0,0,0,0,0,0,0.0579958447400862,0,0,0,0.0631320343253752,0,0.040676170849399,0,0.102193818050885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371943096049111,0,0,0,-0.103474346547845,0,0
X601898.SH,0,0.057522455733192,0,0,0.0120115292275876,0,-0.0301818521458917,0,0,0,0.0415117993348867,0,0,0,0,0,0,0,0,0,0,0,-0.0583361456671116,0,0,0,0,0,0,0.340068601678174,0,0,0,0.204780042532736,-3.46944695195361e-18,0,0,0,0.0312022651237982,0.0147723243887615,-0.0190707450450291,0,0,0,0.234485866860941,0.0890100667382948,-0.0810085338302478,0,0,0,0,0.022779634925037,-0.0187695331963485,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.131826480506221,0,0,-0.0438829412195979,0,0,0,0,0.261374067728227,0,0,0,0,0.256698002528076,0,0.0261139960231181,0,0.47508760486874,0,0,0,0,0,-0.257732732098375,0,0,0,0,0,0,0,0,0,-0.211823218408308,0,-0.111466406544858,0,0.286632227667051,0,0.014818312029891,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0741797768675963,0,0,0,0,0,0,0,-0.114386315718092,0,0,0.108500891510507,0,0,0,0,0,0,0,0,0,0.344530509410975,0,0,-0.159160946995067,0,0,0,0,0,0,-0.220085824893495,0,0,0,0,0.303856034223053,0,0,0,0,0.316064353963193,-0.0186343913954724,0,0,0,-0.0850066105503626,-0.0477829164696895,0,0,0,0,0,0
X600019.SH,0,0.0153758817778866,0,0,0,0.030416314465678,0,0,0,0,0,0.097633021155701,0,-0.0850390148088419,0,0,-0.0179661882789306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897991829125243,0.278539400456492,0,0.0340763860388586,0.0851184793942059,0,0,0,0.0415849917084576,0,0,0,0,0,0,0,-0.0259866578739343,-0.054232139776406,0,0,0,0.0293014861514859,0,0
X600111.SH,0,0,0,0,0,0,0.0559903707162803,0,0,0,0,0.0506724917548109,0,0,0,0,-0.194251901625384,0,0,0,0,0,0.0493519941262813,0.0285781470933761,0,0,0.154285215273062,0,0,-0.0324787418783375,0.530337418467211,0.172585339995849,0,0,-0.0518235927497064,-0.0304672605177537,0,0,0.012775358668254,0,0.0897130013370521,0,0,0,0,0,0,0,0,0,0,0,-0.0453280742722047,0,0,0,-0.0725146277823948,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0487176003903636,0,0,0,0,0,0,0,0,0,-0.0568981609169866,0,0,0,0,-0.142574048056566,0,0,-0.0262743158796744,0,0,0,-0.00528119235553451,0.128361181074235,0.0106074021811045,0,0,0,0,0,0,0,0.174941267957806,0,0,0.044612277466175,0,0,0,0,-0.0586257030904974,-0.0596043677665587,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.16897090680293,0.0619543647502548,0,0,0,0,-0.0809505772815886,0,0,0,0,0,0,0.109510451894786,0.157775131969398,0,0,0,0,0,0,0,-0.0824299094899902,0,0,-0.0247541692878585,0,0.0632768348041173,0,0,0.0182632216623569,0,0,0.216389476379827,0,0,0,0.132888606940319,0,0,0,0.0219017244984435,0.0334123405181964,0,0,0,-0.0250246403017399,0,0
