,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600660.SH,X600011.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600362.SH,X600426.SH,X000983.SZ,X600803.SH,X000786.SZ,X600096.SH,X000723.SZ,X000408.SZ,X601699.SH,X600486.SH,X601991.SH,X600219.SH,X600141.SH,X000807.SZ,X002353.SZ,X600295.SH,X300073.SZ,X002080.SZ,X600801.SH,X600985.SH,X600027.SH,X000830.SZ,X002192.SZ,X600157.SH,X000683.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.000897626250026151,0,0,0,0,0,0.0200851456306669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825375718412227,0,0,0.157238145841912,0,0,0,0,0,0,0.0276434165369736,0,0,0,0,0.0440098257527892,0.0463138465870235,0,0,0,0.0990226131367119,0,0,-0.0481855746080065,0,0,0.23271812325367,0,-0.0195240502882841,-0.0459181795742337,0,0,0,0,0,0
X601088.SH,0.0671576344302567,0,0,0,0.0224257829150199,0,0,0,0,0,0,0.161150409549857,0,0,0,0,0,0,0,0,0,0,0,0.0325246129532967,0,0,0,0,0,0.029637205435825,0,0,0.107223224169973,0.0237713090504209,0,0,0,0.0321939403454192,0,0.115890281076813,0,0,0,0.0361274358958286,0,0.0555447615641189,0,0,0.0260311243041939,0,0,0.0485409948897165,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0102217518542978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108122134872529,0,0,0,0,0,0.0707286539607289,0,0,0,0,0.046488657973932,0,0,0.0223542120600382,0,0,0.00723297857717841,0,0,0.0185849283442638,0,0,0,0,0,0,0,0,0.0110312259299599,0.0133272288937248,0,-0.00381999697722206,-0.0192980437316003,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.07184600163495,0,0,0,0,0,0,0.000731102076359662,0,0.148616904580305,-0.0131276202834029,0.3614161004971,0,0,0.0366878113264319,0,0,0,0,0,0,0.0357207267900837,-0.0309559511655768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082912557532544,0,0,0,0,0,0,0,0,0,0,0,-0.0208294163615602,0,0,0,0,0,0
X600188.SH,0,0.117731094209686,0,0,0,0,0,0,0,0,0,0,0,0,-0.107692162868867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366665097279793,0,0,0.103978188490433,0,0,0.23871072729978,0,0,-0.0370770666493008,0.109497342497789,0,-0.200897738241635,0,0.542629640623807,0,-0.217482655470887,0.0144109602381926,0,0,0,0.320858800635503,0.0708693077577197,-0.0793177235467717,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0248204469166145,0,0,0,0,0,0,0,0.0463148900259486,0,0,0,0,0,-0.0255875988954196,0,0,0,0.103274154477099,0,0,0,0,0,0,0,0.156599495645921,0,-0.0311206278424553,0,0,0,0,0,0,0,0,0,0.317852972304017,0,0.0997628739659923,0,0,0,0,0,0,-0.037080915210425,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.476864664178546,0,0.177958908244782,0,0,0,0,0,0,0,0,0.0338701290664069,0,0,0,0,0,-0.0785663036939457,0.0820506349496051,0.0532037998293864,0,0,0.0401857223613986,0,0.0945918971741724,0,0,0,-0.0604997528627265,0,-0.0132497823332186,0.0412555577067155,0.104903047765457,0,0,0,0.0914610700535473,0,0,0,0,0,0,-0.00924430422173237,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0243462200439166,0,0.347835265265813,0,0.168282856045915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334131471789374,0,0,0.0694564104640034,0,0,0,0,0,0,0.319096768489191,0,0,0,0,0,0,0,0,0,0,0,0,0.110553981682483,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0630639757837927,-0.0592102897140318,-0.178783984704866,0.721483636122634,0,0,0,0,0,0,0,0.0694529465029958,-0.0334186273282107,0,0,0,0,0,0,0,0,0,0,0.0480237274785262,0,0,0.000766844803739351,0,0,0,0.0566485146301755,0.0434712034013857,0,0.107337746590986,0.0460484858745324,0,0,0,0,0,0,0,0,0.127470569159743,0,0,0,0,0.0101343513623548,0,0,0,0,0,0,0
X600019.SH,0.0371946123506562,0,0,0,0,0,0,0,-0.0422612440711712,0,0,0,0,0,0,0,0,0.142037462470271,0,0,0,0,0,0,0,0,0,0.0571533468964641,0,0,0,0,0.0144650221378694,0,0,0.191152630471319,0,0,0,0.072228346436934,0,0,0.00686790500927076,0.0485541506786867,0.061035999172661,0,0,0,0,0,0,0,-0.0554419261513788,0,0,0,0,0,0
X600111.SH,0,-0.113541557953772,0,0,0,0,0.174919327131522,0,0,0,0,0,0,0,0,0,0,0.427331566841293,0,0.14700606974221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107564331532284,0,1.73472347597681e-18,0.259882097817129,0.0299814104924077,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.0209673486948908,0,0,0,0,0,0,0
X601898.SH,0,0.258247333176493,0,0.0981646028301716,0,0.123981152142524,0,-0.0221476548487913,0,0,0,0,0,0,0,0,0,0,0,0,0.0929750597394415,0,0,0,0,0,0.146057272611928,0,0,0.0548607552792481,0.00659318998971013,0,0.0916687982477675,0,0,0,0,0,0,0.0887642102525442,0,0,0,0.0500596215253171,0,0,0,0,0,0,0,-0.0166762369677672,-0.0275330031337388,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.129256104959862,0,0,-1.73472347597681e-18,0,0,0.253716288033619,0,0,0.0905386812291159,0,0,0,0,0,0,0,0,0,0,0,0.619635150448725,0,0,0,0,0,0.0898929121558191,0,0,0,0,0.0412457648839961,0,0,0,0.0122151929777824,0.0318750365806638,0,-0.0057346006687682,0,0,0,-0.0922537094638096,4.33680868994202e-19,0.0244875107494798,0,0,0,0,0,0
X600660.SH,0,0,0,0.14676937441784,0,0,0,0,0.199236034740106,0,0,0,0.104339006731746,0,0,0,0.0183887439161368,0,0,0,0,0,0,0,0,0,-0.0563998174368355,0.275575316058501,0,0,-0.0621843990326879,0,0,0.0233604539414486,0,0,-0.180579142114687,0,0,0,0,0,0,0,0,0,0.0979090618964925,0,-0.0347353026200258,-0.0901478647748359,0,0.0352238842465561,-0.015957564875215,-0.0208427953839063,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050070492278744,0,-6.93889390390723e-18,0,0,0,0,0.131821763869031,0,0,0,0,0,-0.112503927860082,0,0.00132407347577249,0,-0.063290156694608,0,0,-0.074989548589485,0,0,0,0.207186376133026,0,0,0,0.633383367758697,0,0,0,0,0,0,0.0704491086777852,0.0311171628399306,0,0,0,0,0,0
X000877.SZ,0,0,0,0.197816128486754,0,0,0,0,-0.0231178486660691,0,0.0445383352205099,0,0.0736277267934549,0,0,0,0.0565724626741284,0,0,0,0,0,0,0,0,0,-0.0860553844070177,0,0,0.0997973186073358,0,0,0,0,0.0824513627701678,0,0,0.0919244366575674,0,0,0,0,0.228417922293355,0,0,0,0,0,-0.0225782568483039,0,0,0.0241086656414613,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.162305894821484,0,0.0431791291493053,0,0,0,0,0.182097353136945,0,0,0.376363364092091,0,0,0,0,0,0.0512606277902725,0,0,0.0350782239157092,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655827243693502,0,0.0556769600384542,0,0,0,-0.0238604454869288,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0853804674804425,0.15109283127859,0,0.0774236335894522,0,0,0.114430074883219,0,0,0.000809038693314734,0,0,0,0,0,0,0,0,0.117671850314146,0,0,0.175216638662658,0,0,0,0,0.157863811421911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04924309804234,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,-0.0602084112281004,0,0,0,0,0,0,0,0,0,0,0,0.374861117248252,0,0,-0.0284445667791427,0,0,0,0,0,0,0,0,-0.202159614358825,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.369912317130981,0.208827829345698,0,0,0,0,0.231218266738872,0,8.67361737988404e-19,0,0,-0.00920975490556063,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140616294773223,0,0.043393277004697,0,0,0,0,0,0,0.0646690114219494,0,0.0137494253714095,0,0.460440848423718,0,0.128045405945216,0,0,0,0,0,0,0.0525283069940877,0,0,0,0,0.0136196453348477,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.00498072741114125,0,0,0,0,0,0.122966024292302,0,0,-0.0378846147772299,0,0,0,0,0,0.201380858292432,0,0,0,0,0,0,0,0,0,0,0,0.133876526647025,0,0,0,0,0,0,0.0381067825342257,0.00625622365787989,0,0,0,0,0,0,0,0,0.0650622378161071,0.0447903212877226,0,0.0256769426078707,-0.0795063373077229,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142802100003782,0,0,0,0,0,0,0,0,0,0,0,0.112437048718608,-0.0343904886160939,0,0,0,0,0,0,0,0,0.0115104064138848,0,0,0,0,0,0.185761782022359,0,0,0,0,0,0.144749103589559,-0.0333296034557932,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00354406466009471,0.0670315311443826,0.100921023075215,0,0.163743706689479,0,0,0,0,0,0,0,0,0,0.114076100356903,0,0,0,0,0,0,0,0.053876766424384,0,0,0,0,0,0,0,0,0,0,0.0457008385281516,0,0,0,0,0,0,0.0187156440660572,-0.0782399701838921,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161725081024033,0,0,0,0,0,0.0242002470755183,0,0,0,0,0,0.0815282517921309,0,0,0,0,0,0,0.028576777824718,0.0124374834220526,0,0,0,0,0,0,0,0.008610280805006,0.106369602258138,0.195506582212529,0.161354881762837,0,0,0,0,0,-0.0019645333821108,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0282811833478926,0,0,0,0,0,0,0,0.189236089968322,0,0,0,0,0,0,0,0,0,0,0,0,0.00119151113189733,0,0,0,0,0.151046379986047,0,0.0769701866238528,0,0,0,0,0,0,0,0,0.0105026333188162,0.264383377944043,0,0.00727925747581238,-0.0628075225096057,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.232034852387228,0,0,0.168984657172218,0,0,0,0,0,0.139830545064288,0,0,0,0,0,0,0,0,0,0,0,0,0.0323714040782651,0,0,0,0,0,0.266897517904235,0.0103506922342902,0.171724501446247,0.108605585557913,0,0.0489061648111944,0,0,0,0,0,0,0,0,0,0,-0.0389968704030978,0.0369556461179579,0,0,0,0,0,0
X000983.SZ,0,0.0102282473428372,0,0,-2.16840434497101e-19,0,0.0407268377279465,0,0,0,0,0.579433367568032,-0.0228616332136394,0,0,0,0,0,-0.0309716394534196,0,0,0,0.217869468488464,0,0,0,0,0,-0.052255369310193,0,0,0,0.527822302796868,0,0,0.0353056865823389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794282232241099,0.048064586398308,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.0776253427217714,0,0,0.00593254157690362,0,0,0,0,0,0.158521853509778,0,0,0.177178010186279,0,0,0.104844464067127,0,0,0,0,0,0,0.0036023922973767,0,-1.73472347597681e-18,0,0,0,0,0.284764659916656,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0274026437627222,0,0,-0.0682107548886008,0,0,0,0,0.0142739482944916,-0.0791737621450385,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.173053431107917,0.156866088217747,0.280982352579324,0,0,0,0,0,0,0,0,0,0.0608140629105928,0,0,0,0.0305041364985475,0,0,0,0,-0.0533627723217493,0,0,0,0,0,-3.46944695195361e-18,0.158058892512932,0,0,0,0,0,0,0,0,0,0,0.102238165538517,0,-0.0131734088801051,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.226144662706313,0,0,0,0,0,0.159220284604035,0,0,0,0,0.0916372981550472,0,0.0952767784981769,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0348745401978755,-0.140000625434747,0,0,0,0.631659113162338,0,0,0,0,0,0,0,0,0,0.0602796570459692,0,0,0,0,0.0136707123970286,0.085360517650939,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.192580976196258,0,0.144762382734303,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.160290660833653,0,0,0,0,0,0,-8.67361737988404e-19,0,0.230920215555942,0.0436808626497574,0,0,0.0534078022372108,0,0,0,0,0,0,0,0.00919391387825481,0,0.0175733577055074,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.257641711696859,0.173599618575877,0.0922562158934123,0,0,0,0,0.0731582371645962,0,0,0,0.00788448152988415,0,0,0,0,0,0,0,0,0,0,-0.0315398658815206,0.397101690300669,0,0,0,0,0,0,0,-0.117566120258585,0,0.101289982591381,0,0,0,0,0,0.0302109950194243,0,0,0,0,-0.00392664393265273,-0.0066727963700934,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.236729383630442,0,0,0,0,0,0,0.0854446552952771,-0.0206310749515467,0,0,0,0,0,0,0.113457698011542,0,0,0,0,0,0,0.504548807082493,0,0,0,0,0,0,0,0,0,0,0.102018298671925,0.0124287490329612,0,-0.124815186647132,0,-0.094963081215252,0.276695155362326,0,0,0,0,0.0466921049332819,0,0,0.0254568837590869,0.0973858144496894,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.179755434817555,0,0,-0.00591133600296445,0,0,0,0,0,0,0,0,0,0,0,0.101915260503663,0,0.266097822278182,-0.160949167338933,0,0,-0.0107385032409687,0,0,0,0,0,0.128069367160145,0,0,0,0,0,0,0,0,0,0.16319028951797,0,0,0,0.0152607100538756,0.333297361004815,-0.023845038761275,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145456959014913,0,0,0.114526431650802,0,0,0,0,0,0,0,0,0,0.0667460919562109,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.044913309511577,0,0,0.138995169196719,0.0391854042298606,0.304443966601266,0,-0.00107208891696649,0,0,0,0,-0.0128517726020613,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0179582611047523,0,0,0.0275332437670815,0,0,0,0,0,0,0.00297951947771995,0,0,0,0,0.416608584876375,0,0,0,0.00285463224027857,0,0.0726752950102163,0,0,0,-0.0277948487564548,0.150418377691939,0.115882111626841,0,0,0,0,0,0,0,0,0,0,0,0.0164257053345956,0.110004565959349,0,0,0,0,0,0,0.00312945616310916,-0.0510256480159966,0,0,0,0,0,0
X600141.SH,0,-0.0826642726007056,0,0,-0.0410835366745649,0,0,0.109175500529034,0.129890299030111,0,0,0,0,0,-0.134791800818953,0,0,0,0,0,-0.0136930273186304,0,0,0,0,0,0.0568803180401121,0,0,0.36490695351085,0,0.103652951342784,0,0.043477401914859,0,0,0,0,0,0.0964447987723419,0,0,0,0,0,0,0.0184894389103638,0,0,0,0,0.0272951134191515,-0.0308196280357522,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0173592781177008,0,0,0,0,0,0,-0.0348721362935853,0.869553364770138,0,0,0,0.0492323338265793,0,0,0,0,0,0.0980024018324416,0.148482594367813,0,0.112854161303199,-0.0669521658657533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937432338619757,0,0.0332098412077858,-0.138243895509065,0,0,0,0,0,0
X002353.SZ,0.602152810031034,0,0,0,0,0,0,0,0,0.345610359255506,0,0,0,0,-0.0307729686577557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144173000157913,0,0,0,0,0,0,-0.108425974285633,0,-0.0386167863575827,0,0,0,0,0,0,0,0,0.134544974612992,0,0,0.0320316343900623,0,0.0883340242581931,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0.0831174557742545,0,0,0.720468083491943,0,0,0,0,-0.0697902465770168,0,0,0,0,0.167976386858032,0,0,0,0,0,0,0,0,0,0,0,0.0634858726572135,0.208739709024148,0,0,0,0.0143417840688069,0,-0.268317591674687,0,-0.157890722940468,0,0,0,0,0,0,0,0.0394002104667365,0.169247757459283,-0.161793468922768,-0.00214303006152378,-0.0945437574478089,0,0,0,0,0,0
X300073.SZ,0,0,0,0.204359765440836,0,0,0,0,0,0,0.131725511828449,0,0,0,0.0596230610824444,0,0,0,0.0618693454137377,0,0,0,0.0742692997562242,0,0,0.0987110935854148,0,0,0,0.0306657146115095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185383981646538,0,0,0,0,0,0.0402273690976161,0,0,0,0,0,0
