,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X002271.SZ,X600188.SH,X600352.SH,X600795.SH,X000786.SZ,X601991.SH,X600688.SH,X000723.SZ,X002353.SZ,X600111.SH,X601992.SH,X600176.SH,X600027.SH,X600489.SH,X600516.SH,X600583.SH,X600299.SH,X600426.SH,X000898.SZ,X600219.SH,X601158.SH,X000792.SZ,X600612.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600160.SH,X000401.SZ,X000818.SZ,X002080.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0811602792084086,0,0,0,0,0,0.0226135608691395,0,0,0,0,0,0,0,0,0.230802563428653,0,0,0,0,0,0,0.0450069173705058,0,0.0241750188691496,0,0,0,0,0,0,0.125474185687142,0.0481968925558202,0,0,0.14763206207958,0,0,0.0624123755917316,0,0,0,0,0,0,0,0,0.0110299374809836,0,0
X600028.SH,0.0731044863690809,0,0,0,0,0,0,0,1.73472347597681e-18,0.013189649719043,0,0.00636671342845757,0,0,0.0599671075473749,0.0530601211357771,0,0,0,0,0,0,0,0,0.170357555470377,0,0,0,0,0,0,0,0,0.0683828365747692,1.73472347597681e-18,0,0.0180486571743489,0,0,0,0,0,0,0,0,0,0,0.0558752962333855,0,0,0,0,0,0,0,0,0.0103937227007198,0,0
X601088.SH,0,0,0,0,0,0,0.184895405266602,0,0,0.0426970217138825,0,0,0,0,0,0.0236975232123537,0,0,0,0.206003068285816,0,0,0,0,0,0.130268772605484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131483044835184,0,0,0.0033114447746443,0,0,0.0376416083482592,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0134912641740631,0,0,0,0,0,0,0,0.538308385239006,0,0,0,0,0,0,0,0,0,0,0,0.00638162014909186,0,0,0,0,0,0,0,0,0,0,0,0.0476181420600581,0,0,0,0,0,3.46944695195361e-18,0.0282545312353372,0,0,0,0.0269510546964827,0,0,0,0.0285353880961956,0,0
X600309.SH,0,0,0,0,0,-0.00403492305013158,0,0,0,0,0,0,0,0,0,-0.0965121647412968,0.170596378110424,0.167649005431169,0,0,0,0,0,0,0,-0.0746500634841969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915680607289283,0.190910762051511,0,0,-0.0186217069544443,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0468005939015681,-0.0281164697977888,0,0,0,0,-0.0267202086649178,0,0,0,-0.185355417741306,0,0,0,0,0,-0.0391678245412001,0,0,0,0,0,0.997052004136847,0,0,0,0.0563909316378941,0,0,0,0,0,0,0,0,0,0,0,0.0164650654038295,-0.0372090592389998,0,0.00822769758208437,0.0590185926410548,0.00875032749074648,0,0,0,0.122218561207823,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0729070981931546,0,0,0,0,0,0,0.0789105285167258,0.143573399881971,0.0513919337326426,0,0.14557506564952,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0550224132961831,0,0.0602679110410293,0.128990471060387,0,0,0,0,0,0,0,0.0844028552185188,0,0.042592008316216,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0629445226916409,0,0,0,0,0,0.000839960333000325,0,0,0,0,0.0229543787815588,0,0,0,0.132586296728529,0,0,0,0.217491221754309,0,0,0,0.0158182831597505,0,0,0,0,0,0,0,0,0,0,0,0.0557128975545309,0.099317499264838,0.0162817722494088,0.0781029804792443,0.11102843621264,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.212524455160472,0,0,0,0,0,0,0,0,0,0,0.119042020295444,0,0,0,0,0.00691533075672487,0.114276055493893,0,0,0,0,-0.043061581976188,0,0.0625574820652013,0.178323631557002,0.0738855150198764,0,0,0,0,0,0.314819956226384,0,0,0,0.299854074865863,4.33680868994202e-19,-0.0176020418531737,0,0,0,-0.00685582828334939,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.158729695510256,0,0,0.148428335627384,0,0,0,0,0.123175149110795,-0.251317914691743,0,0.0274492767816572,0,0,0,0,0,0,0.0543052762999298,0,0.0436188241705716,0,0,0,0,0,0.526739587652476,0,0,0,0,0,-0.206605811703032,0,0,0.0686352626513858,0,0,0,0,0,0,0,0,0,0.0507667043869332,0,0,0,0.0972174865221662,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17600892875672,0,0,0.135741869023138,0,0,0.000799739988258231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13740265086334,0,0,0.15907959074953,0,0,0,0,0,0,0.0089534366679519,0,0,0,0.0456304622279656,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0548081238534396,0.0606013582708622,0,0,0,0,0,0,0,0.0172933845547366,0,0.510779689411504,0,0,0,0,0,0.00726061833222173,0,0,0,0,0,0,0.0560765752441429,0,0.0746522168831633,0,0,0,0,0,0.099070058953763,0,0,0,0,0,0,0.0196012789477678,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0785307880523218,0.0537026847181956,0,0,0,0,0.152107945089668,0.0520091392867887,0,0,0,0.344167459815952,0,0,0,0,0.04111582223272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244684162962464,0.038588954730694,0,0,0,0,0,0.0448495170900753,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.118728236989271,0,0,0,0,0,0,0,0,0,0,0,0.0586251522574067,0,0,0.0939849153527565,0.209171070746852,0,0,0,0,0,0,0,0.293143285499385,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199428901936218,0,0,-0.0706540150226109,1.38777878078145e-17,0,0.00924044861443799,0,0,0,0.0155760461736114,0,0,0,-0.025372469407196,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0151768727101504,0.119185622294661,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.213282223969609,0,0,0,0,0.0633563826214947,0,0,0,0,0,0,0.206287807968843,0,0,0,0,0.141986547198695,0,0,0,0,0,0,0,0,0,0.00874707101945099,0.0740217525705483,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.00286454169537865,0.704399731966806,0,0,0,0,0,0,0,0,0.204883727875303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400159773826552,0.121930911809147,0,0,0,0,0,-0.227780789065712,0,0,0,0,0,0,0.0794352220410838,0,0,0,0,0.248663630486146,-0.162535742170367,0,0,0,0.238407032343423,0,0
X600362.SH,0,0,0,0,0.0555709326441218,0,0,0,0,0,0,0,0,0,0,0,0,0.0742943422957413,0,0,0,0,0,0,0,0.0861409572396815,0,0.107281172133018,0,0,0,0,0.0340708665131963,0,0,0,0,0.113856985954962,0,0,0,0.0616267904283941,0,0,0,0,0,-0.0674774278773455,0.116377044383571,0.329015439013413,0.105815253587764,0,-0.0120372890424138,0,0,0,0,0,0
X600801.SH,0,0,0,0.448271787305778,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.46188793705898,0,0,0,0,0,0,0,0,0,0,-0.202506694712001,0,0,0,0,0,0.0336274056256443,0,0,0,0,0,0,0,0,0,0,0.344792846556155,0,-0.0895874231451931,0,0,0,0.00599799731794838,0,0,0,0.0911686174298098,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.109267141912141,0,0,0,0,0,0.0106775170603649,0,0.196830342811692,0,0,0,0,0.0600510447243757,0,0,0,-0.0271340109431689,0,0,0,0,0,0,0.199866260861551,0,0.0165678564541686,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,8.67361737988404e-19,0.091974228907292,0,0,0,0.0311877762666262,0,0,0,-0.0299155529850919,0,0
X600188.SH,0,0,0,0,0,0,0.0260913454726164,0,0,0,0,0.133313978288877,0.355884048764094,0,0,0,0,0.00698624567246968,0,0,0,0,0,0,0,0,0,0,0.160717276363059,0,0,0,0,0,0.11869016253482,0,0,0.00874609284597622,0,0,0,0,0.0584217837117395,0,0,0.0229744929894783,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0406914157933295,0,0,0,0,0,0,0,0,0.0953719330848713,0,0.0895028663563298,0,0,0,0.117306936658281,0.00918756460503085,0.0591791051050347,0,0,0.270417212049482,0,0,0,0.143055931735673,0,0,0,0,0,0,0,0,0,0,0,0,0.00109093071885814,0,0.0297523896032679,0,0,0,0,-0.0189507245654931,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0851299475911397,1.73472347597681e-18,0,0,0.181214829305385,0,0,0.00106075633240484,0,0.0899590024506676,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0445305076878057,0.086359289669739,0,0,0,0.146167688989439,0,0,0,0,0,0,0.0688267301199674,0.064070278804789,0,0.0810455114528561,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.118839934333285,0,0.0957878673756489,0,0,0,0,0,0,0,0,0.128908051832336,0,0,0,0,0,0,0,0,0.0264085265780804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832672414684667,0,0.0247014918038364,0.234222721967817,0,0,-0.00326428226146737,0,0,0,0,0.0253565501100846,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00187793297108949,0,0,0,0,0,0,0,0,0,0,0.029812477071686,0.102893177830152,0,0,0,0.170534482821484,0,0,0.162446804326716,0,0,0,0,0.121722152762753,0,0.0780304202332079,0,0,0,0,0,0,0,0,0,0,0,0.15207522146005,0.0282745492778618,5.42101086242752e-20,0,0,0,-0.00909279775161896,0,0,0,0.00154576078601853,0,0
X600688.SH,0.452525346634352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464999873577979,0,0,0,0,0,0,0,0.033903783990534,0,0,0,0,0,0,0,0,0.109527712355801,0,0.0028612133993041,0,0,0,0,0,0,0,0,0.241300475115093,0,0,0,0,0.0471086044852903,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.174640818591577,0,0,0,0,0,0,0,0.0753331340612872,0,0,0.200683482294548,0,0,0,0,0,0,0,0,0,0,0,0.408776439206199,0,0,0,0,0,0,0,0,0,0.195950393805116,0,0,0,0,-0.0587777278686662,0,0,0.137721569280603,0.00920727421023739,-0.000574185191017934,0,0,0,0.0345454938883385,0,0
X002353.SZ,0,0,0,0,0,1.73472347597681e-18,0.2838844685929,-0.0820160569056442,0,1.0842021724855e-19,0,0,0,0,0,0.169382653239905,0,-0.0571052293677483,0,0,0,0,0.22448014091412,0,0,0,0,0,0,0,-0.0454211479370744,0,-0.0381295266066842,0.203167222722245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140712803634535,-1.73472347597681e-18,0,-0.231997244660631,-0.00410613113961669,-0.020827531227742,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0850461372701722,0,0,0,0,0,0.119207158815478,0.0328694703775659,0,0,0,0.231285928395459,0,0,0.0890731701845871,0,0.00119895940625716,0,0,0,0,0,0,0.174676108228694,0,0,0,0,0,0,0,0,0,0.120627552513852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117900760942826,0,0
