,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X002466.SZ,X601158.SH,X600660.SH,X600352.SH,X000792.SZ,X000709.SZ,X600309.SH,X600583.SH,X600489.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X000060.SZ,X000959.SZ,X600021.SH,X000983.SZ,X002470.SZ,X600176.SH,X600098.SH,X600022.SH,X600578.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.18465570474466,0,0,0,0,0,0,0,0,0,0,0,0.0127183283364014,0,0.019503028972173,0,0,0,0,0,0,0.0603171181618448,0,0,0.0677711375418996,0,0,0,0,0,0,0,0,0,0,0,0.0647993986727975,0,0,0,0.0511013355415151,0,0,-0.012587579778155,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0065040632220243,0,0.00725325558884977,0.302649029433598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669083100128758,0.00853093350669142,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00639837231341589,0,0.0295041406051727,0,0,0.00245516292302049,0,0,0,0,0,0.0408000968161201,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0188679621670214,0,0.356484361881625,0,0,0,0,0.090819492559935,0.156191488380237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137419357446779,0,0,0,0,0,0,0.02194759185816,0,0,0,0,0.0315688891713737,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.161819149604175,0,0,0,0,0.0182607807852048,0,0,0,0,0,0.056256736899064,0,0,0.0492288664440366,0,0,0,0,0,0.065032029859646,0,0,0,0.0779416079891746,0,0,0,0,0,0,0,0.0110706631420483,0,0,0,0,0,0,0,0,0,0,0,0.0994090707560895,0,0.025183808884521,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0437216430969199,0,0,0,0,0,0,0.245246161564198,0,0,0,0,0,0,0,0,0,0,0.0318600302548834,0.121672282046881,0,0,0,0,0.0221136498187446,0,0.120145595211616,0,0,0.00189706188709776,0,0.108475414007843,0.0377961049658641,0.116853319668293,0,0,0,0.0138864388213947,0.0712145153800737,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0674616841292785,0,0.0667847667932005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60968683895005,0,0,0,0,0,0,0,0.0383187601645236,0,0.0822159907820025,0,0,0,0.049750354500023,0,0,0,0,0.050734411620418,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0622884877698315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170293988102619,0,0,0.0172826816750264,0,0,0,0,0,0.141739805681406,0,0,0,0,0,0.0685421279894103,0,0,0,0,0,0.0857474767922483,0,0.00417470709121545,0.0482553292583819,0,-0.0420282831665658,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.123778347722798,0.190591082000438,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.133595407610853,0,0,0,0.0931312459315029,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.183086347202744,0,0,0.0734639107266922,0,0,0.0629780628508825,0,0,0,0,0,-0.00801239974583207,0.0597208224776585,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.100394327038526,0,0,0,0,0,0,0,0,0,0,0.0343711522862638,0,0,0.146260264460057,0,0.107014449425411,0,0,0,0,0,0.000509432052377971,0,0,0,0,0,0.16527161475549,0,0.103295626537453,0,0,0,0,0,0,0,0,0,0,0.0779614210925855,0,0,0.119672179809787,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624017303196887,0,0,0,0,0,-0.000245017495994773,0,0,0,0,0,0.122298109667208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211237053615483,0,0.132887493215317,0.00705316929653015,0,0,0,0.358472514617408,0,1.38777878078145e-17,-0.173109007843251,0,-0.0279284584249092,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0609732926066466,0,0,0,0,0,0,0,0,0.0791774791110491,0,0,0,0,0.249351721376623,0,0,0,0.0030467609709556,0,0,0,0,0,0,0,0,0,0,0,0.0795156033386972,0,0,0,0,0,0.0449283343164457,0,0,0.000393753904733757,0,0.161116271336914,0,0,0.00881668262301992,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0207962161277875,0,0,0,0,0,0,0,0,0,0,0,0,0.0320157569361865,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.114430474286596,0,0.203108935779205,0,0,0.0461640467298734,0.100955093835142,0,0.0107746688047633,0,0,0,0.115632978450816,0,0,0,0.0681927682325046,0.080742715491875,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.286125042248582,0,0,0,0.0397354411494599,0,0,0,0.0633516548919835,0,0,0,0,0,0,0,0,0,0,0,0.0588062050686723,0,0.0129545555820569,0.013775375049161,0,0,0.0651251043516524,0,0.116038836337802,0,0,0,0,0,0,0,0,0,0,0.104224484224416,0,0,0.135409825820623,0,0,0.0527372581680325,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.00208274908690539,0,0,0.0651377542790093,0,0.07991814523086,0,0,0,0,0.100584917210423,0,0,0,0,0,0,0,0,0,0,0,0.0399572328642654,0.195198865432825,0,0,0,0,0.134739013252334,0,-2.16840434497101e-19,0,0,0.0352599971313122,0,0.114362275613981,0.133329849230016,0,0.0510348439993633,0,0,0,0,0,0,0,0,-0.00386364663124364,-0.0530215103623163,0,0,0,0,0,0
X600362.SH,0,0,0,0,-6.93889390390723e-18,0.045445669791835,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0861788297894164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484126019025802,0,0.0170666411353503,0,0.0229888320779549,0,0,0.327116649342004,0,0,0,0.159048482316584,0.20870801186503,0,-0.0407604981983966,0.0938604339205907,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0247197975728295,0,0,0,0,0.00829988812450808,0,0,0,0,0,0,0,0,0.0998912501119745,0,0,0.127722188567468,0,0.0758941192030929,0,0,0,0,0.0609772928257818,0,0,0,0.143132787381807,0,0,0.197441899075952,0.0518519744120869,0,0.0483456271660531,0,0.0874448022472565,0,0,0,0,0.0497421260221702,0,-0.0233665345677322,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.214530475376668,0.274263793490736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239744482748192,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.00520153460291969,0.101119543350485,0,-0.0145217408878221,0,0.197280310273568,0.0284413060502605,0,0,0,0,0,0,0,0,0,0,-0.0388704360849102,0.0230331262273329,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0962811021030038,0,0,0,0,0,0,0,0,0,0.0389691365826295,0,0.121240235092309,0,0.0211324439419701,0,0,0,0,0,0,0.100006658360593,0,0,0,0.202047181844374,0.0226202891831099,0,0,0,0,0,0,0,0.0300839458628983,0.0335507184222685,0,0.0620959068125632,0,0,0,0,0,0.00370320503477843,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387340114817434,0,0,0,0.185140875158719,0,0,0,0,0,0,0,0,0,0,0,0.185972276691292,0,0,0,0.133477426461307,0,0,0,0.11137349007117,0,0,0.276462320216605,0,0.0897098100788211,0,0,0.0155435448822745,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142060401060103,0,0,0,0.0045934855685217,0,0.275585997074029,0,0.210510422832181,0,0,-0.148447699003516,0,0,0,0,0,0,0,0,0,0,0,-0.00188922396669246,0.592075056315307,0,0,0,0,0,0,0.17913889568145,0,0,0.00653081647422874,0,0,-0.00505766518052219,0,0,0.299689426293555,0,0,0,0
