,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X601991.SH,X600660.SH,X600188.SH,X600362.SH,X600027.SH,X600886.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X000959.SZ,X600339.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X600008.SH,X600219.SH,X002460.SZ,X000883.SZ,X600352.SH,X600583.SH,X000408.SZ,X600578.SH,X000792.SZ,X000630.SZ,X000539.SZ,X000723.SZ,X600021.SH,X600176.SH,X000027.SZ,X600160.SH,X000983.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.151008889725346,0,0.0726718421311666,0,0,-0.0260481012790228,0.0541444932380166,0,0.104098496723601,0,0,0,0,-0.0186687199912158,0,0,0,0,0,0,-0.0249735855591718,0,0,0,0,0,0,0,0,0,0.0119905492336769,0,-0.0404362865046342,0,0,0.0863682838151758,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133661943382499,0.00288499682650511,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0421173030958102,0,0,0.0731254780167334,0,0,0.0634184102155984,0.00628233557977353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730943193382234,0,0,0,0.0188483811638848,0,-0.0326681968954009,0,0,0,-0.0136717354125265,0,0,0,0,0,0,0,0,0,0.0493433603790547,0,0,-0.00514559390446926,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.125607425790856,0,0,0,0.000994578569891946,0,0,0,0,0,0,0,0,0.0610736992518129,0.0704888739556945,0,0,0,0,0,0,-0.028438675660746,0,-0.0738849152565088,0.111503944183376,0,0,0,0,0,0,0,0.0304207343164875,0,0,0,0,0,0,0,0,0,0,0.0704001661204925,-0.0432368729733287,0,-0.00822390100910983,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0234230720376115,0,0,0,0,0,0,0,-0.10257426882769,0,0,0,0,0,0,0,0.0494400042617472,0,0,0,0,0.214846482181908,0.397351039767407,0,-0.120088897007086,0,0,0.019340192561839,0,0,0,0,0,0,-0.213587100130612,0,0,0,0,0,0,0,-0.0686779024817216,0.00311127492686297,-0.00498307624243377,-0.012225154030669,0,0,0,0,0,0
X600011.SH,0,0,0.0167540819393683,0.0569917022898429,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.348770283891507,0.123368134620212,0.099058061501288,0,0,0,0,0.131535839286816,0,0,-0.0301612831070017,0,0.129592477156824,0,0,0,0,0,0,0,0,0,-0.105804411789395,0,0,0,0,0,0,-0.012939007948288,-0.144494185341824,0.0429486749380722,-0.0233278371959541,0,0,0,0,0,0
X600585.SH,0,0,0.166463825603194,0,0,0,0,0,0,0.245868934553801,0,0,0,0,0,-0.117589860698604,0,0.0955127003756932,0,0,0,0,0.0790744475631223,0,0,0,0,-0.299025736878035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487247639867519,-0.0595720976912388,0,0,0,0,0.102152550060498,0.117892957965802,0,0.00702619990748545,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.00230659407298828,0,0,-0.0696559821057306,0,0.000116772400868908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326813593818813,0,0,0.038161700836597,0,0,0,0,0,0,0,0.114180036183214,0,0,0.126192921955946,0,0,0.0839761733562233,0,-3.46944695195361e-18,0.103374892790687,0,0.00291772969526851,-0.00298576936581956,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331962530851935,0,0,0.473776313518455,-0.0930616827333307,0,0,0.172875610881562,0,0,0.0210272629513156,0,0,0.308200739957051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.336098727762692,0,0.0366732708390759,0.0358023873126368,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0231539039839306,0,0,0,0,0,0,0,-0.0128835842348324,0,0,0,0.00290448571419995,0.0146711026858548,0,0,0,0,0,0,0.00155119683488899,0,0,0,0,0,0,0.160215167533009,1.73472347597681e-18,0,0,0.336701507897665,0,0,0,0,0,0,0.0184152765663956,0,0,0,0.1741876912098,0,0,-5.42101086242752e-20,-0.00494067787645107,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0539738841675649,0,0,0,0,0,0,-0.0720592840480567,0.0143323038462039,0,0,0.355016616988361,0,0,-0.0420585131647753,0.195393965032007,0,0,0,0,0,0,0,0,0,0.407052204346339,-0.166673205964601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592550577805254,0,0,0.00027913765178935,0.0269390119480596,0,0,0,0,0,0
X600688.SH,0.0213219126010755,0.547929411242024,0,0.0485255271330049,0.122213712159967,0,0,0,0,0,0,0,0,0,0.0226945799436838,0,0,0,0.00799800881156588,0,0,0,0,0.189339292876895,0,0,0,0,0,0,0,0,0,-0.0892060808341003,0,0,0,0,0,-0.0438215619347559,0,0,0,0,0,0,-0.0256769775390951,0,0,0,-0.00564074310263719,0.00349466475004666,0,0,0,0,0,0
X600547.SH,0,0,0,0.0480779121364553,0,0.189358399671294,0,0,0,0,0,0,0,0,-0.0716989294969716,0,0,0.0191400276669085,0.0152199907343128,0,0,-0.0293696962987911,0,0,0,0,0,0.266568741201362,0,0.0289528580046695,0,0,0,-0.035068739683492,0,0,0,0.135163549205989,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603184431075649,-0.0102809868064985,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-0.017798979557847,0,-0.0176464262311377,0,0,0,0,0,0,0.057241573474952,0.0821442273926518,0.055736314342427,0,0,0,0,0.0337993604108783,-0.0200970258275063,0,0,0,-0.0267062704749899,0,0,0,0,0,0,-0.0110583742621798,0,0,0,0,0.0157321049595753,0,0,0.0457662587123242,0,0,0,0,0,0,0.0151369230506364,0,-0.00151734190452273,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.551325171792666,0,0,0,0,0,0,0,0,0,0.162378661698207,0,0.174733377257748,0,0,0,0,0,0,0,0.214168344322681,0,0,0,0,0.132583175974747,0,0.1061394910741,0,-0.500559095654411,0,-0.0230075704008321,0,0,0,0,0,0.294187947985676,0,-0.359995461737403,0,0,0,-0.191157004852385,0,0,0.118393709148706,0.0258600928984887,0,0,0,0,0,0
X600309.SH,0,0,0,-0.194320065681846,0,0,0,-0.153993348473471,0,0,0,0,0,0.0230993632285719,0,0,0,0.209004069234141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160855097641142,0,0,0,0,0,0,0,0,0,0,0.206554250370095,0,0,0,0.269216870326084,0,2.16840434497101e-19,0.00388029115436818,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153824049882918,0.176440336041644,0,-1.38777878078145e-17,0.160177570103756,0,0,0,-0.0266230115346413,0,0,0,9.94160992088714e-05,0.306278091518958,0,-0.125608765381905,0,0,0.347632888680537,0.29274544435561,-0.0639404366827159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483209695522738,0,0.137591647950422,0,0,0,0,0,0,0
X600660.SH,0,0,0.0633219326955226,0,0,0,0,0,0,0,0,0,0,0.0800562390716656,0.26007107724515,0,0,0,0.186251970332218,0,0,0,0,0,0,-0.0280421491339876,-0.132692593681933,-0.0457243929697459,0,0,0,0,0,0.0441307695309429,0,0,0,-0.121047406692955,0,0,0,0,0,-0.118769637604163,0,0,0.250342974605083,0,0,0,0.00578241563837775,0,0,0,0,0,0,0
