,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601898.SH,X600426.SH,X600801.SH,X600010.SH,X601600.SH,X600176.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X000301.SZ,X300037.SZ,X600688.SH,X002466.SZ,X600803.SH,X000932.SZ,X600299.SH,X600027.SH,X002080.SZ,X601992.SH,X002075.SZ,X600219.SH,X600315.SH,X600486.SH,X000898.SZ,X000027.SZ,X601168.SH,X000883.SZ,X600612.SH,X002409.SZ,X000723.SZ,X601158.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.030402943200984,-0.0110784512772031,0,0,0,0,0.0157704341835085,-0.0258895325375341,0,0,0,0,8.67361737988404e-19,0.117057741445157,0.0241251460782902,0,0,0,0,0,0,0,0,0,0,0,0.00431921433664737,0,0,0,0,0,0.0650072632239866,0,0,0,0.0349919727987672,0,0,0,0,0,0,0.0299664159560579,0,0,-0.011895669710942,0,0,0,0.0153042685764655,0,0
X600028.SH,0,0,0,0,0,0,0,0.00151109582820772,0,0,0,-1.0842021724855e-19,0,0,0.0850533891594323,0,0,0,-3.00418009915237e-05,0,0.0193076624702732,0,0,0,0,0,0,0,0,0,0,0.0058174952056275,0.0178893219018671,0,0,0.0143220951870147,0,0,0.0657878684681583,-0.021337772099978,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.00576146112346825,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.109728174287412,0,0,0.00482641431772211,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.305529283077477,0,0,0,0,0,-0.0102343809695148,0.01104371219067,0,0.0107252664510425,-0.0239019614214853,0,0,0,0,-0.0193683810187203,0,0,0,0,0,0,0,0,0,0,0,0,0.0665915280096041,0,0.0134300418141457,0,0,0,0.0287071892219596,0,0
X600585.SH,0,0,0,0,0.00757926462990993,0,0,0,0.0226115182886066,0,-0.0142784091860691,-0.00610607677660151,0,0,0,0.0492917227750063,0,0,0,0,0.0479060882986411,0.0332139228527156,0,0,0.0943376242211407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918137690691183,0,0,0,0,0,0.0742328580051841,0,0,0,0,0,0.0433709757259532,-0.0351392975954321,0,0,0,0.0559222099022582,0,0
X600309.SH,0,0,0,0,0,0,0.263725801282051,0,0.0110930864780218,0,0,0,0,0,0,0,0.263121932091632,0,0,0,0,0,0,0,0,0.0795649125966638,0,0,0.227220227987713,0,0.135797933575681,-0.214689553640388,0,0,0,0,0,0.0772376915679518,0,0.0519113105045586,0,0,0,0,0,0,0,0,0,0.177030261593063,0,0.00268024570145126,2.16840434497101e-19,0,0,0,-0.0354961629959727,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0161007307496543,0,0,0,0,0,0,0,0,-0.0184965960952956,0,0,0,0,0,0.154825138461009,0,0,-0.0388811971031182,0,0,-0.0834869438652361,0,0,0.0220854349192236,0,0,0.0318066088575236,0,0,0,0,0,0,0.365605908305461,0,2.16840434497101e-19,0,0,0.043437763417218,0,0,0.076880980582321,0,0.0522463239365805,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.000234596268950184,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0180599327660455,0,0,0,0,0.63709893942227,0,0,0,0.0856529466457089,0,0,-1.0842021724855e-19,0,0,0.0148160081004206,0,0,0,0.00949947403698381,0,0,0.0322665891053417,0.123760786420747,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324111686722459,0,0,0,0.0307460818219686,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0147207160726481,-0.0436785112382816,0,0,0,0,0,0.152114556659814,0,0,0,0.08856854676594,0,0.108535724605787,-0.0423621495325006,0,0,0,0.267136038505767,0,-0.057580045583655,0,0,0,0,0,0,0.065431049943751,0,0,0,0,0,0.0143315309945427,0,0,0,0,0,0,0,0,0.0548711820054258,0,0,0,0.0190521842393723,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.0808676879385707,0,0,0,0,0,0,0,0,0,0,0,0,0.122009441556292,0,0.0614523384796456,0,0,0.103472309852205,0,0.270089462452282,0.0968092768739217,0,0,0,0,0,0,0,0.0087113485960429,0,0,0,0.139592526141197,0,0,0,0,0,0.171024531084419,0,-0.00209046638474564,-0.0296998812753488,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0957930847348444,0,0,0,0.066179256074244,0,0.122759873145498,0,0,0,0.146413399983204,0,0,0,0,0,0,0,0.162884681808354,0,0,0,0,0.0171763082673104,0.0328791800942986,0.015521813497488,0,0,0,0.0237549797820729,-0.124152114911401,0,0.122326366273169,0,0,0,-0.00423221996727605,0,0.0028250064294434,0,0,0,0,0.106796551692616,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0858791932025871,0,0,0,0,-0.0779306347683338,0,0,0,0,0,0,0.262966271969806,0,0,0,0,0.107268437065514,0,0,0.258101366696564,0,0,0.0529063345426803,0,0,0,0,0,0,0,0,0.150939156023553,0,0,-0.0192048698320285,0,-3.46944695195361e-18,0.0904143373867189,0,0,0,0,0,0.0875432596426267,0,0,0,0.0146712856552993,0,0
X600011.SH,0,0,0,-0.41633912291009,0,0,0,0,-0.0338377114515682,0,0,0,0,0.00383120353477298,0.206055760193183,0,0,0,0,0,-0.0846745870428213,0,0,0,0,0,0,0,-0.16900056136378,0,0.069465184523376,0,0,0.53807512887007,0.693920087711287,0,0,0,0,0,0,0,0,0.0049974160953101,0,0,0,0,0,-0.0242929262746084,0,-3.77380119347844e-05,0,0,0,0,0.0969051801088165,0,0
