,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X000708.SZ,X601699.SH,X000301.SZ,X002460.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X000786.SZ,X600985.SH,X601991.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000933.SZ,X000807.SZ,X000932.SZ,X600176.SH,X601168.SH,X600348.SH,X600612.SH,X002128.SZ,X600219.SH,X600096.SH,X300037.SZ,X601666.SH,X000027.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.365634024013179,0,0.312230270780213,0,0,0,0,0,0,0,0,0,-0.361311014759037,0,0,0.181376987175703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218215446548675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241976572126183,0,0.0102205654500376,0.164954023057128,0.188389242266477,0,0,0,0
X601088.SH,0.0733500685797698,0,0,0,0.134796952716147,0.145576609572214,0,0,0,0,0,0,0,0,0,0,0,0.0253035668022014,0,-0.0438255774905327,0,0,0,0.189373059365447,0.00996976566530294,-0.0611117115244468,0,0,0,-0.166951044670335,0,0.00704419949183981,0,0,0,0,0,0,0,-0.124924879268579,0.116997744857643,0,0,0,0,0,0,0.0845331156034234,0,0,0,0,0.00206485825441163,0,0,0,0,0,0
X600028.SH,1.73472347597681e-18,0,0,0,0,0.0589775640327978,0,0,0,-0.000408813117968025,0,0,0.171167175311869,0,0,-0.0101804829336847,0,-0.0582382106029673,0,0,0,0,0,0,0.0424383521450618,0,0.019563283162308,-0.0978307192618989,0,0,0,0,0,0,0,-0.0763152579366515,0,0,0.448556528438129,0,0,0,0,0,0,0,0,0,0,0,0,-0.017951660912534,0.00382844562550236,0,0,0,0,0,0
X600309.SH,0.162005036913066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139159440610522,0,0,0.173976337270624,0.117762307376076,0,0,0,0,0,0,0.146496075548003,0,0,0,0,0,0,0,0,0,0.186489571155411,0,0,0.11361669714631,0,0,0,0,0,0,-0.0728166083317876,0,0,0,0,-4.33680868994202e-19,-0.0217082595155481,0,0,0,0,0,0
X600188.SH,0,0.106034421005151,0,0,0,0.143239272868465,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650678807136422,0,0,0,0.152979541477964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961971077337812,0.312405894425188,0,0,0,0,0,0,0,0,0,0.00426341695762183,0,0,0,0,0,0,0
X601898.SH,0,0.0913358536487038,0.100999023743499,0,0.227650155936057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137656839408183,0,0,0,-0.0221675426424366,0,0.197856707223079,0.238673674313379,0,0,0,0,0,0,0,0,0,0.120589953200635,0,0,0,-0.187730601025397,0,0,0,0,0,0.0186846200132541,-0.0343441632144947,0.165508176644918,0,0,0,0,0
X600019.SH,0,0,0,0,0.041897299865726,0,0,0.220602918537997,0,0,0.0260291973464848,0,0,0,0,0,0.0639637645400143,0.025354034156864,0,0.0562549080216733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12671854449557,0,0,0,0,0.0504581878195734,0,0.147774547827385,0,0,0,0,0,0,0,0,0,0,0.00543831248752212,0.00347110969156448,0,0,0,0,0,0
X600011.SH,0.166477692895067,0,0,0,0.010357748874469,0,0,0,0,0,0,0,0,0,0.038233992762655,0,0,0,0,0,0,0,0,0,0.386828496231061,0,0,0,0,0,0,-0.0220503431188931,0.146439244957481,-0.0225038919986738,0,0,0,0,0,-0.0528225882906351,0,0,0,0.15448533935111,0,0,0,0,0,0,0,0,-0.0022698509972311,0.112447909424571,0,0,0,0,0
X600585.SH,0.105825131905959,0,0,0.152356251875943,0,0,0,0,0,0,0,0,0,0,-0.036234783977637,0,0,-0.00765631782771333,0,0.116781320966274,0,0,0,0,0,0,0.00635816968836158,0,0,-0.0805401603793122,0.0757703252045314,0,0,0.069405446286876,0,0,0.0159493041534778,0,0,0.0852671111359419,0,0,0,0,0,0,0,0,0,0,0,0.0084307791332836,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.00136817061867074,0.0687831731260615,0,0,-0.0555329410885991,0,-0.108290632968749,0,0,0,0,0,0,0.0661315532277693,0,0,0,0.0386211928282088,0,-0.0527893254269359,0,0,-0.154189353609739,0.222288272259893,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0530341789996141,0,0,0.0349889642164793,-0.0304065230027525,0.0222421537570415,0.202836543507938,0,0,0,0
