,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X000877.SZ,X600188.SH,X002271.SZ,X600660.SH,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X000723.SZ,X600176.SH,X600426.SH,X000408.SZ,X002080.SZ,X000786.SZ,X601991.SH,X600219.SH,X600803.SH,X600795.SH,X002326.SZ,X600027.SH,X300037.SZ,X600399.SH,X300073.SZ,X600688.SH,X600516.SH,X000831.SZ,X600141.SH,X600486.SH,X600157.SH,X000959.SZ,X000825.SZ,X600801.SH,X600352.SH,X600489.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.424931469624316,0,0,0,0,0,0.0393249583830277,0,0,0,0.0178450438732932,0,0.000698763325489967,-0.0198286894214524,0,0.0587855903518201,0,0,0.0518512970402827,0,0,0,0.0172208622493928,0,0.0317017778902887,0,0,0,0,0,0,0,0,0.122264472849118,0,0,0,0.0627264789047132,0.0875972717696921,0,0,0,0,0,0,0,0,0,0,0,-0.00942836694483766,0,0,0,0,-0.0671531220771671,0,0
X600028.SH,0.0905051850886454,0,0,0,0,0,0,0,0,0,0,0,0,0.0713636320338218,0,0,0,0,0,0,0,0,0,0,0,0,0.00163069232966624,0,0,0,0,0.110200623112737,0,0,0.0109968786617331,0,3.46944695195361e-18,0,0.0575628307502401,0,0,0,0,0.121231105869973,0,0,0.0900675494738487,0,0,0,0,-0.0266251053707018,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.079639310746259,0,0,0.149647778359741,0.0467773489118823,0,0,0.327591098384947,0,0,-0.0972840986460912,0,0,0.1109393530849,0,0,0.0663272378126075,0.0421361796987927,0,0,-0.0961686585578051,0.0540098153863966,0,-0.104223496528192,0,0,0,0,0,0,0,0,0.095117021376543,3.46944695195361e-18,0,0.102367855439881,0,0,0,0,0,0,0,0.0573116183800119,0,0.00309165636488958,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.127868337529926,0.0792497012981475,0,0.0326625909826335,0,0.013546129825238,0,0.126241958481088,0,0,0,0,0,0,0,0,0,0.161683036720194,0.0228587461612538,0,0,0,0,-0.0845722583313592,0,0,0,0,0,-0.0459184405493096,0,-0.0309578735202124,0,0,0,0,0,0,0,0,0,0,0.0136623736747161,0,0,0,-0.000222610659474001,0,0
X600585.SH,0,0,0,0,0,0.0477474547549648,0,0,0,0.0672127018099493,0,0,0.123847168807164,0.11572532180861,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.179304727258242,0,0,0,0.101176353952861,0,0,0,0,-0.0479007054854744,0,0,0,0,0,0,-0.140182593915154,0,0,0,0,0,0.309310732067824,0,0,0,0,-0.00212219949171138,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.515762817174511,-0.0275204371156706,0,0,-0.0178986361168234,0,0.544743342296171,0.0353463677508521,0,0,0,0.0249460720919187,0,0,-0.0459969281996566,0.0812549695696357,0,0.0321394658197871,0.0223850714100624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235526913721918,0,0,0,-0.0667740630877811,0,0,0,0,0,0,-0.0225854073049141,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.284452669713184,0,0.244790743317806,0,0,0.0805267299034799,0,0.0961842666373105,0,0,0,0,0,0,0,0,0.111536644009953,0,0,0,0,0,-0.178112081403758,0,0,0,0,0.124486869294835,0.110550813231121,0,0,0.167737844680048,-0.0219781507858426,0,0,0,0,0,0,0,0,0,-0.00578494284214058,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.338967727806463,0,0,0.172649299678794,0,6.93889390390723e-18,0,1.73472347597681e-18,0,0,0.107751888678431,0,0,0,0,0,0,0.0422817147272863,0,0,0.378872768991278,0,-0.0604840333375764,-0.131158490084496,0,0,0,0,0.0158375094311635,-0.0300696894657936,0,0,0,0,0.0701184132586199,0,0,-0.102652420823028,0,0,0,0,0,0,0,0,0.021043229154818,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0413852700615671,0.0636670517565188,0,0.146392218955092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243345940770772,0,0,0,0,0,0,0.015520703431328,-0.0196684880074595,0,0.0554966806022965,0,0,0,0,0.124222754367312,0,0.178392650053636,0,0,0.0114467305223765,0,-0.0228428278072262,-0.00288161081735662,0,0,0,0,0,0
X002466.SZ,-0.0729295504537473,0,0,0,0,0.563290868705291,0,0.194849550472087,0,0,0,0,0,-0.0347357211291729,0,0,0,0,0,0,0,0,0,0,0,0,0.128440530250035,0,0,0,0,0,0,-0.00161986627850185,-0.04425446952861,0,0,0.101264270601258,0,0,0.195158487452092,0,0,0,0.104186900290492,0,0,0,0,0,-0.0759848538890215,0.0266479169857118,0,0,0,0,0,0,0
