,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X000709.SZ,X600516.SH,X600299.SH,X600352.SH,X002460.SZ,X600489.SH,X601158.SH,X600808.SH,X000629.SZ,X600219.SH,X600801.SH,X000825.SZ,X000883.SZ,X000786.SZ,X000553.SZ,X000539.SZ,X600612.SH,X600583.SH,X000408.SZ,X002470.SZ,X600021.SH,X002110.SZ,X300072.SZ,X600339.SH,X000301.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0.140866284513009,0,0,0,0,0,0,0,-0.341163889755275,-0.279322842201838,0,0.200405965587049,0,0,0,0,0,0.224035901756897,0,0,0,0,0,0,0,0,0.409092226042129,0,0.0374120581772847,0,0,0.0112437633056349,0,0,0,0,0.140610509399753,0,0,0,0,0,0,0,0,-0.0103653041626739,0,0.095410894674342,0,0,-0.0150959704161375,0,-0.074959075779756,0,0,0,0,0
X600688.SH,0.160508564573771,0,0,0,0,0,0,0,0,0,0,0.263395188628898,0,0,0,0,0,0,0,0,0,0.0728244789427661,0,0,0,-0.101342276557924,0,0,0,0,0,0.133191833247411,0.0220795653219157,0,0.0228738086509024,0,0,0,0,0,0,0,0,0,0.0714755785042654,1.73472347597681e-18,0,0,0,0,0.289468311998884,-0.0197961324623697,0.0500460083589954,0,0,0,-0.0112279271860909,0,0
X600886.SH,0,0,0,0.104616937504879,0,0.0305356255954268,-0.020781952858136,0,0,0,0,0,0,0,0,0,0,0.102087125465984,0,0.0564485665153772,0.0776749323715479,0,0,0,0,0,-0.0932962868580366,0.159984109372291,0,0,0,0,0.000750389426522912,0,0,0,0,0,0,0,0.118056526057571,0,0,0,0,0,0,0,0,0,0,0.017401576215962,-0.00408298388878803,0,0,0,0,0,0
X601600.SH,0,0,0,0.157848555588106,0,0,0.0710721624163578,0,0,0.0282486781242102,0,0,0,0,0,0,0,0,0,0,0,0.069089122874694,0,0.184978846144326,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00414538702689362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503964580645655,0.0997790200528702,0,0,0,-0.00915118033730067,-0.0177861179579715,0,0,0,0,0,0
X600795.SH,0.00188085736007118,0,0,0,0.0205224248228109,0,0,0,0,0,0.108147667534102,0,0.0151477007890427,0,0,0,0,0,0,0.0720965228847844,0,0,0,0,0,0,0,0,0,0,0,0.0190699589186002,0.0797250073012977,0,0.0116919322214583,0,0,0.0178074822715161,0.0541813992174326,0,0,0,0,0,0,0,0,0.013894074523346,0,0,-0.0222294747591439,0.00520973134737658,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.00102130979633188,0,0,0,0,0,0.0489375148757629,0,0,0,0,0,0,0,0,0.0745663142357988,0,0.0272222411615664,0,0,0.0219749650841655,0,0,0.0577139366191171,0.0321082873319436,0,0.021745168591314,0,0,0,0.084008108115009,0,0.0355832155399624,0,0,0,0.114621030574188,0.0859389485790201,0,0,0,0,0,-0.00134634385316214,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.430886713960621,0,0.131855771625831,0,0,0,0.0390432006831927,0,0,0,0,0,0,0,0,0,0,0,0.139278167831309,0,0,0.0850306849116129,0,-0.103112363998331,0,0,0,0,0,0,0,0,0,0,0.344226520684787,0.0029582611184014,0,0,0,0.246565829079813,0,0,0,0,0,0,0.0220655059135257,-0.0271294365957168,0,0,0,0.0183414044662761,0,0
X600188.SH,0,-0.127786220952024,0.231364226526113,0,0,0,0.00539773038464074,0,0,0,0,0.745739545264962,0.401000434206164,0,0,0,0,-0.120504435057781,0,0,0,0.106405386153163,0.0526662159748332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574017691560761,0,0,0,0,0,0,0,0,0.0789984428611064,0,0,0,0,-0.0135729078462694,0.0429547371762405,0,0,0,-0.00366846644609263,0,0
X601992.SH,0,0,0.0437765707568139,0,0,0,0,0,-0.068757693958465,0,0,0,0,0,0,0,0,0,0.241789438892145,0,0,-0.0513909065743747,0,0,0,0,0,0.201773615739415,0,0,0,0.00208251892382797,0,0,0,0,0,0.123609036931647,0.12892354775071,0,0,0,0,0,0,0,0,0,0,0,0,0.0241891911602532,-0.0286779711749773,0,0,0,-0.0360858077697236,0,0
X000898.SZ,0,0,0.0512214594261559,0,0.434692897143839,3.46944695195361e-18,0,0,0,0,0,0,0,0.0743733146230486,0,0,0,0.130708459658532,0,0.168236142428386,0,0.022673795563051,0,0,0,0,-0.0847016449167201,0,0.0847727490309649,0,0,0.0578345439733968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792791941119158,0,-0.0308520836294219,0,0,0,0.0369524644190213,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0265307287844323,0.13075437164195,0,0,0,0,0,0,0.0026705244402281,0,0,0,0,0,0,0,0,0,0,0.735292694335194,0,0,0,0,0,0,0,0,0,0.125268166239793,0,0,0,0,0,0,0,0,0,0,0,0,0.0194127483552716,0.0373594217152711,0,0,0,0,0,0
X600176.SH,0,0,0.168037044301266,0,0,0,0,0,0.101288450811376,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219885229255188,0,0,0,0,0,0,0,0.243694935027868,0,0,0.0983094610013619,0.26025062278269,0.0597623390928351,0,0.0916356106282343,0,0,-0.094084266096733,0,0.185795262894401,0,0,0,0,0.00355562748577983,0.011075157436566,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0172402519096268,0,0.0232369612433379,0,0,0,0,0,0.269350752901723,0,0,0,0,0,0,0,0,0,0,0.311840834176877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179060647228189,0,0,0,0,0,0.078720098466786,-3.46944695195361e-18,0,0,0,0,0,0.0384152788979023,0,0,0,0.0389213997270647,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630046116928145,0,0,0.0626460782291568,0,0,0.026711201783981,0,0,0,0,0,0,0.207415233778879,0.0952486391120076,0,0,0,0.0587712749076895,0,0,0,0,0,0,0,0,0,0,0.0108029031033653,0,-0.000255309005516938,-0.00131593599213501,0.0130794178477893,0,0,0,0.067457755748344,0,0
X600516.SH,0,0,0,0,0,0,0.068282006414683,0,0,0,0,0,0,0,0.114185653923985,0,0,0,0,0.121349869407678,0,0.165866729579001,0,0.210833084414096,0,0,0,0,0.0104558301237259,0,0,0.0488344944699328,0,0,0,0,0.00385783926749399,0,0.198127381507853,0,-0.162927893364493,0,0,0.0151813551213232,0.0877254044565439,0.0988332871671556,0,0.0635917302310635,0,0,0,0.00988558224547835,0.00658124239414161,0,0,0,0,0,0
X600299.SH,0,-0.25139782252623,0,0,0,0,0.0236576166197589,0,0,0,0,0,0,0,0,0,0,0.236947368270451,0,0,0,0,0.0559218634221355,0.0912892472252521,0,0,0,0,0.0500998284925473,0,0,0.0612900488365492,0.00290743442016914,0,0,0,0,0,0.25605960094084,0,0,0,0,0,0.120457195697007,0.076248950590703,0.0294741253803507,0,-0.0959213823713911,0,0,-0.0156337747499883,0.0171020852150348,0,0,0,0.0211450635874122,0,0
X600352.SH,0,0,0,0,0,0.0559066833914038,0,0,0,0,0,0.283001513862355,0,0,0,0,0,0.0112911220220151,0.0128887221318537,0,0,0,0,0,0,0.24310368938724,0.0239544832605784,0,0,-0.140342654084849,0,0,0,0,0.207546195171129,0,0,0.13550848731795,0,0,0,0,0,0,0,0,0.0534576833827676,0,0,0,0,0.019579450234943,-0.0779474752190454,0,0.0531253090988422,0,0,0,0
X002460.SZ,0,0.0313913092131201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585034924591566,0,0,0,0,0,0,0,0,0,-0.011685143564611,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0934900191788529,-0.0201872484103071,0.19451983567761,0,0,0,0,-0.0266906060513133,0.0415975658213956,0,0,0,-0.00426863855152012,0,0
X600489.SH,0,0,0.010074515141203,0,0,0,0,0.00702041942952807,0.706884749724192,0.002584154002944,0,0,0,0,0,0,0,0.0886703580911347,0,0,0,0,0,0,0,0,0,0,-0.0878581127397794,0,0,0,0,0,0,0,0,0.0615131087686274,0,-1.73472347597681e-18,0.0669321033212386,0,0,0,0,0,0,0,0.0804415796850829,0,0,-0.00747928130212504,0.00992118164950718,0,0,0,0,0,0
X601158.SH,0.0380425102364596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355547022089919,0.0335832980910296,0,0,0,0,0.0640311863279032,0,0,0,0.0768818170974157,0,0,0,0,0,0,0,0,0,0.088043341193343,0,0.00656999150255213,0,0,0,0,0,0.0137026661654764,0,0,0.0771101660553311,0,0,-0.00438306685289848,-5.42101086242752e-20,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.055197902723825,0,0,0,0,0.0978488206036002,0.218932792516608,0,0,0,0,0,0,0,0.0918510969256527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403725148989282,0,0.0368306618585997,0.029751419140448,0.0776632620072331,0.418482181721334,-0.0247404006314488,0,0,0,0,0.0133262020314934,-0.0285554082405507,0,0,0,0.0443433143879546,0,0
X000629.SZ,0,0,0.221355856758179,0.0464586410300859,0,0.00400419458982227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30924706788981,0,-0.0104330898988808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929016691722814,0,0,-0.0183864891932694,0,0,0.286340797196965,0,0.496850089167913,0,0,-0.044215505672885,0.0730205851299318,0,0,0,-0.0366867725608571,0,0
X600219.SH,0,0,0,0,0,0,0.0257612259694251,0.209075257032729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967210563308893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0705926837880689,0,0,0.0559587403784399,0,0,0,-0.0537564652421415,0.0132518901937928,0,0,0,0,0.0835990710629065,0,0
X600801.SH,0,0,0,0.228703706274987,0,0,0.0902970733375354,0,0,0,0,0.100007014199869,0,0,0,0,0,0.0409273964736299,0,0,0,0,0.1452450051023,0,0,0,0,0.0913679231413848,0,0,0,0,-0.0387308945092117,0,0,0,0,0,0.127223894917303,0.111685841412263,0,0,0,0,0,0,0,0.101663056630924,0.115263166593777,0,0,0.00571593800704074,-0.0725912634325936,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0519020081693667,0,0,0.019871477679192,0,0,0,0,0,0,0,0,0,0,0,0.0764031153261492,0.0874719388015499,0.0193084143222448,0,0.110434210455786,0,0,0,0.0796712725632752,0,0.01099841606712,1.73472347597681e-18,0,0.0270026262761431,0.214490592830658,0,0,0,0,0,0.0229422182638548,0,0,0,0,0,0,0,0.0280624025507084,0,0,0,0,-0.0117749025029525,0.027377525061762,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0096760305848094,0,0,0,0,0,0,0,0,0,0,0,-0.00225637046581608,0,0,0,0,0.0977073081165409,0,0,0,0,0.0466691717411813,0,0,0,0.0939129122759831,0,0,0,0,0,0,0.0350387727420291,0,0,0,0,0.00435648941235204,0.245574051683408,0,0,0,0.0893731284711224,0,0,-0.00658148034828988,0.0265585073975337,0,0.0747011214286915,0,0.00994318875044519,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361497275763699,0,0.291992087605057,0,0,0.0698529979326163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475762289937873,0,0,0.00865979878288892,0,0,0,0,0.17770308691991,0,0,0,0,0,0.0101893799006139,0,0,0,0,0,0
X000553.SZ,0,0.0201106748015879,0,0,0,0,0,0,0.165396738071584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666496051595315,0,0,0.0176006933366226,0,0,0.0415332636035971,0,0,0,0,0,0.194682461230931,0,0,0.15025031824026,0,0,0,0,0,0.0190596386287637,0,0,0.160871667354172,0,0.00624843171902572,0,0,-0.0469813761704753,0,0,0,0,-0.0427259487940393,0,0
X000539.SZ,0,0,0,0,0,0,0,0.11849360390788,-0.0281428193282918,0,0,0,0,0,0,0,0,0.0670019803232057,0,0.0648138290207829,0,0,0.0824193126326139,0,0,0.208488847922543,0,0,0,0,0,0,0,0,0,0,0,0,0.0972930749199705,0,0,0,0,0,0,0,0.127252000437623,0,0.053932122170731,0,0,0.00379764682241298,-0.00253252243738268,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0616594875547056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129065059095037,0,0.0201366875172358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510588721875904,0.151064123510558,0,0,0.183969993451996,0,0,0,-0.046124183602715,0,0,0,0,-0.369662405501305,0,0
X600583.SH,0,0,0,0,0,0.15384570499947,0,0,-0.00836092781897197,0,0,0.0288464334659307,0,0.000602423313947398,0,0,0,0,0,0,0,0,0.198610334632039,0,0,0,-0.283932530360248,0,0,-0.0236671132667286,0,0,0,0,0,0,0,0,0,0,0,0,0.0792955750939799,0,0.165298269356422,0,0,0.512169334996064,0,0,0,-0.020312548448613,0.0309694930087788,0,0,0,0,0,0
X000408.SZ,0,0,0,0.057329484549328,0,0.0965162727862751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160690657247309,0,0,0,0,0.0879870944062954,0,0,0,0,0,0.163749257597027,0,0,0,0,0,0,-0.0802279827953114,0,0,0,0,0.102299245757983,0.0930627368231466,0,0,0,0,0.0221891174665196,0.0124791281188932,0,0,0,0.102363934010606,0,0
X002470.SZ,0,0,0,-0.0584320995678989,0,0.0122208025946449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287037466692709,0,0,0,0,0.139651252629138,0,0,0,0.119784125325594,0,0,0,0,0.0353276362395712,0.068425965197509,0,0,0,0,0,-0.398900683928078,0.0612704400659817,0,0,0.203408161877241,0,0,0.0194033307200968,-0.0695553655406247,0,0.0448636092876649,0,0,0,0
X600021.SH,0,0,0,0,0,-0.0140814179848606,0,0,0,0,0,0,0.0853393942819813,0,0,0,0,0,0,0,0,0,0,0,0,0.0240615913968493,0,0,0,0,0,0,0,0,0,0,0,0.331852491267446,0,0.0441360524492148,0.196146274195368,0,0,0,0,0,0,0,0,0,-0.450966022863512,0.0631351373889005,-0.128571496290715,0,0,0,0.212790509503838,0,0
X002110.SZ,0,0,0,0,0.240429392459994,0,0.134610710333818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138306361656407,0,0.085557395591739,0.128402800650084,0,0,0,0,0,0,0,0,0.482604611841006,0,0,0,0,0,0,0.00976751032113579,0,0,0,0,0.0504017685574469,-0.114805514938928,0,0.0104756755188664,0.10314923001836,0,0,0,-0.00150567265082739,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278337677196906,0,0,0.130583135280253,0,0,0.00802082020596297,0,0,0,0.351525283491069,0,0.0304139511894942,0,0,0,8.67361737988404e-19,0,0.292948531707458,0,0,0,0,0,0,0.116100240813511,0,0,0,-0.0194474224878604,-0.0556247187758946,0.110260344289922,0,0,-0.0358494452995738,0,0
X600339.SH,0.3113826284046,0.617142863395364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636142048947012,0.0855714549554814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185235025002933,0,0.0062481299612515,0,0,0.165020820765126,0,0,0,0,-0.00259729040416835,0.00439321149182055,0,0.0494315115439488,0,0.0594374238440006,0,0
X000301.SZ,0.388135504108034,0.0642721808039639,0,0,0,0,0,0,0,0.376362790846532,0,0,0,0,0,0,0,0,0,0,0,0.0679820873571223,0,0,0,0,0,0,0,0,0,0.0749133222215663,0,0,0.105322269912012,0,0,0,0.141965035578777,0,0,0,0,0,0.00861444558314694,0,0,0,0,0,0,-0.00337869864720291,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.049010427041692,0,0,0,0,0,0,0,0,0,0,0,0.0354319665402769,0,0.157742699966226,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0694301723121285,0.0611841821149624,0,0,0,0,0,0.190659810791975,0.0710880756704251,-1.0842021724855e-19,0.031943183986986,0,0,0.00627020674622216,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.168897281053237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609986066052662,0,-0.331281264114391,0.022778000481164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025441197738343,0,0,0,0,0.212152818625979,0,0,-0.00892473542440537,0,0,0.00546172786267137,-0.12043973357417,0,0,0,-0.218419228952431,0,0
Slope,0,0,0,0,0,0,3.46944695195361e-18,1.55653651923952,-1.11615816335435,0,0,0,0,0,0.376723083401029,0,0,0,-0.959111198842766,0.253500816974691,0,-0.414360236180171,0,0,0,0,0,0,0,-0.146218432215926,0,0,0,0,0,0,0,0,0,0,-0.497665164341821,0,0,0,0,0.0838919058616169,-0.0717629498718991,0,0,0,1.26704765294892,0,0.89127597653741,0,0,0,-2.61278398158387,0,0
TED,0,0,0,0,0,0,1.07786296110702,0,0,-0.428964463206264,0,0,0.77287051545093,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.864522006685943,-0.319798383220779,0,-0.576362804527456,0,0,0,0,0,0,0,0,-0.40369897911207,0,0,0.340839933642499,0,-0.517901684463051,-0.487297841090425,0,0,-0.0129182377464945,0,0,0,0.284359439507826,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.180270831286075,0,0,0,0,0.0390337876603036,0,0,0,0,0,0,0,0,0,0,0,-0.0536753364617351,-0.081460545334131,0,0,0,0,0,0,0,0,0,0,0.0399573570400534,0,0,0,0,0.147896772117319,0,0,0.0921916879397195,0,0,0,-0.0853459670384302,0,0.0979321696117873,0,0,0,0,-0.000649995661578743,0.0137923548274627,0,0.124765192640781,0,0.0531332498188652,0,0
MKreturn,0,0,-0.0399097345690538,0,0,0,0.00356368548881591,-0.0650386985278106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274523753255584,0,-0.262528057022849,0,0,0,0,0,0,0,-0.0340962570137668,0,-0.0495362207270979,0,0,0,0,0,0,0,0,0.109982779543339,0,0,0,0.0705071083918788,0,0,0,-0.00993036380863475,0.00764215340956272,0.202591651052932,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00194277053776147,0,0,0,0,-0.00243593177220183,0,0,0,-0.00306028063404989,0,0,0,0,0,0,-0.000570484197642022,0,0,-0.00205824417765413,-0.00131109758537699,0,0,0,0,0,-0.000591793424758854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664902569405172,0,0,-0.00191138131632972,-0.000420868480655629,0.00381434731481592,0,0,-0.00665150853237277,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0292986429331226,0,0,0,0,0,0,0,0,-0.0113724170625091,0,0.113939166785799,0,-0.0949128433147299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127780314253513,-0.168643103081576,0,0,0,0,0,0,0,0,0,0,-0.0242024515254878,-0.10710677064484,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841497977438293,0,0.00405459702338652,0,0,0,0,-0.0195745981305034,0,0,0,0,0,0,0,0.0151282234998157,0,0,0,0,0,0.0367694294700181,0,0,0,0,0,0,0,0.0303094436824066,0,0,0,0,-0.00350800051482303,0,0.0388654155812255,0.0559568611995254,0,-0.0440335683785966,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00102448534678208,0,0,0,-0.0201267122133963,0,0.00526615520465452,0.00209529839114315,0,-0.000695473549591282,0,0,0,0,-0.000123577503035588,0,0,0,0,0,0,0,0,0,0,0,0,0.0064015626540359,0,0,0,0,0,0,0,0,0,-0.00355247568402173,0,0,0,0,0,0,0,0,-0.00241560983608087,0.00581617843336365,0,0,0,0.0481127408257575,0,0
