,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X300072.SZ,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X600352.SH,X000408.SZ,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000630.SZ,X600021.SH,X600126.SH,X000012.SZ,X000060.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0378310718522297,0,0,0.00812446572060069,0,-0.00721550041098266,0,0.00180541534321927,0,0,0,0,0.0855236829050495,0,0,0,0,0.00474171548331456,0,0.00380035425519448,0.0134280841245745,0.0157425049992181,0,0,0,0.0605624785214893,0,0,0,0,0,0,0,0,0.0435103556908361,0,0,0,0,0,0,-0.00042767789527841,-0.0105437893200534,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0237416699070451,0,0.137756224587258,0,0.104476551048151,0,0,0.0121850381570588,0,0.00154637050284839,0.0278042938587487,0,0,0,0,0,0,0,0,0,0,0,0.0468887318289737,0,0,0,0,0,0,0,0,0.0568433602435997,0,0,0,0.0333913602130861,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0258416100199397,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.111579064689619,0.120195192031438,0,-0.0176442572218893,0,0.0545246840538744,0.0308213068861905,0,0,0,0,0.0634115066678511,0,-2.16840434497101e-19,0,0.0353664891259836,0,0,0.0111291359654164,0,0,-0.000963746636388003,0,0,0,0,0,0,0,0,0.0170790796397517,0,0,0,0,0,0,0,0,0,-0.0624494821518438,0,0,0,0,0.0733277903267335,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0554301132791548,0,0,0,0,0.0551709817778903,0.0729242744242376,0,0,0,0,0,0,0.223929686942796,0,0,0,-0.0309107511507015,0,-0.232429224074394,0,0,0,0,0,0,0.238411643854246,0,0,0,-0.0597913257277432,0,0.052379975865414,-0.139949740835956,0,0,0,0,0.0385552947303472,0.0235920668384501,0,0,0,0,0.0245274324758866,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0402674416104887,0,0.0548262053921135,0.0711752728095034,0,0,0,0,0.00421114515436395,0,0,0,0,0.152631814449797,0,0.0396494991347384,0,0,0,0,0,0,0.136147459313023,0,0,0,0,0,0,0,0,0,0,0.0634027751397044,0.0401130580993102,0,0,0,0,0,0,0.0018173551909558,0,0.00474495971421762,0,0,0,-0.0505778222264165,0,0,0,0,0,0
X600585.SH,0,0.498471214206615,0,0.0619288178160895,0,0,0,0,0,0,0,0,0.138665872663026,0.0299953989123651,0,0,0,0,0,0.192575269313233,0,0,-0.0141341126697715,0.136989442373096,0,0,0,0,-0.144762417489726,0,0,0,0,0,0,0,0,-0.0353955956689179,0,0,0,0,0,-0.0193100475850501,0,0,0,-0.0919253977090405,0.0577188321075192,0,0,0.042167634796912,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0408348043542713,0,0,0,0,0,0,0,0,0,0,-0.0126190252116687,0.00789305998299803,0,0.0218121318758193,0.0057043703775289,0.0308714111538971,0,-0.0169282780478839,0,0,0,0,0,0,0,0,0,-0.0196244511169982,0,-0.0771102736209645,0,0,0,0,0,-0.0144753467215668,0.0201044034645528,0.0555740930532711,0,0,-0.0274558693931628,4.33680868994202e-19,0,0,0,0.0547159428125767,0,0
X601898.SH,0,0,0.196443484732696,0,0,0,0,0,0,0,0.038717606118828,0,0,0.0594634647882085,0,0,0,0.0562154360553558,0,0.0103006581139074,0,0,0,0,0.0473839573429505,0,0,0,0,0,0,0.107935482728927,0,0,0.0291183983607441,0,0,0.0511271406143739,0.1095632593091,-0.0775115262456229,0,0,0,0,0,0,0,0,0.319238754527317,0,0,0.0386382208608252,-0.0721409893218317,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124156937801234,0,0,0,0,0.152674022922862,0,0,0,-0.0409222955155048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374624663002043,0.013388890612265,0,0,0,0,0.00963709216970015,0,0.210275517658847,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.00647770462874374,0,0,0.0353117283529962,0,0.19002497181582,0,0.095834603113433,0,0,0.0321485589595506,0,0,0,-0.0124282280725227,0,0,0,0,0.0763143637916684,0,0,0,0,0,0,0,0.005173832704167,0,0.0271859046766008,0.0381487991760626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
