,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X600309.SH,X000792.SZ,X600623.SH,X002466.SZ,X000630.SZ,X600352.SH,X000709.SZ,X000883.SZ,X000898.SZ,X600660.SH,X600021.SH,X002470.SZ,X600098.SH,X600160.SH,X600863.SH,X601918.SH,X600489.SH,X600808.SH,X600307.SH,X600578.SH,X600547.SH,X000060.SZ,X000629.SZ,X600315.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189130212995791,0.115706565439199,0,0.0952346078443004,0,0.319304946674584,0,0,0,0.1288646172544,0,0,0.193700050282931,0,0.0236732538376287,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0433900003642583,0,0,-0.0119580479546882,0,0,0,0,0,0,0
X601991.SH,0,0,0.199648204939982,0,0,0,0,0,0,0,0.00884152243368152,0,0.00357157058492597,0,0,0,0,0,0,0,0,0,0,0,0,0.0539998325460875,0,0,0,0,0,0.397181571252452,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.046189430396652,0.0205899819171774,0,0,0,0,0,0
X600027.SH,0,0,0,0.193415202532831,0,0,0,0,0,0,0.217120999496765,0,0,0,0,0,0,0,0,0,0,0.060879735104386,0,0,0,0,0,0,-0.0117770116828659,0,0,0.081844109589953,0.0163014078189117,0,0,0,1.73472347597681e-18,-0.0576363821725422,0.260555770776173,0,0,0,0,0,0,0,0,0,0,0,-0.0207677463304744,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012882074912541,0,0,0,-0.0513248858779787,-0.232203277438475,0,0,0.6637508645572,0.0722821060981378,0,-0.162481726900595,0.0414425330794591,0,-0.158400353278359,0,0,0,0,0,0,-0.0553880863396025,0,0,0,0,0,0,0,0,0,0,0,-0.133268394230443,-0.0230705631687393,-0.194907021934711,-0.47793216008846,-0.234815385478949,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.234475779446405,0,0.110997882967515,0,0,0,0,0,0,0,0.0321242037834523,0,0,0.121774793589605,0,0,0,0,0,0,0.0312746478015614,0,0,0,0,0,0,0,0,0,0.0242186098099964,0,0,0,0,0.306665170777631,0,0,0,0,0,0,0,0.019016084032948,-0.049689286450187,0,0,0,0,0,0
X600111.SH,0,0.0992044966030447,0,0,0.206514307178241,0,0,0,0,0,0,0,0,-0.0181526058313556,0.103513626848352,0,0.0419704268475551,0.0462864498551661,0,0.0458242136922093,0,0,0,0,0,0,0.0372729995717759,0,0,0,0,0,0,0,0,0,0,-0.0449303059110218,0,0.142132956581929,0,0,0,0,0,0.154310308402149,0,0,0,0,-0.00156493319914299,0.0141217366152039,-0.0749817396878851,0,0,0,0,0
X600362.SH,0,0,0,0.0269028257957395,0,0,0,0,0,0.0503247698813458,0.0173729307942637,0,0,0.0179047451952456,0,0.237326401883215,0,0,0,0.0907532424580108,0,0,0,0,0,0.094516304775306,0,2.77555756156289e-17,0,0,0,0,0,0.0409147147329572,0,0.0734566206261761,0,0,0,0,0,0,0,0,0.160993838987033,0.180721464203894,0,0,0,0,0.00569572457143507,0.0426412737580788,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.20446098885959,0,0,0,0,0,0,0,0,0,0,0,0.0895457280707912,0,0.0739472300412643,0,0.0632741000433387,0,0,0,0,0,0,0,0.170750120300946,0,0,0.318217163273688,0,0.0048337420590254,0.0242368763305794,0.0459893007439522,0,0,0,0,0,0,0,0,-0.0208089608691733,0.0667124431486571,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.111723961595527,0,0,0,0,0,0.203627629878326,0.096652955231711,0,0,0,0,0.0785369382270814,0,0,0,0,0,0,0,0,0,0,0,0.0791375025044885,0,0.0192731386777419,0.0476687792723982,0.104294442501917,0,0,1.73472347597681e-18,0,0,0,0,0,0.13936903444087,0,0,0,0.109091808879044,0,0,0,0,-0.0062746595091162,0,-0.0530500606352188,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0869110161753025,0,0,0.311092869684153,0,0,0,0,0,0,0,0,0,0.229999260743376,0.087529573768278,0,-0.211176519300216,0,-0.144133168926358,0,0,0,0,0,0,0,0,0,0,0.255088060019613,0,0,0.0855683266466399,0,0,0,0.201914332762133,0,0,0,0,0,0,0.010987879131934,-0.014921132569288,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.229433447251076,0,0,0,0,0,0,0.016046839356124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122895660621942,0,0,0.286453461524138,0,0,0.0926998715430694,0,0,0,0,0,0.216901566407813,0,0,0,0,0,0,0,0.0282119261337312,0.0725556622752678,0,0,0,0,0
X601992.SH,0,0,0,0.30696492179239,0.00294820314413008,0,0,0,0,0,0,0,0.215053732524774,0,0,0,0,0,0,0,0.198367091531584,0,0,0,0,0,0,0.0763376051266613,0,0,0.00636232514003316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214805244202035,0,0,0,0,-0.038627940250477,0,0,0,0,0,0,0
X600583.SH,0,0,0.0416038423687997,0,0,0,0,0.0386118497037762,0,0,0.215587434813205,0,0,0,0,0,0,0.0157684422368865,0,0,0.0598469382539678,0.0414918833824668,0,0.13486548962859,0,0,0.143547738440198,0,0.0555141389598923,0,0,0,0,0,0,0.0971845234028447,0,0.0207686839219685,0,0,0,0,0,0,0,0,0,0,0,0,-0.000476599223328166,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0920498171313783,0,0,0,0,0,0.0399415094949413,0,0,0,0,0,0,0,0.36500848491916,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.177499677676697,0,0,0,0,0,0.0871572688412156,0,0,0,0,-0.0201102339549156,-0.0162741732663085,-0.000351507146471573,0,0,0,0,0
X600309.SH,0,0,0,0.0230230112345518,0,0,0.0550777683932914,0,0,0,0.00202235362024264,0,0.131656996283792,0.0205172160217524,0.057323312088519,0,0,0.143945959209385,0,0.0174664751011995,2.77555756156289e-17,0.27182067375271,0,0,0,0,0,0,0,0,0,0,0,0.0562513037002475,0,0,0,0,0.0718932028498403,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00572875238246694,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.17549613881456,0,0,0,0,0.119121088332254,0,0.0139226740419082,0,0.189957403732767,0,0.0148482153319436,0,0,0.000461404472635956,0,0,0.153766524784469,0,0,0,0,0,0,0,0.0412895091957058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022672170805398,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203226869874964,0.162008365398788,0,0,0,0,0,0,0.0387628919469073,0.235188458465486,0.192292594920442,0,0.0349221328633824,0,0,0,0,0,0.176192950353378,0.161360360625019,0,0,0,-0.0124992879091708,0.0768237416254801,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.318860179393156,0,0,0.0113953605760648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472942839776726,0,2.77555756156289e-17,0,0,0,0,0.333539249815269,0,0,0,0,0,0,0,-0.0211606203776048,-0.0691558294406233,0.48523678718676,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,-0.041736037043901,0,0,0,0,0,0,0,0,0,0,0.0542511171642698,0,0,0,0,0.166678371845618,0,0,0,0,0,0,0,0,0,-0.174026768628118,0,0.042843128011181,0.0930959460008631,0,0,-0.0576985464455819,0,0,0,0,-0.0871254011849542,0,0,0.0651813200622625,0.0616855866383048,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0971507591917168,0,0,0.0691134397199798,0,0,0,0.0269582194104091,0,0,0,0.0304196060064848,0.0291092766508082,0,0,0,0,0,0,0,0.0828330167621955,-0.0597586002641043,0,0,0,0,0,0,0.182241235843949,0.189869054551626,0.0108522817519491,0,0.1260195570194,0,0,0,0,0,0,0,0,0,0,-0.0145373153002394,0,-0.0121101379638964,-0.0514573615181872,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599464621816822,0,-0.027875449409507,0,0,0,0,-0.076560642125623,0,0,0,-0.056987016782232,0,0,0,0,0,0,0,0,0,0,0.206073862485221,0,0,0,0,0,0,0,0.0754752855236828,0,0,0.407008783453989,0,-0.122211056444548,0.104532719176081,0.0859842457559195,0,0,0,0,0
X000883.SZ,0,0,0,0.00375220458965925,0.11333121429295,0,0,0,0,0,0,0,0,0,-0.0867013601412471,0,0,0,0.120168873561605,0,6.93889390390723e-18,0,0,0.0572539565610184,0,0.305438698280998,0,0,0,0,0,0,0,0,0,0,0,0,0.458841857549133,0,0,0,0,0,0,0,0,0,0,0,0,0.00591667572452324,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0631740933011286,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.275711245233689,0,0,0.0315666538172532,0.188432305204526,0,0,0.0343494703350916,0,0,0,0,0,0,0,0,0,0.0442540074167094,-3.46944695195361e-18,0,0,0,0,0,0.0611885066563915,0,0,0,0.234418052337457,0,0,0,-0.027780793512736,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.100282022205648,0,0,0.257896882398759,0,0,0,0,0.211113263388509,4.33680868994202e-19,0,0,0,0,0,0,0,0.0785022918988578,0.0142460380889254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451239590960243,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.138023502884137,0,0,-0.0236877440626938,0.0261794596892207,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.28950751879805,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0759075139616239,0.135044730712912,0,0,0,0,0,0,0,0,0.250603993620968,0.140855181125708,0,0,0,0,0,0,0,0,0.257151735212341,0,-0.0374726606517202,0,0,0.018945126106024,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159897455915181,0,0,0,0.0841465713143648,0,0,0.367644244187364,0,0,0,0,0,0,0,0.018747836939774,-0.0882393474494592,0,0,0,0,-0.0237980942555553,0,0,0,0.212340756029015,0,0,0,0,0,0,-0.0206700959118064,0.016277939022799,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146874874168014,0,0.145363276975424,0,0,0,0.00739959737317984,0,0,0.389919451498439,0,0,0.120073497838691,0,0,0,0,0,0.102322458027008,0,0,0,0.230378411174523,0,0,0,0,0,0,0,0,-0.0167852080294782,0,-0.0140188055042146,0.045019391403106,0,-0.0377047101626732,0,0,0,0
X600160.SH,0,0,0,-0.0502015611894237,0,0,0,0,0,0,0,-0.174914702202107,0,0,0,0,0,0,0,0,0.141827867863673,0,0,0,0,0,0.128589429939713,0,0.168439148209474,0,0.641483378769612,0,0,0,0,0,0,0,0,0.146468211278814,0,0,0,0,0,0,0,0,0,0,0,0,0.160666450164695,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0610094533638913,-3.46944695195361e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0.102174019175648,0.128832015777404,0,0,0,0,0,0.0480803562599802,0,0,0,0.149894117649716,0,0,0.302015485100224,0,0,0,0,0.0152976627424183,0,0,0,0,0,0,0,0,0.0145189001152082,0,-0.00112419067319826,0,0,0,0,0,0,0
X601918.SH,0,0,0,-0.0780611338487462,0,0,0.117596476713205,0.10437501544761,0,0,0,0,-0.207224086346109,0,0,0.143904683748784,0,0.106603728489462,0,-8.67361737988404e-19,0,0,0,0,0,0,0.10287831155341,0.0413261455328577,0,0,0,0,0,0,0.353180571552254,0,0,0.0966481101534149,0,0,0,0,0,0,0,0,0,0,-0.0602903290117514,0,-0.010662497318995,0.00570333736214392,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254227012535624,0.152403002321424,0,0.0483012497563514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181649420395565,0,0.369201148332289,0,0,0,0,0,-0.0428714825286225,0.0333082947850032,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.00396940231607685,0,0,0.0169183646112092,0,0,0,0.0232222426913807,0,0,0.0899888543340566,0,0,0,0,0,0.0423291724224747,0,0,0,0.0283363404493849,0,0,0,0,0,0,0.12438337683946,0,0,0,0,0.0796923186164121,0,0,0,0,0,0.246635428946718,0.0478568280868146,0,0,0,-0.0293281681827184,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912601149786357,0,0.0521333599147812,0,0,0,0,0,0,0.0661222174715873,0.0171552445532574,0,0,0,0,0,0,0,0,0,0.090214423904483,0,0.141152784622524,0,0,0,0,0,0,0.120375990942806,0,0.331537475349978,0,-0.00993900502371393,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0251280337095593,0,0.162251113224028,0,0,0,0,8.67361737988404e-19,0,0,0.0940630420718309,0,0.221613239745209,0.0906267679493498,0,0,0,0,0,0.118410613692092,0,0,0,0,0,0,0,0,0.125446553753106,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234221750302465,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053435776567821,0.0700324611018831,0,0,0,0,0,0,0,0,0,0,0,0,0.0752803108406918,0,0,0,0,0,0,0,0,0.022706452047762,0.442065679703747,0,0,0,0,0,0.0774069483342546,0,0.175993037632192,0,-0.00727570463238253,0.0124395219432818,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378428647886895,0,0,0,0,0,0,0,0,0,0,0,0.0964739342242808,0,0,0.109541381189509,0,0,0,0,0,0.0558223719852216,0,0,0.07487770475064,0,0,0.29141126166542,0,0,0,0.0855867468885176,0,0.206461618855002,0,0.0140631742673245,0.0143737241538716,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.199220083415474,0,0,0,0,0,0,0,0.177239846267252,0,0.0520014244512336,0,0,0,0,0,0,0.0892092611042111,0.0924934125609823,-0.0232707953843392,0,0,0,0.0546672541854438,0,0,0.034608719005444,0.0173373543006724,0,0,0,0,0.099427467196011,0,0,0,0.0885880316752359,0,0.132366356970485,0.143314679502747,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.097411406424545,0,0,0,0,0,0,0,0,0,0,0.0756471040929254,0,0,0,0,0,0,0,0.181640533832848,-8.67361737988404e-19,0,0,0,0,0,0,0.255690046131309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476492876686547,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948011705074528,0,0,0,0,0,0,0,0,0.0655628355837948,0.0589347086990758,0,0,0.160530980455586,0,0,0,0.179127272444032,0,0.143660163469613,0,0,0.0221048892080368,0,0.108713960907479,0,0,0,0.0785277791467877,0,0,0,0,-0.00186182590079301,0.024691016591274,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312680268270851,0,0,-0.0147563976568318,0,0,0,0,0,0,0.0718658977287861,0,0,0,0,0,0,0,0,0,-0.0357188083018456,0,0.0542657154377222,0,0,-0.0504399320061885,0,0.00190736815451644,0,0,0,0,0,0,-0.0222122556418731,0,0.07555826502751,0,0.0837206790564535,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571673333432121,0,0.557831181070458,0,0,0,1.65534575150127,0,0,0,0,0,0,0.523882843752754,-1.12896714697082,0,-0.851664775222708,0,0,0,0,-0.290833426367983,0,0,0,-1.00074812719983,0,0,0,0,0,0,0,0,0,0,0,1.52402226582791,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279552946321006,0.101023737742573,0,0,0,0,0,0,0.00352975386631055,0,0.0503875316299734,0,0,-0.200531811575697,0,0,0.0840726746439758,-0.0894011656243365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150273632363286,0,0.220730098304843,0,0,2.77145352480638,0,0
RealEstate_excess,0,0,0,0,0,0,0.292740583889917,0,0,0,-0.372682201353966,0,0,0,0,-0.211357495850846,0,0,0,0,0.0594962508271183,0.0302317108208581,0,0,0,0,0,0.111700984921298,0,0,0,0,0,0,0,0,0,0.185665776165525,0,-0.128548456648135,0,0,0,0,0,0,0,0.0245851269127611,0,0,-0.0184056438310406,0,0,0.362299076095236,0,0,0,0
MKreturn,0.0496635241259451,0,0,0,0.086753668890873,0.155052508662318,0,0,0,0,0,0,0,-0.192486015912381,0,0,0,0,0,0,-0.083887806988433,0,0,0.0307685696153351,0,0,0,0,0,0,0.00588733785078454,0,0,0,0,0,0,0.0727835887995158,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951315797250855,0.0376275257613948,0.313625075195807,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184026413556147,0,-0.0137092489508056,0,0.00641953577211999,0,0.0150243837745411,0,0,0,0,0,-0.00357526864179171,0,0,-0.00383993708661211,0,-0.00484422016929673,0,0,0,0,0,0,0,0,-0.00272745609925774,0.0119197268125789,0,-0.00731258634157211,0,0,0,0,0,0,0,0.00507673563566103,0.00452733703421879,0,0,0,0.0260605846254519,0,0
CarbonVol_Shenzhen,-0.00748574028463357,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733604883551592,0,0,0,0,-0.111665921984565,0,0,0.0175306674352684,0,0.0600347354393111,0.0115341376123277,0,0,-0.0578599518783704,0,0,0,0,0,0,0,0.0308688024900748,0.0418033366787858,0,0,0,0,0,-0.0950186810401739,0,0,0,0,0,0,0.231542756719783,0.0607557712126701,0.17521818991315,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00688207012551591,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628303879648804,0,0,0,0,0,0,0,0,0,0,0,0.00267245408045493,0,-0.00503757396359415,0,0,-0.00182306209345637,0,0,0,0,0,0,0.00301910014871501,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0107947967330814,0,0,0,0.0085284725316914,2.16840434497101e-19,0,0,0,0.0304740471850512,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00610860825588642,0,0,0.00751442825936986,0,0,0,-0.00227890730974546,0,0,0,0,0,0,0,0,0,-0.00178666323154817,0,0,0,0,0,0,0,0,0,0,0,0.00493273872954275,-0.00960338030667617,-0.00103360089586503,0,0,0,0.00688012559692458,0,0,0,0.00658868836286751,-0.0112565030394308,0.0164855789177283,0,0,0,0,0,0
