,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X000301.SZ,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X601991.SH,X600795.SH,X000807.SZ,X601699.SH,X000786.SZ,X000983.SZ,X600803.SH,X600096.SH,X002080.SZ,X002353.SZ,X600489.SH,X600801.SH,X000630.SZ,X000825.SZ,X600027.SH,X600688.SH,X000932.SZ,X600141.SH,X300073.SZ,X600157.SH,X000959.SZ,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0157549392878654,-0.0605721709505597,0,0,0,0,0,0,0.0970369871087481,0,0,0,0,0,0,0,-0.0327335816654614,0,0,0,0.0596094594549307,0,0,0,0,0,0,0,0.0956083989952169,0.254985300955406,0,0,0,0.142106219812568,0,0.019865497049851,0,0,0,0.0938128708714807,-0.0602295242010182,0.00418088441655848,-0.0364382491775375,0.0124391592277203,0,0,0,0,0
X601088.SH,0.059688953520993,0,0,0,0,0,0,0.178403868503697,0,0,0,0,0,0,0.0621313942850518,0,0,0,0,0,-0.014513075660717,0,0,0,0,0,0,0,-0.182412746846726,0,0,0.109764554461363,0,0.276353586452932,0,-0.130004267491731,0,0,0,0,-0.0948393549715772,0,0,0.0459515433281051,0,0,0,0,0,0.0718114896696706,0,-0.0218034160113269,0.0342710194827174,0,0,0,0,0,0
X600028.SH,0.209053803103447,0,0,0,0,0,0,0.0148442540602486,0,-0.0038769394289726,0,0,0,0,0,0,0,0,0.009061709566571,0,0,0,0,0.0268878208921569,0,0,0,0,0,0,0,0,0,0.0255758465928827,0,0,0,0,0,0.0563995606167045,0.0147671540333578,0,0.0309554749285661,0.108174139640344,0,0,0,0,0,0.00186647087263009,0,0,0.0023529895609395,0,0,0,0.0275495911839709,0,0
X600309.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.052473816373452,0,0,0,0,0,0,0.0980825579559917,0,0,-0.0440627983357207,0.198315615398535,0,0,0.00502276528191783,0,0,0,0,0,0,-0.047961419957036,0,0,0,0,-0.00498124735850819,0.0138540507416039,0.0139053448007179,0,0,0,0,0,0.0718606553504013,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.0336456352801775,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012510538550411,0,0,0,0,0,0,0,-4.33680868994202e-19,0.100817231284904,0,0,0,0,0,0,0.457136884242304,0,0.0139281155682906,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0034037224861476,0,0,0,0.00303913585467663,0,0
X002460.SZ,0,0,0,0,0,0,0,0.00734485012628098,0,0,0,0.487138442445375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139062461908574,0,0,0,0,0,0,0,0,0,0,0.130129051033156,0,0,0,0.218570648666001,0,0,0,0,0.0830510200830274,0.278712457544535,-0.047830074051137,0,0,0.0285952152469159,-0.0469462284792599,0,0,0,0,-0.045911252033702,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.345990616759618,-0.010499675249866,0.225168080098657,0,0,-0.0400216423142249,0,0,0,-0.139154205492543,0,0,0,0,-0.0262440456607408,0,0.381883046353454,0,0.0851834657045167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22733484715633,0,0,0,0.12082636342944,0,0,0,-0.0181220037157657,0,-8.67361737988404e-19,0.00734464204272542,0,0,0,-0.0222287661382821,0,0
X600188.SH,0,0,0,0,0,0.0862218600120685,0,0,0,0,0.13498846302739,0,0,0,0.0122718353243801,0.0382470722330979,0.0312019193904355,0,0.0713207313681828,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.251368692898839,0,0.334840286075025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768154245541434,0.12977347857851,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0144419548821033,0,0,0.1228688874046,0,0,0,0,0,0,0,0,0,0,0.0240682303657648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599678228344987,0,0,0,0.146370072630039,0,0,0,0,0.466886889139516,0,0,0,0.0311780418293466,0,0,0,-0.0087202782191036,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.218277528908826,0,0,0,0,0,0.153447768833709,0,0.207475510179574,0,0,0.116191428212998,0,0,0,0.0864946265707913,0,0,0,0,0.0716005635266915,0,0,0,0,0.120724920331494,0,0.00134264656024978,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.111607626005314,0,0,0,0,0,0.0344168592673503,-0.0164172692626375,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0541201391331568,0,-0.0120052572577353,0,0,0,0.0681045593968829,0.0156461066859151,0,0,0,0,0.328744698425309,0,0,0,0.0310472020102562,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0564270163842885,0,0.228624067428078,0,0.0907238773935519,0,0,0.604019516565629,0,0,0,0,0,0,0,-0.189394966325595,0,0.011773507990787,0,0,0,0,0,0
X002466.SZ,-0.24672664534069,0,0,0,0,0.73623969400456,0.229720744917905,0,0,0,0,0,-0.198436584165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194835732242913,0,0,0,0,0.111612190865614,0,0,0,0,0,0,0,0,0,0,-0.106479650385624,0,0,0,0,0,0,0.1400338682617,0,0.0640568015788975,-0.0684970048412772,0,0,0,-0.00122744357902808,0,0
X000877.SZ,0,0,0,0,0,0,0,0.0376856819748528,0.223239952728461,0,0,0,0,0.248762317858301,0,0,0.0694974224565687,0,0.0381634649939298,0,0,0,0,0,0,-0.0102683848979975,0.112593899239127,0,0,0,0,0.0700995955429645,0,0,0,0,0,0,0,0.151090716766757,0,0,0,0,0,0.0236186514362262,0,0,0,-0.177106370992231,0,-0.00832610594910755,2.16840434497101e-19,0,0,0,0.0156391228146723,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.137173370958632,0,0,0.314932636546238,0,0,0.127258206279254,0.0814979812017287,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.122174275467081,0,0,0,0,0,0,0,0,0,0,0.0107988742336304,0,0,-0.0642769894813778,0,0.0315156017346075,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0213960307330777,0,0.199475080758735,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754226135679734,0.0239704058177564,0.448863495910681,0,0,-0.0104870697425782,0,0,0,0,-0.0211701631257084,0,0,0,0,0,0.0922575366617322,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0193615730688423,0,0,0.0734988987381353,0,0,0,0,0,0,0.110877101200736,0,0,0.0486753535502282,0,0,0,0.0963670998523272,0,0,0.626260900513037,0,-0.0041471571803286,0,0,0,1.73472347597681e-18,0,0,0,0.0899455118260893,0.069560971960588,0,0,0,0.00542012461282103,0,0,0.0304543521216689,0,0,0,0,0,0,0,-0.0222952683648962,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.210283994806108,0,0,0,0,0.0339215716952768,0,0,0.058630596481354,0,0,0.0893649150510764,0,0,0,0,0.00660290998628999,-0.067611481606046,0,0,0,0,0.0475986354401678,0,0,0,0,0,0,0,0,0.0314689550970819,0,0,0,0,0,0,0,0.295953311737929,0,-0.0189958705852,-0.104941833348777,0.0689563058024111,0,0,0,0,0,0
X600660.SH,0,0,0,0.0585228899693828,0,0,0,0,0,0.0648815933502681,0,0,0,0,0,0,0.0129948453605442,0,0,0,0,0,0,0,0,0.0551154957223982,-0.108945684881702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018953393306221,0,0,0,0.184521722840101,0,0,0,0,-0.0652289905677777,0.0509201120431108,0,0,0,0.0537809873249278,0,0
X601898.SH,0,0,0,0,0,0,0,0.221304884890898,0,0,-0.0860731324462945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156504997178905,0.222346099747955,0,0,0,0,0,0,0,0,0,0.0806960209216968,0,0.109379773215349,0,0,0,0,0,0,0,0.0158826336890071,0,0,0,0,0,0,0
