,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600886.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X000709.SZ,X600688.SH,X000539.SZ,X600027.SH,X002075.SZ,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X002353.SZ,X601158.SH,X600309.SH,X000898.SZ,X600352.SH,X601992.SH,X000878.SZ,X600021.SH,X000959.SZ,X002470.SZ,X600660.SH,X600808.SH,X000792.SZ,X000629.SZ,X000027.SZ,X600315.SH,X000883.SZ,X000786.SZ,X600395.SH,X600863.SH,X600489.SH,X600578.SH,X000825.SZ,X000761.SZ,X000060.SZ,X000012.SZ,X002170.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.579482645105085,0,0,0.046877190895268,0,0,0,0,0.00240264392566625,0,0.0406462425701595,0,-0.00940096547131998,0,0,0,0.0375313797116451,0.063346345649969,0,0,0,0,0.0309213821460334,4.33680868994202e-19,0,0,0,0,0,0,0.067473158849625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727916741265752,-0.00605606694327333,0,0,0,0,0,0
X600028.SH,0.457800203034045,0,0,0,0,0.182071689265274,0,0,0.013080726950784,0,0.0436834934728256,0,0,0.0281947049288466,0,0,0,0.0775167328110474,0.0654215090199229,0,0,0.000863565465188507,0,0.0880088985075825,0,0.00692408602203754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838591547677,0.0138563931188076,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0812796818303569,0.031615074429413,0,0.14618927179079,0,0.14664900392081,0,0,0,0,0,0,0.11374628465916,0.0404082146282732,0,0,0.0446753478106948,0,0,0,0,0.133335822373298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141822613668364,-1.73472347597681e-18,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0307131148912407,0,0,0,0,0,0,0,0,0,0,0.0452695251912508,0,0.123251521368528,0.0259361566477688,0,0,0,0,0,0,0,0,0.173712094077701,0,0,0,0.175403012482159,0,0.119515204676012,0,0,0,0,0,0,0,0,0,0,0.170620835965034,0,0.0900316084278922,0,0.00822092176707027,0,0,0,0,0,0,0
X600011.SH,0.0253215253753429,0,0,0,0,0,0,0,0.0466828417537282,0.0160994268835983,0,0.156962061025158,0,-0.000285509941916349,0,0.262813126737913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258825858128774,0,0,0,0,0,0,0,0,0,0.375743255149209,0,0,0,0,0,0,-0.00393427787059716,-0.00110186789318077,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.102302689046326,0,0.00857027564842464,0.049573371926069,0,0,0,0,0,0.0530941555498135,0,0,0,0.105602255974569,0,0,0,0.26260098454496,0,0.0821155380344762,0,0,0,0,0,0.00751533474565449,0,0,0,0,0,0,0,0,0,0.0951837658918773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0386887403987122,0.232183368834241,0,0,0,0,0.0625076808851231,0,0,0,0.0939182641620583,0.008505360053157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334568267564446,0,0,0,0,0.205562165869475,0,0,0,0,0,0,2.57011270569226e-05,-0.0109392574330208,0,0,0,0,0,0
X600585.SH,0,0,0.153321797781851,0,0,0.143553891072219,0,0,0,0.0852796058448723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558104497917337,0,0.0640815014110854,0,0.016175907159701,0,0,0.12909542080295,0,0,0,0,0,0,0,0,0.0799320757022207,0,0.0257989776577616,0,0,0,0,0,0,-0.0157695748483921,-0.0127050081868942,0,0,0,0,0,0
X601898.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.164987458629711,0,0,0.123412552458399,0,0,0,0,0.0500004684605222,0.0111122273683393,0,0,0,0,0,0,0,0.2695037877904,0,0,0,0.0402176909471386,0,0,0.191184357661665,0,0.160012903773754,0,0,0,0,0.0964373415585626,0,0,0,0,2.71050543121376e-20,0,-0.0112011662579524,0,0.00418439530808631,-0.000878798750753937,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0315407433109133,0,0,0,0.127121180788394,0.0684912637096535,0,0,0,0.0189199302056859,0,0.0833086669914455,0,0,0,0,0,0,0,0,0,0,0,0.0900691359451882,0,0,0,0.010224905440633,0,0,0,0,0,0,0,0.308268293234902,0,0.120843461421125,0,0,0,0.0507030096180359,0,0,0.00503256129496255,0.0257567800557809,0,0,0,0,0,0
X601600.SH,0,8.67361737988404e-19,0,0,0,0,0,0,0.218827510048687,0.227050352670994,0,0,0,0.208810588964334,0,0.0294387954370985,0,0,0,0,0.00508194248763853,0,0,0,0,0,0,0.0210126820602333,0,0,0,-0.058315615730753,0,0.224835573518862,0,0,0,0,-0.101907043867205,0,0,0,0,0,0,0,0.085212271337757,0,0,0,-0.000745478656559517,0,0,0,0,0,0,0
X601991.SH,0,0,0.177635448848222,0,0.198232283938127,0.0312965234543601,0,0,0.188123667524864,0,0,0,0,0,0,0.170753631273027,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0985121059289425,0,0,0,0,0,0,0,0,0,0,0,0.0316632750842027,0,0.119529768575635,0,0,0,0,0,0,0,-0.00129470382446682,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484349145693009,0,0.251654033178617,0,0.113760598088484,0,0,0,0,0,0,0,0.0240183415839826,0,0,0,0,0,0,0,0.193271820857509,0,0.0914461197954655,0.152984136434096,0,0,0,0,0,0,0,0,0.0831176674810363,0,0,0,0,0.00661048621141974,0,0,0,0,0,0,0
X600688.SH,0,0,0,-0.0185647836988797,0,0,0,0,0.0391292861401595,-0.0703374982506237,0,0,0,0,0,0,0,0,0,0,0,0.353643888921431,0,0,0,0,-0.0513785574488005,0,0,-0.0477216915434783,0,-0.151777514266825,0,0,0,0,0,0,0,0,0.392573247554671,0,0.140161516813787,0,0,0,0.0263792377635284,0,0,0,-0.0307201452124536,-0.0567942846388245,0.128641630371606,0,0,0,0,0
X000539.SZ,0,0.0812591868379929,0,0,0,0,0.0551944943185003,0,0,0,0,0.208657213406373,-3.46944695195361e-18,0.0587415759640514,0,0,0.136356366524723,0,0,0,0,0,0,0,0,0,0.00365809930322861,0,0,0,0,0.0929424391430163,0,0,0,0,0,0,0,0,0.209868259231107,0,0,0,0,0,0,0.0469552727399305,0,0,0,-0.00345670774513597,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.150995772304059,0,0,0,0.0578395902675558,0,0,0,0.0698282237929891,5.42101086242752e-20,0.0714852354391253,0,0,0,0,0,0,0.0493995135717895,0,0,0,0,0,0,0,0.0201153429722378,0,0,0,0,0,0,0.0755408351482771,0,0.0115134929191391,0,0,0.370474477221041,0,0,0,0,0,0,0,0,-0.0152419368115966,-0.0269100730050639,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,-0.0181191639648117,0,0,-0.112328551730934,-0.048177822561473,0.197323176895987,0,0,0,0,0,0,0,0,-0.422931355304506,0,0,0.12880799841656,0,0,0.138693330817066,0,0,0,0,0,0,0,0,0,0,0.142134874524976,0,0,0,0,0,0,0.12094216449611,0,0,0.0350693815158509,0.0606981703075305,0,-0.0835114045518605,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219808278662116,0,0,0,0,0,0,0,0,0,0,0.150618395226363,0,0,0,0,0,0.0492296336696258,0.159683042605738,0,0,0,0,0.0546539818131739,0.0190849115522503,0,0,0,0,0,0,0,0.00583639196915658,-0.00560044719082744,0,0,0,0,0,0
X600188.SH,0,0,0,-6.93889390390723e-18,0.0293253816482026,0,0,0,0.0265193243667389,0,0,0,0,0,0,0.00114989590716777,0,0,0,0.0904391221574895,0.443937699820596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712405114409762,0,0,0.0204999431394585,0,0,0,0,0.0844100423596475,3.46944695195361e-18,0,0,0,0,0,-0.0229178040512493,-0.0147699245967099,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0316242022783456,0,0.0254556175985482,0,0,0,0,0,0,0.0138158175046499,0,0,0,0,0,0,0,0,0.0737134100255143,0,0,0.0290508248904752,0,0,0,0.115455449326696,0,0.263249520199685,0.142516427785326,0,0.129582579834842,0,0,0.00537535615250891,0,0,0,0,0,0,0,0,-0.0163844140282466,-0.0206764965177617,0,0,0,0,0,0
X600111.SH,0,0,0,0.0235504838640244,0,-1.73472347597681e-18,0,0,0,0,0.0540194844288697,0,0,0,0,0.0231121026253258,0,0.0836811791567847,0.0902836884741617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512468980085835,0,0,0,0.196171783491249,0,0,0,0,0,0,0,0.0798428834210143,0,0,0,0,0,-0.0224868894844027,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.0210207040542144,0,0,0,0,0,0,0,0,0,0.228805983155236,0,0.246803800293114,0,0,0,0,0,-0.0800661012888707,0,0,0,0,0,-0.0138295584167429,0,0,0,0,0.0250766880344706,0,0.182605045245229,0,0,0,0,0.107443765568815,0,0,0,0,0.128020216324183,0,0,0,-0.00653879579504464,-0.00979528453434518,0,0,0,0,0,0
X002353.SZ,0,0,0,0.00882070709990319,0,0,0,0,-0.12143000097806,0,0,0,0.0903669546632414,-0.0981940891294267,0,0,0,0.0413574675965724,0,0,0,0.120037109614534,0,0,0,0,0,0,0.099426340251625,0,0,0,0,0,0,0.0169760310659098,0,0,0,0,0.0253929418604686,0,0,0,0,0,0,0,0,0,0.0131440664301764,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184607129221977,0.00176254837328911,0.0883879425547175,0,0.164860960273277,0,0,0,0,0,0.0824874138900549,0.241611335114626,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335398283707411,-0.00103316637688426,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13954152551042,0.0485872681096402,0,0,0,0,0.0144631421047845,0,0,0.154023050531274,0,0,0,0,0,0.219130295792952,0,0,0,0,0,0,0,0,0.192382980936886,0,0,0,0,0,0,0,0,-0.000476425619700222,-0.00369215621386432,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.244359635777966,0,0,0,0,0,0,0.0925694269063482,0,0,0,0,0.0769839631570918,0,0,0,0,0,0,0,0,0,0.14847966337774,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0389668314971902,0,0.0899109381253808,0.161158066545431,0,0.00587543204934668,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116241205720643,0,0,0,0,0,0,0,0.274992747442566,0,0.0128805859519068,0,0,0,0,0,0,0.110911619538244,0,0.0679732374010394,0,0,0.0348744188212135,0,0,0,0,0.0706843379862787,0,0,0,-0.0137397498444684,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.022700583402777,0,0.0525856249145279,0,0,0,0,0.0240802852890073,0,0,0,0,0,0,0,0,0,0.08564692245313,0.205641939201713,0,0,0,0,0,0,0.142599993309323,0,0,0,0,0,0,0,0.0439085036191734,0,0.21411137508984,0.0706988436282325,0,0.0307847534844974,0,0,0,0,-0.00379046668499602,0,0,0,0,0,0
X000878.SZ,0,0,0.08247059068394,0,0,0,0,0,0,0,-0.0570948373260704,0.116897796183191,0,0,0.179791888491568,0,0.0235384891850558,0,0,0,0,0,0,-0.245956070478047,0,0,0,0,0,0,0,0,0,0.176074908112668,0,0,0,0,-0.0580009473036383,0,0,0,0,0,0.0787187895434691,0.101770290402568,0,0,0,0,0.0158127356056045,0.0121577186648341,0,0,0,0,0,0
X600021.SH,0,0,0,0.277718770502363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499229614170151,0,0,0,0.0358816966820953,0,0,0.121793446654221,0,0,0,0,0,0,0,0,0.137706950806951,0.00524530486304239,0,0,0,0,2.71050543121376e-20,0,0.148158676913908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0295855187600506,0.0128180240440993,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.0350337618266807,0,0,0,0,0,0,0,0,0.00850522986072126,0,0,0,0,0.0040936903549846,0,0,0,0,0,0,0,0,0.0194472737602428,0,-0.0331412071963207,0,0,0,0.00187667496949676,0,0.136816984538469,0,0.0134151165413723,-0.0063560148336968,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,-0.0841750826024529,-0.015894777313928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940137879289326,0,0.0502901977419977,0,0,0.21180433388866,0,0,0,0,0,0,0.234005871636228,0.137947234287102,0.0147733339173427,0,0,0,0,0,0,0,0.00883365898819757,0,0,0,0.00138151838175273,0,0,0,0,0,0,0
X600660.SH,0.0451607621219918,0,0,0,0.180222631508907,0,0,0.0728126678933336,0,0,0,0,0,0,0,0,0,0,0,0,0.0302799950181408,0,0,0.0196938572857017,0,0.126137151884126,0,0.162345136750792,0,0,0,0,0,0,0,0,0.113952932576284,0,0,0,0,0,0,0,0,0,0,0,0.175906910909151,0,0.000642417572234233,-0.0138366617971697,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0589333492922511,0,0,0,0,0,0,0.0534368114921791,0,0,0,0,0,0,0,0,0,0.0671047513937676,0,0,0.0128495354525372,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.250807875714351,0,0,0,0,0.0525326910303716,0,0.157446736417328,0,0,0.146368652205237,0.147587086252584,0,0,0.0116931710098887,0.0274224029282777,0.0518409731142316,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.09026190312454,0,0,0,0,0.0861173476963031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157887868802962,0,-0.0745868212047287,0,0.0894236261219233,0,0,0,0.0721064158103075,0,0,0.0156107975808718,0,0,0.14121867916668,0,0.0150249410423933,0,0,0.258560786146058,0,0.0302322928138289,0,-0.00708218424230159,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.114834284156048,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0179354206642951,0,0.032920384331983,0,0,0,0,0,0,0.0847611055724421,0,0,0,0,0,0,0,0,0,0.0442869629654106,0,0,0,0,0.37619814724208,0,0.000252605488253955,0.00935067510078369,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167679232356011,0,0,0,0,0,0,0,0,0.0713452013473005,0.0532520976999377,0,0.146735527582448,0,0,0,0,0,0.0111665436385088,0,0,0,0,0,0,0,0.117276781425591,0.119652229128087,0,0.107641528950161,0,0,0,-0.0342332899949568,-0.0360516434244261,0,0,0,0,0,0
X600315.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0781363638902695,0,0,0,1.73472347597681e-18,0,0,0.0373021661696532,0,0.0377631244837503,0,0,0,0,0.151559498273341,-1.0842021724855e-19,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0182190493485377,0,0.0210594721923749,0,0,0.00329015732619534,0.00336297171420512,0,0.0704836721908678,0,0,0.0185894664960423,0,0,-0.0264226974338824,-0.0144148253635166,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032259868538074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030682660662369,0,0,0,0,0,0,0.244311101241836,0,0,0,0,0.0664055932248817,0,0,0,0,0,0.0107194185964459,0,0,-0.0500537640891239,-0.0143952974533456,0,0,0,0,0,0
X000786.SZ,0,0,0.00184205483372758,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0.000663201696676492,-0.000987382387335271,0,0,0,0,0,0,0,0,0,0,0.00156876081495416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149261687109352,0,0,0,0,0,0,-0.000411645912463558,0,0,0,0,0,0
X600395.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.122709171871878,0.0643236936847889,0.127839691179986,0,0.13125795401784,0,0.0691669431850315,0,0,0,0,-0.0304825364431256,0,0,0.062574148579158,0,0,0,0,0,0.1867254740185,0,0,0,0.0375254055115987,-8.67361737988404e-19,0,0,0,0,0,0,0.0463054910808802,0,0,0,0,0,0.00860137338079304,-0.00611299059944853,0,0,0,0,0,0
X600863.SH,-0.0708287021055661,0,0,0,0,0,0,0,0,0.19475314831596,0,0,0,0,0,0.321960910516644,0,0,0,0,0,0.173979088594412,0,0,0,0,0,0,0,0,0,0,0,0,0.113050169705802,0,0.162803379580397,0,0,0,0,0,0,0.133061245134995,0,0,0,0,0,0,-0.00884150238880769,-0.0117726184477051,0,0,0,0,0,0
X600489.SH,0,0,0,0.0144710276487437,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.151783965501646,0,0.0197306491838314,0.0632701568626029,0,0,0.0303787702449524,0,0,0,0,0,0.0306786823039715,0,0,0,0,0,0,0.0283066170930424,0.0500619600324416,0.0936334210989815,0,0,0,0,0,0.304017429775635,0,0,0,0,0,0.00821806130884208,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.107619055934447,0,0.161995477641004,0,0,0.0517093073287562,0,0.204209895495869,0,0,0,0,0,0,0.13652512289368,0,0,0,0,0,0,0,0,0.116327855302553,0,0,0,0,0,0.0227554242593734,0,-6.93889390390723e-18,0,0,0,0,0,0.286456415850651,0,0,0,0,0,0,0,0,0.0038715949163757,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00972782512023312,0,0,0.171306375183314,0.0885247671447676,0.0606306497227309,0.0643321732488416,0,0,0.045720103237051,0,0,0,0.0522579527214054,0.0976245226052998,0,0,0,0,0,0,0,0,0.168118417880906,0.00957537790441239,0,0,0,0,0,0,0,0,0,0.124751157394669,0,0,0,0,-0.010953770534161,0,0,0,0,0,0
X000761.SZ,0,0,0,0,-0.0267363100471435,0.0279152900298468,0,0,0,0,0,0,0.235592664726249,-0.0242851212806525,0,0,0.0749924783729208,0,0,0,0,-0.0558977013268076,0,0,0,0,0.173979217185096,0,0.222247098856974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085168062059832,-0.011259469149436,0,0,-0.00229828021439126,-0.0138284146198504,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0765303163298046,0,0,0,0,0,0,0,0,0,0,0.139130487128531,0,0,0,0,0,0,0.024206788868298,0,0,0,0,0.241902162150912,0,0,0.273306691264998,0,0,0,0,0,0,0,0,0.0823208769036324,-1.0842021724855e-19,0,0,0,0,0,-0.0231177630029389,0.0658746914999723,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076349722944611,0,0,0,0,0,0,0,0.00914649324692713,0,0,0,0,0.0122220940387707,0,0,0.0261574027461843,0,0,0,0.130217766728275,0,0,0.0698381763121078,0,0.108433431154115,0,0,0.131168295190848,0,0,0,0,0,0,0,0,-0.0313672763917129,0,0,0,0,0,0,0
X002170.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414049804581108,-0.0567755746239226,0,0,0.094477697890866,0,0,0,0,0,0,0,0.0189608059238207,0,0,0,0.0667446459413367,0,0,0,0,0,-0.104728331312841,0,0,-0.0067819450524268,0,0,0,0,0.0334451810671322,0,0,0,0.0263359884476337,-0.0213936420342556,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0375633380674578,0,0,0.219394820559713,0,0,0,-0.10797267572242,0,0,0,0,0,0,0.00507809970478743,0,0,-0.0270485199973811,0.101126401479443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139362409217622,0,0,0,0,0,0,0,0,0,0,0,0,0.0151507590442958,-0.092774909762985,0,0,0,0,0
Slope,0.837086860852763,0,0,-0.142720786281319,0,0,0,0,0,-1.47341928412906,0,0,0,0.236068437834201,0,0,2.63849205486565,0,0,-1.56622032009991,0,0,0,0,0,0,0,-0.566752808879532,0,0,0,0,0,0,0,0,0,0,-3.52871645846746,0,0,0,0,0,0,0,0,0,0,0,0,-1.19972345026162,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,1.15902690761965,0.308754483538038,0,0,0.527925789338185,0,0,-0.853119433999366,0,0,-3.0257765203662,-0.452450553723009,0,0,0,0,0,0,0,0.375401870289752,0,0,0,0,-1.66735620485003,0,-0.336640303505434,0,0,0,0,0,0.468036774064473,0,-0.177590372270171,0,0,0,-0.343363338321414,0,-0.224835761030367,0,0,0,0,0
RealEstate_excess,0,0.27194236862381,-0.200247256558528,-0.0650110922407512,0.0663957540736991,0,0,0,0,0,0,0,0,0,-0.365782058705624,0,0,0,0,0,0,0,0,0,0,0,0.00287511054108541,0.120621763608516,0,0,0,-0.0207876134064984,0,0,0,0,0.0676215381369426,-0.13565791635113,0,0,0,0.168126385765342,0,0,0,0,0,0,0,0,-0.0351408768012184,-0.0693585061252678,0,0,0,0,0,0
