,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600188.SH,X600352.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X600801.SH,X000709.SZ,X600176.SH,X002460.SZ,X600516.SH,X000786.SZ,X002466.SZ,X002271.SZ,X600489.SH,X000883.SZ,X000629.SZ,X600299.SH,X000553.SZ,X600219.SH,X601158.SH,X600808.SH,X600985.SH,X000630.SZ,X600583.SH,X000027.SZ,X601699.SH,X000301.SZ,X600339.SH,X000825.SZ,X002203.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0666845116863199,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148965811940982,0,0,0,-0.00848682270427688,0,0,0,0.0446705093501279,0,0,0,0,0,0.0696049648645472,0,0,0,0,0,0,0,0,0,0.096540574430069,0,0.0872476803653863,0.0332926785711048,0,0,0.0230509009811216,0,0,0,0,0,-0.0109115812169359,0,0,0,0,0,0
X600028.SH,0,0,0.105077354580562,0,0,0,0,0,0,0.0848873000428143,0,0,0,0,0,0,0,0,0,0.0466774267887488,0,0.0646628724092207,0,0,0.00114930837408403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0699687005392639,0,0.070898407481305,0,0,0,0,0,0,0,-0.0177168726579191,0,0,0,0,0,0
X601088.SH,0,0,0,0.0236644452743558,0,0,0,0,-0.00104245047042395,0,0,0,0,0,0,0.303038445051551,-0.159964501260261,0,0,0,0,0,0,0,0.114386916095486,0,0,0,0,0,0,0,-0.0110893616390283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191718201792683,0,0.0228914206535685,-0.0100217281094878,0,0,0,0.0080793923149216,0,0
X600585.SH,0,0,0,0,0,0.127045692189855,0,0,0.0246395035792497,0,0,0,0,0,0.0733787845405239,0,-0.024771805168492,0,0,-0.00208539633791217,0.0178094418053849,0,0,0,0.446882164986865,0,0,0,0.0317058238685004,-0.0363604819683159,0,0,0,0,0,-0.0645292730342933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279053205616327,0,-0.0161725075481713,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604319010788194,0,0.0375472588997561,0,0,0.0450441430017277,0,0,0,0.239395474197185,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0410251782537776,0,0.0590066992074889,0,0,0,0,0.0096130814947942,0.0180088428884842,0,0.00625471021338606,0,0,0,0,0,0,0,0,-0.0487856324735815,0,0,0,0,0,0
X600309.SH,0,0,0,0.385503176536702,0,0,0.184758514540401,0,0,0,0,0,0,0,0,0,0.220504922358109,0,0,0,-0.0351121014252041,0,0,0,0,0,0,0,0.115473131148657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293406231111941,0,-0.127742975203232,-0.00981700916329241,0,0,0,0,0.00135797856469452,0,0
X600011.SH,0,0,0,0,0,0,0,0.0848995853584667,0,0,0,0,0,0,0,0,0.217184458588331,0,0,0,0,0,0.328582971178027,0,0,0,0,-0.0298270822058595,0,0.054680224336305,0,0,0,0,0,0,-0.0976579269201436,0,0,0,0.0219862887226295,0.13934818433075,0,0,0,0,0,0,0,0,0,0.0267351851638077,-0.00492044084001695,0,-0.0750939167060528,0,0.0332793002438294,0,0
X600010.SH,0,0,0,0,0,0,0.30570715539687,0,0,0,0,0,0,0,0,0,0.0479312741034423,0.25426257324262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225647719153055,0,0,0.265690371299185,0,0,0,0.0361245112651569,0,0,0,0,0,0,0,0,0,0.00789655777563884,0,0,0,0,-0.0138104808525844,0,0
X600547.SH,0,0,0,0,0,-0.00936512673296546,0,0,0,0,0,0,0,0,0.0517895819815152,0,0.0177952713383108,0,0,-0.0450547391858514,0,0,0,0,0,0,0,0,0,0,0,0,0.943541996899261,0,0,0,0.0557648074728247,0,0,0,-0.0262651932296575,1.73472347597681e-18,0,0,0,0,-0.00959325234181403,0,0,0,-0.0700361913953701,0.00684243032475668,0,0.0414733342043717,0,0,0.0157413473835456,0,0
X601600.SH,0,0,0,0,0,0,0,0.36031528401804,0,0,0,0,0,0,0,0.136710479326355,0.0298921026740513,0.0904645917325071,0,0,0.00569959700426881,0,0,0,0,0,0,0,0.0525718412138854,0,0,0,0,0,0,0,0.0239284225330147,0.166558592606589,0,0,0,0,0,0.0104549141127812,0.0886442625661619,0,0.00773327543486145,0,0,0,0,0,0,0,0,0,-0.0203584567461742,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.235607629377565,0,0,0,0,0,0,0,0,0,0,0.0243565349407739,0,0.0422337752823379,0,0,0,0.047467216514612,0,0,0.0847411696510268,0,0,0,0,0,0,0,0,0,0,0.0141083151629716,0,0,0.0762255660724981,0,0,0,0.0484094602604638,0,0.0759355865000423,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285945087226925,0,0,0,0.00868331694598747,0.176456630650808,0.0918957607822591,0,0,0,0,0,0,0,0,0,0,0.0444875307235271,0.229349128517153,0,0,0.0309207717998611,0,0,0,0,0,0,0,0.0106690424162465,0,0,0,0,0,0,-0.0446756171883802,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286853152407737,0,1.73472347597681e-18,0,0.00529462463552361,1.73472347597681e-18,0,0,0,0,0,0,0.0116502190254681,0,0,0,0,0,0,0,0.0185676160927408,0,0,0,0.0534109360374497,0,0,0,0,0.136360991740081,0,0,0.133614777284386,0,0,0,-0.000906325483533165,-0.00888954344979998,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264552436753649,0,0,0,0.0217499833918616,0.00518198200409347,0.204832584577603,0,0.0369173985538547,0,0,0,0.01461283467392,0.0181822996128762,0,0,0,0,0,0,0.0295063685774148,0,0,0,0,0,0.00502118757184201,0,0,0.0170317942574748,0.0676255672317769,0,0,0,0,-0.0460009717744099,0,0,0,0,-0.0228375449823605,0,0
