,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X601991.SH,X600547.SH,X600886.SH,X600111.SH,X600176.SH,X600516.SH,X000898.SZ,X000786.SZ,X000709.SZ,X002271.SZ,X600352.SH,X000792.SZ,X600299.SH,X600027.SH,X000553.SZ,X000825.SZ,X000408.SZ,X601699.SH,X601158.SH,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000630.SZ,X600583.SH,X000959.SZ,X600426.SH,X002110.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.253940014501479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156936392255307,0,0.0076963471680386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1864972060314,0,0.0499661774613556,0.0409531022935099,0,0,-0.0183600151494813,0.017603349863455,0,0,0,0,0,0
X600028.SH,0.528869392370309,0,0.179602313196296,0,0,0,-0.14335456093468,0,0,-0.109724234605935,0.0302587686794293,0,0.210605982095164,0,0,0,0,-0.0488457097315447,0,0.0818641493314352,0,0,0,0,0,0.107515341656068,0,-0.0310380287046235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223009507549566,0,0,-0.00740479012544989,0,0,-0.00663176505239031,0.0111897959855917,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.063060095540033,0,0,0,0,-0.0723506721636765,0.14446633790033,0,0,0,0,0,0,0,0,0.088819837265508,0,0,0,0,0,0,0,0,-0.0772723386416833,0,-0.0361566194473111,0,-0.00457766107930972,0.0060504482860665,0,0.378512816898072,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0285463972022413,-0.0231846194386332,0,0,0,0,0,0
X600019.SH,0,0.0360079942619017,0,0,0.314705355718163,0,0,-0.0483202015200749,0,0,0.298017532188227,0,0,0,0,0,0,0,0,0,0,0,-0.102735133941328,0,0.0548587460429935,0,0,-0.0517476225681598,0,0,-0.0320303019171673,0,0,0.0604285752492957,0,0,0,0,0,0,0,0,0,0,0,0.0737311552936953,0,0,0.0202976821605808,-0.0203997825981216,0,0,0,0,0,0
X600585.SH,0,0,0,0.280488365844729,0,0,0,0,0,0,0,0,0,0,0,-0.00483743982511265,0,0,0,0,0,0,0.238674778706228,0,0,0.30503161627887,0,0,-0.0905476194978804,-0.159504301714137,0,0,0,0,0,0.287751409280168,0,0,0,0,0,0,0,0,0,0.0155311583908262,0,0,-0.0402483589650408,0.0420230945314925,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.126503978049318,0,0,0,0,0,0,0,0,0,0,0.14784248028635,0.142533703896466,0,0,0,0,0.0480279738912756,0,0.0108863736962143,0,0,0,0,0,0.00519045164133741,0,0.224002653332251,0.157323854181545,0,0,0.0589345862200083,0,0,0,0,0,0,0.0367888420835912,0,0,0,0,0,0.0328495422304324,-0.0445942705389417,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0300429384054924,0,0,-0.0210316927774056,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.00588096518068753,0.130284797141847,0,0,0,0.145427267830153,0,0,0.232610899695283,0,0,0,0,0,0,0,0,0.154332901178762,0,0.061914584262247,0.0116578358952544,0,0,0,0,0.0212350418149051,-0.00395782116285584,0,0,0,0,0,0
X601600.SH,0,0.408389502744841,0,0,0,0,0,0,0,0,0.162766066292995,0,0,0,0,-0.602360284762342,0.358015757181256,0,0,0,0,0,0,-0.114764124942711,0,-0.08495213882194,0,0.46593904877952,0,0,0.317009647853218,-0.20194666585125,0,0,-0.051059429977588,0,0,0,0,0,0,0,0,0,-0.0369974793525712,-0.0999306174483446,-0.561672844765565,0,0.25880992617359,-0.379264033197967,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778536369775757,0,0,0,0,0,0.121416161482287,0,0,0,0,0,0,0,0,0,0.0326441144157733,0,0,0,0,0,0.0996247007383717,0,0.0444562994947315,0,0,0,0,0.217567513878096,0.29260503753918,0,0,0.0895262849750694,0,0.00958184220676665,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.196760369348769,6.93889390390723e-18,-0.125371137085167,0,0,0.415211473160858,0,0,-0.070391715085842,0,0.0301324855132078,0,0.274027683816586,0,0,0,0,0,0,0,0,0,-0.00556624684057705,0,0,0,0,0,0,0,0,0,0,-0.0497943679085085,0,0,0,0,0.00268255265797183,0,0,0,0,0,0
X600188.SH,0,0.0223714119227004,0.491707371264818,0,0,0,0,0,0,0,0,0,0,0,0,0.0446649358688864,0.0456535821911215,0,0,0,0,0,0,0.0454267540595054,0,0.0406174422291661,0,0,0.147460771085189,0,0,0,0,0,0,0.41863947932165,0,0,0,0,0,0,0,0,0,0.01149586561365,0,0,0.00690351306527012,0,0,0,0,0,0,0
