,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X002466.SZ,X002460.SZ,X600027.SH,X000708.SZ,X600010.SH,X600111.SH,X000301.SZ,X601699.SH,X600489.SH,X000983.SZ,X600160.SH,X600803.SH,X000877.SZ,X601991.SH,X600426.SH,X000933.SZ,X000630.SZ,X600985.SH,X000807.SZ,X000408.SZ,X000786.SZ,X601168.SH,X600612.SH,X600176.SH,X600219.SH,X002128.SZ,X002271.SZ,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X000027.SZ,X601666.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.229475950317803,0,0,0,0.0717524668862369,0.00912338909208095,0,0.0199983565566945,0.0815322374092393,0,0,0,0,0,0,0,0,0,0,0,-0.014764798737877,0,0.0865647604822452,0,0,0,0,0,0,0,0,0,0.0760554880659483,0,0,0,0,0,0,0,0,-0.0203614973406082,0,0,0,0,0,0,0,0,0.0404867166174484,-0.0251708348650733,0.0265045841418982,0,0,0,0,0
X601088.SH,0.0191778219679361,0,0,0,0.190946759188431,0,0.18095908829949,0,0,0,0,0,0,0,0,0,0,-0.0262087546867569,0,0,0,0,0,0,0,0.0685198423363891,-0.0337517376952674,0,0,0,-0.0876990664605449,0,0,0.0713400555362007,0,0,0,0.0416386291948782,0,0,0,0,0,0,0,0,0,0,0.148999202297876,0.0116443796372096,0.0315473245780219,0,-0.0252210499654224,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.139556003246402,0,0,0.111645491855921,0,0,0,0,0.0247063535565951,0,0,-0.0581879739442746,-0.0671666550828694,0,0,0,0,0,0,0.0553955375538358,0,0.0148883190337048,0,0,0,0,0,0,0,0,0,0,0.12747674458104,0,0,0,0,-0.110379727370977,0,0,0,0,0,0,0,0,0.0111605894696795,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11372966844615,-0.0393134364063336,0,0,0,0.0559101651482896,6.93889390390723e-18,0.138583638809618,0,0,0,0.147751635770141,0,0,0,0.318698281736707,0,0,0,0,0,0.00115956233024915,0,-0.167740445279117,0.10891148373042,0,0,0.0621191543197253,0,0,0,0,0,0,0.0637768162927516,0,0,-0.0525853081581859,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.170533417126107,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383492346859883,0.0698214561767099,0.12267353037207,0,0,0,0,0,0,0.0162025074822527,0,0,0,0,0,0.03630346740365,0,0,0.0889391750761168,0,0.00983057347504432,0,0,0.0197444297164132,0,0,0.0251272828882713,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0561715081704812,0,0,0,0,0.557804178443646,0,-0.140307933312944,0,0.268483288474366,0,0,0,0,0,0,-0.190231851657066,0,0,0.18855524694815,0,0,0.248333129917016,0,0,0,0,0,0,0,0,0,0.093255165616931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114060282964959,0,0,0.0842622444211009,0,0,0,0,0
X600011.SH,0.00248936896563823,0,0,0,3.46944695195361e-18,0.157847128192412,0,0,0,0,0,0,0,0.159497658290436,0,0,0,0,0.282400850745899,0,0,0,0,0,0,0,0,0,-0.0584649759876007,0.10365945789221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643648588744399,-0.0916374749090043,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0982912539661349,0,0,0,0,0,0,0,0,0.0448235654915039,0,0,0,0,0,0,0,0,0,0,0.0454201754195151,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0842164013336735,-0.00525583736303476,0,0,0,0,0.122032262667742,0,0,0,0,0,-0.0516412404115646,0,-0.0122004099906904,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.288426771369161,-0.0345178510667956,0,0,0,0,0,0,0,0,0,0,-0.00946385399343618,-0.0492571043434652,0,0,0,0,-0.00884826631105794,0,0.851873569725982,0,0,0,0,0,-4.33680868994202e-19,0.142917041474641,0,0,0,0,0,0,0,0,0,0,-0.032866894201881,0,0,0,0,0,0,0,0,0,-0.00235147599496703,-0.0652476326060106,0,0,0,0,0
X601600.SH,0.29902923599836,0,0,0,0,0,0,0,-0.101386278016015,0,0,0,0,0,0,0,0,0,0.213342739311666,0,0,0,0,0,1.38777878078145e-17,0,0.125343285778886,0,0,0,0.0774052894628497,0,0.138317219947028,0,0.124936621400497,0,0,0.0257729229604181,0.149604325308042,0.0661679080416364,0,0,0,0,0,0,0,0,0,-0.0165137343950084,0,0,0.015081798877386,0.073176433079525,0,0,0,0,0
