,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600352.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X002460.SZ,X000709.SZ,X002271.SZ,X600299.SH,X002110.SZ,X000629.SZ,X601158.SH,X600219.SH,X600489.SH,X000553.SZ,X600808.SH,X000883.SZ,X000630.SZ,X000990.SZ,X600583.SH,X000027.SZ,X600985.SH,X000825.SZ,X600426.SH,X600339.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0330457466415572,0,0,0.0411078818728219,0,0,0,0,0,0,-0.0089528978072168,0,0,-2.16840434497101e-19,0,0.0591267788912025,0,0,0.0211931968321214,0.0330495865562586,0,0,0,0,0,0,0.0286163454427023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201776596214161,0.0997820261204055,0,0,0.0511251634304319,0,0,0,-0.00606021018659859,0,0,0,0,0,0
X600028.SH,0,0,0.0979673964963654,0,0,0,0,0,0.137330360297744,0,0,0,0,0,0,-0.0126159587078759,0,0,0,0,0,0.0183832907402528,0,0,0,0,0,0,0,0,0,0.0365385407921821,0,0,0,0,0,0,0,0,0,0.000704851566409327,0,0,0,0,0,0.104132023242256,0.0765130580126694,0,0,0,0,0,0,0,0.00228008847931377,0,0
X601088.SH,0,0,0,0.0643761584825257,0,0.0551906410276426,0,0,0,0,0,0,-0.183246457767444,0,0,0,0.117179029874087,0,0,0,0,0.249769765336882,0,0,0,0,0,0.0160311803969326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805990422666749,0,0.0188786329070366,-0.0316954318589584,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.078756181885761,0,0,0,0,0,0,0,0,0,0.000870903215017421,0,0,0,0,-0.00549145848403921,0.467701382848095,0,0,0,0,0,0,0,0,0,0.0534447279936526,-0.0524180778412136,0.0402564345613337,0,0,0,0,0,0,0,0,-0.00973394637352495,0,0,0,0,0,0,0,0,-0.00309079465522167,0.016845392777872,0,0,0,-0.00531198111509595,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0935258680475856,0,0,0,0,0,0,0.0311009266776976,0.0327256127728729,0,0,0,0,0.176598647372598,0,0,0,0,0.0609774644364249,0,0,0,0,0,0.0419319457867764,0,0,0,0,0,0,0,0,0,0,0,0,0.059069385670469,0,0,0,0.100918306356215,0,0.00564758462867307,0,0,0,0,0.000974121509316268,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116752907793612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269947618685606,0,0,0,0,0,0.412363564569742,0,0,-0.0561961788176355,0,0,0,0,-0.100639439337328,0.0601972268624067,0,0,0,0,0.144676507487029,0,0,0,0.0427683792541736,0,0,0,0,-0.0479898323268411,0,0
X600011.SH,0,0,0,0,0,0,0,0.0338281720861104,0,0,0,0,0.20487423765547,0,0,0,0,0,0,0,0,0,0,0.532599591434634,0,0,8.67361737988404e-19,-0.134101151600492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140755191359976,-0.0243944920285435,0,0,0.0394926846037498,0,0,0,0.0525119881618292,0,0.0425910079859738,0,0,0,0,0.00181853281548879,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0925096805272889,0,0,0.0135803101900343,0,0.18764825986013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275193579843397,0,0,0,0,0,0,0,0,0,0,0.143250702782452,0,0,0,0.216357006874558,0,0.0190842880637019,-0.0243742762465243,0,0,0,-0.044904045884069,0,0
X601600.SH,0,0,0,0,0,0,0,0.118839448716513,0,0,0,0,0,0,0,0.0194851462223828,0,0,0,0,0.254998362804628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186610969478126,0,0.0465544583503017,0,0,0,0,0,0,0.033176005836377,0,0.0966270267098829,0,0.0160692436593513,0,-0.0334980890131582,-0.032322909822692,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.076199179392142,0,0,0,0,0,0,0,0,-0.0168525834725002,0,0,0.108865988414711,0,0,0,0,0.471859398967824,0.105783570874264,0,0,0,0,0,0,-0.0504424517202869,0,0,-0.0109400024272356,0.0882939082146248,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192807708900272,0.0846493146990064,0.200205669577701,0,0,0.00787971028131274,0.0892392569207144,0,0,0,0,0,0,0,0.0261123187714374,0,0,0,0,0,0,0,0,0,0.0306848073614678,0,0,0,0,0,0.000759396406208767,0,0,0,0.0730162526075989,0,-0.0127543689713559,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578107281816886,0,0.103052648688565,0.0243000308774113,0,0.0485944789908979,0,0,0,0,0,0,0,0,0,0,0,0.169713520987164,0,0.0645230436921426,0,0,0,0,0,0.031454834721014,0,0,0.0143456538476172,0.0105964305288032,0.0156182722785589,0,0.0670803499626054,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189595051286844,0,0,0,0,0,0.286020040151818,0,0,0,0,0.194376907957349,-0.284770305330393,0,0,0,0,0,0,-0.0615660450512675,0,0,0,0,0,0,0.287408646640865,0,0,0,0,0,0,0,0,0,-0.209265786055412,0.296550499335615,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0325853647238026,0,0,0,0,0,0,0,0,0,0.0106494837853274,0,0,0,0,0.0476741286363446,8.67361737988404e-19,0,0.175210353660468,0,0.109384477801504,0.157929812840767,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103969726316778,0,0.0172592344771303,0.00818560704845172,0,0,0,-0.00399525406209537,0,0
X600688.SH,0,0,0.0788095855288989,0,0,0.0756242350555135,0,0,0.071013774644765,0,0,0,0,0,0,-0.0190718602686882,0,0,0,0,0.0122549044863377,0,0,0,0,0,0,0,0,0,0,0.01007228997549,0,0,0,0,0,0,0,0.113317808118368,0,0.0111839905982173,0,0,0,0,0,8.67361737988404e-19,0,0.0484017828918349,0,-0.0130348520399191,-0.0486399975888856,0,0,0,-0.0312556672591157,0,0
X000723.SZ,0,0,0,0,0.567417638369054,0,0,-0.140112735178756,0,0,0,0,0.499371927177898,0,0,0,0,0,0,0,-0.042690721524669,0,0,0,0.366349835325429,0,0,0.239381561858206,0,0,0,0.215887366311144,0.00196627526424671,0.329929792496193,0,0,0,0,0,0,0,0,0.035300397129259,-0.14840679670949,0,0,0,0,0,0.0633287937231006,0,0,0,0,0,0,-0.0914383251864595,0,0
X600188.SH,0,0,0,0,0,0.0312484027580807,0,0,0.0733657252848462,0,0,0,0,0,0,0.0350502951870389,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.15543494696422,0,0,0,0.0650415692847297,0,0,0,0,0,0,0,0,0,0,0.0028968408450268,0.0116253318720499,0,0.192540548909719,0,0.111850038090359,0,0,-0.0280359836923666,0,0,0,0.000524079579127116,0,0
X600362.SH,0,0,0,0,0,0,0,0.0809092948274728,0.230440636454398,0,0,0,0,0,0,0.0249290832939365,0,0,0,0,0.175068064992716,0.0954895395846919,0,0,0,0,0,0,0,0,0,0,0.007604442102229,0,0,0,0,0,0,0,0,0,0.0391696087558002,0.0898987642853709,0,0,0,0.0749596524230745,0,0.0327301122047349,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507773538216385,-0.0240706832002652,0,0,0,0,0,0,0,0,0,0,-0.0431572039560657,0,0,0,0,0,0.229630959150119,0,0,0,0.0585998941090402,0,0.0181602634641655,0,0,0,0,0.0320159822887854,0,-0.0025090105865971,0.0187486195936213,0,0,0,0.00274379045485312,0,0
X600795.SH,0,0,0,0,0,0,0,0.0441254863716067,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00835190916198174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234271779925276,0,0,0,0.102542489415077,0,0,0,0.141986696653993,0.0421135181070878,0,0,0,0.0255772942761034,0,-0.0268319083636297,0,0,0.0216843278652646,0,0.00278361341137802,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079757301533174,0,0,0,0,0,-0.0247354525252185,0,0.0258908163367007,0,0,0,0.107458077299071,0,0.202833964946089,0,-0.0467339637495323,0,0,0,0,0,0,0,0.353697710143747,0,0,0,0,0.098235867714456,0,0,0,0,0.203466324473712,0,-0.0124503308823283,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.656618979238283,0,0,0,0,0,0,0,0,0,0,0,0.00832749113255699,0,0,0,0,0,0,0,0,0,0,0,0.168412645521014,0,0,0,0,0.049318951900573,0,0,0,0,0,0,0,0,0,0.0721862489131069,0,0,0,0,0.207368458721128,0,1.73472347597681e-18,0,-0.023039078124152,0,0,0,0,0,0,0
