,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600660.SH,X600547.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X600426.SH,X601699.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X002128.SZ,X000877.SZ,X000933.SZ,X000807.SZ,X000630.SZ,X600985.SH,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X002353.SZ,X600096.SH,X600348.SH,X000027.SZ,X002271.SZ,X600995.SH,X600612.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.112144049900948,0.465878308986013,0,0,0,0,0.0956739278607283,0,0.19412738534168,0,0,0,0,-0.122607901327431,0,0,0,0,0,0,0,0,0,0,-0.107831555616565,0,0,0,0,0,0.0245107057705685,0,0.0214040808703538,0,0,0,-0.0273047605689048,0,0.00702414603105217,0,0,0,-0.0265084360369271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.241967306295996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267054942803487,0,0,0,0,0.288166118805384,0,0.0429891660651806,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392693295724279,0,0,0.045858122040187,0.0221264927210764,0,0,-0.0172367574604396,0,0,0,0,0.012889443914302,3.46944695195361e-18,0,0,0,0.0792519266195737,0,0
X600028.SH,0.381906716559915,0.0671710468600696,0,0,0,0,0.126817959613513,0,0,0,0,0.0630167201838934,0,0,0,0,0,0,0,0,0,0,0,-0.153973236852795,0,0,0.00915075092778026,0,0,0,0,0,0,0,0,0,0,0,0.131703408043816,0,0.0375925023188684,0,0,0,0,0,-0.0284417287246418,0,0.00425816184798977,0,0,0,0,0,0,0,0.00718452064320881,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00340188039180597,0,0.1498461932829,0,0,0,0.0226212010905119,0.0177406149074742,0,0,0,0.0273011215722262,0,0,0,0,0,0,0,0,0,0,0,0.0458779011230959,0,0,0,0,0.022873947696875,0.00849589920528051,0.072846675802691,0,0,-0.0955563163474678,0,0,0,0.0158997804719409,0,0,0,0,0,0,0,0,0,0.0393818033967262,0,0
X600188.SH,0.00957561794737126,0.0798124915108822,0,0,0,0.140070270730239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145553940036586,0,0.226570466941202,0,0,-0.133549165879994,0,0.115308528809176,-0.0386524980520468,0.0356328450625301,0,0,0.0758351980038085,0,0,-0.0341539817907467,0,-0.103418976424176,0,0,0.218501741876551,0,-0.132715368178442,0,0,-0.0376306127039587,0,-0.129261031569228,0,0,0,0,0,0,0
X601898.SH,0.0609533578313607,0,0,0,0.0260209388675867,0,0,0,0,0,0,0,0,0,0,0,0.0168232964613565,0,0,0.0731827453974259,0,0,0,0,0,0,0.211039659035883,0,0,0,0,0.0469624726454093,0,0,0,0,0.297909437465769,0,0,0,0,0,0,0.0642783734567269,-1.73472347597681e-18,0,0,0,0.0385421432273635,0.0114879659745117,0,0,0,0,0,0,-0.000677270579550526,0,0
X600019.SH,0,0,0.0433176751738123,0,0,0.0896577364028405,0,0,0,0,0,0,0,0,0,0,0.209401869916776,0,0.033695691726698,0.00868941188337096,0,-0.0735508328404056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527756676274644,0,0.105785178090516,0.430461673687254,0,0,0.0139003702481035,0,0,0,0.0165100030387343,0,0
X600011.SH,0.046380159759726,0,0,0,0,-0.00633902831321035,0,0,0,0,0,0,0,0.227472885295168,0,0,0,-0.0144776287087495,0.161963074564779,0,0.114006902298742,0,0,0,0,0,-0.161017846168148,0.291019441549641,0,-0.112060922662746,0,0.109385304575837,-0.0465589568784555,0,0,0,0,0,0,0,0,0.0675368463666796,0.024219492987799,0,0,0,0,0,0.0822932150437473,0,0,0,0.0254259193775953,0,0,0,-0.0296145386578861,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169744759142626,0,0,0,0,0.134543484000902,-0.0354993495362134,0,0,0,0,0,0,0,0,0,-0.102798969500674,0,0,0,-0.0327436513644001,0,0,0.0382803467087163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554542387345364,-0.229720645306695,0,-0.00518977584072366,0,0,0,0.0890674908671567,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109704658151988,0.084185819169349,0,0,-0.059380062729001,0,0,0,0,0,-0.0260650169379238,0,0,0,0.288447489723732,0.11267360466753,0,0.0717850423302404,0,0,0.28908976334452,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0294430215977665,0,0,0,0,0,0,0,0,0
