,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X600011.SH,X600426.SH,X000301.SZ,X601898.SH,X601600.SH,X600886.SH,X600111.SH,X600010.SH,X600188.SH,X600352.SH,X600801.SH,X600486.SH,X601991.SH,X600219.SH,X002080.SZ,X600795.SH,X002353.SZ,X600489.SH,X600688.SH,X600803.SH,X601168.SH,X300037.SZ,X600027.SH,X600399.SH,X601992.SH,X600299.SH,X002409.SZ,X000830.SZ,X000932.SZ,X000027.SZ,X600157.SH,X000898.SZ,X600516.SH,X300073.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00430394771432287,0,-0.0108434989959234,0,0,0,0,0,0,0.0591998280042638,0.0584756133966817,0,0.0208772070688401,0,0,0,0,0,0.0944074827532897,0,0,0,0,0,0,0,0.0128294505343665,0,0,0,0.0400516473372128,0,0.00603652436303998,0,0,0,0,-0.0149301511774605,0,0,0,0,0,0,0,0,0.000262854455774568,0,0,0,0,-0.000197965605867535,0,0
X600028.SH,0,0,0.0351649950476824,0,0,0,0,-0.00569791392085724,0,-0.0182942514181995,0,-0.0393579305644163,0,0,4.33680868994202e-19,0,0.0293479084802173,0,0.00429745648607068,0,0,0,0,0,0,0,0,0,0,0.142483818207154,0,-0.0132516723983547,0,0,0,0,0,0.175941573217319,0,0,0,0,0,0,0,0,0.0406311203206111,0,-0.00290047617302177,0,0,-0.000634574895424716,0,0,0,0,-0.00709380069268284,0,0
X601088.SH,0,0,0,0,0,-0.0104502277363229,0,0,0,0,0,0,0,0,0,0,0,0,0.235499650325641,0,0,0,0,0.453630704715416,0,0,0,0,4.33680868994202e-19,-0.056209327696105,0,0,0,0,0,0.0590213481555983,0,0,-0.0847750902213998,0,0,0,0,0,0,0,0,0,-0.0834909461549044,-0.000314386854938063,0,0.017744651041103,0,0,0,0,-0.0129176610275882,0,0
X600309.SH,0,0,0,0,0,0.0761863137870174,0,0,0.0638673198593974,-0.107014306094775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607298714500209,0,-0.0111997034915013,0,0,0.100950613606966,0,0,-0.0635557392866702,0,0,0,0,0,0,0.0661529023708487,0,0.130817075536041,0,0,0.190330307124233,0.00229763528473416,0,0,0,0.00817788457791009,0.0489131501024399,0,0,0,0.0101397828427629,0,0
X600585.SH,0,0,0,0,0,0,0.0288337406920403,0,0,-0.0653939104573557,0,0,0,-0.00652743849882281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14293283357928,-0.0660269372311199,0,0,0,0,0,-0.0684350951801399,0,0.0576139705435817,0,0.0369124414489811,0,0,0,0,0.0174183444925631,0,0,0,0,0.000247105043004556,0,0
X002460.SZ,0,0,0,0,0,0,0,0.109698552112551,0,0.0584864020476994,0,0.402994220598231,0,0,0,0,0,0.0309333092443133,0,-0.275816459433857,0,0,0,0,0,0,-0.00520650237380943,0,0,0,0,0,0,0,0,0.138635465960499,0.33656992560134,0,0.0329357620747838,0,0,-0.0639585845490685,0,0,0,0,0,0,0,0.369312279025053,0,0,-0.0433841815572752,0,0,0,-0.00516050882419051,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0431993372790549,0,0,0,0,0,0,0.25342175800928,0,-0.0927543658176399,0,0.0149381067640083,0,0,0,0,0,0,0,0,0,0.0552927983731456,0.0768347407313624,0,0,0,0,0,0,0,0,0.0342857836989376,0,0,0,-0.0694287135749413,0,0,0,0.158361650668042,0,0.0616542245619886,-0.0508518924860471,0,0.0301020812280075,0,0,0,0,0.000109208566765664,0,0
X600660.SH,0,0,0,0,0,0.0515731747827442,-0.14591507250991,0,0,0,0,-0.00915803896160312,0,0,0,0,-0.0233406725261703,0,0,0,6.93889390390723e-18,0.0583248739739761,0,0,0,0.0360949249033994,0,0,0,0,0,0.0392773746434295,0,0,0,0,0.18064727913061,0,0,0,0,-0.0606413077501167,0.076472961551801,0,0,0,0,0,0,0,0,0,0.022153274793041,0,0,0,0.0178715509607019,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124473195617406,0,0,0.00459305986762688,0,0,0,0.0659742626771264,0,0,0,0,0,0,0.152019019407246,0,0,0,0,0,0.108781935916962,0.035706165448738,-0.0198509328314035,0,0,0,0.105674667136734,-1.73472347597681e-18,0,0.132224331233756,0,0,0,0,0,-0.0480273254477839,0,-0.060711221504035,0.0893699796881984,0,0,0,0.00603211041328479,0,0
X002271.SZ,0,0,0.29385903324036,0,0,0,0,0,0,0,0,0.0869495633542597,0.0228921667788995,0.168553463355251,-0.301529441045005,0,0,0,0,0,0,0.0222409677240319,0,0,0,0,0.239024439257656,0,0,0.115049281262277,0,0.0574020792176864,0,0,0,0,0,0,0,0,0,0.195900030269175,0,0,0,0.0221835022413908,0,0,0.0180519631141072,0,0,-0.0113513343088514,0.0141327699189835,0,0,0,0.025246923514017,0,0
