,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X002460.SZ,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X600096.SH,X601168.SH,X000877.SZ,X000933.SZ,X000408.SZ,X000883.SZ,X000027.SZ,X600995.SH,X002353.SZ,X600378.SH,X000932.SZ,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.128022766859478,0,0,-0.0865901042454444,0,0,0,0,0.186904830751181,0,0,0,0,0,0,6.93889390390723e-18,0,0.0509264971952779,0,0,0.0273725498092433,0,0,0,0.371248325492437,0,0,0,0.092070169462351,0,-0.095180682645289,0,-0.0983429389349384,-0.0502127874552314,0.0738044198978461,0,0,0,0,-0.0506816393989796,0,0,0,0,0,0,-0.0440182115476175,-0.259625412619141,0,0,-0.0103908282205566,0,0
X600011.SH,0.00764890774233472,0,0,0,0,0,0,0,0,0,0,0,0,0.210812525985703,0,0,0,0,0,0,0,0.113463414424442,0.351774002016594,-0.0432057550657317,0,0,0,0,0,0,0,0,-0.0164351708397422,0,0,0,0,0,0,0,0,0,0,0.0712180417612862,0,0,0,0,0,0,0,0.0670778757539397,0,-0.00790293294393406,0,0,-0.0835979880672212,0,0
X601600.SH,0.092725345613771,0,0,0,0,0.101845460309652,0,0,0,0,0,0,0,0,0,0,0.0948374051841859,0,0,0,0,0,0,0,0,0.0429630140749204,0,0,0,0,-0.070339377895276,0,0,0.128058988188042,0.22332177213184,0,0,0,0.165282409759194,0,1.38777878078145e-17,0,0.255264273883074,0,0,0.256888788568202,0.0492014546360912,0.0536563441148743,0,0,0,0,0.123118445611652,0,0,0,-0.0105254229852859,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0933504202675187,0,0,0.125737179226487,0,0,0,-0.0016272182216549,0,0,0,0,0,0.23422301795312,0,-0.0412281057756184,-0.0980316985299011,0,0,0,0,-0.0121053381221971,-0.093055463646623,0,-0.02786733252963,0,0,0,0,-0.0420661672338671,0,0,0,0,0.256398049790492,0,0,0,0,0,0,0,0,0,0.0157579436590562,0,0,0,-0.0129379489535846,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0643947753774524,0,0,0,0,0,0,0.0953650292974443,0,0,0,0,0,0,0,0.298225494348921,0,0,0,0,0.105521134511086,0,0,0.0101475711086668,0,0,0,0,0.011120458412979,0,0,0,0,0,0,0,0,0,-0.0180937817937975,0,0,0.0138679981684005,0,0.0395073763702487,0.00722274863795676,0,0,0,-0.0129825798001349,0,0
X600489.SH,0.207588333204132,0,0,0,0,-0.0285724149131315,0,0.613191702956178,0.0276710690754968,0,-0.274401115288482,0,0,0,0,0,0,0.166865094912983,0,0,0.0926455205138869,0,0.030348846363555,0,0,-0.169370415816388,0,0,0,0,-0.077900360615689,0,0,0,0,0.21327540492362,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.165869580275736,0,0.235762006588023,0,0,0,0,0,0,-0.0477326516115266,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363045172366101,0,0.0180312931601484,0,0,0,0,0,0,0,0,0,0.0370396752765479,0.0556993941140997,0.480598764225911,0,0,0.254796287675114,0,0.00316851333610246,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984987294641106,0,0,0.0106105191619732,0,0
X600010.SH,0,0,-0.172839935002309,0,0,0,0,0,0,0,0,0,0,0,0,0.0206092609287895,0,0,0.0596711485735462,0,-0.0203085445504094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285774720745728,0,0,0,0,0.0691756510990145,0.278407731879915,0,0.134516657579686,0,0,0,0,0,0.0289751017194734,0,0
X600111.SH,0,0,0,-0.135520547103918,0,0,0,0.184752915682091,0,0,0,0,0,0,0,0,0.0745843640698549,0.189369844691814,0,0.0986631486503927,0,0,0,0,0,0,0,0,0,0.346474167119929,0,0,0.0918782246899293,0,0,0,0,0,0,0,0,0.00859059854328224,0,0,0,0,0,0,0,0,0,-0.0218704795294508,-0.00542908070989963,-0.0552790494138965,0,0,0.0356607573585388,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0446141788707497,0,0,0,0,0,0,0,0,0,0,0.0046005704154584,0,0,0,0,0,0,0,0,0,0,0,0,0.104727252507602,0.0737724846013491,0,0,0.154910923628924,0,0,0,0,0.0591101674795052,0.0802200271482914,0.25529579386543,0.0609411352499927,0,-0.0171827336191505,0,0,0,0,0,0.00879589849349439,0,0
X600803.SH,0,0,0.196519524548638,0.0848337998985983,0,4.33680868994202e-19,0,0,0,0,0,0,3.46944695195361e-18,0.0835456441782699,0,0,0,0,0,0,0,0.00356727427787001,0,0,0,0.0391884157246687,0,0,0,0,0,0,0,0.00294695448737153,0,0,0,0,0,0,0.0970366764066598,0.0500873633075778,-1.38777878078145e-17,0.046914820647943,0,0,-0.0484778066085874,0,0,0,-0.0358230348655711,0.0259422082137826,0,0,0,0,-0.0378000116534634,0,0
X600027.SH,0,0,0,0,0,0,0,-0.188653683572048,0,0,0,0.970985564299103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137326428665691,-0.0913256432072829,0.00204622987001538,0,0,0,0,0,0,0,0.189764815705725,0,0,0,0,0,0,0,0,0,0,0,0,0.127219190840716,0,0,0,0,-0.01222074436696,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.105760319371632,0,0,0,0,0,0,0.0514144825626598,0,0,0,0,0,0.244001898848569,0,0,-0.0560531791971297,0,0,0,0,0,0,0,0,0,0,0,-0.0162847085205114,0.131092293050406,0,0,0,0,0.134218477212929,0,0.415690551658532,0,0,0,0,0,0,0,0,0,0,0,0.00131428616115677,0,0
X002460.SZ,0,0,0,0,0,0.0234621392442412,0,0,-0.000838477099949804,0,0,0,0,-0.0384757012809215,0.116883279906522,0,0,0,0,0,0,0,-0.0762143221977274,0,0.0411189453947755,0.0284570235188781,0,0,0,0.796541571906562,0,0,0,0,0,0,0,0.0926666895075741,0,0,0,0,0,0,0,0.0117315969538736,0,0,0,0,0,-0.000956080012923321,-0.0382148926741062,0,0,0,0.0138457788735185,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0351107485955091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593787854796447,0,0,0,0.304195242334652,0,0,0.000624936307818384,0,0,0,0.0934288562285491,0,0,0.0738626785620619,0,0,0,0,0,0.0680790266603285,0,0.0839914659342964,0,0,0,0,0,0,0,0,0.0159421151236549,0,0
X600160.SH,0,-0.158296639732176,0,-0.0363744504080587,0,0,0,-0.0791185842082463,0,0,0,0,0,0,0,-0.443030630979908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215728286215122,0,0,0,0,0,0,0.423212847803698,0.292752927116951,0,0,0,0.0890237573138485,0.0998819311010482,-0.182944953892022,0,0,0,0,0.16180518004776,0,0,0,-0.0961725957892823,0,0
X600426.SH,0,0,0,0.369775017042441,0.0475802780009644,0,0,0,-0.00093094068764883,0,0,0,0,0,0,0,0,0,0,0,0,-0.146075943166047,0,0,0,0,0,0,0,0,0.0987152667318406,0,0.151838718095036,0,0,0,0,0,0.10791461843977,0,0,0,0,0,0,0.010290573562674,0.114994698233635,0,0,0.212237231771924,0,0,0,0,0,0,-0.0227379618201701,0,0
X000983.SZ,0,0,0,0,0.00775881523868745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016236736812792,0,0,0,0,0,0.187851345463734,0,0,0,0,0,0,0.11054359243532,0.345463415518545,0,0,0,0.00131824313680498,0.0803795284185832,0,0.11654502675127,0,0,-0.00433993480502415,0,0,0,0,-0.00820711113214161,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0792676030918758,0.210134060435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074479927989405,0,0,0.0579374768076589,0.0206444044252237,0,0,0.0258572415371173,0,0,0,0,0,0.387267087395709,0,0,0,0.124839163503842,0,0,0,0,0,0,0,0,0,0,-0.0346940878993147,-0.0522030405927879,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.04485294002947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14460807660501,0,0,0,0,0.638932041556632,0.0239890369628281,-0.0153806677167558,0,0,0,0,0,0,0.0364267573639911,0,0,0,0,0,0,0,0,-0.0202200397468163,0,0,0,0,0.0860599549055485,0,0,0,0,-0.0223133503691719,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.321928749707268,0,0,0,0,-0.117798461338453,0,0,0,0,0.0290456946134946,0,0,0,0,0,0.0544223252027185,0,0,0,0,0,0.365682078975727,0,0,-0.129032259212111,0,0,0,0,0,0.118770921592822,0.0581281410872342,0,0,0.0150868942959383,0.0675427205104916,0,0,0,0,0,-0.0181701427233878,-0.0907671015616816,0,0,-0.0216681630254921,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0197465533907267,0,0.0358116427857884,0,0,0,0,0,0.120552218259172,0,0,0.0573734580607482,0.123443866355875,0,0,0,0,0,0,0,0,0,0,0,0,0.16734934351637,0.372850923139879,0,0,0,0,0.149741360215278,0,0.00451105885448369,-0.0214089024440494,0,0,0,0,0,0.010748025770151,-0.0116102982419135,0,0,-0.0154584248358884,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.210824065429361,-0.00227897807253433,-0.0461147153299531,0,0,0,0,0,0.139651854378243,0,0,0,-0.0370637814695062,0,0,0,0.0781424718010666,0,0,0.528358143329448,0.349563871345993,0,0,0,0,0,0,0,0,0.254547889007756,0,0.0393437213332099,0,0,0,0,-0.308630016019907,0,0,0,0,0,-0.0375102297185125,0,0,0,0,0,0
X002128.SZ,0,0,0,0.200073094208748,0,0,0,0,0,0,0.167779070002062,0,0.0239276203395643,0.229327676269658,0,-0.0361589783599893,0,0,0,0,0,0,0,0,0,0.0547514622906225,0,0.3740771838404,0,0,0,0,-0.0972368279599645,0,0,0,0,0,0,0,0.0818928683726877,0.112143229477483,0,0.135560173080425,0,0.0686273050739307,0,0,0,-0.0512020255415409,0,0,0,0,0,0,-0.0140418749624447,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0592976849277584,0,-0.122599058482995,0,0,0,0,0,0,0.0881928034917834,0,0,0,0,0.277784577489982,0.105873783844127,0,0,0.113314193534541,0,0,0,0,0,0,0,0,0,0.254042337605504,0,0.0723211098669317,0.105753613644762,0,0,0,0,0,0,0.132135568160281,0,0,0,0,0,0,0.0591586206632457,0,0,0,0.00587961559437452,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0983792115230529,0,0,0,0,0,0,0,0.0797981913730045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049205069563146,0.0240998796359797,0,0.0482408192723748,0,0,0,0.312901833071883,0,0.161847460296227,0,0.0662613910669213,0,0,0.0518756519098263,0,0,0,0,0,0,0,0,0,0,0.00793868366389838,0,0
X600985.SH,0,0,0,0,0,0.117792093171659,0,-0.0309472239441938,0,0,-0.0078198721600401,0,0.141836459287644,0,0.00660332617533245,0,0,0,0,0.0379730889284659,0,0.113143062812874,0,0,0,0,0,0,0.362546110411042,0,0,0,0.0779282760628998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570189407606203,0.0548514091955646,0,0,0,-0.0284410947569475,0,0,0,0,0.0209165155448782,0,0
X600096.SH,0,0,0,0,0,0,0,0.0561910736487354,0,0,0.0722664292372341,0,0.0269292873379633,0,0,0.0676559994925635,0,0,0,0.209547386302857,0,0,0,0.155180753134129,0,0,0,0,0.0911815242000745,0,0.0324524278743498,0.403128122201612,0.0382807953102319,0,0,0,0,0,0,0.113231230333914,0,0,0,0,0,0,0,0,0,0.208152164789273,0,-0.0177382793500853,0,0,0,0,0,0,0
X601168.SH,0.0678807119552164,0,0,0,0,0,0.112299973186683,0,0,0,0,0.249455736439782,0.202267559263763,0,0,0.129520193564145,0.595934791379242,0,0,0,0,0,0,0,0,0,0.138113324060811,0,0,0,0,0,0,0,0,0.0552118722032879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191857828905697,0,0,0,-0.00902170963202212,0,0
X000877.SZ,0,0,-0.0712999193545638,0.075700762117097,0,0,0,0,0,0,-0.137158032229837,0,0,0,0,0,0,0,0.0730867939608588,0.126525748152805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299066254696334,0,0,0,0,-0.0279287940936402,-0.0600640518302294,0.109406085364853,0,0,0,0.0274941312768237,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.126541897636379,0,0,0,0,0,0,0,0,0,0,0,0.0167930952748401,0.136157150015759,-8.67361737988404e-19,0,0.204657255127922,0,0.0002209743688768,0,0,0.169679362340552,0.192623217916048,0.125880481566811,0,0,0,0,0,0,0.14578379950057,0,0,0.158488457800287,0,0,0.0110165098270743,0,0.207276981610223,0,0,0.0486136981326572,0,0,-0.00370294903561325,0,0
X000408.SZ,0,0,0,-0.244936770531139,0,0,0,0,0,0,0.00103396657058651,0,0.142025413594836,0,0,0.0836406814080039,0.394481997071085,0,0,0,0,0,0,0,0,0.102324106907724,0,0,-0.253262261413452,0,0.132556423545205,0,0,0,0,0,0,0,0.0490622468196014,0,0,0,0,0,0,0.273413873392644,0,0,0,0,0,0,0,0,0,0,0.0782689296895004,0,0
X000883.SZ,0,0.186045383468919,0,0,0.0153647651309753,0.0923032950087311,0,0,0.125735469056625,0,0,0.214975021872048,0.281675105929871,0.0547656628655705,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0323768413957974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157336124119151,0,-0.0533794853688245,-0.0346269152723002,0,0,0,0,-0.00277680914440836,0,0,0,0,0.00652942125040135,0,0
X000027.SZ,0,0,0,0,0.226790838845896,0,0,0,0,0,0,0.00939910968164254,0,0,0,-0.0655917567947318,0,0,0,0,0.0684576249911145,0,0.0287874030485975,0,0,0,0,0,0,0,0,0,0,0.0708607279901342,0,0,0,0,0,0,0,0,0.178243751857144,0,0,-0.00704317501614906,-0.0615258427825077,0,0.217089734068611,0,0,0,0.0343756447371559,0,0,0,0,0,0
X600995.SH,0,0,0,0.0342664797032292,0,-0.00390285425607888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523420837993983,0.231800239049866,0,0.0216975551243596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133841201399405,0.180923615721646,0,0,0,0,0.0226522179365258,0,0,0,0.0343233183190849,0,0,-0.0971163436708906,0,0,0,0.0806306541749757,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229438101946647,0,0,0,0,0,0,0,0,0,0,0.460244081944925,0,0,0.0960826055874885,0.0470571853775654,0,0,0,0,0,0,0,0,0,0.312981842482326,0.106308705268922,0,0,0,0,0.0804496519894809,0,0,0,0,0,0,0,0,0,0.00163273448470648,0,0
X600378.SH,0,-0.266015971154097,0,0.0233015999836911,0,0,0,0,0.0614167794048051,0,0,0,0,0,0,-0.148886721516802,0,0,0,0,0,0,0,0,0,0,0,0,0.0418327978979572,0,0,0,8.67361737988404e-19,0,0,0,0.0260663934416381,0,0,-0.0238736144453264,0.208817991665309,-0.154586288420218,0,0,0,-0.036776374133714,0,0.17252274062521,0,0.396318527133624,0,0,-0.0667720645717378,-0.21672863125184,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.298760237383649,0,0,0,-0.0303639796151867,0,0,0,0,0,0,0,0,0.144737254323131,0,0,0,0,0,-0.130957258556639,0,0,0,0,0,0,0,0,0,0.080005692469271,0,0,0,0.126521270793491,0,0,-0.0339547707286514,0,0,0,0.0455531501677257,0,0.274426765417974,0,0,0.0209749272264722,0,-0.172383685209254,0,0,0.028621936927134,0,0
X600688.SH,0,0,0,0,0,0,0,0.0176867931008298,0,0,0,0,0.18756636881142,0,0,0,0,0.166758360832406,0,0.0247426809659699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375834912218992,0,0.0611143794091708,0.00401848698977811,0,0,0,0,0,0,0.140359818652064,0,0,0,0,0,0,0,0,0.0234384956866537,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202407354409343,0.055981068094725,0,0,0,0,0,0,0,0,0,0.192808148956676,0.1160116262956,0,0,0,0,0,0.148326860446231,0,0,0,0,0,0,0,0,0.00214180551764767,0,0,0,0,0,0,0,0,0,0.102358988236298,-0.0844130882464142,-0.0647571667631068,0,0,-0.0423125581538564,0,0
Change_TY3M,0,0,3.46944695195361e-18,0,0,0,0,0.0602724302488315,0,0,0.122801744555572,0,0,0,0,0.214664595134479,0,0,0,0,-0.0442782276985839,-0.0640760585191303,0,0,0.0489233507153447,0,0,-0.323560661167751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165380136653323,-0.0552312932169036,0,0,0,0.0705555489514444,0,0
Slope,0,0,0,0.0520610114099138,0,0,0,0,0,0,0.0871843400006391,0,0.156552388595842,0,0,0,0,0,0,0,0,0.266406585963162,0.108652595729406,0.0290855297678543,0,-0.140173027534916,0.0165182849093861,0,0,0,0,0,0.0807148095617859,0,0,0,-0.298822045325705,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.4984270655363,0,0,0,-0.0189584922023567,0,0
TED,0,0,0,0.207527567554095,-0.115796077036715,0,0,0,-0.204802974438632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269210811016162,0,-0.143729221412359,0,0,0,0,-0.00293194895264334,0,0,0,-0.136533019476839,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.218241158806301,0.554491823278449,0,0.100781194502001,0,0,-0.110294706654952,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.167029743966413,0,0,0,0,-0.0132176440002731,0,0,0,0,0,0,0,0,0,-0.0167295605505423,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212719164553825,-0.0422578768135589,0,0,0,0,0,0,-0.0945281512849373,-0.000858157048411452,0,0,0,-0.0928086255624884,0,0,0,0,0,0,0
MKreturn,0,-0.0610438002295434,0.0452328052342376,0,0,0,0,0,0,0,0,-0.0870108278708847,0.0099503273194201,-0.11021033549083,0.00415290361379698,0.0233113905774837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218678748124304,-0.019234571867535,0,0,0,0,0,0,0,0,0.0274476717527047,0,0,0,0,-0.0246440208471852,0,-0.015920194076925,0,0,0,0,0.0507586163740935,-0.0748752198063778,0.105755023886253,0,0,-0.0162791440930508,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.0032159162667465,0,0,0,0,0,0,0,0,0,-0.00112818514097981,0,0,0,-0.000785731388941675,0,0,0,0,0,0.000721629608867318,0,0,0,0,0,0,0,0,0,0.00115378069235422,0,0,0,3.57044499791691e-05,-0.0010448150239956,0,0,0,0.000988217001046694,0.000374852441426085,0,0,0,0,-0.00342970308778611,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0018203631802023,0,0,-0.0034040848745763,0,0,0,0,-0.0093816374202367,0,0,0,0,0,0.00524533666445713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134482483824114,0,0,0,0,-0.0019394992198077,0,0,0,0,0.0122297759134698,0,0
CarbonVol_Hubei,0,0,0,0,0.00938725795718557,0,0,0,0,0,0,0,0,-0.00131676187203509,0,0,0,0,0,0,0,0.00235869125397518,0,0,0,0,0,0,0,0,0,0,-0.00386199363022846,0,0,0,0,0,0,0,0,0,0,0,0,0.0121689216447232,-0.0115989800955664,0,0,0,0,-0.0226747627446935,0,0,0,0,0.00690922309908295,0,0
