,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X000709.SZ,X601158.SH,X600309.SH,X000898.SZ,X002466.SZ,X000883.SZ,X000539.SZ,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X000630.SZ,X002470.SZ,X600578.SH,X600160.SH,X000629.SZ,X600489.SH,X600547.SH,X600098.SH,X600176.SH,X600022.SH,X600021.SH,X000060.SZ,X000959.SZ,X600808.SH,X300072.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.487073580767665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651477847184517,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0537947172686511,0,0,0.036378343760108,0,0,0,0,0,0,0,0,0,0.118370743391445,0,-3.46944695195361e-18,0,-0.00669707129626595,0,0,0,0,0,0,0
X600028.SH,0.262500635363183,0,0,0,0,0,0.130070361938466,0,0,0,0,0.0756535549408439,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0280951562213584,0,0,0,0,0,0,0.115440005125965,0,0,0,0,0,0,0,0.00648644495851451,0,0,0,0,0,0,0.0188127014492897,0,0.0397457074844202,0,0,0,0.00461709767961329,0.00651577858805144,0.0910423536999715,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0848159485773605,0,0,0,0,0,0,0,0,0.0470815329714901,0.22234068738807,0,0,0,0,0.0360082667362448,0,0,0,0,0,0,0,0,0,0,0,0,0.0330109653286689,0,0,0,0.0528053538947414,0,0,0,0,0,0,0,0,0,0,0.332302592908538,0,0,-0.0499767052446624,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.156055147607175,0,0.01281236151305,0,0,0,0,0,0,0,0,0.0349988464420672,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0192241540274824,0,0.11092899294572,0,0,0,0,0,0,0,0.0103774290646819,0,0,0,0.069321055974838,0,0,0.221418408778737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0463475617528793,0,0,0,0,0,0,0.0471462989751377,0.0973037627525437,0.328240456451037,0,0.103795780567703,0,0,0,0,0,0,0,0.0187797606446308,0,0,0,0,0,0,0,0,0,0,0.0916166741768963,0,0,0,0,0.0870125908855895,0,0.0757687404517432,0,0.060937312807085,0,0,0,0,0.000118116077234203,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100590464632046,0,0,0,0,0,0,0,0.229302521315724,0,0,0,0,0,0,0,0,0,0,0.0119970521677923,-0.011900181321146,0,0,0,0,0.124811086240122,0,0.0319544849725892,0.0840941729401444,0,0,0.355526010204448,0,0,-0.00825426606607419,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0378132538053554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634216092121915,0,-6.93889390390723e-18,0,0,0,0.0304931312676357,0,0,0,0,0,0,0.0384143267773157,0,0,0,0.130161482213913,0,0,0,0.0264415741175027,0,0,0,0,0.111272068561599,0,0.093532966849654,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0164770406782014,0,0,0,0.139674998812725,0,0,0.212763966771939,0,1.73472347597681e-18,0,0.0614733102666551,0,0,0,0.00257040505859693,0,0.12513815636843,0,0.0258798880699635,0,0,0,0,0,0,0.0256015301792118,0,0,0,0,1.73472347597681e-18,0.130901623247376,0.0410569702480317,0,0,0,0.186682918784628,0,0.00535270393996569,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0546789028000665,0,0,0,0,0,0,0,0,0.142598946805332,0,0,0,0.239433874619701,0,0,0,0.0192978096564602,0,0,0,0.0120312135634945,0,0,0,0,0,0,0.0554411516548091,0,0,0,0.0462946219581359,0,0,0,0,0,0,0.0637506829272741,0,0,0,0.236664077078829,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635235458390225,0,0.0457427138438009,0,0,0,0,0,0.0372884491162152,0,0,0,0.0112460431593655,0,0.0809157959193157,0,0,0,0,0.127571511491909,0,0,0.149332325222835,0,0,0,0,0.0981624060029597,0,0,0,0,0,-0.0259312367365724,0,0,0,0,0,0
