,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X000709.SZ,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X601158.SH,X002075.SZ,X601992.SH,X600309.SH,X000539.SZ,X000027.SZ,X000898.SZ,X600352.SH,X600021.SH,X000883.SZ,X002353.SZ,X601918.SH,X002470.SZ,X000629.SZ,X000792.SZ,X600808.SH,X600307.SH,X600863.SH,X000878.SZ,X600660.SH,X600098.SH,X600489.SH,X000060.SZ,X600578.SH,X000825.SZ,X600547.SH,X600008.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0.0359605229111861,0,0,0,0,0,0.0336992014507732,0,0.0416075825915415,0.33830048534386,0,0,0,0,0,0,0,0,0.112239075192026,0,0,0,0,-0.0532710438892445,0,0,0,0,0,0,-0.00680301844923852,0,0,0,0,0,0,0,0,0,0,0.0223306784237966,0,-0.0444996805080199,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0468875980092103,0,0.180199468948221,0,0,0,0,0,0,0,0.0470706000748481,0,0,0.287002926747166,0,0,0,0,0,0,0,0,0,0,0,0.00470235742773265,0,0,0.00853157703083775,0,0,0,0,0,0.0212260573090924,0,0,0,0,0,0.163127847408577,0,0,0,0,0,-0.00834266298197871,-8.67361737988404e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0.126289065647755,0,0,0,-0.186408910505667,0,0,0,0,0,0.125520141389348,-0.0637292408678524,0,0,0,0,0.411675909402519,0,-0.00911541099837607,0,0,0,0.187455709917231,0,-0.0679830577586146,0.0141991544877501,0,0,0.274123753018014,0,-0.252789657687472,0,0,0,0,0,0,0,0,0.0379507800193456,0,0,0.0868983598172638,0,0,0,0.0266710922360261,-0.0351473095447049,0,0.0804783667326974,0,0,0,0
X600027.SH,0,0,0,0.00358748012852243,0,0.20685546954285,0,0,0,0.205647555282403,0,0.153270448900275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687501633903293,0,0,0,0,0,0.0184184745296234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452657625562643,0.0192965506600632,0,0,-0.0227807203782866,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0223893495505802,0,0,0,0,0.0123362722879821,0,0,0,0.0254020109785005,0,0,0,0,0,0.177287566266853,0,0,0,0,0,0,0,0,0,0.203270320417062,0,0,0,0,0.0495102073375857,0,0,0,0,0.148749461838445,0.0232597116975176,0,0,0,0,0,0,-0.0309010309694283,-0.0516026160501134,0.0709886704673543,0,0,0,0,0
X000709.SZ,0.234391683362458,0,0,0,0,0,0,0,0,0,0,0,-0.0974124920409089,0,0.0911874093493427,0,0,0,0,0,0,0,0,0,0,0.0705328136644342,0.229408949379531,6.93889390390723e-18,0,0,0,0,0.0721415344586264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595265313280236,0,-0.0443218458067099,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.444530673165348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000940547399419144,0,0,0,0,0.039961511720899,0,0.111020888208855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435442221317543,-0.0233410477387009,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.110899726864046,0,0,0,0,0,0,0,0,0,0,0,0,0.0493565450587426,0,0,0,0.0421874954038432,0,0,0.0367910684781472,0,0.114938344305953,0.0281751815464511,0,0,0,0,0,0,0.231584454124735,0.0849651629912355,0.0493868610543921,0,0,0,0,0,0,0,0.258642001853962,0,0,0,-0.00979099732183487,-0.016085357847929,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.159325436025497,0,0,0,0,0,0,0,0,0,0,0.0473235580725659,0,0,0.0815452526345231,0,0,0,0,0,0.0806310250241078,0,0,0.204604941581504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032419684994804,0,0,0,0.016025818484557,0,0,-0.00875605840698631,-0.00378615681961345,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.239997037123684,0,0,0,0.308555728176923,0,0,0.00958737485878662,0,-0.0193680085035358,0,0,0,0,0,0,0,0,0,0,0,0,0.0947447109930712,0,0,0,0,0,0,0,0,0,0.312517378184886,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0548328897813827,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0272589813402377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121058797504778,0,0,0.137330237536254,6.93889390390723e-18,0.0385288621852132,0.0521580247980449,0.060523759310559,0,0.00850303469609173,0,0.0688998230525645,0,0.0297636890086885,0,0,0,0,0,0.118931646763907,0,0,0,0,0,0,0,-0.00504536990354013,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615090003734085,0,0,0,0,0,0,0.140133900796564,0,0.225066278772035,0,0.185224704047758,0.0198009358058353,0,0,0,-0.136711302081781,0,0,0,0,0,0,0,0,0,0,0.1292705407571,0,0,-1.73472347597681e-18,0,0,0,0.0535336859216178,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0220245676568749,0,0,0,0,0,0,-0.0476519163672077,0,0,0,0.0320255303881152,0,0,0,0,0,0.205498551222933,0,0.0870266977672168,0,0,0.282064823948995,0,0,0,0.179129386344184,0,0.125137868410001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.23635113425396,0,0.0425542175350376,0,0.135648783157001,0,0,0,0,0,0,0,0,0.0529534640849438,0,0,0,-3.46944695195361e-18,0,0.00638256422256265,0,0,0,0,0.201127280930628,0,0,0,0,0,0,0,0.0531974973329744,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0949956281987574,0,0,0,0.0123726964726851,0,0,0,0,0,0,0
X000539.SZ,0.3775531314504,0,0,0,0,0,0,0,-0.179938477924652,0,0,0,0.116722496852874,0,0,0,0,0,0,0,0,0.187508458287985,0,0,0,0.147787143706215,0,0.0225298204672648,0,0.142762896064775,0,0,-0.084413178458817,-0.0598753100778516,0,0,0,-0.057473232464046,0,0,0,0,0.00803689321489234,0,0,0,0,0.0775015838046295,0,0.114931017943869,0,0,0,0,-0.176565368542338,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351835953125834,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.159849869018385,0.0463040214204738,0,0,0,0,0,0.0175499085404739,0,0.0274757210949174,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00646257696014097,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.150076640967831,0,0,0.36194397827226,0,0,0,0,0.106268788614852,0,0,0,0,0,0,0,0,0.0753680195714301,0,0.212745448441151,0,0,0.013268774792679,0,0.0669035364259493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082097218999397,-0.0172911787156621,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0236969256186233,0,0,0.280171076554715,0,0,0.0992774153428641,0,0,0,0,0,0.0376763303401467,0,0,0,0.0611022797946275,0,0,0,0,0,0,0,0,0,0.0323261693902657,-2.16840434497101e-19,1.73472347597681e-18,0,0,-0.00771257847509728,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.0389760239016141,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0214582477473504,0,0,0,0,0,0,0.225481332369556,0,0,0,0.166119196347257,0,0.156875142518963,0,0,0,0,0,0,0,0,0,0,0.0209602323011223,0,0,0,0.00401228597293949,0,0,-0.00887694442441397,-4.33680868994202e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889404196827369,0,0.0130407030599634,0.114651718241129,0,0,0.0204488318450335,0,0,0,0.0762997610247447,0,0.0180484628927698,0,0,0.0470696006884813,0,0,0,0.0080981643639496,0,0.165991711570087,0,0,2.16840434497101e-19,-0.0191454530933698,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.00601366567705256,0,0,0,0,0.00412023039286234,0,0,0,0,0,-0.0337822348835667,-0.0468814162960444,0,0,0,0,0,0.00883902191255174,0,0,0,0.0010305244173154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014873461250129,0,0,0,1.0842021724855e-19,-7.22023558376296e-05,0,-0.00628224763009532,0,0.0047622214367042,0,0
X601918.SH,0.0101804774689331,0,0,0,0,0.26450320619681,0,0,0,0,0,0,0.384247104318546,0,0,0,0,0,0,0,0,0,-0.147870399534763,0,0,0,0,0,0.0946751484518948,-0.0790546633238178,0,0,0,0,0,0,0,0,0,0,0.46127949679624,0,0,0,0,0,0,0,0,0.0482041385133483,-0.0885356596682125,0,0,0,0,0,0
X002470.SZ,0.0924065031929717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318503510887226,0,0,0.0819283219673418,0.178767415244141,0,-6.93889390390723e-18,0.211621655214082,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0869663226171813,0,0,0,0,0,0,0,-0.0264886695160708,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207120522649316,0,0,0,0,0,0.0316643429769744,0,0,0.191933786526421,0,0.0197630874569868,0,0,0,0.0143142119788529,0,0.140925788024828,0,0,0,0,0,0,0.1989009074602,0,0.0548074106123586,0,0,0,-0.0052635619732863,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137969411492005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354138001603156,0,0,0,0.0220517893154399,0,0,0,0.019311014189939,0.230611666524627,0,0,0.0109989502503561,0,0.315999572803487,0,0,0,0,0.0238923689302443,0,0.00704596150923953,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0149151972448576,0,0,0,0,0.124748536507547,0,0,0,0,0.297197067263672,0,0,0,0,0,0,0,0,0.0562785643556794,0,0,0,0,0,0,0,0,0,0.0274973966758806,0.0108828172184779,0,0.0785795156692866,0.168542279110666,0,0,0,-0.0212914231648805,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,-0.0168515224786203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529823854346481,0,0,0,0,0,0,0,0,0.182434359241885,0,0,0,0,0.0316604563682319,0,0,0.221681466909148,0,0,0.147878792303552,0,0.170502204605805,0,0,0,0,-0.0708877489647876,-0.126375081770402,-0.0136683083725559,-0.0347053257677083,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.00792448780661871,0,0,0,0.0789525671783198,0,0,0,0.000701249878635009,0,0.0345568781379504,0,0,0.0715352713964956,0,0,0.140906357625141,0,0,0,0.08417900825325,0,0.0645573139473194,0,0,0,0,0.0278254096896768,0,0,0,0,0,0,0,0,0,0.255792865752076,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,-0.088272435113115,0,0.219410793850252,0,0,0,0.0419842223817629,0,0.0511144812651966,0,0,-0.228175708684267,-0.0167597534301941,0,0,0,0,0,0,0,0,0,-0.0773153799086052,0,0,0,0.0292958425947809,0.0553994484135095,0,0,0,0,0,0,0.0212509927897502,0,0,0,-0.0152993493444901,0.0527057390457309,0.0175042390542535,-0.00973816875797462,0,0,0,0.147729334743639,0,0
X600660.SH,0,0.0465333515199106,0,0.191598684088691,0,0,0,0.0117010915899925,0,0,0,0,0,0,0,0,0.0228024941855158,0,0,0,0.0729479281015733,0,0,0.143462306312273,0,0,0.0869905909416953,0,0,0,0,0,0,0,0,0,0.00443934149630012,0.0225345010704593,0,0,0,0.157765286087596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0510823347698798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358136981099646,0,0,0,0,0.1937216100801,0,0,0,0,0,0.113941707346294,0,0,0.139330119999492,0,0.0703057224969956,0,0,0,0,0,0,0,0,0,0.0895470881894957,0,0,-0.00846654015483138,-0.0214526811243405,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.186444571479325,0,0,0,0,0,0,0,0,0,0,0.0497995345411574,0,0,0,0.00209005915786924,0,0.0240187066501213,0,0,0,0,0,0.158686133514576,0,0,0.00699534617601376,0,0.00842681737480808,0,0.0234838012550149,0,0,0,0,0,0,0,0,0.0698424942525775,0.168692166125508,0,0,0,1.0842021724855e-19,-0.00773915841496929,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157865002287493,0,0,0,0,0,0.0359065703514265,0,0.0815340252493678,0,0,0,0,0.0756410436996747,0,0,0,0.150526824679993,0,0,0,0,0,0,0,0,0,0,0.0135157702129061,0,-0.0803694878782136,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.203224533890814,0,0.00607314068785886,0,0,0,0.0259463985001175,0,0.0515330093308449,0,0.291669701470814,0,0,0.0838390038133977,0.124987111772401,0,0,0,0,0.119389097317527,0,0,0,0,0,0,0.016969684317288,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146847187070269,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196729233913812,0,0,0,0,0,0,0,0,0.0923331181893272,0,0,0,0.103032711665783,0,0,0.0892985462352475,0,0.0464258476186321,0,0,0,0,0,0.0649736235642755,0,0,0,0.0534833148854196,0,0,0,0,0.108826555951277,0,0,-0.00456507897020987,-0.00670861030450916,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.029027993814633,0,0.0684623916767818,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-3.46944695195361e-18,0.134236383345348,0,0,0,0,0,0,0,0,0,0,0,0.618260338208834,0,0,0,0,0,0,0,0,-0.0360966025283825,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0745997896490883,0,0,0,0,0,0,0,0,0,0.0315026279098982,0.181298933404974,0,0,0,0,0.18361887261498,0,0,0,0,0,0,0,0,0,0,0,0.226043432748992,0,0,0.177243509476147,0,0.0296727500266152,0,0,0,0,0,0,-0.0525262649029653,0.0192810348301264,0,0.107696055736643,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.0466853426234583,0,0,0,0,0,0,0,0.0859321667094091,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0672282781312457,0,0,0,0,0.258255059952314,0.0556622794367543,0,0,0,0,0.0230755013953035,0,0,0,0,0,0.0690632782525743,0,0,-0.0085284965701616,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0161958238624148,0,0,0,-0.0131377278040996,0,0,-0.030840256088649,0,0,0,0,0,0,0,0,0,0,0,0.00887553409259113,0,0,0.151622911014039,0,-0.11176249697024,0,-0.0270823844665418,0,0,0,0,-0.222186592079864,0,0,0,0.12651764900625,0,0,0,0,0,0,0.0318932903811392,0,2.16840434497101e-19,-0.0424007145604504,0,0,0,0,0,0
Slope,0,0,0,0,-0.964249492868983,0,0,0,0,-0.0834742309818504,0,0,-0.119430299201691,0,0,0,0,0,0,0,0,0,0.0496166446419992,0,0.262128345525092,0,0,0,0,-0.695143824060702,0,0,-0.280437332544075,0,0,0,0,0.775905822909439,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0.324790594983452,0,0,0.366285616830052,-0.816221125555723,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.743184916539656,0,0,0,-0.505921737240862,0,0,0,0,0,0,0.605488198812814,0,0,0,0,0,-0.0124457872619545,0.186460150743893,0,0,0.015661538237984,0,-0.021457509602775,0,0,0,0,0,0,-1.09203892910282,0,-1.008855540191,0,0,0,0,0.659402681096315,0,0.150488510249583,0,0,-0.21165740418871,0,0,0,0
RealEstate_excess,0,0,-0.00614235527468502,-0.154308909941603,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.23143986826061,-0.0547176959003452,-0.23586383373151,0,0,0,0.215373338537227,0,0.168662454158433,0,0,0,0,0,0,0,0,0.257789113678676,0,0,0.139200371109592,0,0,0,0,0,0,0,-0.217214686842353,0,0,0,0,-0.177739340161756,0,0,-0.019793113011672,0,0,0,0,0,0
MKreturn,0.0569673350769214,0,0,-0.0967640889640056,0,0,0,0,0,0,0,0,0,0,0,0.0713196182306288,0,0,0.0144746239053244,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.081566967445492,0,0,0,0,0,0,0.144350647346377,0,0,0,0.248886963682057,-0.415489668420637,0,-0.0416980929993542,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00196574762270439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00018827015170796,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244387657435767,0,0.00440761852442814,0,-0.000281265415663552,0.000396455633470416,0,0,0,0.17193335090192,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210559505401297,-0.00324127673439013,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00888578124959965,0,0,0,0,0.00202975026348064,-0.00260907101806223,0,0,0,0,0,0.00615848800554189,0,0,0,0,0,0,0,0,0,0.00236510257856889,-0.00277293885106967,-0.0109398162922442,0,-0.00563061384378785,0,0,0,0,-0.00885461131190981,0,0,0,0,0,0,0.0133364811487901,0.0137634424341835,0.00400166863177442,0,0,0,-0.0286698805962882,0,0
CarbonVol_Hubei,0,0,0.00114720518891203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000262908991423232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413230323548945,0,0,0,0,0,0,0,0,0,0,0,-0.000303925684381403,-0.00312447523810539,-0.0127361870694864,-0.00701751040213176,0,0,0,0,0,0,0
