,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X002466.SZ,X600188.SH,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X002460.SZ,X600516.SH,X600547.SH,X300072.SZ,X000898.SZ,X600027.SH,X600352.SH,X000553.SZ,X600111.SH,X600176.SH,X601992.SH,X000786.SZ,X000825.SZ,X600426.SH,X600299.SH,X000709.SZ,X002110.SZ,X000792.SZ,X000408.SZ,X600808.SH,X000883.SZ,X000830.SZ,X600315.SH,X000932.SZ,X600801.SH,X601158.SH,X002271.SZ,X601699.SH,X600219.SH,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.360630368855726,0.0254285840286276,0,0,-0.0197886361497308,0,0.0450656957054179,0,0,0,0,0.00338984602499211,0,0.103348923602875,0,0,0,0.0403258707211176,0,0,0,0,-0.0143726357802919,0,0,0,0,0,0,0,0,0,0,0,0.161699452006644,0,0,0,0.0168439124621632,0,0,0,0,0,0.0250019160476864,0,0,0,0,0.012333837039444,-0.00283021310586172,0,0,0,0,0,0
X600028.SH,0.22859949968364,0,0.153812414865071,0,0,0,0,0,0,0,0,0,0.0781128091448462,0,0,0,0,0,0,-0.0597110537679305,-0.121407056383563,0,0,0,0,-0.144068080928162,0,-0.0955653278435835,0,0,0,0,-0.0566598477624235,0,0,0.161105830748045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126480364083469,0.00738698157970582,0,-0.0299928963668141,0,0.124654951642399,0,0
X601088.SH,0,0.159686235275703,0,0.0265179496730337,0,0,-0.106779376934704,0,0.0143646586347253,0,0.23632864703594,0.0527669407960571,0.335752908727595,0,0,0,0,0,0,0.005816119304505,0,0,0,0,0,0,0,0,-0.037682046510007,-0.00263882930168564,0,0,0.0787881116892175,0,-0.0435557476137566,0,0,0,0,0.0623300590796731,0.0579020098856778,0,0,0,0,0,0,0,0,0,-0.00552016207318171,0,0,0,0,-0.160378614500957,0,0
X600585.SH,0,0,0.334989246071971,0,0,0,0,0,0,0,0,0.00839924014183114,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130531605277641,0,0,0,0.0568735196251952,0,0,0,0,0,-0.0623531692087603,0,0,0,0.131666501366214,0.170711965923131,0,0.257885623156504,0,0.0740900175148018,0,0,0,0,0,-0.0182327700889298,0.0212643442740214,0,0,0,0.0633593347714322,0,0
X600019.SH,0,0,0,0,0,0.113345335877165,0.0168960392977637,0.0699873905678884,0,0,0,0,0.295932760455343,0,0,0,0,0,0,-0.126561241226571,0,0,0,0,0,-0.0913810841513658,0,0.100132302916386,0,0,0,0,0,0,0,0,0,0.211128248972347,0,0,0,0,0,0,0,0.0812046279328883,0,0,0,0,-0.00110429441114788,0.0543839160275457,0,0,0,0,0,0
X600309.SH,0,0,0.286305858499842,0,0,0,0,0.0136682322713795,0,0,0,-0.238581567092756,0,0,0,0,0,0,-0.0364845216698005,0,0,-0.0510780940943548,0,0,0,0,0,0,0,0.206795845772622,0,0,0.075073304033422,0,-0.0792916145996424,0,0,0,0,0.0100082764001562,0.102525350121652,0,0,0,0,0,0,0,0,0,0.0613007687027509,0.0110051377847406,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0154534027293537,0,0,0,0,0,0,0,0,0,0,0.111462514221006,0,0,0.00356383050141721,0,0.153114568432286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114142100135631,0,0,0,0,0,0,0,0.0390226771689623,0,0,0.00740722035806841,-0.0320088089218902,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.165036329109141,0,0.0299325077225893,0,0,0,0,0,0.0477006299769687,0,0,0,0,0,0,-0.152737480955843,0.0515344348050236,0.559499751289507,0,0.863582611780437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196144261819388,0,0,0,0,0,0,0,0,0,0,0,0,0.0146982204747619,-0.0940351548665845,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0654081660160443,0,0,0,0,0,0,0,0,0,-0.0344313388100964,-0.0590354491514284,0,-0.354321452961138,0,0,0,0,0,0,0.200076003441633,0,0,0.0996388458234338,0,0.11407751609087,0,0,-0.203208614648686,0,0,0,-0.02078441564566,0,0,0,-0.0489071310764746,0,0,0,0,0,0,0,0,0,-0.0293868306928652,0.0772854593026828,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.103569990059448,0,0,0,0,0,0.155860882478639,0,0.0677583649558575,0,0,0,0,0.111075915245804,0,0,0,0,0,0,0.0390062381694048,0.0985930754818115,0.121458907475876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238203706804868,0,0,0,0.0893267515644029,-0.00390052260244926,-0.00873370653045354,0,0,0,0,0,0
