,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X601991.SH,X600188.SH,X002466.SZ,X600795.SH,X600362.SH,X601600.SH,X600886.SH,X600547.SH,X002460.SZ,X300072.SZ,X600027.SH,X600516.SH,X600111.SH,X000898.SZ,X600352.SH,X000553.SZ,X601992.SH,X000825.SZ,X600176.SH,X000709.SZ,X000786.SZ,X600299.SH,X000408.SZ,X000792.SZ,X600426.SH,X000883.SZ,X600808.SH,X601158.SH,X600315.SH,X000932.SZ,X002110.SZ,X000830.SZ,X601699.SH,X600219.SH,X600489.SH,X002271.SZ,X600339.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.249178991905591,0,0,0,0,0,0,0,0,0,0,0.0628980241787198,0,0,0,0.104771656914384,0,0,0,0,0,0,0,0,0.0322281092887464,0,0,0,0,0,0,0,0,0.14848136538371,0,0,0,0,0.0119015047440876,0,0,0,0.0487375630762703,0,0,0,0.0116882399511961,0,0,0.020235522242408,-0.0125194796187549,0,0,0,0,0,0
X600028.SH,0,0,0.401757633312434,0,0,0,0,0,0,0,0,0,0,-0.0307485188098661,0,0,0,0,-0.0912177702006845,0,0,0,0,0,0,0.12470115346977,-0.111224376981248,0,0,-0.14040922874583,0,-0.00713395665467055,-0.0252547425590611,0,0.14952471755697,0.00999365244543009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267261277894096,0.0228201201536002,0,-0.0945309974176212,0,0,0,0
X601088.SH,0,0.338787414635599,0,0.188184260367245,0,0.019765016792451,-0.0214764171292591,0,0,0,0,-0.0285772758467746,0.359270689952038,0.0842758158059188,0,0,0,-0.0195799493255603,0,-0.0247857054852265,0.0251333764271829,0,-0.0305957431280794,0,0,0,-0.0309223198310574,0,0,0,0,0.0580896945847343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135389228856978,-0.0109005660944437,0,0,0,0,0,0
X600585.SH,0,0,0.149753421858529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12007524904948,0,0,0,0,0,0,0.0625419487099733,0,0.213063881866419,0,0,0,0,0,0,0,0,0,0.132990372063422,0.102425569618011,0,0,0,0,0,0,0,-0.0522393348121894,0.0583182305737397,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.103739136907855,0,0,0,0,0,0,0.311625626768761,0,0,0,0.155551412103047,0,0,0,0,0,-0.0898267208267842,0,0,0,-0.082951112472647,0,0,0.114703668499305,0,0.0123932304827526,0,0,0,0,0,0.120259747862941,0,0,0.0667150163220372,0,0,0,0,0,0,-0.0225373220843796,0,0,-0.00516607548178767,0.0538596839717621,0,0,0,0,0,0
X600309.SH,0,0.00634512768712454,0,0.0717802684983339,0.0208326151818526,0,0,0,0,0,0,0,0,-0.184055087800534,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586372956583894,0,0,0,0.151480107950533,0.00765110496153248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097207961105289,0,0,0.0843546516698831,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00620750424415357,0,0,0,0,0,0,0,0,0,0,0,0.0935194233975453,0,0.143107575899569,0,0,0,0,0,0.0205917683626501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355609219195978,0,0.0485207214012217,0,0,0.00920339225627023,-0.0284639186001652,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.11609137886224,0,0,0,0,0.0882938848740993,0.349444500897612,0,0,0,0,0,0,0.080707336828988,-0.00595513960371601,0.298722953855205,0.490769980243323,-0.0395431307798644,0,0,0,-0.280546459254504,0,0,0,0,0,0,0,-0.142460149469772,0,0,0.458632814959101,0,0,0,0,0,0,0,0,0,0.281178273543081,0,0,0.0236543718775884,-0.0182981486887507,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0285749794156247,-0.0240215590719048,0,0,0,0,0,0,0,0,0,-0.000250912419565263,-0.00113205206995816,-0.443096664605028,0,0,0,0.103631935872644,0,0,0,0.131413714261735,0,0,0,0.039245465452912,0,0.0650460071131525,-0.201311222546325,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407395652592767,0.0779860197840681,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0772519450960762,0,0,0,0,0,0.110272172972728,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.043660327720008,0.0199162668807727,0,0,0,0.175409907638108,0,0.0974139880581706,0,0,0.0364650561922654,0,0,-8.67361737988404e-19,0,0,0,0.017505932354467,0,0,0.0521460044643264,0.142338547522535,0,0,0,3.46944695195361e-18,0,0,0,-0.00363149570619884,0,0,0,0,0,0
X600688.SH,0.116078341971715,0.0673596184722876,0,0.11595875640993,0,0,0,0.05272456469401,0,0,0,0,0,0.126570662542482,0,0.12454695794121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475510721654705,0,0,0,0,0,0,0.011746121091308,0,0,0.0335410098779118,0,0,0,-0.0802447380183031,0.0343755384907149,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0337465164557609,0.0754713673361449,0,0,0,0,0,0,0,0,0,0,0,0.118463327618458,0,0,0,0,0,0.0404809483010381,-0.0437008517399772,0,0,0.0805026890991945,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0828338011948302,0,0,0,0,0,0,0.13492434224009,0.198185509189508,0,0.00672277548028002,0,0,0,0,0,0,0
X600188.SH,0,0,0.414208379455579,0,0.126970673234218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124466977302952,-0.0615671512947412,-0.01921055435583,0,0,0,0,0,0.238840436482282,0,0,0,0,0,0.0585839790640962,0,0,0,0,0,0,0.0595237666364341,0.542141638803884,0,0,-0.0156198748735237,0.0859071897392733,0,0,-0.0528634826349968,0.0379538002897593,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.142631670705426,0,0,0,0,0,0,0.576937618782423,0,0,0.01690800187672,0,0,0,0,0,0,0,-0.399430588003465,0,0,0,0,0,0,-0.511679280072529,0,0,0,0,0,0,0,0,0.238611419912288,0,0,0,0.0966988458106403,-0.0983478879958626,0.419238366520043,0.12454889079535,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.017777931929711,0,0,0,0,0,0,0,0,0,0.0683138047027519,0,0,0,0.0285023291875815,0,0,0,0.00575211346017758,0,0.040193592642756,0,0.0773951022689945,0.161836819201308,0,0,0.126922144205357,0,0,0,0.0313636863751772,0,0,0,0,0.00693529543419521,0,0,0,0,0.0197854152551197,0,0,0.00539673016584017,-0.0160143901899196,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.134089228806954,0,0,-1.73472347597681e-18,0,0,0,0,0.0193141062640962,0,0,0.325339168846494,0,0,0,-0.00474308945635165,0,0,0,0,0.0471012948646508,-0.0089182730772953,-0.090535007160772,0,0,0,0.109488663614689,-0.0798598653222563,0,0,0,0,0,0,0,0,0.0246769075161971,0.0243525791831521,0.103312599084833,0,0,0,-0.0194608903624105,0,0,0.031866360055764,4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.282548485165752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476728620316186,0,0,0.0275163742792676,-0.0890923182256359,0,0,0,0,0,0,0,0.379236498219342,0.704904455399307,0.00643047668892238,0,0,0,-0.148288415460389,-0.00847219732141332,0,0,0,0,0.0710321741585265,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10218412267501,-0.00513988196108796,0.18503538349179,0,0,0,0.227835198883961,0,0,0,0.0439780120280893,0,0.0814923508689629,0.0644018576434209,0,0,0,0,0,0,0,0,-0.0470350891448577,0,0,0,0,0,0,0,0,0,-0.013324751998788,0,0,0,-0.0149511610862403,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160589415969876,0,0,0.0142034061286135,0,0,0,0,0,-0.0525869679934851,0.00256121081237871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912632103628996,0.044142337590864,0,0,0,0,1.05096130782445,0,0,0,-0.0418512019695228,-0.00511607082961806,0,0,0,0,0.0995161813666874,0,0
X002460.SZ,0,0,0,0,0,-0.119948206556366,0,0,0,0,0,0,0,0.340897131128517,0,0,0,0,0,0,0.0498550907460983,0,0,0,0,0,0,0.273081179987243,0,0.333250451924807,0,0.0318417183154645,0,0,0.0450713446494728,0,0,0,0,0.189118787784545,0,0,0.0569218330040484,0,0,0,0,0,0,0,0,-0.0396804150410458,0,0,0,0.0400338830600333,0,0
X300072.SZ,0,-0.0602062273626206,0,-0.192193258121616,0,0,0,0,0,0,0,0,-0.289906116411635,0,0,0,-0.12342504614263,0,0.356060625940503,0.12176236858832,0,0,0.436314895927457,0,0,0,0.130460650192074,0,0,0.440057617162174,0,0,0,0,0,0,0,0,0,0,-0.114701443551165,0,0,-0.0954671162096312,0,0,0,0.341883345523464,0,0,0.018526073700263,-0.0697479982793439,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.165013307944404,0.45819889052974,0.05917787444354,0,0,0,0,0,0,0,0,0,0.348403140681163,0,0,0,0,0,0,0,0,0,0.009862658005531,0,0.104383663404987,0,0,0,0,0,0,0,0,0,0,0,-0.0635871555965882,0,0,0,0,0,0.00929704480775777,0,0,0.00531775357236147,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276502964333219,0,0,0,0,0.243417395143667,0,0,0,0,0,0,0,0.215846769082009,0.156716037684042,0,0,0,0,0.0685510367508939,0.0388434391657986,0.256686155097975,0,0,0,0,0.0193650334674924,0,0,-0.0152657898996955,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302282055550117,0,0,0,0,0.0365278279392995,0.0558562423574003,0,0.0398444846257957,0,0,0,0.00728837934403723,0,0,0,0.0414636780960038,0,0,0,0,0,0,0.205749630660721,0,0,0,0,0.0500207117751887,0,0,-0.0151255706231338,-0.0140740703566508,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0628025832690804,0,0.0352570694169077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017175436998375,0,0,0.03653759978867,0,0,0.0716098579013625,0,0.0386865962397599,0,0.108686072001736,0,0.0380862305649144,0,0,0,0,0,0.0571587300315417,0,0,0.264167964272705,0.125227432433876,0,0,0.0124419892958118,0,0,-0.0380670917643801,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0.023873088818227,0,0,0,-0.0795663716491213,0,0,0,0,0,0,0,-0.0546031427801779,0,0,0,0,0,0,0,0,0.0605688548451904,0,0,0,-0.0387341709783099,0,0,0.150838105232098,0,0,0,0,0,0,0,0,0,0.115835579671065,0,0,0.317989980767747,0,0,0,0.113060622635604,0,0,0,0.0288761773601755,-0.0212207692624223,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.023150580647371,0.121261508039807,0,0,0,0,0,0,0,0,0,0,0,0,0.0806368461766231,0.161069458567088,0,0,0,0,0,0,0.00887120566643953,0,0.172469220275203,0,0,0,0.0173970793908129,0,0,0,0,0,0,0,0,0.234275556946033,0,0,0,0.0559396416249438,0.0923731278563382,0,0.139722856283893,-0.0387900616613582,0,0,0,0,-0.123272947636381,0,0
X601992.SH,0,0,0,0,0,0,0.187063679049641,0,0.0201937709158917,0,0,0,0,0,0,0,0,0,0,0.275836291217198,0,0,0,0.207887910948694,0,0,0.12388310087822,0,0,0,0,0,0,0,0,0,0,0,0,0.154194356776389,0,0,0.158125634844252,0,0,0.00598497071423357,0.0949780282802538,0,0,0,-0.0584038821856732,0.0967804086300359,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0202020330813033,0,0,0,0,0,0,0,0,0,0,0,0,0.00720247998900227,0,0,0.00302893373172667,0,0,-0.0253418090146014,0,0,0,0,0,0,0,0,0.00477875471691639,0,0,0,0,0,0,0,-0.0159987789872486,0.0253599279802665,0,0,0,0,-0.0131682574617508,0,0,0,0,2.71050543121376e-20,-0.00438876457327115,0,0,0,0,0,0
X600176.SH,0,0,0,0.0626050568059573,0,0,-0.116890448345158,0,0,0,0,0,0.0406157601016497,0,0,0,0,0.0984797548804551,0,0.030081296244402,0,0,0,0,0,0.287902404900799,0,0,0,0,0,0.195605328091229,0,0.0201484001299297,0,0.108810339216865,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00672989915091979,-0.0493891576688294,0,0,0,-0.032624514373887,0,0
X000709.SZ,0,0,0,0,0,0,0.065723693123221,0.195933089773564,0,0.00819731504111557,0,0,0,0,0,0,0.0805761865057065,0,0,0.0059443096253071,0,0,0,0,0,0,0,0,0,0,0,0.0156567999742156,0.0502134826233069,0.0101025677862787,0,0,0,0.193405848706109,0,0,0,0.0691007112988348,0.171702510725886,0.0179316495900416,0,0,0,0,0,0,0.00568041597134988,0,0,0,0,0,0,0
X000786.SZ,0,0.0436746800419641,0,0.16664372737501,0,0.00405263319411414,0,0,0,0,0,0,0,0,0,0.0357009705814797,0,0,-0.0339871883365441,0,0.122345829514715,0,0,0,0,0,0,0,0,0.533241423952495,0,0,0,-0.540504760654024,0,0,0,0,0,0.0550883230577573,0,0.175691114707343,0,0,0,0,0,0,0,0,0,-0.0141513377021925,0,0.234907572603158,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941283849012168,0,0,0,0,0,0,-0.0206280912196539,0,0,0.0761474847823813,0,0.296965482808665,0,0,0,0,0,0,0,0,0.11654663317379,0,0,0,0,0.0562940755195049,0,0,0,0,0,0.217722520744786,-0.384285319837096,0,0,0,-0.0239336516631302,0.0563504595888337,0,0,0,-0.444002569127337,0,0
X000408.SZ,0,0,0,0,0.0439959474630945,0,0,0.15227752533448,-0.0722380718835249,0,0,0,0,0,0,0,0,0,0,0.0804632144363678,0,-0.0249993918103641,0,0,0,0,0.210017474272333,0,0,0.156709581297816,0,-0.0650176635020288,0,0,0,0,0,0,0,0.0455614921639918,0,0,0,0,0,0.251349742990494,0,0.0130867484424111,0,0,0.0365721552283753,-0.0131257174065902,0,0,0,0,0,0
X000792.SZ,0,0.143112238374649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373196749270864,0.0541083739624234,0,0,0.441328193023428,0,0,0.13818805660003,0,0,0,0,0,0,0,0.0164432944674607,0,0,0,0,0,0,0.0257722312564046,0,0,0,0,0,0,0,0,0,-0.0422589471024834,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106057548894833,0.0193620337165657,0,0.123706202479784,-0.170977492563914,0,0,-0.113321640258046,0,0,0,0.0297151693597218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471586512305926,0,0.804693167471695,0,0,0,0,0.000122355884270076,0,0,0,-0.065030379924612,0,0,0,-0.243541667021896,0,0
X000883.SZ,0,0,0,0,0,-0.029643736643286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123439852333681,0.0944662192601519,0.0343768510714894,0,0.269377169207359,0,0,0,0,0,0.0246519455632515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327816441738857,0.00744285620174272,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.235911398007329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229981436239441,0,0,0,0,0.0609181792338235,0,0,0,0,0.318553402271113,0,0,0,0,0.00791747052208952,0.104194315426407,0,0,0,0.00210330577603539,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0561734541720827,0,0,0,0,0,0.0142721637051175,0,0,0,0.135057559446898,0,0.00984083777065264,0,0,0,0,0,0,0,0,0.0449898202057971,0,0.14375509275781,0,0,0,0,-0.0375546338266396,0,0,0,0,0,-0.0341979668120348,0,0.090422560932674,0,0,0,0,0.10972600457926,0,0,-0.00126842223291507,-0.00597104296873499,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.1001885174133,0,0,0,-0.195132865500701,0,0.237309590529447,0.1932332453632,-0.0654728035904472,0,0,0,0,0.229005740613374,0,0,0,0,0,0.0331474257265212,0.274763125463196,0,0,0,0,0,0,0,0,-0.0444862534150699,0,0,0,0,0,0.0287427081821004,0,0,0.0172043501538768,-0.0381429087423209,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.116059245670876,0,0,0,0,0,0,0,0,0.183173097789395,0,-0.209475816762537,0,0,0,0,0,0.425325446531605,0,0,0,0,0,0,0.0405308099263542,0,0,0.153408437869134,0,0,0.107350017253411,0,0,0,0.467666199334199,-0.10653289286696,0,0,0,0,0,0,0,-0.0194132933713292,0.00593302699249544,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879093787226154,0,0.233475313039435,0,0,0,-0.00733444975612536,-0.280499290517895,0,0,0,0,0,0,0,0,0,0,0,0,0.597956895172625,0,0,0.107675839044744,0.352476483175206,0,0.123616752925852,-0.149510867298611,0,0,-0.00793919691912436,-0.0157892219665586,0,0,0,0,0,0
X000830.SZ,0,0,0,0.188989708262397,0,0,0,0.0149752768393684,0,0,0,0,0,0,0,0,0,0,-0.0473023861331327,0,0,0,0.136800629821175,0,0,0.138718723922317,0,0.106595716824262,0,0,0.173326842866242,0.157114325872702,0,0,0,0.419221448394678,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0141061537256162,-0.0152273862961465,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.125540666143764,0,0,0.353847718729491,0,0,0,0.310348755263182,0,-0.238952584332095,0.092765283666358,-0.061167720068333,0,0,0,0,0,-0.0400570881542478,0,0,0,0,0,0,0,0,0,0,0,0,0.0279622656898061,0,0.166743620691655,0,0,0,0,0,0,0,0,0.0059451252825393,-0.0114141014741617,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0840523270515509,0,0,0,0,0,0,0,0,0,0.24750924122832,0,0,0,0,0,0.0207033802250906,0.110840561189534,0,0.00355874967417801,0,-0.109254268860863,0,0.109327334603573,0,0,0,0,0,0,0,0,0,-0.0588806252414657,0,0.109887115497968,0.192673226028355,0,0,0,0,0,0,-0.105148975001476,-0.00655628585741889,-0.0300083289914668,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0456106065008542,0,0.194799999735752,0,0,0,0,0,0,0,0,0,0,0.706650206473794,0,0,0,0,0,0,0.0176901821608114,0,0.0490901962103353,0,0,0,0,0.0163738821863004,0.0266044122093659,0,0.0162117185569835,0,0,0,0.0356498795464353,0,0,0.00315705695944122,0,0,0,0,0.00349520132680692,0,0,0.0159761278276256,-0.0129140940915123,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341837239232948,0,0,0,0,0,0,0,0,0.102398022162217,0,0,0,0,0,0,0.126952363552592,0,0.314900287705131,0,0,0.0711988533685029,0,0,0,0,0,0,0.104972956729613,0,0,0,0,0,0,0,0.307273031719616,0.0253732976641361,0.10357421636586,0,0,0,0,0,0
