,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X600426.SH,X600803.SH,X600027.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X600995.SH,X000786.SZ,X600160.SH,X600219.SH,X000933.SZ,X600688.SH,X300037.SZ,X000932.SZ,X600378.SH,X000629.SZ,X000630.SZ,X000408.SZ,X000723.SZ,X600096.SH,X002080.SZ,X600352.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.202925559680348,0,0,0,0,0,-0.0971727209802682,0,0,0,0,0,0.048103341874369,0,0,0,0,0,0,0.0439803109674214,0,0,0,0,0.0664254025974907,0,0,0,0,0,0,0.0435982574727085,0,0,0,0,0.114597012000717,0,0,0,0,0,0,0,0,-0.000204729048227653,0,0,0,0,0.0548615576994265,-0.0558232495624415,0,0,0,0,0,0
X600028.SH,0.486145610433066,0,0.0523642397699423,0,-0.175713402282698,0,0,0,0,0,0,0.165009381246513,0,0,0,0,0,0,0,0,0,0,0,0,0.133988955165831,0,0,0.0487596297447637,0,0,0.0195429688843707,0,0,0,-0.0427371657764242,0,0,0,0,0.0388949843781297,0,0,-0.0992472236581982,0.0602112117171036,0,0,0,4.33680868994202e-19,0.108151645145238,0,0,0.0093464487197328,-0.0465794199759229,0,0,0,0,0,0
X601088.SH,0,0.166394239031988,0,0,-0.211257264951305,0,0,0,0,-0.00370440854545372,0,0.371889826884203,0,0,0,-0.188234085454851,0,0,0,0,0,0,0,0,0,0,0,0.0485937122560282,0,0,0.109970512169663,0,0,0,0.00942977383271947,0,0,0.132726430500527,0,0,0,0,0,0.0791481953126199,0,0,0,0,0,0,0,1.0842021724855e-19,-0.00763424429170736,0,0,0,0,0,0
X600309.SH,0.0394595080901722,0,0.00171825968447773,0,0.0728130577261555,0,0,-0.0243534477797062,0,0,-0.0547267797289753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328137067833933,-0.0174102329515516,0,0.179217864404584,0,0,0,0,0,0,0,0,0,0.0650000609315495,0,-0.0414824487082626,0,0,0,0,-0.0310045807835777,0,0,0.0182097986101814,0,0,0,-0.0242174768116495,0.0507947780164269,0,0,0,0,0,0
X600188.SH,0,0,0.426021847299207,0,0,0,0,0,0,0,0,0.152982542596832,0,0,0,-0.132181645406049,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.133285232519674,0.0376741818827795,0.0621369938156295,0,0,0,0,0.235000941319055,0,0,0,0,0,0,0,-0.247044189073061,0,-0.0274198196008517,0,0,0,-0.0652353007026305,0.0196836800600555,0,0,0,0,0,0
X600019.SH,0.262416239250927,0,0,0,0,0,0,0,0,0,0,0.123280905781901,0,0.158114887063851,0,0,0,0.0187990144312918,0,0,0,0,0,0.0960592486823944,0,0,0,0,0,0,0,0,0,0,0,0.0429919015791869,0,0,0,0,0,0,0,0,0,0,0,-0.0376266310125378,0,0,0,-0.00597699542569635,-0.041584346259844,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0862811622627316,0,0,0.314065479141782,0,0,0,0,0.0499487732609136,-0.00527102520458951,0,-2.71050543121376e-20,0.00341477674465187,0,0,0,0,0.0711113964117006,0,0.0304969013254325,0,0,0,0,0,0,0,0,0.0593121271901442,0,0,0.0137256103026695,0.00676089565779824,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0160811150642685,-0.15370681255833,0,0,0,0,0,0,0,0,-0.0840300277521347,0,0,-0.232972906115097,0,0.0858705303683384,0.518124922073581,0,0,0.0673289698126961,0,-0.0282350097304079,0,0,0,0,0,0,0,0,0,0.121944463795898,0,0,0,0,0,0.0485409745479525,0,0,0,0.0074666184223721,0,0,0,0,0,0,0
X002460.SZ,-0.043587488103017,0,0,0,0,0,0,0,0,0.756005830265988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141130313069042,0,0,0,0,0,0,0,0,0.0497870494760777,0,-0.130568053523888,-8.67361737988404e-19,0,0,0,0.0166705076114031,0,0,0,0,0.0970857998980212,0,0,0,0,-0.0497585942334511,0.000922335649371437,-0.00949565556954463,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.585724875880407,0,0,0,0,0.0884353205377279,0,0,0,0,0,0.0333481157729769,0.277807797549974,0,0,0,0,0,-0.116901260887852,0,0,0,0,0,0,-0.233265765294073,-0.197269354508554,0,0,0.0603555060983369,0,0,0,0.0420222281335248,0,0,0,0.236562862836125,0,0.0450932972949427,0,0,0,-0.00641127337878123,-8.67361737988404e-19,0,0.00731366326260811,0,0,0,0
X600547.SH,-0.0273434231424794,0,0,0,0,0,0.0687106061643248,0.0867764544639981,0.092415123254024,0,0,0,0,0,0,0,0,0,0,0,0.120874468096879,0,0,0,0,-0.18425949627952,0,0,0,0.640019706376257,0,0,0,0,0,0,0,0,0,0.0402305655899778,0,0,0,0,0,0,0,0.0102649321711407,0,0,0,-0.0283813465986113,0,0,0,0,0,0,0
X601898.SH,1.73472347597681e-18,0.511022405844327,0,0,0.0529916479690781,0,0,0.0462990258730394,0.0266477926377029,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323388448126852,0,0.0907934665747377,0,0,-4.33680868994202e-19,0,0,0,0,2.40695939252159e-05,0,0,0,0,-0.0568692041918219,0,0,0,0,0.0644644470317189,0,0,0,0,0.167381287453665,0,0.0528451415365794,-0.0519968521784642,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.193525054858564,0.0882280327900489,0,-0.0663290599603323,0,0,0.0464705090389125,0,0,0,0,0,0,0,0,0,0.00127728083970648,0,0.107780038998527,0,0,-0.0307324115188418,0.0461261477505565,0,0,0,0,0.0701403324769419,0,-0.069623111821854,0,0.0859295815948099,0,0.0276731345538524,0.0975494405068495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
