,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X002466.SZ,X601898.SH,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X600886.SH,X300072.SZ,X600111.SH,X000898.SZ,X600176.SH,X601992.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X000408.SZ,X601699.SH,X600426.SH,X601158.SH,X600489.SH,X002470.SZ,X600808.SH,X600219.SH,X000883.SZ,X600157.SH,X600315.SH,X000830.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.160429769482173,0.0344998248883439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124935318790547,0,0,0.0954161164556771,0.0343687527838059,0.0273547069782792,0,0,0,0,0,0,0.0861252373095352,0.00877097480880381,0,0,0.0234542119570851,0,0,0,0,0,0,0,0,0,0,0.1621731713106,0,0.0119983936479398,-0.0205357367591441,0,0,0,0,0,0
X600028.SH,0.0824073624927786,0,0.282265004505999,0,0,0,0,0,0,0,0.0115871636340622,0,-0.0410462523891418,0,0.408823660496482,0,0,0.0047159324305906,0.0617616734780518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16446813338906,0,0,0,0,0,-0.0206514681877362,0,-0.0508449115007083,0,0,0,0,0
X601088.SH,0,0.0304070577614992,0,0.455094677569095,0.0487521985175203,0,0,0,-0.0195867449764424,0,0,0.0327526119005965,0.0449013469149235,0,0,0,0,0,0,0,0,-0.073354753023655,0,0,0,0,0,0,0,-0.0861105207534149,0,0,0.00565796004936996,0,0,0.211905536699914,0,0,0,0,0,0,0,0,0,0.0634773322436457,0,0,0,0.00917402865125614,-0.0134577850678375,0,0,0,0,0,0
X600019.SH,0,0,0.406296982327905,0,0,0,0,0.236891446257001,0,0,0,0,0,0,0,0,-0.0735557556673102,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0664702666689977,0,0,-0.102806052114335,-0.0291578608829706,0,-0.140147587719117,0.0731247764104657,0,3.46944695195361e-18,0,0,0,0,0.242402874601173,0,0,0,-0.0138593795924749,0,0,0,0,0.0100542548310248,0,0,0,0,0,0,0
X600585.SH,0,0,0.619568658056908,0,0,0,0,0,0,0,0.00848419395021251,0,0,0,0,0,0.13034851396323,0.0824384149618943,0,0,-0.0559229937741579,0,0,0,-0.0316301421960682,0.0852972390042368,0,-0.0614811582080615,0,0.0296331509736749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287299754253936,0,0.114896205680409,0,0,0,2.71050543121376e-20,0.0707848632595388,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0652700526018869,0,0,0,0,0,0,0,0,0,0,0,0,0.032134748463966,0,0,0.0454390911423309,0.110233489464788,0,0,0,0,0,0,0,0.0639458488995133,-0.0698438781247371,0,0.318417551276885,0,0,0.085814048980824,0,0,0,0,0,0,0,0.0179842408385138,0,0,0,0,0,0,-0.015672088559267,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0419460219172463,0,0.0651396164145036,0,0,0,0,0,0,0,0,0,0,0,0.187355017087804,0,0,0.0262071973551631,0,0.0369585370674889,0,0,0,0,0,0,0.0184422328492305,0.0315027279226297,0,0,0,0,0.0779853482241623,0.0183136755131977,0.0272464780457291,0,0.00692433545814462,0.0296524678962044,0,0,0.154743156306495,0,-0.0076531132137427,0.00518946825323588,0,0,0,0,0,0
X600188.SH,0,0,0,0.671639540712129,0,0,0,0,0,0,0.0372188152992436,0,0,0,0,0,0,0.0845291161111486,0,0,0,0,0,0.331041919934959,0,0,0,0,0,0,0,0,0,0,0,0.0512030572215539,0,0,0,0,0,0,0,0.129973009674978,0,0.105678933555654,0,0.106239489383169,0,-0.00501505398647357,0.0239475781640063,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0903491753165015,0,0,0,0,0,0,0,0,0.0610895740510984,0.557862720791435,-0.0174445999797003,0,0,0.134960703689962,0,0,0,-0.0537914572398379,0,0,0,0,-0.0439608116739609,0,0,-0.0887087491644302,0,0,0,0,0,0.0726066701075163,0,0.0592952332166985,0,0,0,0,0,0,0,0.0373744175876775,-0.00118626802582111,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302062168870207,0,0,0,0.0859843524593693,0,0,0,0,0,0.0231425549630517,0,0.00834404770486779,0,0,0,0,0,0,0.0201474637337467,0,0,0,0,0,0.0565254713939263,0.282645582933261,0,0,0,0,0.115713460463866,0,0,0,-0.00737549472628608,0.000667492899378553,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128811401053531,0.183982924897258,0,-0.232885522617309,0,0,0,0,0,-0.00723181258149495,-0.0723432905896362,0,0.336776647312125,0,0,0.368444533921042,0,0,0.143964725849767,0,0,0,-0.6862273248545,0,0,0,0.0869327215639654,0,-0.228546254191893,0,0,-0.22081953162053,0.145226349986098,0,0,0,0,0,0,0
X600688.SH,0,0.363320725200317,0.0735955988903527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694397805620765,0,0,0.00442254218299971,0,0.00786050029784145,0,0,0.14514412815743,0,-0.0144315204313976,0,0,0,0,0,0,0,0,0.0391426558219711,0,0,0,0,0,0,0,0,0,0.0340637293102318,0.0323833116524454,0,0.159415809517836,0,0,0,0
X600660.SH,0,0,0,-0.0153029278087183,0,-0.0415904208508614,0,-0.161704389989475,0,0,0,0,0,0,0,0,0,0.121077033327914,0.0344935502036284,0,0,0,0,0.283261695580158,0,0,0,0,0,-0.211297420014762,0,0,0,0,-0.108324958020806,0,0,0,0,-0.0917417707061344,0,0,0,0,0,1.73472347597681e-18,0,0.31103797658374,0,0.0346407483506358,0.0122053071252344,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0307802836577198,0,0,0,0,0,0,0,0.0171168578393495,0,0,0,0,0.0841125392784745,0,0.101283949013198,0,0,0.0271496337974987,0,0,0,0,0,0.0575913985931841,0.0452012006931846,0,0,0.0296819366855275,0,0,0,0,0,0,0,0,0,0,0,0,0.0118264224785427,-0.0198525519672533,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.282930405040544,0,0,0,0,0,0,0,0,0.227461518006659,0,0,0,0,0,0,0.143078371208894,0.0614121698933233,0,0,0,0,0,0,0,0,0.24417928408829,0,0,0.00785126881348287,0,0,0.0698779416882978,0,0,0,0.0545810999634166,0,0,0,0.0203843968624705,0.00705754852479149,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0116662819345946,0,0.0616331375156501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191333444113609,0,0,0,0,0.108468152952181,0.0699904883199262,0.0232676140881803,0,-0.0235918262427865,0,0,0,0,0,0,0,0,0.0691139814685722,0,0,0,0,0.00771593295199731,0,0,0,0,0,-0.000831450193126881,0,0,0,0,0,0
X600516.SH,0,0,-0.459858267576629,0,0,0,0,0.0826930476253659,0,0,0,0,0,0,0,0,0,-0.0634850504516083,0,0,0,0,0,0.303975467511994,0,0,0,0.0466555620447145,0,0,0.0808113014249245,0,0,0,0,0.170309874497438,0,0,0,0.069367277405618,0,0,0,0,0,0.365413349005798,0,0,0,0.0702204947745338,0,0,0,0,0,0,0
X002460.SZ,0,0.163853566620293,0,0,0,0,0,0,0.897693979313909,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.149181587511191,0,0.0468652466681961,0,0,0.211726258758993,0,0,0,0,0,0,0.0546439814434567,0,0,0,0,0,0,0,0,0,0,-0.191466580791519,0,0,0.126974750882098,0.00215646821952622,0,0,0,-0.0120022682118974,0.0236172173928699,0,0,0,0,0,0
X600547.SH,0,0.0709198951914715,0,0,0.298756438350104,0,0,0.0328588432820583,0,0,0,0,0,0,0.187273409292628,0,-0.116187970015077,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.1139817334767,-0.10315801002644,0,0,-0.0163245692799967,0,1.04734860243481,0,0,0,0,0.0115307564743406,-0.0373539667429197,0,0,0,0,0.0292433299410417,0.0489517057096303,0.211761836388941,0,0,0,0,0
X600886.SH,0,0,0,0,0.0306568883062911,0.160249150814266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263423786265624,0,0,0.0206991646691377,0,0.0172588426706308,0.104674939206987,0,0.0923115379388039,0,0,0,0,0.031172069380383,0,0,0,0,0,0.0568192793907176,0.00604151876332179,0,0,0,0,0,0,0,0,-0.0205150885880182,-0.012639425420741,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.0129432333616704,0,0,0,0,0,0,-0.122333111464766,0,0,0,0,0,0,0.0117463973948335,0,0,0,0,0,0.338656651423125,0,0.169553640132662,0,0,0,0,0,0,0,0.0276024930906356,0,0,0.487934246780503,0,0,0,0,0,0,0,0,-0.177282058867162,0,0,0,-0.113546996763059,-0.0493809554321866,0.166992624785451,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.035038596326533,0,0,0,0,0,0,0,0,0,0,0,0.349566948777341,0,0,0.0903163273799827,0.0749021305844138,0,0,0,0,0,0.0705439645368051,0,0,0,0,0,0.0488538097105356,0,0,0,0,0.306052892924869,0,0.0782281754222051,0,0,0,0,0,-0.00584986727786763,-0.0402525769451159,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0544221891907678,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659305899844545,0,0.0731019369338404,0,0,0,0,0,0.45652601441235,0,0,0,0,0.214013216400806,0,0.0143056082712573,0,0.0111970782224596,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.136389635239372,0,0,0.130308225374734,0.15487647784784,0,0,0,0.154998029615524,0,0,0,0.075864598404261,0,0,0,4.33680868994202e-19,0,0,0,0,0.129697526733668,0,0,0,0.240259207753086,0,0,0,0,0,0,0.0417026724443214,0,0,0,0,0,0,0,0,0.147838018200546,0,0.164002253565473,0,-0.0160680240081425,-0.026554544756773,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894450539447073,0,0,0,0.146042310413278,0.166004742784045,0,0,0,0,0,0,0.402026661384189,0,0.0723010823643091,0,0.135085714097802,0,0,0,0,0,0,0.0625628835648192,0,0,0,0,0.0724513829880171,0.0477237134993804,0,0,0,0.020372678055815,0.0841365563912551,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.127709546745468,0,0,0,0,0,0,0,0,0,0,0,0,0.125511452869185,0,0,0.124506708836749,0,0,0.406383856624958,0,0,0,0,0,0,0,0,0.0131950934155457,0,0,0,0.157455694634793,0,0.187425558148657,0.0464486883910205,0,0,0,0.0517839948663568,0.0164530084086498,0.0893076639674287,0,0,0,-0.00896179950705287,-0.0109764182970221,0,0,0,0,0,0
