,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000539.SZ,X000629.SZ,X300037.SZ,X600995.SH,X600688.SH,X000630.SZ,X000933.SZ,X002409.SZ,X000723.SZ,X600157.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0.0269735852272306,0,0.128262118376125,0,0,0,0,0.202370104181365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135079092332652,0,0,0,0,0,0,-0.0660890030583188,0,0.372655718412451,0.112014296692995,0,0,0,0,0,-0.112942829087849,0,-0.131585111113912,0,0,0,0,0,0.00517101162604182,0,0,0,0.00187958759896437,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0355006640380553,0,0,0,0,0,0,0,-0.0257771342006883,0,0,-0.0624184548571347,0,0,0,0,0,0,0,0.167650878167658,0,0,0,0,-0.0373737844318149,0.112706611145931,0.589830386384145,0,0,0.0828281316277309,-0.105456248008526,0,0,0,0,0,0,0,0.0395448332643002,0,0,0,0,0.0575510849422479,0,0,0,0,0,-0.233732808385697,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0248043010736089,0.69706223633725,0,0.131402606413043,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176953897659019,0,0,0,0,0.0890402469791088,0.0146651298950186,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0104798137038453,0,-0.0447748500838151,0,-0.0616524837264761,0,0,-0.00164446719845786,0,0,0,0,0
X000792.SZ,0,-0.0439503872780876,0,0,-0.0214315792858027,0,0,0.0666159944732005,0.112508866375704,0,0.0547981170503546,0,0.383427611587021,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.052754816678989,0,0,0,0.101472495200028,0,0,0,0,0,0,0,0,0,0,0,0,0.00571485056486648,0,0.0710363912584115,-0.0978369445610132,0,0,0,0,0,0
X600660.SH,0,0,0.037866402271517,0,0,0,0,0.0233138370363758,0,0,0,0,0,0,0,0,0.013092193857411,0,0.0466221182171891,0,0.0044973460697852,0,0,0,0,0.057468154325438,0.00403386513472864,0,0,0,0,0,0,0,0,0,0,0,0.184731251558964,-0.021895474548348,0,0.0494794677784731,8.67361737988404e-19,0,0,0.0194937737219498,0.0308830715937626,0,0,0,0,-0.0298353454370073,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0412796854881663,0,0,0,0,0,0,0,0,-0.270131655377997,0,0,0,0,0.452216556950778,-0.103042880521171,0,0,0,0,0,0.108727583111985,0.0135126757802703,0.173696253935858,0.307016668380913,0,-0.370012235813384,0.325219156701285,-0.00694035295441794,0,0,0.1157556791691,0,0,0,0,0,0,0,0,0,0,0.0194660295045559,0,0,0,0,0.0360913155502678,0,0,0,0,0,0,0
X600111.SH,0,0,0.227754505928599,0,0,0,0,0,0,0,-0.0331913173060374,0.0917784333861398,0.006800868311574,0,0,0,0,0.316707768917012,0,0,0,0,0,0,0,0,0,0.00208827755774184,0,-0.126119394098968,0.04845058542668,0,0,-0.0719429816317127,0,0,0,0,0,0.0313410525684114,0.42951029283242,0,0,0,0,0,-0.0412742808463287,0,0,0,0,0,-0.00967988532948936,0,0,0,0,0,0
X600010.SH,0,0.0103647812806255,0,0,0,0.213649224237086,0,0,0,0,0,0,0,0,0,0,0.431525859778294,0,0,0,0,0,0,0.00764119811310957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420781461039158,0.0498268033246508,0,0,0,0,0,-0.00913108340804478,0,0,0.0257380930941211,0,0,-0.0127183452087861,0.0287128009058699,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129149539484095,0,0,0,0,0,0.0346235777179414,0,0,0,0.249169290759938,0.145153384769725,0,0,0,0.212207684475088,-0.0603164231295462,0,-0.084219229869682,0,0,0,0,0.104468852499074,0,0,0,0,0.0793043219397518,-0.0819642482457111,0,0,0,0,0,0
X000708.SZ,0.0348847967446832,0,0,0,0,0,0,0.0878167582992989,0,0,0.0963614565662198,0,0,0,0,-0.0382662610419988,0,0,0,0,0,0,0,0,0,0,0.134091095226755,0,0.0879792686836503,-0.125411479374778,0.0297568378111833,0,0,0.148735152506042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186205777320851,0,0.0304825538578012,-0.0290560849235487,0,0,0,0,0,0
X002271.SZ,0.0437284365209014,0,0,0.310865782745565,0,0,-1.38777878078145e-17,0,0,0.0812165218611734,0,0,0,0,0,0,-0.191200094838551,0,0.156006913486322,0,0,0.0561138781660279,0,0.0327038405517247,0,-0.238804071116479,0,0,0,0,0,0,0,0.68460984953903,-0.214837631662103,0,0,0,0,0,-0.0630456809245685,0,0,0,0,0,0,0,0.137161970896906,0,0,-0.00493780909200452,0.118142633430488,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.142626839636581,0.0154255000435823,-0.0641785753280695,0,0,0,0,0,0,0,0,0,0,0,0,0.046445712404895,0,0,-0.0403835869303498,0,0,0.022994389497744,0.00359431979918663,0,0,0,0.0797726235212589,0,0,0,0,0,0.18760624279139,0,0,1.0842021724855e-19,0,0.177872482282262,0,0,0,0,0.0507202417491587,0,0,0,-0.00371302918711064,0,0,0,0,0,0,0
X600362.SH,0,0.159813069703087,0,0,0,0,0,0,0,0,0,0.151959448859952,0,0,0,0,0.0530615354534655,0,0.154934346888841,0,0,0,0,0,0,0,0,0,0,0.150617717745302,0.0651382048082155,0,0,0,0,0,0,0,0,-0.0432221487870146,0.0393292610410718,0,0,0,0.0833974154939528,0,0.0337431253714013,0,0,0,0,0.0100106544848077,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.306627404175539,0,0.0451008416470147,0,0.311086670501988,0,0,0,0.0815236512036813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123027230349254,0,0,0,0,0,0,0,0,0.139691149488381,0,0.0223105357363245,0,0,0,0,-0.199789639940609,0,0.112705393347519,0,0,0.0308484044267884,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.363727276813968,0,0,0.0436599045884438,0,-0.0120524134691028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297586338750175,-0.0849213420422364,0,0,0,0,0,0,0,0,0,0.045142938550148,0,-0.00789443752170265,0.0643593838738605,0,0,0.10285532602191,0,0,0,0,0.0407400007354632,4.33680868994202e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.97170740242363,0,0,-0.0126713954706067,0,0,0,0,0,0,0.113807289829901,0,0,0,0,0,0,0,0,0,0,0,0,0.0458562151585831,0,0,0,0,0,0.191116818002377,-0.173277753081574,0,0,0,0,0.321594737417518,0,0.135115380492555,0.0617775386781597,0,0,0,-0.0285382802407351,0,0,0,0,-0.0523281506097652,0.129907131605444,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.151131398712467,0,0,-0.0881184382912929,0,0,0,0,0,0,0,0,0,0,0,0,0.128527603123832,0,0,0,0,0,0,0.189141015962843,0.080581309692374,0,0.0721045375077638,0.101312735160028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559845117677303,0,0,0,0,0.0586221352395379,-0.172896071356362,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141795272721595,0,0,0,0,0,0.102828092952545,0,0,0,0.368282087465758,0,0,0,0.00367167976257259,0,0,0,0,-0.0122636493613494,0,0,0,0,0.0597316781327287,-0.264171033187235,0,0,0,0,0,0.0654890841356452,0.0671985418087793,0.0247876172998052,0,0,0,-0.0247547095276265,0,0,0,0,0,0
X600803.SH,0,0,0.0725910229312053,0,0,0,0,0,0,0,0,0,0,0,0,0.421817838985143,0,0,0,0.0507778412420982,0,0,0,0.0810696454672635,0,0,0.0171463341571827,0,0,0.193530471665555,0,0,0.18596421471375,0,0.0548489444678508,0,0,0,0,0.0414111363283597,-0.0965669347459323,0,0,0,0,0.150039703129318,-0.0607264401550429,0.00345245370903686,0.14845143941644,0,0,0,-0.105338705879946,-0.385268617104063,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.69098757811699,0,0.0298804912733328,0.0544495484511574,0,0,0,0,0,0.0539827416037096,0,0.0285432349785287,0,0,0.00919126203821132,0,0,0,0,0.039159510734504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581291795007364,0,0.035151711616775,0.107198944948029,0,0.0242554333504133,0,-0.00110082439682651,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.1906552498709,0,-0.0684150365223719,0,0,0,-0.191461622218035,0.382197345805849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317552150331266,0,0,0.0682621969766988,0,0,0,0.00363733921274781,6.93889390390723e-18,0,0.00643212783014203,0,0,0.546680865454332,0.319236842095273,-0.0406317982803422,0,1.73472347597681e-18,0,0,0,0,0.0579283736296409,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0418765479437104,0,0,0.0733257047474915,0,0.0865858862405266,0,0,0.00453482194595175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139514590214279,0.10071260599169,0,0,0,0.0030322826105235,0.164557104871538,0,0,0,0.0377796969633741,0,0,0,0,0,0.0798105145496065,0.0989142124260931,0.033397486098107,0,0,0,0,0.0337986839894486,0.0939580139879408,0,0,0,0,0
X601699.SH,0,0.189773734185841,0,0,0,0.014268677011936,-0.420544179277269,0.0662468436590081,0,0,0.112289072119547,0,0,0,0,0,0,0,-0.0266911259327745,0,0,0,0,0,0,0,0,0,0,0,0.326737535044579,0,0,0,0,0,0,0,0,-0.0741778526084128,0,-0.0484374511604176,0,0,0,0,0.0146572544314605,0,0,0.153747063877081,0,-0.0446967743935685,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.175100989912495,-0.022585187044322,0,0.102454751852321,0,0.0772252630485207,0,0,0,0,0,0.0372051074988388,0.313476786761605,0,0,0,0,0.0820259587066425,0,0,0,0,0,0,0,0,0,0,0.146759141747662,0,0,-0.0822723812874051,0,0,0.0212644495931607,0,0,0,0,0,0,0,0.0453023777092473,0.0671847058210403,-0.127961477236043,0,0,0,0,0,0
X600160.SH,-0.155740603877453,0,0,0,0,-0.0144844513743146,0,0,0,-0.0793120196337141,0,1.73472347597681e-18,0.165599583857344,0,0,0.096361978547876,0,0,0,0,0,0,0,0.0745339031567386,0,0,0,0,0.225916488615634,0,0,0,0,0.0204343766211269,0,0,0,0,0,0,-0.0622404144394584,0,0,0,0,0,0.018369189700035,0,0,0.109871156109284,0,-0.011212738749839,0.212934998009481,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.550591158034771,0.010750935217126,0,0,0,0,0,0,0,0.0663661680348937,0.0264340194426429,-0.0609823001309057,0,0.0290339711161886,0,0,0.211033695655633,0,0,0.0137348037276073,0,0,0,0,0,0,0.0828819383403989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743671363994631,-0.0563448803667216,1.73472347597681e-18,0,0,-0.0129963435744913,-0.0232425744772576,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.0494814501277912,0,0,0,0.234192028566637,0,0,0,0,0.2265891838723,0,0,0,0,0,0,0.0295083667132877,0.105810200400801,0,0,0,0,0,0,0,0,0,0,0.229683520326715,0,0.0280414837306014,0,0,0,0,-0.0110452670774542,0,0,0.120748980178098,0,0,0,-0.0173716490603265,0.0377478820781767,0,0.179630475196563,0,0.0225129949234849,0.00915101386973695,0,0,0,0,0,0
X600219.SH,2.16840434497101e-19,0.0514866899822935,0,0,0,0,0.123369843954982,0,0,0,0,0.0530797367100066,0,0,0,0,0,0,0,0,0.0738837324595339,0,0,0,0,-0.0680477454501411,0,0,0,0,0,0,0.0319542374712383,0,-0.0139757361747302,0,0,0,0.0456875104141107,0,0.0143935515763278,0,0.10984769159857,0,0.114856475235301,0,0,0,0,0,0.147785790516047,0.0041690538913461,0,0,0,0,0,0,0
X002080.SZ,0,-0.084320253043211,0,0,-0.093213467208931,0,0,0,0.124131273653014,0,0,0,0.216135036134415,0,0,0,0,0,0.0575558889009938,0,0,0,0,0,0,-0.0508562402368428,0,0,0,0,0,0,-0.063804353792749,0,0,0,0,0,0,0,0,0.00540014002657004,0.079377165047625,0,0,0,0,0,0,0,0,0.0327456556386642,0,0.22532481968885,-0.197253042262202,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0388673199931921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244022566688843,0,0.712225641753605,0.161641441173497,-0.162083867729789,0,0,0,0,0,0,0,0,0,0,0,0,0.0559254419324585,0,0,0,-0.0859467159390673,0.0453163299824646,0,0,0,-0.0531329179193245,0.0932816059147794,0.0317773742869375,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.141319520645136,0.0291151146330595,0,0,0,0,0.155589541976977,0,0,0,0.450908027880499,0.112601887163216,0,0.00577359298325672,0,0,0,0,0,0,0,0,0,-0.0334624339633171,0.0751730185612491,0,0.0252263590195155,0,0,0,0,0,0,-0.0546764269260454,0,0,0,0,0,0,-0.0253777588477163,0,0,0,0,0,-0.0704473205534758,0,0,0,0,0,0
X300037.SZ,0,-0.115524793413441,0,0,0,0,0.012057389961412,0,0,-0.0408805462362131,0,0,0,0,0,0,-0.0115337911412113,0,0,0,0.16925029852604,-0.325274702776734,0,0,0,0,0,0,0,-0.0187452544394858,0,0,0,0,0.107735780163765,0,0,0,0.0114833563182587,0,0,0,0,0,0,0,0,0,0.0922650425287515,0,0,0.0579463559534677,0,0,0,0,0,0,0
X600995.SH,0,0,-0.172335151423123,0,1.38777878078145e-17,0,0,0,1.73472347597681e-18,0,0,0,0,0.489496935424213,0,0,0.0561004360610401,0,0,0,0,0.35994006748026,0,0,0.123686094427092,0,0,0,-0.38326642025202,0,0,0,0,0,0,0,0,0,0.0997408115971427,0.391507941380257,0.346034051466486,0,0,0,0,0,0.156152831338057,0,0,0,0,0.0883810420669664,-0.194882847435702,0,0,0,0,0,0
X600688.SH,0.0192159734577477,0.16633668780609,0,0,0,0.111253327460359,0,0,0,0,0,0.028236051926754,-0.0408656305064709,0,0,0,0.0187970230192758,0,0,0,0,0,0,0.0777892849903114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672399803349818,0,0.0392025657912738,0,0,0,0.00726986336346564,0,0,0,0,0.0104553646808207,0,0,0,0,0,0,0
X000630.SZ,0.110084120039235,0,0,0,0,0,0,0.0342417282706363,0,0,0,0,0,0,0,0,0,0,0.216319670456867,0,0,0,0.151756011819486,0,0,0,0,0,0,0.0137172774676765,0.163268252652872,0.0263265256041092,0,0,0,0,0,0,0,-0.0212564003815608,0.0869951115999837,0,0,0,0,0,0.0719201054995825,0.0302212286862689,0,0,0,0.0302375237607759,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.0313117848596446,0,0.0841124074306131,0,0.00384093940073607,0.144206732307542,0,0,0,0,0,0,0,0.0137487781302061,0,0,0,0.12266479454319,0.0171009182173561,0,0,0.0456585479619957,0,0.352248831434341,0,0.147690885888975,0,0,0,0,0,0,0,0.116110901017138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,-0.0664839113230418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139390801830136,0.0380730419431088,0,0,0,0.033916083340843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207394244078494,0,0,0,0,0,0,0.218509444399921,0.0927053079383665,0,0,0,0,-0.0498899627820871,0,-0.253179029658116,0,0,0.36032925790778,0,0,0,0,0,0
X000723.SZ,0.189435650372767,0,0,0,0.428046136185948,0,0,0.341872064528928,0,0,0.514032395679825,0,0,0,0,0,0,0,0.0285256203714309,0,0,0.151075358175033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338687197556281,0,0,-0.169537134740399,0,0.252037415223315,0,0,0,0,-0.380448561876593,0,0,0,0,-0.117462308341092,0,-0.118186118407064,0,0,0,0,0
X600157.SH,0,0,0,-0.0122063189903444,0,0,0,0,0,0,0,-0.161541799148789,0,0,0,0,0,0,0,0,0.0191241581197369,-0.0233552384093151,0,0,0,0.114576951130489,0,0.143929451813457,0,0,0,0,0,0,-0.0642949375008328,0,0.0441764755119266,0,0,0,0,0,0,0,0,0,0.0203299642129195,0,0,0.15056762999408,0,-0.0276189001134859,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0208345288101059,0,0,0,0,0,0,0,0.283186754626782,0.0946563384968357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10235398250276,0.0270498264485101,0.213536048536835,0,0,0,0,0,0,0,0,0,0,0,0,0.0714674130643314,0,0,0,-0.00907554631303728,-0.0129180114268821,-0.0236115037227794,0,0,0,0,0
Change_TY3M,0,0.109651420980209,0,0,0.0438338465690114,0,0,0,0.205643295693484,0,0,0.48182224286207,0,0,0,0,0,0,-0.125228740510706,0.00685246273676171,-0.170557428948892,0,0,0,0.0336130592691228,0,0,-0.233164734605847,0.172293275376308,0,0,0,0,0,-0.0735214322115865,0,0,0,-0.300851510475409,0,0,0.0693850235484549,0,0,0,0,0,0,0,0,0,0.118432070549248,-0.260873628427521,0,0.0924146892528772,0,0,0,0
Slope,0.617033845107234,0,0,0,0,0,0,0.045787489725763,0,0,0,0.56120948173548,-0.464557668218663,0,0,0,0,0,0.0759273335920371,0,0,0,0,0,0,-0.271823536288514,0,0,0,0,0,0,-0.27688613504312,0,0.343503928363549,0,0,0,0,-0.10138827909836,0,0,0,0,0,0,0.156229352177584,0,0,0,0.162864911820843,0,1.51961533655578,0,0,0,0,0,0
TED,0,0.113606053585023,0,0,0,0,0,0,0,0,0,0,0.474348446546654,0,0,0,0,0,0,0,0.3541138905136,0,0,0,0,-0.0540663276493317,-0.212077929346426,0,-0.196940694361396,0,0,0.109521429051953,0,0,0,0,0,0,0,0,0,-0.0247852416315234,0,0,0,0,0.0320468100533706,-0.125866541187347,0,0,-0.570339416778314,0.435344802082962,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0242804012882557,0,0.210935907158252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116230274030035,0,0,0,0,0,0.0637143342927295,0,0,0.283569704656484,0,0,0.0306320673985395,-0.0383344998654096,-0.111256034733445,0,0,0,0,0.0287248612589712,0.0277890722934448,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146533636626808,0,0,0,0,-0.0704624653318317,0,0,0.0276247534494857,0,0,0,0.0744642218041795,0,0,0,0,0,0,-0.00890148733295009,-0.000850887430394692,-0.0457950288629957,0,0,0,0,-0.010724988994066,-0.0803904102754128,0,1.73472347597681e-18,0.0979404844519697,0.0191016234113226,-0.0285386202906386,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000444891387807279,0,0,0,0,0,0,0,0,-0.00158318420001625,0,0.00113715659422838,-0.00185734544955224,0,-0.00139261716785048,0,0,-0.000506578774870251,0,0,0.00204352699041672,0,0,0,0,0.000237639205834583,0,0,0,0,0,0,0,-0.000316633875280636,0,0,0.000626183693898675,0.00132443193753808,0,0,0,0,-0.00260022347589285,0.00444317305488556,0.000592493930811364,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00698608849442485,0,-0.00761895609995083,0,0,0.00320496041985207,0,0,-0.00455854030677233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186698456032801,0,0.00672092702490035,0,0,0,-0.0104277328417042,0,0,0,0,0,0,0,-0.000901048428637822,-0.0106666924144032,0,0,0,-0.00984910282837053,0.00409521106499852,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00135286687112033,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469387692565524,0,0,0,0,0,0,0,0,0,0.0193882331164272,-0.0209533955241557,0.00219872802545364,0,0,0,0,0
CarbonVol_Hubei,-0.000901765406568076,0,0,0,0,0,0,0.00150254026299816,0,0,0,0,0,0,0,0.0002118815837409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200317555470672,0,0,0.0051266115665759,-0.00335162590258781,0,0,0,0,0,0
