,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000883.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000709.SZ,X600489.SH,X000629.SZ,X000539.SZ,X000825.SZ,X000831.SZ,X600315.SH,X601699.SH,X002470.SZ,X600352.SH,X600660.SH,X000027.SZ,X000630.SZ,X000959.SZ,X600808.SH,X600549.SH,X000983.SZ,X600578.SH,X600490.SH,X600307.SH,X000937.SZ,X600516.SH,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.127338786522582,0,0,0.068836269102894,0.0893591157821027,0,0,0.0697796975804987,0,0,0,0,0.0210135934256091,0,0,0,0,0,0,0,0,0.0440061607062791,0,0,0.0154736391498069,0,0,0,0,0.0496156181605889,0,0,-0.0262553315877764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132341716401098,0,0,0,-0.0159624122312714,0,0,0,0,0,0
X600028.SH,0,0,0,0.0956918581413537,0,0,0,0,0,0,0,0,0,0,0,0,0.00874559488238995,0,0,0,0,0,0.163026334718051,0,0,0,0,0,0,0,0,0,0,-0.0524165626253028,0,0.000505160062188335,0,0,0,0,0,0,0,0,0,0,0.0173072687797961,0.046516580262986,0.100420334016853,0,-0.000559677109053176,-0.0266672032627492,0,0,0,-0.0141110611247674,0,0
X601088.SH,0,0,0,0.0328379363708374,0.125732228060706,0,0,0,0.112087246032249,0,0,0,0,0,0.23689033450654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291288631015566,0,0,0,0,-0.0589710316242353,0,0,0.0137197751834218,0,0,0,0.0779403312441833,0,0,0,0,0,0,-0.00263126164880457,-0.00376484232620443,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.157898733549317,0,0,0,0,0,0,0,0.0347237726559308,0,0.429639833185846,0.196371256681461,0,0,0,0,-0.0803452772329211,0.0242588596201271,0.0145852663435206,0,0,0,0,0,-0.0705069136289258,0.191792862212241,0,0,0,-0.0719350607254608,0,0,0,0,0,0,0,-0.0145673176310933,0,0,0,0,0,0,0,0.016396292452582,-0.0403700168256422,0,0,0,0,0,0
X600585.SH,0,0.124011281255476,0.0970015619654884,0,0,0.131137476856444,0,0,0.0263044906691415,0,0,0,0,0.128313586585876,0,0,0,0,0,0,0,0,0.0404008135110092,0,0,0,0,0.0217022269613259,0,-0.0166269971759659,0,0,0,0,0,0,0,0,0,0,0,0.135946931225303,0,0,0,0,0,0,0,0,-0.0100047962416534,-0.00167858006749478,0,0,0,-0.0273429976062814,0,0
X600019.SH,0,0,0,0,0.0831416807511646,0,0.088978817671169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101652091163595,0.12881902147909,0,0.20509558089905,0,-0.0955272381561149,0,0,0,-0.0316808646059818,0,-1.73472347597681e-18,0,0,0.0455401946901178,0,0,0,0,0.0608538912546075,0,0.138904088127242,0,0.158483938579458,0,0,-0.00748925352415003,0.00590707745449516,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.184632001961445,0.206297405129421,0,0,0,0,0.0531087700905211,0.0943988670805781,0.0143280300172211,0,0,0.106445240863193,0,0,0,0,0,0,0,0.0095270793621537,0.0996257192403636,0,0,0.145054183275371,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334061144082383,-0.103229615161178,0,0.0262044234551265,0,0,0,-4.33680868994202e-19,-0.0173413404203569,0,0,0,0,0,0
X601991.SH,0,0,0,0.0127197307662983,0,0,0,0,0,0,0,0,0,0,0,0.0913216411864548,0,0,0,0.0253476058114686,0,0,0.0554099880349654,0,0,0,0,0.103893357699427,0.062897897499445,0,0,0,0.0600797896258818,0,0,0,0,0,0,0,0,0,0.175527310508562,0,0,0,0,0,0,0,0.0175296878164024,-0.0396031021029609,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0283904228309799,0,0,0,0.322301127855167,0,0,0,0.0359182028789688,0,0.0706173838867176,0,0,0,0,-0.0156922541111347,0,0,0.0461024537950038,0,0,0.134906534965825,0,0.0273720913842208,0,0,0,0,0,0,0,0,0.101059467293651,0,0,0.0755350518649123,0,0.0229601151213096,0,0,0,0.0111953954487897,0.139480139438998,0,-0.0022263176309657,-0.00316548856090581,0,0,0,0.026231630024542,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0923135864423246,0,0,0,0.0260934261727277,0,0,0,0,0,0,0.0484437832789192,0.0282952101361049,0,0,0.00773923066570994,0,0.0252667377556367,0,0.0458752628340917,0,0,0,0,0,0,0,0,0.0115023379250529,0,0.268526360038514,0,0,0,0.039742797668956,0,0,0,0.134138806135063,0,-0.00409946650997211,0.00524138622881993,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.19715458560133,0,0,0,0,0,0,0,0,0,0.0354335611907307,0.0357378442704067,0,0,0,0,0.146298401150187,0,0,0,0,0,0.200218263769128,0,0,0,0,0,0,0.150247726450178,0,0,0,0,0.0298019084435799,0,0,0,0,0,0.062172994342163,0,0.0103448717516596,-0.0219083943493873,0,0,0,0,0,0
X600886.SH,0,0,0,0.175963959523233,0,0,0,0,0,0,0,0,0,0,0.0175314299380154,0,0.101517773291588,0,-0.0276873667443401,0,0,-0.0362393283853727,0,0,0,0,0,0,0,-0.0676750142015325,0.241009625148402,0,0,0,0.172925174419124,0,0,0,0,0,0,0,0,0,0,0,0.0290109578201794,0.193574454383272,0,0,-0.00969261012135772,0.00773468033744845,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524073881846601,0,0,0,0,0,-0.056268575558346,0,0.0116079989876865,0,0.111076383215017,0,0,0,-0.0152971038414489,0,0,0,0.0163364829371482,0,0.125206659532719,0,0,0.143160123637008,0.101032901390328,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00389483612002286,0.00635373050751387,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.139356652071589,0,0,0,0.491975715166777,0,0,0.00734057620213965,0,0.000430000411447895,-0.153543842671561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521723084682804,0,0,0,-0.148697570975475,0.147326283195929,0,0.262868815004699,0,0,0,-0.0245311744179838,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0193666478786703,0,0,0,0,0.204560142866527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325555886724452,3.46944695195361e-18,0,0.135832471301467,0,0,0,0,0,0,0,0,0.0330878918686764,0,0.402189077780674,0,0.219333973498265,0,0,-0.0259338090337796,0.0217735857987827,0,0,0,-0.0980215256764502,0,0
X600027.SH,0,0,0,0.210574947211098,0.198025711365391,0,0,0.349044375160763,0.0499915505587498,0,0,0,0,0,0.0210340110827821,0,0,0,0,0.00937779697264553,0,-0.00637096873290051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317790516674373,0,0,0,0,0,0,0,-0.0375323641103202,0,0,0,0,0,1.0842021724855e-19,0.0190229471663525,0,0,0,-0.0357222159385528,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.20020109902024,0,0,0.030702722096955,0,0,0,0,0,0,0.109300623155559,0.0929239505606267,0,0,0,0,0,0,0.0499799329863129,0,0.0577637135677022,0,0,0,8.67361737988404e-19,0.160697072576515,0,0,0,0,0,0,0.0230338673874484,0,0,0,0,0.0906436938791235,0,0,-0.00478994253160611,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.102457964418066,0,0,0,0,-0.0950883592039114,0,0,0,0,0.0883415751057186,0,0,0,0.0286671862613058,0.0644303403690146,0.0183359397108231,0,0,0,0,0,0,0,0,0,0,0,0.192645720173372,0,0.0232763350265921,0,0,0,0,0.00248925996507006,0,0,0.0188035334183797,-0.119392332015755,0.0221397394265117,0,0.00902604505055389,0,0,0,0,0,0,0
