,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X600010.SH,X000708.SZ,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X002271.SZ,X601992.SH,X000786.SZ,X600027.SH,X000723.SZ,X002466.SZ,X002460.SZ,X600516.SH,X600176.SH,X600489.SH,X002353.SZ,X000898.SZ,X601158.SH,X600299.SH,X600583.SH,X000883.SZ,X600612.SH,X600426.SH,X000709.SZ,X600219.SH,X000027.SZ,X000792.SZ,X000629.SZ,X000630.SZ,X600315.SH,X000553.SZ,X000825.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0483982487087022,0,0.0445036167677374,0,0,0,0,0,0,0,0,0.0620021301965482,0,0,0.0157171315554177,0,0,0,0.0191686693452378,0,0,0,0,0,0.117373655412151,0,0,0,0,0,0,0.0122925185363866,0,0,0,0,0,0,-0.00656902097997154,0,0,0,0,-0.0388715366911913,0,0,0,0,0.00935857299908011,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0176340320734115,0,0.0385543066226814,0,0,0,0,0,0,0,0.139056325340412,0,0,0,0,0,0,0,0.108388873693955,0,0,0,0,-0.00306870599306937,0.00872745826349369,0,0,0,0,0,-0.0242715675703685,0.0777076359808004,0,0,0,0,0,0,-0.0359237520565255,0,0,0,0,-0.000206439127436258,0.0186996608459736,0,0,0,0.00996108965413213,0,0
X601088.SH,0,0,0,0.17937311383856,0,0,0,0,0,0,0.222798334733327,0,0,0,0,0,0,0,0,0,0,-0.0828506931917669,0.023244344854919,0,0,0,0,0,0,0,0,0,-0.0552253778755618,0,0,0,0,0,-0.0606069389795948,0,0,0,0.170333845315918,-0.0573932372904753,0,0,0,0,0,0,0,-0.0280525367983611,0,0,0,0,0.00978751658972976,0,0
X600585.SH,0,0,0,0,0.0755362067746863,0,-0.0514037844424877,0,0,0,0.0243673381992706,0,0.0921019559688595,0,0,0,0,0,0,0,0.271825962777545,-0.0361571936932513,0.0270550415102405,0,0.0113857747707842,0,0,0,-0.150756325353134,0,0.0593925580909448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000166664956773577,0,0
X600309.SH,0,0,0,0,0,0,0,0.0366946184417795,0,0,0,0,0,0,0,0,0,0,0.0430167324524533,0,0.125844338448161,0,0.0745213379989031,0,0,0,0,0.0099827846721678,0.153784725527843,0.0557040831084957,0.00493925673405146,-0.111555326161911,0,0,0,0,0,0,0,0.0208274619359964,0,0,0,0,0,0,0,0,0,0,0,-0.0349542207384198,0,0,0,0,0,0,0
X600019.SH,0,0,0.240837373050868,0,0,0,0,0,0,0.148016135623838,0.0793004178831087,0,0,0,0,0,0,0,0.0286373907321922,0,0,0,0,0,0,0,0.0653349837139487,-0.0494192048677112,8.67361737988404e-19,0,0,0.00369548378720596,0,0,0,0,0.0922610460622433,0,0,0,0,0,0.0305681174735607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213388797646303,0,0
X600547.SH,0,0,0,0,0.0365320410339364,0,0,0.0389110110958888,0,0,0,0,0,0,0,-0.310767280993143,0,0,0.0957843821620854,0,0,0,-4.33680868994202e-19,0,0,0,-0.000809087415191986,-0.0919839734071288,0,0,0,1.2416241106537,0.0392019791051784,0,0,0,0,0,0,0,0,0,0,0.117677097550572,0,0,0,0,0,0,0,-0.000673786162404489,-0.0332279867347825,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0752196907564936,0,0.042359866178382,0,-0.0868163901940916,0,0,0,0,0,0,0,0,0,0,0,0.0347704915500236,0,0.102798324433454,0,0,0.301153718483553,-0.134960389343239,0,0,0.0824636909354723,0.151780824381763,0,0.00812021247719661,0,0,0,0.0736467647628612,0,0,0,0,0,0,0.0389962181860971,0,0,0.121549554558391,0.0322117917760219,0,0,0,0.0162212766621584,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.497390577122922,0,0,0,0.19137977560418,0,0,0,0,0,0,-0.128490334388622,-0.198697435344964,0,0.041353453208666,0,0,-0.0173679107880443,0.0262354280182165,0,0,0,0,-0.0839554216150957,0,0,0.142933432650227,-0.0125640719430159,0,0,0,0,0,0,0,0,0,0.0294763394377732,0,0,0,0,-0.0610074815070643,0,0,0,0,0.00418401533435301,0,0
X600010.SH,0,0,0,-0.0106056906450768,-0.0515865844159052,0.125286349277606,0,-0.0424860743538456,0.140705842328016,0,0.0284293487941598,0,0.0434774697924315,0,0,0,0,0,0,0,0,0,0,0.449529731510491,0,0,0.0892266445963839,0,0,0,0,0,-0.0267199385778517,0,0,0.0568542435744957,-0.130202991321196,0,0.00772890824769612,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104305619041266,0.0264481866325564,0,0,0,0.0108105521856497,0,0
X000708.SZ,0,0,0.301882505384044,0,0,0,0.189697696489843,0,0.0965888553960194,0,0,0,0.137794010594425,0,0.284416087509562,0,0,0,0.122114400034778,0,0,0,0,0.169283199323863,-0.042317594383679,0,-0.0525246158127902,0,0,0,0,0,0,0,0,0,0,0,0.0804363609835433,-0.223214106449878,0,0,0,0,0,0,0,0,0,0,0,-0.0696052188004453,0.0276465753157308,0,0,0,0.00398569282312691,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247990976375863,0.0857657553788059,0,0,0,0,0,0,0.0524527316321759,0.0348917574446519,0,0,0.115476753190566,0.017515929281042,0.0344769717257231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235268635195166,-0.0250948527528807,0,0,0,0,0,0.054462230918422,0,-0.0146800464001355,0.0448773099513277,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.131396684086076,0,0,0,0.16400158245966,0,0,0,0,0,0,0,0,0,0,0.201011036503282,0,0,0,0,0.0729465429043607,0.0859459883914077,0,-0.266095325015526,0,0,0,0,0,0,0,0,0,-0.00434867896011412,0,0,0.115838278340893,0,0,0,0.163971796019745,0,0,0,0,0.025623490763634,-0.0364076679452338,0,0,0,0.0740665916539092,0,0
