,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X300072.SZ,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600660.SH,X600188.SH,X600362.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X000959.SZ,X600299.SH,X601158.SH,X600008.SH,X000883.SZ,X600583.SH,X000408.SZ,X600219.SH,X600578.SH,X000792.SZ,X000630.SZ,X002460.SZ,X000539.SZ,X600352.SH,X002092.SZ,X000983.SZ,X000027.SZ,X600176.SH,X000723.SZ,X000786.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0400814129360157,0,0.0517950831801253,0,0,0,0.0441630885707978,0,0,-0.0168708192852519,0.121811280616886,0,0,0,-0.00555012549129175,0,0,-8.67361737988404e-19,0,0,-0.0181226275263659,0,0,0,0,0,0,0,0,0,0.0167443810594197,0,0.05622541721687,0,0,0,0,-0.00781276220011521,-0.0382021485806217,0,0,0,0,0,0,0,0,0,0,-0.0134384777864531,0,0,0,0,0,0,0
X600028.SH,0.00431428347333158,0,0,0,0,0,0,0.0317596845126129,0.0479672561576157,0,0.0486386467959055,0,0.187317075376217,0,0,0,0,0,0.0524840191067014,0,0,0,0,0,0,-0.0836310431805504,0,0,0,0,0,0.00707360547928222,0,0,0,0,0,0,0,-0.0312641286941336,0,0,0,0,0,0,0.094552213672545,0.00787676200961579,0,0,-0.00295729948757247,-0.00194931010331032,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.127650916195618,0,-0.0377278065473999,0,0.143932000122004,0,0,0,0,0,0,0,0.0847112723517909,0.0176787540604019,0,0,0,0,-0.0127716255518396,0,-0.0888849796897523,0,0.160976283992467,-0.0248574883720135,0,0,0,0,0,0,0,0,0,0.0349782625560619,0,0,0,0,0,0,0,0,0,0,0,-0.00723187685139174,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.450951264624708,0.0139570736622736,0,0,0,0,0,0,0,-0.0293832313767843,0,0,0,0,0,0.0749046279599173,0,0,0,0,0,0.0955282713634525,0.0671840341968907,0,0,0.0433144086798602,0,0,0,0,0.0889750346324108,0,0,0,0,0,0,0,0,-0.0305885369681114,0,-0.158237388523758,-0.249499489372855,0.157010973289933,-0.0117115581616076,-0.0213433600312644,0.0237110792364301,0,0,0,0,0
X600585.SH,0,0,0.0868016725469188,0,0,0,0,0,0,0,0,0.124598789981927,0,0,0,0,0,0.100205951352736,0,0,0,-0.208903193544053,0,0,0,-0.21550509362624,0,0.151439374204156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579027894587678,0,0,0,-0.143141653326667,0.133020151276717,0.245624975006292,0,0.0119107022384278,-0.0186340159714569,0,0,0,0,0,0
X600011.SH,0,0,0.221485218395518,0,0,0,0,0,0,0,0.0540176954085116,0,0,-0.228108299780361,0,0,0,-0.11375199970426,0,0,0.681197573730523,0.0725413073326529,0,0,0,0,0.0829526986435064,0,0.0200448987739461,-0.0241666038283991,0,0.102405608080263,0,0,0,0,0,-0.0071461120022903,0,2.71050543121376e-20,-0.0244007207520388,0,0.0425342993151889,0,0,0,0,0,0,-0.134749635835127,0.0305426976237447,-0.0114136743572156,0,0,0,0,0,0
X600010.SH,0,0,0,0.0399487432906951,0,0,0,0,0,0,-0.0370280009536811,-8.67361737988404e-19,0,0,0,0,0,0,0.0413743200833008,0,0,0,0,0,0,0,-1.38777878078145e-17,0.202997192055031,0,0.0758347355612974,0,0.0249765970020805,0,0,0,0,-0.0390374405192017,0,0,0.0274451003015267,0,0,0,0.0922726946682501,0.0702705974566531,0,0.14655574117397,0,0.0915889181593209,0,0.00194235502701252,-0.0101510627249862,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,-0.0811994352837643,0,0,0.143192044286085,0,0,0,0,0,0,0.029435063142091,0,0,0.513657121159496,0,-0.148213764216776,0,0,0,0.00982071575941925,0.0340706635086144,0,0,0.315757081456443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366785991564251,0,0.0190054171723445,0.034633865540697,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.00513387555450955,0,0,-0.0171257482123845,0,-0.0547851952372832,0,0,0,0.248340005615293,0,0,0,0,0,-0.00643595641278903,0,0,0.131010358745295,0,0,0,0,0,0,0,0,-0.0186160082935395,0,0,0,0,0.341252314820811,-0.079991242242689,0,0,0,0.0273449070984818,1.73472347597681e-18,0,0.0744114282527295,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254274616133733,0.0938558358724967,0,0,-0.0308518334688611,0,0,0,0,0.0491196903451953,0,0.00367393077522265,0,0,0.0217690474655056,0,0.351550807977963,0,0,0,0,0.0241723277404925,0.0203733459405964,0,0,0,0.172583090695147,0,0,0,0,0,0,-0.00186291546092296,-0.00298714493860138,0,0,0,0,0,0
X600309.SH,0,0,0,-0.194493143597442,0,0.0962310348821728,0,0,0,0,0,-0.124489845022608,0,-0.163145321633737,0,0,0,0,0,0.0687621634271836,0,0,0,0,0,0,0,0,0,0.0737926208474752,0.0548700569260968,0,0,0,0,0,0.281631559273028,0,0,0,0,0.230003834817666,0.0455765912299123,0,0,0.398093383325635,0,0,0.0942029342360553,0,0.00283240043525941,0.00365392446533907,0.0540492327505627,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0776031269810942,0,0,0,0,0,0,0,0,0,0,0.405841630617314,0,0,-0.0912242729531077,0,0.053120101600213,0,0,0,0,0,0,0,0.165811885895477,0,0,0,0.0563281423371679,0,0,0,0,0,0,0.0831992465082592,0.00972716287907802,0,0,0,0,0,0,0.0158569524670473,0.0077499323363711,0,0,0,0,0,0
X600688.SH,0.0798300859931997,0.486912093192854,0,0,0,0.0505797657956404,0,0,0,0,0.0708549515224641,0,0,0,0,0,0,0,0,0,0,0,0.165014994180372,0,0,0,0,0,0,0,0,0.0127775810842752,0.134130824742909,0,0,0,0,-0.0674099266180979,0,-0.0643804310319393,0,0,0,0,0,0,-0.0314465342655471,0,0,0,-0.00232513562975184,0.00196874159860299,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0895643391513532,-0.076221716831215,0,0,0,0,-0.0204045866082463,0,0,0,0,0,0,0.11544780176091,0.0366673403615829,0,0,-0.00815227236260035,0,0,0,0.44306947773129,0,0,0,0,-0.00995109593048782,0,0,0,0,0,0,0,0,-0.0482435849323218,0,0,0,0,0,0,0.049515373081336,0,-0.0936243730367738,0,0.00866218858755073,0.0101560065777489,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0142966493722222,0.0501975895292245,0,5.42101086242752e-20,0.056850043127709,0,0,0,0,0,0,0.0494108798030186,0.0138082620987664,0,0,0,0,0.0367770322858923,0,0,0,0.0233847524084647,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0803997585584615,0,0,0,0.0626202532064931,0,0,0.00901637652236074,0,0,0,0,0,0,-0.00499637217523835,0.00234659496891009,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0493390683608781,0,0,-0.0523805925754496,-0.136979303757638,0,0,0.133881033512676,0,0,0,0,0,0.0857140432157707,0,0,0,-0.18577189329269,0,0,0,0,0.333877849193009,0,0.0327463456792404,0,0,0.508707934386761,0,0,0,0.0297450629797077,0,0,0,-0.132579139827757,0,0,0,0,0,0,0,0.081079167442667,0,0,0.1256678860242,0.00520333433770972,0,0,0,0,0,0
X600660.SH,0,0.0440196186751006,0,0,0,0,0,-0.0389546937310739,0,0,0.04674829947637,-0.0686420839619304,0,0,0,-0.0579186948716409,0,0,0.0857716706852615,0,0,0,0,0.275756751499111,0,0,0,0,-0.0463809635404245,0.204349575743797,0,0,0,0,-0.305787869283291,0,-0.0505821211323014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540884272070642,-0.0177992442277128,0,0,0,0,0,0
X600188.SH,0,0,-0.0595525907558818,-0.0104692733938711,0.0813239470433109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929403957670516,0,0,0.000870311788075289,0,0,0,0,0.0492364808240968,0,0,0,0,0,0.355733699468371,0,0,0,0,0.124798472733407,0,0,0.012471521657713,0,0,0.190906334382816,0,0,0,0,0,0.0195042276104387,0.031009467268632,-0.0105207061627376,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.00711939721260596,0,0,0,0.172282147062678,0,0,0,-0.163741804765395,0,0,0,0,0,0,0,0.00233077870478154,0,0,0,0.0294208949479396,0,0,0,0,0,0,0,0,0,0,0.260334261221708,0.0142463370741327,0,0,0,0.163004803623679,0,0.0446114235697851,0,-4.33680868994202e-19,0.0578652411635873,0,-0.0107909300613232,-0.00906351359141201,0,0,0,0,0,0
X600886.SH,0,0,0.061125732935482,0,-0.240333798788071,0,0,0,0.0276743017199675,0,0.0755471619993654,0,0,0,0,0.0411812488698863,0,0,0,0,0,0.141313824289703,0,0,0,-0.152049523038513,0,0,-0.119077731029496,0,0,0.115782617134849,0,0,0,0,0.109728769226888,0,0,0,0,0,-0.0250494091823045,0,0,0,0,0,0,0,0.0333487967498651,-0.00503056993687886,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.15003514523376,0,0,0,0,0,0,0,0,0,0.0444776171751596,0,0,0,0,0,0,0,0.0427705880202651,0,0,0,0,0,0,0,0.0400388764843194,0,0,0,0,0,0,0.0102129421463482,0,0,0,0.0605383347947612,0.00159862594003987,0,0,0,-0.0101435657383552,0,0,-0.00905464274973031,-0.00436946523631027,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.22472176184076,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.129819308701892,0,0.188072935289819,0,0,0,0,0,0,0,0,0,0.152512316359678,0.210986008609566,0,0,0,0,0,0,0,0.113483828244962,0,0.0923101882429246,0,0.356936751195158,0,0,0.0326408381015783,0,0,0,0,0.510882032660479,0,0.00964139322829951,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.050160684900776,0,0,0,0,0,0,0,0.00468611925494333,0,0,0,0,0,0,0,0.0323108313423136,0,0,0.014270653895778,0,0,0,0,0,0,0.137400849750933,0,0,0,0,0,0,0.08643044522088,0,0,0.192344636359975,0,0,0,0.00612387092787592,0,0,0.000804153805853217,0.00933007126271142,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.015666142151877,0,0,0,0,0.414410786863462,0,0,0,0,0.0525426036246971,0,0,0,0,0,0,0,0,0,0,0,-0.089725745430798,-0.000607620672176616,0,0,0,0,0,0,0,0,0,0.502862713672705,0.0275480689020524,0,0.0928741065247151,0,0,0,0,0.109102913967626,0.0567141568333406,0,-0.00973019256046712,0.00645317101440726,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393230829410511,0,0,0,0,0,0,0,0.0765216431335144,0,0.0638047318301261,0.0276990784596078,0,0,0.0100662457422501,0,0.0585252597286828,0,0,0.0144184685916642,0.0217436097271019,0,0,0,0.0135224465876086,0,0,0,0.216622660047019,0,0,0,0,0,0,0.0125887646171696,-0.0019580786706537,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774601650777322,0,-0.00606385259977226,0,0,0,0,0,0.0715416149404096,0,0.0226013144569472,0,0,0,0,0,0,0,0,0,0,0,0,0.116381979793711,0,0,0.030722435451734,0,0,0,0,0,0,0,0,0,0,0.0538882733919346,0.0132195073034284,0,0,0,0,0,0
X600339.SH,0,0,0,-0.008945052072319,0,0,0.102529510730784,0,0,0.182752440142539,0,0,0,0,0,0,0,0.0994715775922615,0,0,0,0.0337898227616065,0,0,0,0,0,0,0.335498481407705,0,0,0,0,0,0,0,-0.177309183451265,0,0,0.147768069103837,0,0,0,0,0.249719944596419,0,0.145025483730162,-0.185370447913674,0,0,0.0199207587739905,-0.00960084659814562,0,0,0,0,0,0
X000898.SZ,0,0,0.0810162788173353,0.0462790182986366,0.213047638924092,0.113260851080204,0,0,0.0230215497327511,0,0,0.144860332117397,0,0,0,0,0,0.281177536033215,0.217339339812782,0,0,0.00937591817453733,0,0,0,0,0,0,0,0,0,0.0710782336923867,0,0,0,0,0,0,0,-0.00277037475582281,0,0,0,0,0,0,-0.0416800976324086,-0.0607556633845242,0,-0.0144450548560769,0.0259616587655456,-0.00715155511103673,0,0,0,0,0,0
