,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600547.SH,X600188.SH,X600886.SH,X600362.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X600299.SH,X002271.SZ,X000883.SZ,X600176.SH,X600352.SH,X600219.SH,X600578.SH,X002460.SZ,X000723.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.289991593204339,0,0,0,0,0,0.0360600692423114,0.0120595262324076,0,0,0.00385659821782692,0,0,0.134430384578124,0,-0.0374405671722942,0,0,0,0,0,0,0,-0.0108895127754525,0,0,0,0,0,0.00444640085143067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408229699787341,0,0,-0.00758288061202477,0,0,-0.0120181702163166,0.00210766630129464,0,0,0,0,0,0
X600028.SH,0,0,0.0209792181719008,0,0,0,0,-0.0239752368266974,0,0,0.104277467532773,0,0,0,0,0,-0.133319079006591,0.0450841922010382,0,0,0,0,0,0,-0.0487468419577646,0,0.0795125031088747,0,0,-0.093833837423847,0,0,0.0725586961065932,0,0,0,0,0,-0.0482936763790041,0,0,0,0,0,0,0,0,0,0,-0.0142988997944698,-0.00537939961328942,0.00463090142882296,0,0,0,0,0,0
X601088.SH,0,0,0,0.0943663331680452,0,0,0,-0.0281998377664106,0,0,0,0,0,0,0,-0.0416913616260411,0,0,0,0,0,0,0,0,-0.0321456098623626,0,0.192411815630025,-0.00185206018988599,0,0,0,0,0,0,0,0,0,0,0.015598533820345,0,-0.0118178704294673,-0.0869598242347323,0,0,0,0,0,0,0,0,-0.00255343987867144,-0.0203963181956387,0,0,0,0,0,0
X600019.SH,0,0,0.00816783317545668,0,0,0,0,0,0.259114583009788,0,0,0,0,0,0,0,0,0.106085578014779,0,0,0,0,0,0,0.0990534111931167,0,0.266398059363085,-0.0449267690324135,0,0,-0.0111632567110153,0,0.0423503537732081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245379635373063,0,-0.00279997840435899,0,0,0,0,0,0,0
X600011.SH,0,0,0.109232175328925,0,0,0,0,0,0,0,0,0,0,0,0,0.106506997115044,0.01985691512486,0,0.209830545216406,0,0.206277380110091,0.0625670744511284,0,0,0.0340649954612227,0,0,0,0,0,0.0813012986569637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607600026774841,-0.0309621108812949,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.150545489314153,0,0,0,0,0,0,-0.0360326156913549,0,0,0,0,0,0,0,0,0,0,0.119270451747412,0,-0.0648044793668609,0,0.0418459243612594,0.00837297637299839,0,0,-0.01336033346377,0,0,0,0,0,0,0,0,0,0,0.0533615520662125,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00231740407074234,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211714394021069,0.101792200331265,0,0,0,0,0.0317985393432644,0,0,0,0,0,0.115986813090853,0.108150873290242,0,0,-2.16840434497101e-19,0.121581287259389,0,0,0,0,0,0,-0.0645872440915623,-0.0311512949516125,0,0,0,0,0,0,0.114808305918307,0,0,0,0,0,0.00938200246623489,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.197411351586133,0,-0.111030717534009,0.086225219918317,-0.126239023033684,0,0,0,0,0,0.45941253136916,-0.236215184638507,0,0,0.125013568783416,0.117667381522016,0.0609233921924677,0,0.163005441255726,0.412404376328442,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306442722129715,0,0,0,0.0666870329709745,0,0,0,0,0,0
X601898.SH,0,0,0.208808177223121,0,0,0,0,0,0,0,0,0.0574953024136614,0,0,0,0,0,0.0823397797174164,0,0.175859357427843,0,0,0.092678354037951,0,-8.67361737988404e-19,0,0,0,0,0,0.0189347327501534,0,-0.00705649162851016,0,0,0,0,0.092217860765243,0,0,0.124739191877323,0.0247823907226034,0,0,0,0,0,-0.0200557568930105,0,0,-0.0101354990304371,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.127951689156598,0,0,0,0,0,0,0.057295156917244,0,0.0193894168088446,0,0,0.033559478472515,0,0,0,0.0139995222817123,0.0386714606573468,0,0,-0.00380499573615176,0,0,0,0,0,0,0,0,0,0,0,0,0.0322929723302331,0,0,0,-0.0609183824452884,0,0.146410663642162,0,0,0,0,0,0,-0.00441741841085519,0.0159306402672879,0,0,0,0,0,0
X600688.SH,0,0.363975028265742,0,0,0,0,0,0,0,-0.0441188876199194,0,0,0,0,0,-0.0077025892921633,-0.126594639552775,-0.052173323610392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000843139386770699,0,0,0,0,0,0.0113376118305258,0,0,-0.00555433281456512,-0.0167493304939407,0,-0.00870615737642705,0.00507958704806515,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204308552201772,-0.0293286822425525,0,0.051731218519071,0.0562924021832825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101240234366226,0,0,-1.38777878078145e-17,-0.100359745299709,0,0,0,0,0.345516937374264,0,-0.174577501774281,0.334484197841729,0.0997721515942947,0,0,-0.0154037631515438,0.0138723559306271,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.161133409826415,0,0,0,0,0,0,0,0.0785359660173715,0.0716573626483867,-0.0177457300163741,0,0,0,0.106341613376302,0,0,0,0,0,0,0,0,-0.259501534925452,0,0,0,0.131637696724463,0,0,0,0,-0.0937515955549558,-0.0222777003460432,0,0,-0.0344025918802263,0,0,0,0,0,0,0.0342356962746628,0,-0.0227709168608748,-0.0190285920970166,0,0,0,-0.100277636761477,0,0
X300072.SZ,0,0,0,0,-0.279284624815276,-0.0656819467276354,0,-0.229296257383731,0,0,0,0.71145506821595,0.281077733616529,0,0,0.105993476341752,-0.283389133287682,0,0,0,0,-0.0115621719266968,0,0,-0.0392083365349655,0.225975233173835,0,0,0,-0.16297837830308,0.470777926607172,0,0,0,0,0,0,0,-0.303079964759133,0,-0.0620706215372292,-0.219668744664878,0,0.179849316832451,0,0,0,-0.0486490439125823,0,0,0.0903940313844735,0.0608482584484141,0,0,0,0,0,0
X601600.SH,0.406144675936939,0,0,0,0,0,0,0.0110529406477344,0,0,0,0,0,0,0,0.0271971979924032,0,0,0,0.279767330778893,0.256395405935429,0,0.00790160584897275,0,0.0571981644986255,0,0.161953014439817,0.0220258260095026,0,0.0978729337594423,0,0,0,0,0,0,0,0,0,0,0.0248351457112174,0,0,0,0,0,0,0,0,0,0,0.00870768588311329,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.209253177344867,0,0.0801119475543613,0,0,0,0,0,0.042641525868721,0.022676132660724,0,0,-0.0927046334220441,0.298976994167637,0,0,0,0.17499874159682,0,0,0,0,0.088443732755164,0,0,0,0,0,0,0,0,0,0,0,0,0.209746519585648,0.0502373979690151,0,0.156284747555049,-0.158894200186811,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.284417577025338,0,0,-0.00709541639518712,0,0,0,0,-0.212174940135142,0,0.0231416900918198,0,0,0,0,0,0,-0.113349387977084,0.0193294202514498,0,0.0495837467338199,0,0,0,0,0,0.164264389065681,0.655349531158395,0,0,0,0,0,0,0,0,-0.780512414411958,0.105754169196186,0,0,0,0,0,0.182866120273806,0,0,-0.0237479061497088,0.0537664960652257,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.16401895799761,0.505338373124333,0,0,0,0,0,-0.230667783793615,0.0382788233946172,0,0,0,0,0,0.0511317926615332,0,0,-0.302364835697172,0,0,0,0,0,0.0474135575043065,0,0,0,0,0,0,0.0677087704434937,0,0,0,0,0.242972069727836,0,0,0,0,0,0,0,-0.0167432863440162,0.0352491608742701,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.15481094470351,0,0,-0.0825789184641882,0,0,0,0,0,0.0629582469383696,-0.0726189926780732,0,0,-0.0563127517444954,0,0,0,0.114041645889914,0,0,-0.0592427625819244,0,0,0,0,0,0,0,0,0,0,0,-0.00527933814627913,0.0411434756215219,0,0,0,0.198770668724931,0,0,0,0,0,-0.0965791473085235,0,0,0,-0.0304852839480719,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218516282085531,-0.160049235725327,0,0,0,0,0,0,0.207599665783783,0,0.0269797822385623,0,0.282418092727897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126646181814223,-0.00388837648434279,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.241115925468113,0,0,0,0,0,0,0,0,0,0.3170853713933,0.0859093070392221,0,0,0,0,0,0,-0.115536151349758,0,0,0,0,0.0180447236085938,-0.115001855579837,0,0.0321975323611363,0,-0.0907129341461853,0,0,0,0,0,0,0,0.0599919220351003,0,0,0,0.211992963036797,0,0,0,0,0,-0.0267546404383811,0.0439469618825895,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.293315047500777,0,0,0,0,0,0,0,0,0,0,0,0,0.0950462711081368,0.0574798121703511,0,0,0,0,0,0,0,0,0.424679528368597,0,0,0.21656172421273,0,0,0,0,0,0,0.119246426676771,0,0,0,0,0,0.283720385362064,0,0,0.303913294327312,0.215097052858116,0,0,-0.0250562762581138,-0.0233533849259833,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0642020761683227,0,0,0,0.0114934408400298,0,0,0,0.0163237736923166,0,0,0,0.224324627406355,0,0,0,0,-0.0623191592029853,0,0,0,0,3.46944695195361e-18,-8.67361737988404e-19,0,0,0,0,0,0,-0.126993149163162,0.728926403759416,0,0,0,0,0,0,0,0,0,0,0,-0.00877254514190764,0.00256093871336868,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251185683732829,0,0,0,0,0,0,0,0.0227055639334662,0.104623998626233,0,0,0.0100760371842217,0,0,0,0.0956973471776331,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0901636878428295,0,0,0,0.00659913858611097,0,0,-0.0182926002503511,0.0342329621686038,0,0,0,0,0,0
X600339.SH,0,-0.190467360948604,0,0.0656187834766181,0,-0.10926147102783,0,0,0.128655117299344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11768988195852,0,0,0,0,0,0,0.121548661929933,0.195929241579143,0,-0.184078714223293,0,0,0,0,0,0,0,0.3313779321818,0.309874395507482,0,0,0,0,0,0,0.0879358619843556,0,0.00182088908457235,0.101461404101715,0,0,0,0,0,0
