,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X601600.SH,X600027.SH,X601991.SH,X600111.SH,X600188.SH,X600547.SH,X600157.SH,X600362.SH,X600886.SH,X002466.SZ,X600623.SH,X601992.SH,X000792.SZ,X600309.SH,X600299.SH,X600489.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000723.SZ,X000709.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002407.SZ,X002460.SZ,X000027.SZ,X002470.SZ,X000983.SZ,X000630.SZ,X000761.SZ,X000012.SZ,X000060.SZ,X600176.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0.00200468316735183,0,0,0,0,0,0,0,0.157747899136824,0,0,-4.33680868994202e-19,0,0,0,0.0607150912034012,0,0,0,0,0,0,0,0.10443545817744,0.0688312859539236,0,0,0,0.12721230705005,0,0,0,0,0,0,0,0,0,0,0,0,0.183187780803835,0,0,0,0,0.0402532607735161,0,0,0,0,-0.0385548605057962,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291433824937701,0.0791784471645558,-0.00475996807349363,0,0,0.174968599512861,0.0542268199482862,1.0842021724855e-19,0,0.0183813989438344,0,0,0,0,0.0117443046811764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359045332939887,0.00294716338557707,0,0,0,0.0211900984303533,0.0315993204540773,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.077272820380006,0,0,0,0,0,0,-0.0352924104147523,0,0,0,0,0,0,0,0,0.0418287460999886,0,0,0.0279020159254529,0,0,0,0.0118271453410972,0,0,0,0,0.132187573405738,0,0.0412764085066309,0,0.0341257049899116,0,0.114700980177638,0,0,0,0.0136684748938792,0.0420122282187754,0.0856561314275548,0,0,0,-0.0598718631928743,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.786780477802325,0,0,0,0,0,0,0,0,0,-0.047339570810759,0.0214344942523215,0,0,0,0.0897973021193105,0.0793922401678777,0,0,0,0,0,0,0,0.342155720223484,-0.142302283483601,0,0,0,0,0,0.172769432199022,0,0,-0.0726432489181769,0,0,0,0,0,0,0,0,-0.0872001677965611,0,-0.0635811909120675,0,-0.0414750485454509,0,0,0,0,-0.0364861459560277,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0357843476121522,0,0,0,0,0,0,0,0,0.00447389979566946,0,0,0,0,0,0,0.332665745909126,0.0538354924772994,0,0,0,0.0938975355959498,0,0,0,0,0,0,0,0,-0.0957056578408642,0,0,0,0.411563442320917,0,-0.0852653042319097,0,0.267409655069138,0,0,3.46944695195361e-18,0,-0.0249829312958177,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331899503181944,0,0,0,0,0.0608823378551061,0,0,0,0,0,0.835658446258174,0,0,0.0147245904685677,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865010221576208,0,0.0143237257739496,0,0.0864860126543332,0.0672436929449593,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.065604827132268,0,0,0,0,0,0,0,0,0,0,0,0.0110754120289064,0.120789490936771,0.132310147201173,0.0531998660458617,0,0,0,0.0670257985583745,0,0.135638419715019,0,0,0,0.0891747688288576,0,0,0,0,0,0,0,0,0,0,0.0647669936412764,0,0,0,0,0,0,0.101267063064935,0.0396644083429864,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.129414072559461,0,0,0,0,0.0194947968710251,0.203675903004653,0,0,0,0,0,0,-0.14140034080006,0,0,0.00461951462586774,0.0241453968483539,0,0,0.140228702752469,0.0668753956918813,0,0,0,0.00748443301366129,0,0,0,0,0,-0.0128571012967891,0,0,0,0.272242065297624,0,0,0.00292963531985231,0,0,0,0,-0.0294332701401603,0.0176966834571352,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040394795615427,0,0,0,0,0,0,0,0.0400318839332954,-0.00213610756948827,0,0.0734998483664702,0,-0.0473457294017697,0,0,0,0,0,0,0.0897017947533813,0,0,0,0.0428641283904013,0,0.11717934003718,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0785118155066277,0,0,0,0,0,0,0,0,0.0093533682493687,0,0,0.180257109068214,0,0.0963088238769117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25217712729074,0.67359669412537,0,0,0,0,-0.0773476325212238,-0.0796037301475825,0.15029061815635,0,0,-6.93889390390723e-18,0,0.0363716615828072,-0.0166805098881676,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.102268617822796,0,0,0,0,-0.0657462779454453,0,0,0,0,0,0,0.179540346747183,0,0,0,0,0,0.101894664870084,0.224694148793519,0,0,0,0,0.246996811999498,0,0,0,0,0,0,0.15607053520848,0,0,0.0381382080906298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100864412255044,0,0,0,0,0,0,0.103298186402991,0,0,0,0,0,-0.0485253571368375,0.0219602749268654,0,0.463919632608469,0,-0.0523987088756288,0,0,0,0,0,0.0845815765620461,0,0.132526726091584,0.00817063706982229,0,0,0,0,0,0,0.13524815434429,0,0,0.00247029646532043,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0975173270747193,0,0.315961758823287,0,0,0,0,0,0,0,0,0.0351401226116848,0.0884859407969456,0,0,0,0,0,0,0.0681825990545965,0.0285012279981471,0.042042112285255,0,0,0,0.052118259650876,0,0,0,0,0,0.180507548434772,0.342007153172078,0,0,0,-0.0593526051094129,0.110791397367972,0,0,0,0,0,-0.0192563724403782,-0.0733053696841117,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390907518583618,-3.46944695195361e-18,0,0,0,0,0,0.0196128047474995,0,0.101440315676418,0,0,0,0,-0.00508998662788341,0.0123100458101203,0.123463176533119,0,0,0,0,0,0,0,0,-0.0335656446984104,0,0,0,0.0911061694620908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.293357911842977,0,0,0,0,-0.0207800736351965,0.0710731684480208,0,0.0874518399243038,0,0,0,-0.0458886502986342,0,0,0,0,-0.0644780734304656,0,0,0,0.0512576751180917,0.164773660252591,0,0,0.157744843203613,0,0,0,0,0.0464599769940188,0,0,0.148932398506283,0,0.0738112793658688,0,0,0,0.0691483304925874,0,0,0,-0.118751335601497,-8.67361737988404e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.21196160687998,0,0,0,0,-0.123470795254307,0,0,0,0.140765131399851,0.595763780613975,0,0.156715276439111,0,-0.0295678406595755,0.0657200897297304,0,0,0,-0.0169152362858054,0,0,0,-0.0826285280333808,0.0916317387336009,-0.0424999406748211,0,0,-0.0812989030407534,0,0,0,0,-0.00685403116896427,0,0,0,0,0,-0.0687354373973636,0,0,0,0,0,0,0.125587296506461,-0.109022658144195,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626649806436603,0,0,0,0.0183140512769798,0,0,0,0,0,0,-0.0119561019982616,0,0.0890871545742128,0,0,0,0,0,0,0,0,0,0,0.0119105474663402,0.0344642194113059,0,0,0,0,0,0.0468700431024206,0,0,0,0,0,-0.0162419919998237,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.315878102024176,0,0,0,-0.0433897358027195,0,0,0,0,-0.0752718572737215,0,0,0.0716070971182988,0.0672524374624646,0.133495130261482,0,0,0,0,0,0,0,-0.0393688956869727,0,0,0,0,0,0,0,0,0.142130249812007,0,0,0,0.057557590183273,0.0428426127666383,0,-0.0388566460154403,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694054091831806,0.0107202336021935,-0.00807669735638285,0,0,0,0,0,0,0.170284758678038,0,0,0,0,0.0651394232921634,0,0.111984310738778,0,0,0,0,0,0,0,0,-0.138853824099391,0,0,0,0,0,0,0,0.0180487754614752,0,0,0.0147305282121939,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.223337858615714,0,0,0,0,0,0,0,0.167475255803447,0,0,0.0365131508989768,-0.0464899005820885,0,0,0,0,0.18152216687059,0,0,0,0,0.555573836562277,0,0,0.176949979474535,0,0,0,0,0.00235197458360889,0,0,-0.0257982467752808,-1.73472347597681e-18,0,0,0.205950317398201,0,0,0,0,0,-0.0499893176265007,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0322949822097135,0,0,0,0,0,0,0,0,0,0,0,0.00888299698918141,0,0.0748414086670849,0,0.110641651340006,0,0,0,0.0323571075511847,0.126120273063989,0,0,0,-0.00957434066992002,0,0,0,0,0,0.0254742963238687,0.173008851358274,0.0803636250091821,0.0214901998716318,0,0,0,0,0.0735047921284287,0,0.0157891239832153,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.18720704230928,0,0,0,0,0,0.0604330115135856,0,0,0,0,0,0,0,0,0.172806679598156,0.0185993734552653,0.131377969015438,0,0,0,0,0,0,0,-0.0371237820617978,0,0,0.0504254517608019,0,-0.0158636089598011,0,0,0,0.0293750572427396,0,0,0.140189203102721,0,0,0.00909144861421524,0,0,-0.00227069832378445,1.73472347597681e-18,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518386606545086,0,0,0.0680124961231112,0,0.0427041859720216,0.0657828262146043,0.00872734176269733,0,0,0,0,0,0,0,0,0.168164486548112,0,0,0,0,-4.33680868994202e-19,0,0.139186213432957,0.0383970765018466,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.130182618585702,0,0,0.145953563889294,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.220064754080548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173613287495919,0,0,0.0963073399809491,0,0,0,0,0,0,0,0,-0.096446371234237,0.131159863028457,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485183051153624,0.0932402338146981,0,0,0,0,0,0.0578268507886114,0,0,0,0,0.0229867276322218,0,0.100135226843318,0.0346988876630237,0.0201473972460496,0,0,0,0,0,0,0,0.305821486039242,-0.0423178584902551,0,0,0,0.0784635910120031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0335140267755104,0,0.010844145883126,0,0,0,0,0.0138828136608167,0,0,0,0,0,0,0.0874786486833498,0,0,0,0,0,0,0.109761735347049,0,0.133547669237006,0,0,0,-0.0830489886428269,0,0,0,0,0,0.0325119703692105,0,0,0.00477766309324877,0,0,0,0.328238984203547,0.0728792826929025,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0523170320322772,0,0,0,0,0,0,0,-0.0214307872471958,0,0,0.0214463054436874,-0.0379126003905235,0,0.035929837068852,0,0,0,0,0,0.0517061466923598,0.00593480510267715,0.175912649516009,0,0,0.0245523797710093,0,0,0,0,0,0,0.157268051172767,0,0,0,0,0.0514900336292308,0.0489875207972618,0.0400365973510654,0,0,0,-0.0203055915117062,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0785623538711878,0.0554425766138539,0,0,0,0,0.0267040792602329,0,0,0,0.0664250347639085,0,-0.0386973012657437,0,0,0,0,0,0.208476829054761,0,0.0259765467266988,0,0,0,8.67361737988404e-19,0,0,0,0,0.0622437172899588,0,0.109714197280177,0,0,-0.00443120707327456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213080999414981,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137575511122663,0,0.0884612006772106,0,0,0,0.46137289211091,0,0,0,0,0.360630767467778,0,0,-0.0306441945172977,0,0,0,0,0,0,0,-0.528813791986442,0,0,0,0.710564512950352,0,0,0,0,0.154725101400644,0,0,-0.0155763170878417,0,0,0,0,0.152718136112881,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0375604573211837,0,0,0,0,0,0,0,0,-0.0733246722360682,0,0,0.445931324268259,0,0,0.107065479092353,0,-0.0503924672215044,0.064793665795991,0,0.187321657892541,0,0,0,0,0,0,0,0.0148792333899085,0,0,0.441448491847515,0,0,0.301050539770733,0,0,0,0,0,0,0,0,0,0.0295536339080733,0.0279274394715531,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0563912937717887,0,0,0,0,0,0.0489065400590764,0,0,0,0,0,-0.0135938764481454,0,0.138602343787223,0,0.0453770494053452,0,0,0.00877687710286838,0.00864901110679151,0.0164552651515897,0.119523294313098,0,0,0,0,0,0.180966641827046,0,0,0,0,0.0404418108766704,0,0,0,0.012397270086102,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051579873493827,0,0.11760765232621,0,0,0,0.0161145865701539,0,0,0,0,0,0,0,0.0505242907809316,0,0,0,0,-0.00165249110198363,0,0,0,0,0,0.00472422913749122,0,0,0,0,0,0.164795145141858,0,0.283078734086406,0,0,0,-0.0217123570941658,0,0.182950773173091,0.0671119895202567,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628545146147219,0.643735656209094,-0.01155267205381,0.0740120803938801,0,0,0,-0.173887537219916,0.374677527772971,0.115460671415915,0.155269135508223,0,-0.00746633833595975,0,-0.0355943795646629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934790363176645,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0128594220494519,0,0,0,0.0611267569653712,0.0695797160438288,0,0.275160394299611,0,0,-0.0119938002978955,0,0,0,0,0,0,0,0,0,0,0,0,0.123031289813853,0,0,0,0,0.013962895550578,0.0633229945654491,0,0,0,0,0,0.145564746527753,0,0,0,0,0,-0.0472765853091742,0.0934170144385417,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,-0.19428424457611,0,0,0,0,0,-0.128181516954934,0,0.0564619311726156,0,0,-0.0405704389704372,0.0555448930113589,0,0,0.359955323285904,0.0860285457395949,0,0,-0.174481803923816,0,1.0842021724855e-19,0,0,0,0.0462062513240026,0,0,0,0,-0.0349824000146608,0,0,0,0.153886155545171,0,0,0,0,0,0,0,0,0,-0.279987253646825,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112339278657089,0,0,0,0,0.00932972729378606,0.0191966345632192,0,0.186078761576295,0,0,0,0,0.0194501821844222,0.0474610016177132,0.159331345823004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0166743690185154,0,0.0746431360426021,0,0,0,0,0.0782923122808857,0,0,0,0.276752480480586,0,0,0.0613217497551183,0,0,0,0,0.0917845200814777,0,0.172300000736361,0.0894345073423428,0.128751088937191,0,0,0,0,0,0,0,0,0.0190547755685781,0,0,0,0,0,0,0,0,0.128473752054713,0,0,0,0,-0.00410046556274139,0,0,0,0.0369960520132925,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117500955036984,0,0,0,0,0.284255461869594,0,0,0.0867508033420065,0,0,-0.0468062319983816,0,0,0.177353680168718,0,0,-0.0138688285198404,0,0.0198125608873131,0,0,-1.73472347597681e-18,0.0667203393011097,0.131309437550853,0,0.00316264450688522,0,0,0,0.0591228457007251,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391472302645355,0,0,0,0.111856805965657,0,0,0.0111073137541033,0,0,0,0,0.152409015732677,0.010791239412991,0.0376782873352281,0,0,0.106602334673725,-0.0563764430034892,0,0.231311806796479,0,0,0,0,0,0,0.0311464695811036,0,0,0,0,0.252387686977713,0,0,0,-0.040006059069234,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420997095326758,0.140842431166013,0,0,0,0,0,0.114839550481004,0,0,0,0,0,0,0.153488828803253,0,0,0,-0.0982891160996238,0,0,0.141588681536439,0,0,0,0,0,0.0404374342832168,0.149918034012502,0,-0.163630061007173,0,0.152548104701884,0,0,0,0.0552764469548156,0.0717216136171127,-0.0946029465069361,0.0179675856452026,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142921086792414,0,0,0,0,-0.0890208662306143,0,0,0,0,0.112271834164024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222448261291764,0,0,0,0,0,0,-0.00108075375813979,-0.0807526172394277,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0160292202551453,0,0,0,0,0,0,0.0872572067232526,0.136553411116952,0,0,0,-0.120098352877366,0,-0.0820237570277139,0.0940889970765562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194104709248968,0,0,0,0,1.10678889418694,0,-0.0520402671665298,0,-0.329975232969825,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956147563014806,-0.139480422094672,0,0,0.0763260377706494,-0.126766098133353,0,0,0,0.0232043507329118,0,0,-0.0307350925307535,0,0,0,-0.265335937010011,0,0.0495275509175196,0,0,0,0,0,0,0,0,0.115449095156742,0,0.297968167259604,0,0,0,0,0,-0.279958985999079,0.588667248749666,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.118488776067681,0,0.109298264257414,0,0,0,0,0,0,0,0,0.0244483151708643,0,0,0,0,0,0.0743452411107021,0,0,0,0,0,0,0,-0.0987536597887646,0,0,0,-0.0108520352355811,0,0,0,0,0,0,0,0.012612428307996,0,0,0,0,0,-0.0601873017136361,0,0,0,-0.0416609119478444,0.0129392493650098,0,0.509172074866786,0,0,0,0
MKreturn,0,0,0,0,0,-0.0157622434107447,0.108282290619004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239285780482925,0.0175655240130186,0,-0.00162172538019436,0,-0.0322162425816707,0,0,0.020868545485718,-0.119986920349171,0,0.0354864358542062,0,0,0,0,0,-0.072531754386773,0,0.0732689784795105,0,0,0,0,0,0,0.814362867110648,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292509978287932,-1.35525271560688e-20,0,0,0,0,0,0,0,0,-0.00237705696484407,0,0,0,0,0,0,0,0,0,0,0,-0.00206893442418389,0,0,0,-0.000365669635186983,0,0,0,0,0,-0.0167383986521615,0,0,0,0,-0.148819980573573,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03379789506585,0,0,0,0.0112317334456447,0,0,-0.0171076172100704,0,0,0,0,0,0,0.0204480525303448,0,0,0,0,0,0.00504372474210333,-0.0986251753295563,0,0,0,0,0,0,0,-0.0298064884197344,0,0.067317595910761,0,0,0,0,-0.0144822660081779,-0.11134804353258,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042746722645304,0,0,0,0.0131888680158368,0,0,0,-0.0205906211708143,0,0,0,0,0.0040869792298592,0,0,0,0,0,0,0,0,0,0,0,0,0.0327018821375967,0,0,0,0,0,0,0,0,0,0,0,0,0.00969796275884525,0,-0.403655918716758,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00611926256429506,0,0,0,0,0,0,0,0,0,-0.00731939400847459,0,0,-0.0222743333574577,-0.00881239053860708,0,0,0,0.00105458635789053,0,0,0,-0.0312537480432683,0.00792183667524853,0,0,0,-0.00954008034863671,0,0,0,0,0,-0.00218887916423381,0,0.00998823600045837,0,0,0,0,0,0,0,0,0,-0.0857987898278005,0.0950528182722097,0,0,0,0,0,0
