,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X600160.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X600176.SH,X000786.SZ,X600219.SH,X000807.SZ,X000630.SZ,X002128.SZ,X600985.SH,X000877.SZ,X601168.SH,X000933.SZ,X000408.SZ,X600096.SH,X000883.SZ,X000932.SZ,X000027.SZ,X600378.SH,X002353.SZ,X600995.SH,X002271.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.708489489325238,0,0,0,0.0791091227856669,0,0,0.112386073501467,0,0,0,0.0627612699047344,0,0,0.10708877974932,0.125302109961061,0,0,0,0,0.0056967449659063,-0.0738519858043686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506385043107449,0,0.0288580870648224,0,0,0,0,0,0.0243903038896089,0,-0.0326143635024876,0,0,0,-0.0411917596940599,0.0104469067873398,0,0,-0.0597614839115287,0,0
X600028.SH,0.373225812015317,0,0.133149174931675,0.0239541967430599,0.00847927122872663,0,0.0918887760349066,0,0,0,0,0,0.101084667807343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733909725297672,0,0,0,0,0,0.0609611923261987,0,0,0,0,0,0,0,0,0.00874834657222526,0,0,0,0,-0.00380568319929225,0,0
X601088.SH,0,0.288326840588104,0,0,0,0.127394444787284,0,0,0,0.079715787472339,0,0,0.25908655853334,0,0,0,0,0,0,0,0,-0.012359436845236,0,0,0,0,-0.0861157384927259,0,0,0,0,0,-0.119208487852651,0,0,0,0,0,0,0,-0.0243053092128206,0,0,0,0,0,0.0245383271465411,0,-0.0600032734397053,0,0,0,0.0460935620281571,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0775522406445589,0,0,0,0,0,0,0,0,0.0593564135543808,0,0.0383855419688358,0,0,0,0.0487015914238974,0,0,0,0,0,0,0,0,0.0661563852610729,0,0.0798645980073417,0,0,0,0,0,0,0,0,-0.0276077245735485,0,0.206583125629195,0,0,0.13606972319683,-0.232893763401168,0,0,0,-0.0368155490891406,0,0
X601898.SH,0.12946347815556,0.0489520921264485,0,0,0,-4.33680868994202e-19,0,0,0.0475826853046333,0,0,0,0.100305616548226,0,0,0,0,0,0,0,0,0.0753903374345778,0,0,0,0,0,0,0,0.32373580568118,0,0,0,0,0,0,0,0,0,0.0779348602925266,0,0,0.0116262530711087,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0
X600188.SH,0,0,0.309556128202361,0,0.100886179907565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167946197272955,0,0,-0.021977508492201,0,0,0,0,0,0,0,0.590478701843773,0.00763416930299652,0,0,-0.0753776143166008,0,0,0.352504695588588,0,0,0,0,0,0,0,0,0,-0.161859113847224,0,0,0,0,-0.0275075550944478,0,0,0,0,0.0535717681772122,0,0
X600019.SH,0,0.279330918732383,0,0,0.0884946517043677,0,0,0,0,0,0.340469021950435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833260920826145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411357941398151,0,-0.104996736744073,-0.00184603548492745,0,0.00435223956693841,0,0,0,0,-0.0267294035327988,0,0,0,0,0
X600547.SH,0,0,0,-0.0800349255202372,0,0,0,0,0,0,0,0,0,0,0,0.641746392715441,0.0723085398361442,0,0.15901155701013,0,0,0.0208383351906271,0,0,0.145059479887278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199066697013155,0,0,0,0,0,0,0,0,0,-0.0206800831467952,-0.134129585986136,0.183052747763113,-0.0597487355962228,0,0,0,0,0.00677383891668511,0,0
X600886.SH,0.249808390282809,0,0,0,0,0,0,0,0,0,0,0,-0.004726535101511,0.0836548796340977,0,0.0622830755772372,0,0,0,0,0,0,0,0,-0.00907321814722514,0,0,0,0,0,-0.255063681483491,-0.046196249347097,0,0.211484451954643,0,0,0,0,0,-0.0490474265695603,-0.196640658616641,0,0,0,0,0,0,0,0,0,-0.159242604916738,0,0,0.0972454905609802,0,0,-0.0117901399851644,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.031587088220752,0,0,0.26032196695185,0,0,0,0,0,0.00640401586575033,0,0,0,-0.126335071923395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535448607310352,0,0,0,-0.129512012873283,0.0115348329806115,0,0,0.367891764371103,0,1.73472347597681e-18,0,0,0,0,4.33680868994202e-19,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190909532659353,0,0,0,0,0,0,0,0.0704783958100816,0,0.36332294759613,0,0,0,0,0,0,0,-0.112094200937722,0,0,0,0,0,0,0,0,0,0,0.115322077867696,0,0,0,0,0,0,0,0,0.047759786648503,0,0,0,0,-0.0814302368259839,0,0
X600660.SH,0,0,0,0,0,0,-0.135777237135125,0,0,0,0,0,0,0,0.0691787452135815,-0.00328767045271722,0,0,0,0,0,0,0,0,0,0,0.12356559588223,0,0,0,0.138557248529761,0.20591113901933,0,0,0,0,0,-0.0669834430577289,-0.125873105759882,0,0.0323196323270536,0,0,0,0,0,0,0,0,0,0,-0.00600768113006437,-0.0475273940055617,-0.305171976537883,0,0,-0.0264999588640726,0,0
X601600.SH,0.175069788628382,0,0.0476590951215357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080108010189763,0,0,0,0,0,0,-0.0253950627241438,0,0.271450291939386,0,0,0,0,0.163269500664154,0.284372085593219,0,0,0.158585870865916,0.064766517685665,0,0.0111805854709382,0.241107679560993,0,0,0,0,0,0.0151745176858915,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0756478981687267,0,0.136530933383725,0,0,0,0,0,0,0,0,0,0,0.233168753860707,-0.0174748459024859,0,0,-0.0711819955070671,0,-0.0576365011795766,0,0,0,-0.120613949861591,0,0,0,0,0,0,0,0,0,-0.040862149781366,0.270013925806532,0,0,0,0,0,0,0,0,0,0.0060065132469798,0,0,0,-0.0115617241802559,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124892919200775,0,0,0,0,0,0,0.326767474204979,0,0,0,0,0,0,0,0,0,0,0,0,0.0645631042555034,0,0,0,0,0,0,0,0,0,-0.0502809340997915,0,0,0.0197251967442183,0,0,0,-0.0210449566294905,0,0,0,-0.00155280702439817,0,0
