,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X000629.SZ,X000786.SZ,X600219.SH,X600299.SH,X600808.SH,X600489.SH,X000825.SZ,X601158.SH,X002271.SZ,X600801.SH,X000553.SZ,X600583.SH,X002110.SZ,X000883.SZ,X600985.SH,X600157.SH,X002470.SZ,X000630.SZ,X601699.SH,X000027.SZ,X600339.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.165866123363391,0,0,0,0,0,0,0.0434617158353528,0,0,0,0,0.0900501421762118,0,0,0,0,0,0,0.00358835161812109,0,0,0,0,0,0,0,-0.033836769970465,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.113911455277003,0,0,0,0,0,0,0,0,0,0.0222015625739919,0,0,0,0.0175830414239252,-0.000369851906279862,0
X600028.SH,0,0,0,0,-0.0917278848747703,0,0,0,0,0,0,-0.0328108680948307,0.167886465009258,0,0,0,0,0,0,0,0.059655298011704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239083806630309,0.0450635379080383,0.020041597448103,0,0,0,0.00565018301066058,-0.0935478410854344,0,0,0,0,0.123263638379951,-0.134214013335797,0,0.0252933276977404,0.0828749342078737,0,0,0,0.0109841961646651,0,0
X601088.SH,0,0,0,0,0,0.138061910160921,0,0.0299915591017135,0,0,0,0,0,0,0.0217918665810312,0,0,0,0,0,0,0,0,0,0.0613720322216914,0,0,0,0,0,0,0,0.0529620668342753,0,0.0184087261506276,0,0,0,0,0,0,0,-0.136515060659418,0,0.020017537754679,0,0.255638149150125,0,0,0,0,0,0.0126806491387447,0,0,0,0.0737659007601163,0,0
X600585.SH,0,0.184165367368044,0,0,0,0,-0.0156167496859124,0,0,0,0,0,0,0,0,0.00615027068033743,0,0,-0.036001754322585,0,0,0,0,0,0,0,0,0,0,0.139857394501801,0,0,0,0,0,0,0,0.421233576147929,0,0,0,0,0,0.0288515172863215,0,0,0,0,0,0.0543264243283787,0,0.00497817993333467,0.000545286877944157,0,-0.00562253836315274,0,0.0249099030055867,0,0
X600019.SH,0,0,0.00138881513916633,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448688577263275,0,0,0.0394747465075702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142309432946622,0,0,0,0,0,0,0.0261139671380988,0,0,0,0.000711004785246793,0.0301180286331104,0,0,0,0.0372985091997157,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157598814461459,0,0,0,0,0,0,0,0,0,0,0,0.677849402579183,0,0,0,0,0.177585799688385,0,0,0,0,0,0.0255684934882583,0,0,0,0,0.0366636213371139,0,0,-0.0191951014606491,0.029400747340989,0,0,0,-0.0228763371234765,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513501851758245,0,0.630733849577946,0,0,0,-0.223693508847658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468921956966167,0.0714318569112255,0,0,0,-0.0942960418101397,0,0,0.00703289602519039,0,0,0,0,-0.00116956758027818,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212028005525567,-0.156606630549574,0,0,0.376551639460356,0,0,-1.0842021724855e-19,0,0,0,0.171079698835936,0,0,0,0,0,0.0796016228807844,0,0,0,0.124946722309959,0,0,-0.0188869617182145,0,0,0,0.159394902991752,0.0134803301633689,0,0,0.0205002769753522,0.0099554269538286,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352987123213388,0,0,0,0,0.156621437520574,0,0.244701058461744,0,0.0233098512115029,0,0,0,0,0,0,0,0.0798420649006781,0,0,0,0.0496811292076671,0,0.0354711854136627,-0.00510138130364779,0,0,0,0,0,0,0,-0.0178276668777266,-0.00594327902711406,0,0,0,0.00483309879755389,0,0
X600547.SH,0,0,0,0,0,0.0850892905024573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390127711886572,0,0,0,-0.0439020650567875,0,0,0,0,0,0.13518120286557,0,0,0,0,0.812565320205027,0,0,0,0,0.176156314899149,0,0,0,0,0,-0.13141044319585,0,0,0,0,0.0428628752036136,0,-0.0321073803413885,0.021428828316064,0,0,0,0,0,0
