,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600660.SH,X600886.SH,X600309.SH,X600489.SH,X600299.SH,X000792.SZ,X000898.SZ,X000723.SZ,X601158.SH,X002075.SZ,X000959.SZ,X002466.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600352.SH,X000883.SZ,X600098.SH,X600623.SH,X600219.SH,X000983.SZ,X000539.SZ,X000027.SZ,X000937.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600549.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.384044307664295,0,0,0.0272253212550711,0,0,0,0,0,0.0193820448219258,0,0.0135482570750623,0,0.00700892403519561,0,0,0,0.0333389531037112,0,0,0,0,0,0,0,0.0584938201728362,0,0,0,0,0,0,0,0,0,0,0,0,0.106708958867367,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200106239200015,0,0,0,0,0,0
X600028.SH,0.530648785406653,0,0,0,0,0,0.290134213185063,-0.030107184294996,0,0,0,0,0,0.022892084249164,0,0,0,0,0,-0.0189745178297295,0.0342575295867905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015714628071291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352248387823909,0,0,0,0,0
X601088.SH,0,0,0,0,0.0208377212107481,0.109284394732775,0,0.0800782330161613,0,0.114132932786813,0,0,0,0,0,0.0232233079416754,0,0,0,0,0.152687638828984,0,0,0,0,0,0.100158622312322,0.0556182819009751,0,0,0,0,0,0,0,0.0491343780485677,-0.0459630055150041,0,0,-0.151327420067722,0,0,0,0,0.133413195542721,0,0,0,0.033585691218503,0,0,-0.0206893514815006,-0.0189035835072323,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0253511993636058,0,-0.0493374570142696,0.0959724104947734,0.231470767203379,0.03493974796953,0.042569504381377,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965456693933648,0,0,0,0,0,0,0,0,-0.0725972493404296,0,0,-0.00340943862721973,0,0,0,0,0,0,0,0,0,0,0,0.0598073923629556,-0.0692175934478469,0.0651072944341124,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.364918863228556,0,0,-0.0392920782890919,0,0,0.149811552509085,0.0179574221608042,0,0,0,0,0,0,0,0,0.0320101781740768,0,0,0,0.00701255054812158,0,0.0658563943515622,0,0.0643581297935503,0,0,0,0,0,0,0,0,0,0,-0.0165777753629644,0,0,0,0.210049689806381,0,0,0.226300538732937,0,0.0244194960576604,0.0419888527047661,0,-0.545261645508477,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0493681871623398,0,0,0,0,0,0,0,0,0,0,0,0.123871772839716,0,0,0,0.240288677444569,0,0,0,0,0,0,0,0,0,0,0,0,0.080878274646739,0,0,0,0,0.060695350378971,0,0.0338688040095399,0,0,0.00244623825128883,0,-0.00106665950412699,0.00112103821914332,0,0,0,0,0,0
X600585.SH,0,0.381175917062376,0,0,0.0642802707394699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771315035626807,0,0.196641442389872,0,0,0,0.194956666426671,0.0426026064995092,0,0,0,0,0,0,0,0.129630939186745,0,0,0,0,0,-0.0202825997535688,0,0,0,0,-0.130519942342042,0,0,0,-0.0901774625590895,0.00711865462329058,0.0465235908486674,0,0,0,0,0,0
X601898.SH,0,0,0.217085782992981,0,0.0388583976887645,0,0,0,0,0,0,0,0,-0.0406691951751331,0.240059562519657,0,0,0,0.0702599717498017,0,0,0,0,0,0,-0.0577753288945536,0,0,0,0,0.0158770391446689,0,0,0,-0.132726176665689,0,0.311318021465136,0,0,0,0,0.285625956073388,0,0,0,0,-0.00282829276839259,0,0,0,-0.0113745754038989,0,-0.00549430459554843,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0238808972402412,0,0,0,0,0,0,0,0,0,0,0.0674102659448421,0,0,0.033919372881317,0,0,0,0,0,0,0.243833997598445,-0.0087511530589248,0,0.00891359975846039,0,0,0,0,0.231790984502401,0,0,0,0,0,0.0852088643892899,1.73472347597681e-18,0,0,0,0,0,0,0.0514336947880395,0.0627819889883016,0,0,0,0.0103152050029071,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238973024859359,0,0,0.00849222777329684,0,0.0813661916285269,0,0,1.06613039662114,0,-0.033378187558313,0,0,0,0,0,0,0,0,0,0.0380014650391028,0,0,0.0245408242118387,0,0,0,0,0,0,0,0.0291070211965494,0,-0.111073472255996,0,0,1.73472347597681e-18,-0.00555869656340618,0,0,0,0,0,0
