,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600188.SH,X600011.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X300072.SZ,X600795.SH,X002466.SZ,X000898.SZ,X600547.SH,X601992.SH,X601991.SH,X600176.SH,X600886.SH,X600516.SH,X600111.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X601699.SH,X600352.SH,X000825.SZ,X000553.SZ,X600027.SH,X600808.SH,X002271.SZ,X000983.SZ,X000830.SZ,X000959.SZ,X000792.SZ,X002110.SZ,X600583.SH,X600489.SH,X000408.SZ,X600219.SH,X600299.SH,X601158.SH,X002092.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.382550147422456,0,0.0125683777441288,0.0503200830023202,0,0,0,0,0,0,0,0,0.0250615739669865,0,0.00304496758879529,0,-0.0440339731075448,0,0,0.0320673490264598,0,0,0,0,0,0,0,0,0,0,-0.0613912930025478,0,0,0,0,-0.0340243770794565,0,0.0254080004917023,0,0,0,0.0424901597788227,0,0,0,0,0,0,0.00324742656841266,0,0,0,0,0,0,0
X600028.SH,0.176188727896107,0,0,0,3.3881317890172e-21,0,0,-0.0339455040091219,0,0,0,0.361360922528657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131006877414113,0,0,0,0,-0.0139848493322039,0,0,0,0,0,-0.126620285465333,0,0,0.00722085160211405,0.217484353134917,0,0,0,0.07658261282305,0,0,0,0,-0.00941431049854681,0.0172003835962983,0,0,0,0,0,0
X601088.SH,0,0,0,0.185373023020802,0.0633638509341061,0,0,0.0979738488149936,0,0,0,0,0,0,0,0,0,0,-0.0918629749397119,0,0,0,0,0,0.0851623754008825,0,0,0,0.128633557423543,0,0,-0.0836993590541558,0,0,0,0,0.0982445284079624,0,0,0,0,0,0,0,-0.0330711172033239,0,0,0,0,-0.0137482638678339,0.0296393227166078,0,0,0,0,0,0
X600019.SH,0,0,0.108305963622292,0,0.084138402727667,0,0,0,0,0,0.141897671812961,0,0,0,0,0,0.54614279693714,0,0,0,0.0846598690849074,0,0,0,0,-0.212264426821801,0.167749262822613,0,0,0,0.239945614295551,0,0,0.00291946076206224,0,0,0,0,0,0.0155622591753334,-0.0550465085539578,0,0,0,0,0,0,0,0,0.0067000828741371,0,0.0794903340155067,0,0,0,0,0
X600585.SH,0,0,0.0643629504916865,0,0,0,0,0.278473541950157,0,0,0.248497688011067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316393260630218,0,0,0,0,0,0,0.250967773366639,0,0,0.0384147143865154,0,-0.0430497925595484,0,-0.281370271080967,0,0,0,0,0,0.0171539915004278,0,0,0,0,-0.0420782759656664,0.0536703904196185,0,0,0,0,0,0
X600010.SH,0,0,0,0.0534943710187703,0,0,0,0.1132581073806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555386973991022,0,0,0.107831343274697,0,0,0,0,0,0.170776931597983,0,0,0,0.161939245742882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013886730540663,-0.00215015676111268,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0443897046120056,0,0,0,0,0,0,-0.0692693643597797,0,0,0,-0.0139224892846143,0,0,0,0,0,0,0.0135167769948864,0,0.204146256364902,0,0,0,-0.025045462281444,0,0.0927609180139733,0,0,0.04550819647572,0,0,0,0,0,-0.10805203415245,0,0,0,0,0,0,0,0,0,-0.030872997711196,0.0494810683210392,0.0127058494109242,0,0,0,0,0
X600188.SH,0,-0.181205212784513,0.0146024385844214,0,0.2682347614939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946069067628275,0.205275847601188,0,0,0.322732665212892,0,0,-1.73472347597681e-18,0,0,0,0,-0.0118488273554546,0,0.0809490511864087,0.0840805705649336,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0216414094148915,-0.0128022978453033,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0247959285085236,0,0,0,0,0,0,-0.00463395153141987,0,0,0,0,0,0,0,0,0,-0.0742796392369263,0,0.0268056037647058,-0.0220405731358202,0,0,0,0,0,0,0,0.15667990993198,0,0,0,0,0,0,0,0,0.082951353677968,0,-0.0523393089702939,0,0,0,0,0,0,-0.0077367485932934,-0.0180235278577924,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0961636390657748,0,0,0.0298136162238776,0,0,0,0,0.0737277688584748,0,0,0,0,0,0,0,0,0,0.152739138717753,0,0,0,0,0,0,0,0,0,0.100201758778042,0.00417931100595181,0,0,0,0,0.113056771055202,0,0.0457177703549594,0,0,0.00448793804522209,-0.00493577339126526,0,0,0,0,0,0
X600362.SH,0,0,0.0167826068483971,0.43862199162685,0.00500698423864498,0,0,0.00389850310151741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159332099620696,0.0725114929733178,-0.017161016669673,0,0,0,0.00518505192088963,0,0.10163980899798,0.00160491831211001,0,0,0,0,0,0,0.0351948342889695,0,0,0,0,0,0,0,0,0.559626212785487,0,0,-0.0452649692177893,0,0,0,0,0,0
