,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600547.SH,X600886.SH,X601992.SH,X600299.SH,X600660.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X002407.SZ,X002460.SZ,X000723.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X600021.SH,X002075.SZ,X600098.SH,X000012.SZ,X000983.SZ,X600176.SH,X600612.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.079007455782883,0,0,0,0,0,0.0149493933671671,0.0334801084612686,0,0,0,0,0,0,0,0,0,0.197496194846996,0,0,0.112188683138266,0,0,0,0,0,0,0,0,0,0,0.00697601811215249,0,0.0337330842613639,0,0,0.0213040308961961,0,0,0.0135160875864929,0.0205326423683198,0,0,0.00376640040515597,0,0,0,0,0,0,0
X600028.SH,0.0457829841879009,0,0,0,0,0,0,0.0589777285860515,0,0,0,0,0,3.3881317890172e-21,8.67361737988404e-19,0,-0.00194185279445038,0,0.013110393832101,0,0,0,0,0,0,0.0787366057205369,0,0,0.277940372268726,0,0,0,0,0,0,0,0,-0.059192433919003,0,0.0335004947564617,0,0,0,0,0,0,0,0,0,0,0,0.00182525835738954,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.311677614441586,0.0116373193896156,0,0,0,0,0,0.0322762169811215,0,0,0,0.00235364711089835,0,0,0.131491550451759,0,0,0,0,0.0962781614923773,0,0,0,0,0,0,0,0,0,0,0,0.0326262909333929,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0295854137475165,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0549081848399968,0.0361318970486664,0,0,0,0,0.390782816737593,0,0,0,0,0,0,0,0.0450582437095793,0,0,0,0.00819743564909758,0.0241908818487714,0,0,0.0563016899481294,0,0,0,0,0,0,0,0,0.0187589774268158,0,0.00719465517619756,0,0,0,0,0,0,0,0,0,0,0,-0.0177461863332926,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.256143227935824,0.0688183346623324,0,0,0,0,0,0,0,0,0,0,0.0421128244184175,0.119959600674356,0.11542345755608,0,0,0,0.00858221738046085,0,0,0,0.093269245234521,0,0.108323988935073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0246179494168466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204892302748891,0.121920030731502,0,0,0,0,0,0.132008025052998,0,0,0,0,0,0.0227082686761332,0,0.0232230221090006,0,0,0,-0.0305160291246805,0,0,0,0,0,0,0
X600585.SH,0,0,0.138148077834012,0,0,0,0,0,0,0,0,0,0,0.0300205265648954,0,0.220421892517178,0,0,0,0,0,0.184117932491167,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148999052643886,0,0,0,0,0,0,0,0,0,0,0,-0.0279437812867158,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0116929708523652,0,0,0,0,0,0,0.0677098754558502,0,0.117982075083279,0.0423619527687948,0,0,0,0,0,0,0.23455102275528,0,0,0,0,0.225545182620711,0,0,0,0,0,0,0,0.0474610857615065,0,0,0,0.0375057032657606,0,0,0,0.0882092874664515,0,0.0861989153452396,0,-0.0507540952498335,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411990037923658,0,0,0,0,0,0.0293770725561847,0,0.0748809140928451,0,0,0,0.162318436392771,0.0949823243807889,0,0,0.188809727138482,0,0,0,0,0.10334573118798,0,0.0424686631873583,0,0,0,0,0.0118974126112653,0,0.00823571398864387,0.1138382042237,0,0,0,-0.0134179485027727,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.27492041110941,-0.0129741221106726,0.0703803232791214,0,0,0,0,0,0.0445890170215674,0,0,0,0,0,0,0,0,0,0,0.163487808152175,0,0,0,0,0,0,0,0.00391050636367875,0,0,0.000788495207716583,0,0.0724787897691041,0,0.0932435376226488,0,0,0,0,0,0,0.0878544153275858,0,-0.314141976910038,0.199990314550351,0,-0.0127908985289464,0,0,0,0,0,0,0
