,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X300072.SZ,X600516.SH,X000898.SZ,X600027.SH,X600547.SH,X002460.SZ,X600352.SH,X600111.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X600801.SH,X600808.SH,X000408.SZ,X000883.SZ,X000932.SZ,X601158.SH,X000830.SZ,X600315.SH,X600219.SH,X002271.SZ,X601699.SH,X000792.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.388797406072138,0,0,0,0,0,0,0,0,0,0,0,0,0.0297596597610413,0,0,0,0,0,0,0,0.061329114095397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458385765270038,0,0.181351127156147,0,0,0,0.0456911822105641,0.0100386031664387,0.0134170401334295,0,0,0.00576991019380266,0.007664484805022,0,0,0,0,0,0
X600028.SH,0.350939178423131,0,0.147829764036816,0,0,0,0,0,0,0,0,0.0673826325783895,-0.0879065735897383,0,0,0,0,0,0,-0.0487342230380315,0,0,-0.0880422413232189,0,0,0,-0.0356997984111027,-0.0849969415621579,0,0,0,0,0,-0.0504420130272208,0,0,0,0,0,0,0,0,0,0,0.103477295898097,0,-0.0524620626422242,0,0,0.00453675443430717,4.33680868994202e-19,0,0,0,0.191956914240546,0,0
X601088.SH,0,0,0,0.253791633145437,0,0.0288858140144613,0,0,0,0,0,0.542482012716153,0,0.0773427560560703,0,0,0,0,0,0,0,0,0.0300733579299817,-0.0601692103951315,0,0,0,-0.0972781653140499,0,-0.107551446017819,-0.165868031023586,0,0,0,0,0,0,0,0,0,0,0,0,0.0247374245634725,0.117886241141142,0,-0.0208661695336045,0,0,-0.00308718797072256,-0.0173100607287382,0,0,0,0,0,0
X600585.SH,0,0,0.357208652652353,0,0,0.0429670570039942,0,0,-0.013388219951523,0,0,-0.169779285373871,0.0762036532848459,0.16850197931483,0,0,0,0,0,0,0,-0.0425293918618011,0,0,0,0,0,0,0,0.205979707498652,0,0,0,0,0.317433348194523,0,0,0,0,0,0.108912260616972,0.121738594925282,0,0,0,0,0.0264323444393836,0,0,-0.0211299146269309,0.00471622612689157,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.128248099039355,0.0355553951884038,0.114436366140272,0,0,0,0.174914271622093,0,0,0,0,0,0,0,-0.274290424983233,-6.93889390390723e-18,0,0,0,0,0,0.127191096430446,-0.0426153565634884,0,0,0.0740284953936863,0,0,0,0.099399381922143,0,0,0,0.140453948012117,0,0,0,0,0,0.164175633995438,0,0,0,0,0.00816976406819389,0.0244694107836584,0,0,0,0.0137257736396639,0,0
X600309.SH,0,0,0.163788453458183,0,0,0,0,0,0,0,0,0,-0.224037399950315,0,0,0.389991335868879,0,0,0,0,0,0,0,0,0,0,-0.0848330088661823,0,0,0.231549892047335,-0.0405803024356805,0,-0.282831885300449,0.178686181212159,0,0,0.075060401411375,0,0,0,0.100531205787844,0,0,0,0,0,0,0,0,0.0440827884692052,0.0694944335678315,0,0,0,0.026898330143862,0,0
X600011.SH,0,0,0,0,0,-0.016920986372219,0,0,0,0,0.274542654103585,0,0.0325924603545932,0,0,0,0.0278928834386698,0,0,0,0,0.126771575711572,0,0.0174137073205142,0,0,0,0,0,0,-0.0312440984374288,0,0,0,0,0,0,0,0,0,0,0.0726897362339045,0,-0.00242105908608517,0,0,0,0,0,0.00185447551136866,-0.0410410061642087,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.070389815732486,0,0.423665865055594,0,0,0.254653070696257,0,0,0,0,0.801480922741057,0,0,0.082616920692666,0.342203404837128,0.106352975076145,0,0,0,-0.238313478535248,0,0,0,0,0,0,0,0.392115380598033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274989502913207,0.0114224285533211,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.039588845404913,0,0,0,0,0,0,0,0,0,0,0,-0.436416692244364,0,0,0,0,0.180017151981185,0,0,0.285303107876054,0,-1.38777878078145e-17,0.164335140646061,0,0.0689612569541761,0,0.0570068391748367,0,-0.0516319359561866,0,0,-0.311255043221341,0,0,0,0,-0.102570841178101,0,0,0,0,0,0,0,-1.73472347597681e-18,0.091580550866636,0,0,0,0.136133641501247,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196947082417421,0,0,0,0,0.151590804093988,0,0,0,0,0,0,0.0611697873380278,0,0.0665044711539365,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0921683118186316,0,0,0.000250993238974186,-0.015904814457657,0,0,0,0,0,0
