,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X000301.SZ,X002271.SZ,X600027.SH,X600795.SH,X601991.SH,X600362.SH,X600426.SH,X600803.SH,X000983.SZ,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000408.SZ,X000539.SZ,X600219.SH,X600160.SH,X600995.SH,X300037.SZ,X000629.SZ,X000932.SZ,X600688.SH,X600612.SH,X002409.SZ,X002080.SZ,X000027.SZ,X000933.SZ,X600157.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0.117049640877089,0,0,0,0,0,0,0.0226628503379532,0,0,0,0,0.039502170924141,0.128776036786511,0,0,0,0.0349572166438772,0,0,0,0,-0.185944874650595,0.0932188679074913,0.0356332752779169,-0.0589552802959543,0,0.0569024401169556,0,0,0,0,0,0,0,0.0816942063450128,0,0.0647852314888463,0,0,0,0,0,0.00553168433511246,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0785889089529973,0,0,0,0,0,-1.0842021724855e-19,0,0.0731675364187442,0,0,0,0,0,0,0,0,0,0.141552306458066,0,-0.0261046245485234,0.0428543181329924,0,0,0,0.0479148055729868,0,0,0.0217535539507703,0,0.00178705730265865,0.0116437116572319,0,0,0.0716583556041134,0,0,0.0210231125653568,0.0383394554249335,0.120160095049507,0,0,0,0,-0.0150161827421316,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.121612969473356,0,0,0,0.101392817976462,0,0,0,0.0593483022011986,0,0,0,0,0,0,0,0.00283490659266856,0,0.207630675598374,0,0.145517780424458,0.121378320403356,0,0.159293157586919,0,0,0.0417537278422902,0,0.050026321599378,0,0,0,-0.0222937288713454,-0.136566238601151,0,0,0,0,0,0.0406689480947685,0.11639302465414,0,0,0,-0.0562164932894922,0,0.0172057265875354,0,-0.120890588403308,0,0,0,0,0
X000877.SZ,0,0.0264894938022853,0.0268012217863115,-0.234644101003178,0.0346987646374153,-0.0782023630864066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240566142121812,0,-0.0590083208909818,0,0,0,0.021723589415774,0,0.0793051808559643,0,0,0.645068071904073,0.0221266946087341,0,0,0,0,0,0,0,0,0,0.00682154973013614,0.0306994663153934,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876734458422488,0,0,0,0.18934153701804,0,0.104190935799473,0.130463592239591,0,0.0184947169211937,0,-3.46944695195361e-18,0,0,-0.0906572765541902,0,0.0977206932933164,0,0,0,0,0,0,0.0151627972467749,0.0331158432041931,0,0,0,0,0,-0.0144070370733214,0.00285506028049123,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.112723960888406,0,0,0.133660257902129,0,0,0,0,0,0,0,0,0,0,0.0224227630303205,0,0,0,0,0,0.470332860206639,0,0,0,0.0554237631604048,0.299592872250079,0.0447972426920356,0.279678206439678,-0.2010658112713,0,0,0,0,0.0532367125554543,0,0,0,0,0.0993904134466812,0,0,0,0,0,0,0.116353421449385,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.447251931245516,0,0,0,0,-0.0901376272573717,0,0,0,0,0,0,0,0,0,0,-0.0478947596939689,-0.0626716660893487,0,0,0,0,0.174204700742733,0.0576751804820638,0,0,0,0,0,0,0,0.471849258568668,0,0,0,0,0,0.0628431902190874,0,0,0,0,0,0,0,0,0.238285876809889,0.0150329740300568,0.0454028556212569,0.0358689017369241,0,0,0,0,0
X600795.SH,0,0,0,0,0.166487449912435,0.0924402506873357,0,0.0411744631280397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339240912145151,0,0,0,0.394926537243031,0,0,0.0612351655588135,0,0,0,0,0,0,0,0,0,0.0783016345281777,0.0100391151855517,0,0,0,0,-0.0869774573078623,-0.053528072881977,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.279328056480813,-0.0498253452635337,0,0,0,0,0,0,0,0,0,-0.192700889490519,0,0,0,0,3.46944695195361e-18,0,0.063716165931944,0.31987970870395,0,0,-0.0150361146780633,0,0,0,0,0,0.016507985697791,-0.00646436507484213,0,0.110934471972809,0,0,0,0,0,0,0,-0.139514072522619,2.16840434497101e-19,0,0,0.0276410669135245,0,0.0971469544845673,0,0.0231662426103192,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180821734029557,0,0,0,0,0,0,0.0879532663212833,0,-0.0689596198882336,0,0,0,0,0,0.0881644730149774,0,0.0331663508351908,0,0.202658836518275,0,0,0,0,0,0.0655941355654433,0,0,0,0,0.0254748418936026,0.0570147431302763,0,0,0,0,0,0,0.0330238962819324,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.541262839851942,0,0,0,0.0259131975136229,0.0830397300167055,0,0,0.27476227055403,0,0,0,0,0,0,0,-0.0263980784238732,0,0,0.145163644073661,0,0,0,0,0.13031945699417,0,0,0.131389844874578,0,0,0.22386277324912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566540223365769,0,-0.0264969975277808,0,-0.0867349930193869,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.191284387177358,-0.108711341562582,0,-0.103585274400772,0,0,0,0,0.365672672507937,0,-0.0845659456548295,0.102117628340348,0,0.163369027355765,0,0.239391028721849,0,0,0.273456613245812,0,0,0,0,0,0,0,0,0,-0.131034325165079,-0.000984547430549797,0,0,0.119630768450097,0,0,0,0,-0.0571419927186015,-0.124765045274578,-0.222956945237016,0,0,0,0
X000983.SZ,0,0,0,0,0,0.344198232923048,0,0,0,0,0,0.0224149622229419,0,0,0,0,0,0,0,0,0.156615743875218,0.0730656960823688,-0.0414917428329876,0,0,0.236454591386102,0,-0.13084208476414,0,0,0,0.0247588473389266,0,0,0,0,0,-0.0563021404037256,0,-0.0624786314634632,0,0,0,0,0,0.0343053521097875,0,0,0,0,0,0,0.0255786641774952,-0.0845050125820137,0,0,0,0,0
X600176.SH,0,0,0,0.12265286272169,0,0,0,0.164951638535764,0,0,0.194879246161351,0,0,0,0.215546689526599,0,0,0,0,0,-0.0229424660587045,-0.243809478827074,0,0,0,0,0,0,0,0,0,0.305329436395368,0,0.216250207564359,0,0,0,0.154968020930671,0,0.0963739784030789,0,0,0,-6.93889390390723e-18,0,0.000699906410124632,0,0,0,0,0,0,-0.0666329268777598,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.662474382107143,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0771189530642441,0,0,0,0,0,0,0,0,0,0,0,0.142410578089109,0,0,-0.0095919110809467,0,0,0,0.0334063084695128,0,0,0,0,0.020042985647846,0,0,0,0,0,0,0.00640332435443719,0,0,0,0,0,0,0
X601699.SH,0.105210046015948,0,0,0,0,0,0,0,0,0,-0.193760363555789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16908819935087,0.0297055402861506,0,0.113303407020297,0,0,0,0,0,-0.124791738609685,0,0,0,0,0,0,0,-0.0523090928785557,0,0,0,0.304916367017465,0,0,0,-0.0166264693288171,-0.00256141240093955,0,0,0,0,0,0
X000807.SZ,0.0716926790092266,0,0,0,0,0,0,0,0,0,0,0,0,0.269652362398982,0,0,0,0,0,0,0,0,0.0542095266038014,0,0,0,0,0,0,0,0.205204280836869,0,0,-0.010626228559021,0,0.0389743726311881,0,0,0,0,0,0,0,0.0476365549639038,-0.0430200142724172,0,0,0.309659431068825,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0.0212331598128675,0,0,0,0,0,0,0,0.172317722438713,0,0,0,0,0,0,0,0,0,0,0,0.0149564618170426,0.0781454974435199,0,0,0,0,0,0,0,0.510991073599275,-0.169266664855637,0,0,0,0,0.038437131914067,0,0,0,-0.086377295537181,0,-0.122756097991177,0,0,-0.153904030309366,0,0,0,0,0.0368980371171666,0,0,0.0190883469109487,0,0,0,0,0,0
X000408.SZ,0,-0.107435258619452,0,0,-0.0852391199836641,-0.0664795756538972,0,0,0.698143646144973,0,0,0,0.104710445031694,0,0,0,0,0,0,0,0,-0.0156495539220841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061130107730833,0.0408395129586195,0,0,0,0,0,0,-0.0699897388316071,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,-0.0369591037504572,0,0,0,0.0726569842280174,0,0,0,-0.16108994354561,0,0,0,0,0,0,0,0,0.580265287284436,0,0,0,0,0,0,-0.0309877068735299,0,-0.047849966007306,0,0,0,0,0,0.258359177382073,0,0,0,0,0,0,-0.0938162432854824,0,0,0,0,0,0.202967998492031,-0.0443952425067537,-0.0144358442900418,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0223479495619337,0,0.138635527556838,0.0378864690047098,0.151679723629964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102119780248502,0,0,-0.0651756785283792,0,0.0140734422077646,0.0641435902407918,0.0378573750995913,0,0.183787832729098,0,0,0.0199858989971813,0.0338228936938245,0,0,0,0,0.0567403360960004,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0948698513441392,0,0.0434535873178411,0.0446541796628262,0,0.195512616614525,0,0,0,0,0,0,0,0,0,0,0,0.0724223005816605,0,0,0.0489283442855721,0,0.0501919468902641,0,0.284974948354163,0.12280660247917,0,0,0.0141992773560356,0,0,0,4.33680868994202e-19,0,0,0,-0.0779578677962668,-0.242616461486484,0.377916834918472,0,0,0,0,0,0.0712018010759152,0,0,0,0,0,0,0
X600995.SH,0.272556237545863,0,0,0,0,0,0,0,0,0,0,0,0.209197327465697,0,0,0.173991941226225,0,0.195656385929042,0,0.326025364630672,0,0,0,0,0,0,0,-0.523715837431709,0,0,0,0,0,0,0,0.465296835407841,0,0,0,0,0.0825301215397185,0,0,0,0,0,0.000172618425929751,0,0,0,0,-0.0418175717550185,0,0,0,0,0,0,0
X300037.SZ,0.0621278593041436,0,0,0,0,0,0.300842573746971,0,0,0,-0.205553830392501,0,0.375065303323223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792848175239096,0,0,0,0,0,0,0,0.240353678152842,0,0,0,0,0,0.157477884372063,-0.0241727811434257,0,-0.387985027941236,0,0,-4.33680868994202e-19,-0.499124984230887,0.0242239876111726,-0.12583679449993,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.274924143796595,0.0267705059085747,0,0,0,0,0,0,0,0,0,0.407801580365382,0,0.137362087398964,0,0,0,0,0,-0.124558471829784,0,0.0388990106658243,-0.00608529800096703,0,0,0.0765759609378641,0,0,0,0.102284700138883,0,0.199382148860928,0,0,0,0,0,0,0,0,0,0.0156966849216849,0,-0.0369905682522727,0,0,0,0,0,0,0
X000932.SZ,0,0.0476487701115719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376810106246923,0,0,0.00146142755620387,0,0,0,0,0,0,0.0418285491797145,0,0,0.0971854044942966,0,0,0,0,0,0,0,0,0,0,-0.185945091705238,0.0849708054610533,-3.46944695195361e-18,0,0.121629606934206,0,0.0744307726984122,0.0296764734029785,0.0532792057052643,-0.0346698045745205,0,0,0,0,0,0
X600688.SH,0,0.261986790262258,0,0,0,0,0,0,-0.0188428650152122,0,0.0171040452554784,0.0275644824545177,0,0,0,0,0,0,0,0,0.279753430730315,0,0,0,-0.072477426607931,0,0,-0.0270950597910587,0,0,0,0,0,0,0,-0.0314967951254553,0,0,0,0,0,0,0,0.0498983109877953,-0.0629401324159142,0,0.123384243814879,0,0,3.46944695195361e-18,0,0,0.10279767862584,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.404676441589817,0,0,0,0,0,0,0,0.189397424269009,-0.149989740280176,0,0,0,0,0,0.34929495886778,0,0,0,-0.0773839957715364,0,0,0,0,0,0,0,-0.123808544945335,0,0.205680809544632,0,0,0,0,-0.296025698521984,0,0,0,0,0,0,0.134536844399067,-0.217388659274141,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0.011990602520143,0,0,0,0,0,0,0,0,-0.0102312191224345,0.107094214771764,0,0,0,0,0.1894430925975,-0.510604318457125,0,0,0.0967025427074711,0,0,0,0,-0.0339064757776307,0,0,0,-0.0793255269732067,0,0,0,-0.18630740065175,0,-0.169418330138527,0,0.126298013421708,0,0.400879527245868,0,0.0369805044887198,0,0,0,0,0,0,0
X002080.SZ,-0.283399553943833,0,0,0,0.157550113853534,-0.151279000956529,0,0,0,0.345499787963,0.0596762348365055,-0.124309926980476,0,0,0,0,0,0,0.695052292427064,0,0.0619841097381792,0,0,0,0,0,0.128004621361104,0.160670002860672,0,0.803641671258037,0,0,0,-0.14742004366827,0,0,0,0,0,0.0146924906074263,0,0,0,-0.161538937840644,0,0,0,0,0,0,0,0,0,0.0646479152750544,0,0,0,0,0
X000027.SZ,0,0,0,0,0.119159937806351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625778384664442,0,0,0,0,-0.00670593712772711,0,0,0,0,0,0,0,0,0,0.00428948543562324,0.212387406351401,0.0447711037251408,0,0.113987208576198,0,0,-0.00712696625280428,0,0,-0.0389262458023856,0,0,0,-0.00415605691516406,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,-0.0555961282876429,0.104812431747593,0,0,0,0.0518760751501354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600219844005856,0,0,0,-0.0798166854368336,0,0.622822287745096,0.141899343456983,0,0.022452646677551,0,0,0,0.00701276854446387,0,0,0,-0.151097143208596,0.0819283503485143,0,0,0,0,0,0,-0.016163962257261,0,0,0,0,0,0,0
X600157.SH,0.0204854265024494,0,0,0,0,0,0,0,-0.00288971750311933,-0.00918103942213764,0.0574075742840736,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0632201194903505,0,0,0.00891853177492,0,0,0,0,0,0,0,0.0249331907794825,0,0,0.00568323548179632,0,0,0,-0.00502835436410364,0,0,0,0.039145518935591,0.00810323507574895,0.0675784492236473,0,0,0,0,0,-0.0467529226919332,0.0203313549424097,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.0742833053085453,0,0,0,0,0,0,0,0,0,0,-0.0932652636787555,0,0,0,0,0,0,0.120723297522773,0,0,0,0,-0.321636345661133,0,0.161080690978278,0,0.0929239389646997,0,0,0.34397845732214,0.10559123348544,0,0.0678330393120585,0,-0.0736704752823887,0.0984334425547894,0,0,0.0326524936204059,0,0,0,0,-0.0666843648624051,0,0,0,0,0,0
Change_TY3M,0,0.0925707890965248,0,-0.0565801188102419,0,0,0,0,0.130039488082317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120351391712964,0,-0.122840960124156,0,0,-3.46944695195361e-18,0,0,0.137579251814032,0,0.0924027191003886,0,0,0,0.19198901849349,-0.190167103513169,0,0,0,0,0,0,-0.234725304894093,0,0,0,0,0,0,0,-0.162604865951324,0,0,0,0,0,0
Slope,0,0.209151978624395,-0.68959993953272,0,0,0,0,0,0,-0.00437844018965232,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.132163063111037,0,0,0.092877937407288,0,0,0,0,-0.141130221161259,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0131951552169893,-0.244250275492668,0,0,0,0,0,1.16728195923615,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.214979392605746,0,0,0,0,0.126222070426473,0,0,0,0,0,0.0509616507141526,0.104675787870908,0.119369581092199,0.386891630128786,-0.215507142349146,0,-0.285462820745909,0,0,0,0.0750909330425403,0,0,0,0,0,0,0,0,0.209310922751831,0,-0.345271373640655,0,0,-0.158975556571426,0,0,0,0,-0.487481052392381,0,0.592060229490971,0,0,0,0,1.44242217355384,0,0
RealEstate_excess,0.174482822990596,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00650085734115188,0,0,0,-0.026785619397225,0,0,0,0,-0.0256560726057532,0,0,0,0,0,0,4.33680868994202e-19,0.0522312378633517,-0.102994128788467,0,0,0,0,0,0,0,0,0,0.0879794364935499,0,0.013807144121402,0,0,0,-0.0157253500550724,0,0.0367451257616072,0,0,0,0,0,0,0
MKreturn,0,-0.0535198408905041,0,0,0,0,0,0,0,0,0.0326498430251385,0,0,0,0,0,0,0,0.195432821158205,0,0,0,0,0,0,0,0,0,0,0,0,0.0122548312451659,0,0,0,-0.00499355652006327,0,0,-0.0681013570392376,-0.0362658189994116,0,0,0,0,0.0220982964659049,0,0,0,0,0,0.0673810548704063,0,-0.00594609179788665,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122727703271424,0,0,0,0,0,0,0.000725671961835779,0,0,0,0,0,0,0,-0.00183211495486431,0,0,0,0,-0.000666350237956357,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826570569444624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037258478749436,-0.0051795064632639,0.0029711919393887,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000666285360379398,0.000892653677040155,0,0,0,0,0,0,0.00524300685426871,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211975809259932,0,0,0,0,0,0
