,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X300072.SZ,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600660.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X002271.SZ,X000959.SZ,X600489.SH,X000553.SZ,X000723.SZ,X000408.SZ,X600219.SH,X600176.SH,X600808.SH,X600352.SH,X000807.SZ,X601158.SH,X000883.SZ,X000983.SZ,X000630.SZ,X600549.SH,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0257474818071509,0,0,0,0,0,0,0.044947899217173,0,0,0.0644708453886045,-1.73472347597681e-18,0.000272983862220176,0,0,0,0.037725741440057,0,-0.0202059536160671,0,0,0,0,0,-0.0313275527058549,0,0,0,0,0.0480202084765519,0,0.0311005869417863,-0.00584255746211884,0.0272010792191356,-0.0137212812748036,0,0,0,0,0,0,0,-0.0171776394186388,0,0,-0.00318474154959032,0.0074886155513028,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.167767969984796,0,0,0,0,0,0,0,0,0,0,0,0,0.0152729007778578,0.0311389153914361,0,1.73472347597681e-18,0.0401675356186429,0,-0.0473039458069456,0,0,0,0,0,-0.0251677100511637,-0.0354975687394339,0,-0.0948929589441415,0,-0.00419453426056605,0,0,0,0,0,0.101196559545224,-0.0114093897814817,0,0,0,0,0,0,0,0,-0.00391274622434379,3.46944695195361e-18,0,0,0,0,0,0
X601088.SH,0,0,0,0.123904419983206,0,0,0,-0.0156675787320222,0,0,0,0,0,0,0.771964747386793,0,0,0,0,0,0,0.0461196815368564,0,0.00908660092248727,0,0,-0.0320616814136573,0,0,0,0,0,0,0,0,0,0,0,-0.11996622922917,0,0,0,0,0,0,0,0,0.114365721496006,0,0,0.00711495238341774,-0.0211268540302599,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.224587837925513,0.0728874318244744,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0771298200866206,0,0,0,0,0,0,0,0,0,0,0,-0.0239814739266194,0,0,0.346175109977915,0,0,0,0,0,0,0,0,0,-0.0418051064141256,-0.010952434853731,-0.00989042562879378,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0089425367995125,0,0.0800701890912028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996627125526648,0,-0.0968847329101409,0,0,-0.100114235317456,0,0,0.101342544790192,0,0,0,0,0,0,0,0,0,0,0,0.124060277726578,0,0,0,0,-0.00864598379965215,0,0,-0.100285188680437,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.124949601245779,0,0,0.373636788593172,0,0,0.264760173936285,0,0.144557099795947,0,0,0,0,0,0,0,0,0,0,0,0.0844743190621631,0,0,-0.00542053436969625,0,0,0,-0.0245238902230987,0,0,0,0,0,-0.032997256424443,0,0,0,0,0.122574669466986,0,0,0,0,0,0,0,0,-0.0030073742271392,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.110862221332593,0,0,0,0,0,0,0,0,0,0,0,-0.0093568819594702,0,0,0,0.174720014104203,0,0,0.0470362041909543,0.0410253415835919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277280802076415,0,0.195676179008436,0.202659671247944,0,0,-0.0323256964663164,0.0360860408250716,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.273992671608231,0,0,0,-0.16384765553639,-0.0327931843907129,0,0,0,0.544217900632346,0,0,0,0,0.191852993600742,0,0,0.0665959216808237,0,0.139639823980956,0,0,0,-0.107268008817692,0,-0.148579067166176,0,0,0,0,0,0,0,0,0.111937884119203,-0.133680773259314,0,0,0,0,0,0.102568337439791,0,0,0,0.0637140300259113,0.11654233885205,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622390052491526,0.0492106601788374,0,0,0,-0.0383260359443219,0,0,0,0,0,0,0,0.0114939471010492,0,0.0609183432353905,0.0627123603215327,0,0,-0.0377799373577099,0,0,0.0422809588136968,0,0,0,0,0,0,0.0423073249000177,0.017057490531807,0,-0.000189755140974452,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00343452650928171,0,0,0,0,0,0,0,0,0,0,0.110581225573461,0,0.264142194263001,0,0,0,0,-0.00562871495426874,0.146755434994888,0,0,0.184396282321168,0,0,0,0,0,0,0,0.0379086561232365,0,0.0864673573162886,0,0,0,0,0,0,0,0,0.0511871867597266,0,0,0,0,0.00361263950273435,0,0,0,0,0,0
