,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X601991.SH,X600111.SH,X600489.SH,X600362.SH,X600157.SH,X600027.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000723.SZ,X000709.SZ,X600352.SH,X000898.SZ,X002460.SZ,X000983.SZ,X000539.SZ,X002407.SZ,X600176.SH,X000060.SZ,X002470.SZ,X000027.SZ,X000630.SZ,X600612.SH,X000012.SZ,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.214647005560066,0,0,0,0,0,0,0,0,0,0,0,0,0.11398885376219,0,0,0,0,0.00512287112852812,0,0,0,0,0.0369185742040287,0.0305170227284846,0,0.0193922789264433,-0.0396678747169553,0,0,0,0.0983247290619912,-0.0658711021236235,0,0,0,0,-0.0119518704269218,0,0,0,0,0.0114420724353086,0,0,0,0,0,0,0,0,0.0461148183427763,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.00315361314239868,0.135701813692498,4.33680868994202e-19,0,0,0,0,0,0,-0.0196711201987162,0,0,0,0,0.0208834374206197,0,0,0.0253695184421552,0,0,0,0,0,0.125358583653919,0,-0.0897663870543576,0,0.0495568988336422,0,0,0,0,-0.00585687883001382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.15510998569112,-0.0286196494216021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302638673255552,0,0,0,0,0,0,0,0,0,0,0.0249331770578998,0,0.095984761612426,0,0,0.087526907601203,0,-0.00333003784449987,0,0,0,0,0,0,0,0,0.0109708249681736,0,0,0.0368755452993922,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0157459826570664,0,0.200597466196821,0.0247205955861662,0,0.0464380098155029,0.103071793431452,0,0,0,0.00291246709649535,-0.0627032457472173,0,0,0,0.00639724584927769,0,0,0.00780409080395545,0.0515314214426593,0,0,0,0,0.00248568260863094,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0254188820120497,0,0.078198559956652,0,0,0.158893463783251,0,0,0,0,0.0159926527734906,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0203506543499957,0.0356896414889339,0,0,0.375819499325773,0,0,0,0,0,0,0,0.0211379246427144,0.00316819525330642,0,0,0,0,0,0,0,0,0,0.146003460724991,0.0123389277458942,0,0,0,0,0,0,0,0,0.0466033291962141,0,0,0.0666673994240713,0,0,0,0,-0.0029370301538026,-0.00979209140217164,0,8.67361737988404e-19,0,0,0,0
X600019.SH,0,0,0,0,0.0173479738683165,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0277837091898493,0,-0.051980067644698,0,0,0,0,0,0.0359266550387148,0,0,0,0,0,0.0678892352588575,0,0.100166126117042,0,0,0.0308602882437266,0,0.0242552749677519,0.176206821260704,0,0,0,-0.0802319463959541,0,0,0,0,0,0,0,0,0.0190367699083058,0,0.0207339364501452,0.0686614316429314,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0323729728159747,-0.288865594226501,0.104184762328982,0,0,0,0.187335651380114,0,0,0.0675162479366972,0,0,0,0,0,0.0164653907913844,0.0448146444591122,0.0245796148869754,0.380502549842967,0,0.0910951777326915,0,0,0,0,0,1.73472347597681e-18,0.151203746288644,0,0.00779521576728343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040654231211509,0,0.149411363280893,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.0201585963427927,-1.73472347597681e-18,0,0.114660926315817,0,0,0,0,0,0.0050994132459059,0,0,0,0,0,0.145128687855933,0,0,0,0.0459148536051991,0.0469684069605405,0.0383319710281869,0,0,0,0,0,0,0,0,0.135411663598964,0,0,0,0.049477132040029,0,0,0,0,0.0669360696828787,0,0,0,-0.0134066686696442,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561591909275036,0,0,0,0.0108358925966277,0,0.262104554505982,0.0704285604806554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116575114506595,0,0,0,0,0,0,0.175182087055687,0,0,-0.00729632276291282,0,0,0,0,0.0367714783031758,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.112033991753511,0,0,0,0,0,0,0,0,0.0420452417859321,0,0,0,0,0.0835121041684174,0,0,0.173219234434987,0.0402479128223983,0.217465049249731,0,0.0707378760349325,0,0,0,0,0,0,0,0,0,0.0757013039976371,0,0.0153957910559536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594868152434802,0,0,0,0,0,0.132837893278984,0,0.22069901161163,0,0,0,0,0.0896805300684159,0,0,0,0,0,0,0,-0.00499735620250825,0.543399186780355,0,0,-0.0499415854875712,0,0,0,0,0,0,0,0.0303309051343073,0,-0.0234722226569715,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00388620759748063,0,0,0,0,0.139349999607865,0.0669932032034081,0,0,0,0,0,0,0.118419580017412,0,0,0,0,0,0.107919709572844,0.0323739325742396,0,0,0,0.0690258977623602,0,0,0,0,0,0,0,0,0.272039158700475,-0.0467379351916617,0,0,0,0,0,0,0,-0.0225198336347058,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0179874308123787,0,0.149406616666672,0,0,0,0.0465266291843141,0,0,0,0.0356757449865929,0,0,0.0176855671802882,0,0,0,0,0,0,0.037554586781456,0,0,0.00624835628388462,-0.00235949785474,0,0,0.0129430267400794,0,0,0,0,0,0,0,0,0,0.0634664489125071,0,0,0,0,0.0286293775816583,0,0.0280918100729351,0,0,0,0.0347765638569349,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0265832101355776,0.0283481041923368,0,0,0,0,0,0,0,0.000397542910871809,0,0,0,0,-0.0114874126912198,0,0.136834446931045,0,0,0.0551640173899631,0.0175952878043662,0.0180495795971024,0,0,0,0,0,0,0,0,0.0242667347719439,0,0,0,0.0274412198062564,0,0.220508979890532,0,0,0,0,0,0,0.00249677575209447,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.514264879933667,0,0,0,0.0396374135145646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261402717544379,0,0,0,0,0.237216430358248,-0.119132022605343,0,0,0,0,0,0.0606419987506783,0,0,1.38777878078145e-17,0,-0.0951498153631957,0,0.147355132153645,0,0,0,0,0,0,0,0,-0.0369543484874332,-0.0295362263704898,0,0,0,0,0,0
