,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600362.SH,X600886.SH,X000898.SZ,X600547.SH,X002466.SZ,X600516.SH,X601992.SH,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X002460.SZ,X300072.SZ,X600299.SH,X002110.SZ,X000553.SZ,X000709.SZ,X000786.SZ,X600808.SH,X600801.SH,X000932.SZ,X600426.SH,X600583.SH,X000883.SZ,X000301.SZ,X600339.SH,X000629.SZ,X601158.SH,X600219.SH,X601699.SH,X000792.SZ,X002271.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0765752404844137,0,0,0,-0.0670045710417133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358712689561071,0,0,0,0,0,0,0,0,0,0,0,0.1017750823657,0,0,0.120436945574539,0,0,0,0.142194578843612,0,0,0,0,0,0.159662179248504,0,-0.079823104134334,0.00421773365732256,0.00159458210197442,0,0,0,0,0,0
X600028.SH,0.00990751024258566,0,0.142929475589343,0,0,0,0,0,0,0.0597389104579945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958258502812805,-0.0900633768320222,0,0,0,-0.111967804577097,0,0,0,0,0,0,0,0,0,0.0433840095403472,0,0,0,0,0,0.152733602728721,0,0,0.00153469331971438,0,0,0.0445222800597633,0,0,0,0
X601088.SH,0,0,0,0.0523711632433936,0,0.0252720687489063,0,0,0,0,0,0,0,0.109390312809698,0,0.35277370567452,0,0,0,0.0349407429021849,0,0,0,0,0,0,-0.0692993307998308,0,0,0,0,0,-0.0818174827391363,0,0,0,0,0,0,0,0,0,0,0,0.246365295425603,0,0,0,0,-0.00622701405488309,-0.0218034754520801,0,0,0,0,0,0
X600585.SH,0,0,0.0595920546811944,0,0.215075296325651,0,0,0.0189274016126631,0,0,-0.0545310168891242,0,0,0,0,0,0,0,0,0.0949992262133877,0,0,0,0,0,0,0,0,0,0,0,0,0.285055567632865,0,0.26841996466118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691691118146766,0,0,0,0,0,0,0
X600019.SH,0,0,0.0977155470063321,0.0759014966486793,0,0.147009833049201,0,0,0,0,0,0,0,0,0,0,0,0.113799394534746,0,0,0,0,0,0,0,0,0,0,0,0.134181474116,-0.0307512372657174,0,0.0657177911735235,0,0,0.309805662894938,0,0,0,0,-0.0214469963212655,0,0,0,0,0,0.00750291632244973,-0.00807698952056291,0,0.00304466269062339,-0.00182706098194085,0,0,0,0,0,0
X600309.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.165420017317479,0,0,0,0,0.42507204158704,0,0,0,0,-0.0910693776380556,0.328517975003262,-0.0238502494922799,0,0,0,0,0,0,0,-0.0908181642080554,0,0,0.218099712560377,-0.248910892544205,0.230434328609857,0,0.0121368061019459,0,0,0,-0.0817850776560609,0,0,0,0,0.0333055193997727,0,0.0595048721319341,0,0.0456127316162893,0.0415906801149213,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0625440859937978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778044737697396,0,0,0.143492080189611,0,0,0,0,0,0,0,0,-0.108372832580934,0.0236172179123922,0,0,0,0,0,0.182979215448781,0,-0.00245768167208473,0,0,0,0,0.0142550532909137,0.0148568759157897,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161250268965943,0,0,0.36310174348928,0.0785568096463494,0,0,0,0,0,0,0,0,0,0,0,0.0961424997674832,0,0.0174242725379899,0,0,0,0,0,0,0,0,0,0.104127600813378,0.121771501790013,0.0305993822257097,0,0,-0.0251931179187198,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.226206249199424,0,0,0.0331981023595417,0,0,0,0,0,0,0.0905622395726061,0.0375539765564699,0,0,0.0996831196175487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125202937248047,0.0684100102804503,0,0.0216461145536678,0,0,-0.011760583962845,-0.0175018415708678,0,0,0,0,0,0
X600660.SH,0,0.259379740817693,0,0,0,0.0792980855548915,0.0201069220551927,0,0,0,0,0,0,0,0,0,0,0,0,0.206031818082313,0,0,0,0.0284577679342255,0,0,0,0,0,-0.0822025493663283,0,0,0.0244717015287919,0,0,0,0.176216124274262,0,0,0.115408918167211,0,0,0,0,0,0,0.0606783768355298,0,0.122624173927809,-0.00875098328571558,-6.63584068591005e-05,0,0,0,0,0,0
