,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600160.SH,X000539.SZ,X000408.SZ,X300037.SZ,X000629.SZ,X000932.SZ,X600219.SH,X002409.SZ,X600995.SH,X600612.SH,X002080.SZ,X600688.SH,X600096.SH,X000723.SZ,X600378.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375488483881061,0,0,0,0,0,0,0,0,0,0.756034694769577,0,0,0,0,0,0,0,-0.0868252234222632,0,0,0,0.0599497050351906,0,0.0209416400604086,0.0399763412127169,0,0,0,-0.0627642399894072,0,0,0.0359564367039574,-0.051680210692151,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.294921116372502,0.299503216490277,0,0,0,0,0,0,0,0,0,0,0,0,0.0640569911590067,0,0,-0.0163929898248428,0,0,0,0,0.204787932546964,0,0,0,0.0239489733786686,0,0,0,0.176182827423324,0,0,0.0999319798293172,0,0,0.0770030151819751,0,0,0.00552709916167043,0,0,0,0.0472433450006827,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.226440311526203,0,0,0.098573302291948,0,0,0.231692028360053,0,0,0,0,0.0291028853262581,0,0,0,0,0,-0.0120316544176695,0,0,0,0,0,0,0,0,-0.0435601912947059,0,0,0.0731430860518597,-0.0702220994841728,0.17179557012629,0,0,0,0,0,0,0,0,0,0.0500946110524561,0,0.0106799079680184,0,0,0.00217685266272666,0,0,0,0,0,0,0
X601600.SH,0.0434979352837264,0,0,0,0,0,0,0,0,0,0,-0.0355142559632179,0,0,0,0,0,0.18307915985815,0,0,0,0.133833114458084,-0.0109424480658468,0,0,0,0,0,0,0.0612472789648071,0,0,0.610190872212103,0.0369167686557841,-0.119808371096109,-0.0461708980146493,0,0,0,0,0,0,0.1203388505965,0,0,0,0,0.0407542875312031,0,0,0,0.00387018156087428,0,-0.26050266418729,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0297390448885699,0,0,0,0,0,0,0,0,0,0,0.0208728021095388,0,0,0.117797204191336,0,0.0305992494531988,0,0,0,0.0669381536930184,0,0,0,-0.00626084673068702,0,0,0,0,0,0,0,0.117286456784991,0,0,0,0,0.0155546937268098,0.0118015629818679,0,0,0,0,0,0,0,-0.00028740216485603,-0.0102730305406804,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.240895569086745,0,0,0,0,0,0,0.160692448964939,0,0.105006395512745,0,0,0,0.416373605660103,0,0.0844671719920439,0,0,0,0.400047245744082,-0.158154193806883,0,0,0,0,-0.0213905720785829,-0.152506933066809,0.174220960998009,0,0.0944813181080213,0,0,-0.00258220609761465,0,0,0,0.105504698595706,0,0,-0.0465433830436825,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0427618695005525,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.100473947843266,0,0,0,0.124673067726143,-0.105846028938657,0,0,0,0,0,0,-0.0994633459987872,0,0,0.0793965374261355,0,0,0,0,0,0.606407084692805,0,0,-0.0185180917322234,0,0,0,0,0,0,0,0,0,-0.00315066733113531,-0.00290369951755367,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0805636612939672,0,0,0,0.0525075389795984,0.0152652067963516,0,0,0,0,0.432263445109625,0,0,0,0,0.0382947936235111,0,0,0,0,0,0,0,0,0,0,0.047174600226325,0,0,0.0458080296333973,0,0,0.0274340207490587,0,0,-3.46944695195361e-18,0.0170435511981309,0,0,0,0.0239632347934795,0,0,0.00137565449501684,0,-0.0142236336918295,0,0,0,0,0,0,0
X000708.SZ,0,0,0.156890743699889,0,0,0.0469485412719146,0,0,0,0.202526742959755,0,0.0724368552121605,0,0,0,0,0,0,0,0,-0.0646145405802845,0,0.0766030261802293,0,0.0920927317843734,0,0.0855029075206603,0,0,0,0.143013360560346,0,0,0,0,0,-0.028846071311963,0,0,0,0,0.0494586269606239,0,0,0.127053281195403,0,0.0231816245771488,0,0,0,0,0.0814092868204034,-0.0536925736402666,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274706434347955,0,0,0,0,0,0.0376708073132248,0.135733905129142,0,0,0,0.0204521953578971,0,0,0,0,0,0,0,0.119638083747794,-0.17032012701033,0,-0.0220771907146481,0,0,0,0.0497298759061891,0,0,0.232703177894512,0,0.269777773015644,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.421188135734104,0,0,0,0,0.0432985699989414,0,0,0,0,0,0,0,-0.0114232612654797,0,0,0,0,0,0.135966610800311,0,0,0,0,0,0.0981185748102182,-0.11884485823915,0,0,0,0,0.240100022681121,0,0,0,0.274987133143285,0,0,0,0,0,0,0,0,0.17210639447176,0,0,0,0.000612576099219573,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.513769289424141,0,0.200048708452896,0,0,0,0,0,0,0,0.263654172303386,0,0,0,0,0,0,-0.109883537121723,0,0,0,0,0.0408324634256668,0,0,0,0,0,0,0,0,0,0.124414049349614,0,-1.38777878078145e-17,0,0,0,-0.081240511559387,0,0,0.00935190636318155,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.31595517604225,0,0,0,0,0,0,0.0255750125467044,0.312585445700813,0,0,0,0,-0.128399087504019,0,0.164160604807979,0.20866193528997,0,0,0,0,0,0,0,0,0,0,0,0.075435120988439,0,0.581922424376551,0,0,-0.239352078284121,0,0,0,0,0.0219293123118928,-0.277520248487067,0,0,0,0,0.0403545929867614,-0.160812476206874,0,0,0,0.0748459876794569,0,0,0,0,0,0
X600362.SH,-1.73472347597681e-18,0,0,0,0,-0.0255535226106677,0.0508420736248133,0,0,0,0.0304470488456701,0,0,0.130544062225534,0,0,0.0794632001396511,0,0,0,0,0,0,0,0,-0.0401614751219632,-0.00952947723676441,0,0,0.0643615594584152,0,0,0.0516125393467081,0,-0.00667230463999652,-0.0213711086129059,0,0,0,0,0,0.0295093966437067,0,0.0492087159607831,0,0,0,0,0,0.336802003900457,0,0.0158627128615387,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.152408753617705,0.114609062561161,0,0,0,0,0,0,0,0,0,0,0,0,0.148344759974886,0,0,0,0,0,0,0,0.0219247278424649,0.461021687113682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502146887329641,0.0204476753837466,-0.10959549020406,0,0,0,0,0,0,0,0.0257703195368943,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.182738958664614,0.963580664992681,-0.00672894175132991,0,0,0,0,0,0,0,0,0.00957281075213675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254802500263078,0.274110301485426,0,0,0.0469553442514232,0.333925734204312,0,0,0,0,0,0,0,0,0,0,0,-0.0275428414556702,0.062906064565841,0,-0.522785359817082,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648504925146551,0,0,0,0,0,0,0,0,0,0,0.121439265964078,0,0,0,0,0.216207969141028,0.00630398084103764,0,-0.0841570009471063,0,0,0,-0.0704908852650016,0,-0.045903295565974,0.0133929702081657,0,0,0,0,0,0,0,-0.190148931745464,-0.30337454587016,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141284320313206,0,0,0,0,0,0,0,0,0.503948010292882,0.0802137680129811,0,0,0,0.107491557873951,0,0,0,0,0.0164139297205369,0.126089921444107,0,0,-0.289192409076215,0,0,0,0,-0.0545876797745805,0,0,0,0.121201697656234,0.0246403937237278,0,0,0,-0.0131041333719169,0,0,0,0,0,0
X600176.SH,0,0,0,0.149583845146364,-0.112435949595219,-0.0456918904689033,0.264238978936637,0,0,0,0,0,0,0,0,0.22834346320017,0,0,0,0,0.20478255205235,0,-0.0385956991563888,0,0,0,0,0,0,0,0,0,0.104669724206054,0,0,0,0,0.259437525515116,-0.147854174231519,0,0,0.0369889366495523,0,0,0.291172489994798,0,0,0,0,0,0,0,-0.107133700432135,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.693431684239537,0,0,0,0,0,0,0.159423104613835,0,0.144472675398384,0,0,0,0,0,0,0.0587343395296393,0.0251242213975518,0,0,0,0,0,0,-0.0241120154129454,0.00991411791256424,0,0,0,0,0,0.0538288246038748,0,0,0,0,0.111428043607129,0,0,0,0.0222101705271394,0.0160199494968719,0.00772270535308511,-0.0193106802254025,0,0,0,0,0
X601699.SH,0.0489372005899283,0,0,0,0,0.116855142504063,0,0,1.0842021724855e-19,0.14149990521757,0,0,0,0.0828463670193165,0,0,0,0,0,0,0,0.0255731706254034,0.0390971775994429,0,0,0,0,0,0,0,0,0.217626420715348,0.0833511959592133,0,0,-0.100056439011978,0,0,0.0269770198401536,0,0,0,0,0,0.0562937255925393,0,0,0,0,0,0,0,0.0060434366033753,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.104553211619729,0,0,0,0,0,0,0,0,0,0,0.126685329400009,0,0,0.0430199657610927,0.0789273433384117,0,0.0919018422262998,0,0,0,0,0,0,0.0932285354677751,0,0,0.0570573086796708,0,6.93889390390723e-18,-1.73472347597681e-18,0,0,0,0,0,0.070622299504054,0,0,0,0,0,0,0,0,0,-0.0309347461789033,0.109131412140786,0,0,0,0,0,0
X000807.SZ,0.244280036500611,0,0,0,-0.186939918055357,0.0466843915259959,0,0,0,0,0,0,0,0.50690601258352,0,0,0,0,0,0,0,0.0911449376356877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436537865586531,0,0,0,0,0,0.356662962832136,0,-0.00989011079158713,0,0,0,0,0,0,0
X000786.SZ,0.0190549012028957,0,0,0,0,0.0835825050589469,0,0,0,0.101021630625136,0,0,0,0,0,0,0,0,0,0.0606324810420521,0,0,0.316529783830085,0,0,0,0,0,0,0,0,0,0,0,-0.0390135045512699,0,0,-0.0140213309540735,0,0,0,-0.0761912900751785,0.104791073615082,0,0,0,0,0,0,0,0.157709482240651,0.0166521327712545,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0.0319162795522046,0.0446978911723496,0,0,0,0,0,0,0.552795126008843,0,0,0.0606950577895986,0,0,0,0,0,0.196207927334562,0,0,0,0,0.180884098178842,0.328433252210048,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.300923288769785,0.00963904085246612,0.437731585330414,0,0,0,0,0,0,-0.0115007980044129,0.118345261672,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.000166516956159013,0,-0.104980736063684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243008071343383,0,0.362439186029832,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091634962966072,0,-0.0653271616067731,0,0,0,0.161506469653478,0,0,0,-0.0182699799057901,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0.303501466505662,0,0,0,0.377670426398675,0,0,0,0,0,0,0,0,0,0.105690192626811,0,0,0,0,0,0.00344844120772456,0,0.0347877926965321,0,0,0,0,-0.109054713241063,0,0,0,0,0,0,0.143341664898469,0,0,0,0,0.0595862398656789,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,-0.269479433479618,0,0,0,0,0,-0.0419558187270105,0,0,0,0,0.0171397541345506,0,0,0,0,0,-0.055711755271262,0,0,0,0,0,0,0.23054273223187,0,0,0,0,0,0,-0.203239954072243,0,0.0961144056286466,0.117198660925816,0,0.220710279679532,0,0.126101999010534,0,0,0.0334810917541434,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.090007440727172,0,0,0.14104334600056,0.150291776827504,0.0464340606315996,0,0,0.192631461814796,0,0,0,0.453294797110658,0,0.127822431710149,0,0,0.00381274017214744,-0.296420949836002,0,0,-0.0502013599322562,0,0,0,0,0.00256421905978817,-0.0178510683582027,0,0.175866957842329,0,0,0,-0.0269438550384645,0,0,0,0,0,0,0.0183624165056273,0,0,0.00987904860516248,-0.192510934421033,0,0,0,0,0,0
X000932.SZ,0,0,0,0.135825476786476,0,0,0,0,0.0764431229613394,0,0,0,0,0,0,0,0,0,0,0,0.024686185389414,0,0,0,0,0,0,-0.0482021081610913,0,-0.0318805645588951,0,0,3.46944695195361e-18,0.094506287334425,0.0492173923344626,0,0,1.73472347597681e-18,0,0,0,0.0370233760871111,0,-0.187552257780618,0,0,0,0,0.006416829390266,0,0,0.0661653676170949,-0.0710715305272356,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.112239651233115,0,0,0,0,0.116343847518042,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0245468738201811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190890081357911,0,0,0.0113856966091553,0,0.073185518719593,0,0,0,0,0.102398693012364,0.0492034198192882,-0.00962407674751149,-0.0105565326559905,0,0,0,0,0,0
X002409.SZ,0,0,0,0.0773941064987271,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245039809446258,0,0,0,0,0.113043773044678,0,0,0.371399065717776,0,-0.156752321591861,0,0,0.650597497132933,0,0,0,0,0,0,-0.569217431283779,0,0,0,0,-0.046615635819913,0.230499495520989,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0311050908654074,0,0,0,0,0,0,0.201554108683527,0,0,0,0,0,0,0.134752876123039,0.467331380103411,0,-0.157701858201579,0,0,0,-0.447159639736915,0,0,0,0,0,0,0,0,0.455996576558407,0,0,0.346692174174821,0,0,0.0467477343132435,0,0.0935497648060854,0,0,0,0.0670534552973354,0,0,0,0,-0.0946873033874479,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0605914404463391,0,0,0,0,0,0.00207135192762784,0,0,0,0,0,0,0,0,0,-0.174729649251207,0,-0.486907089320878,0,0,0,0.147286279517584,0,0.106410095103437,0,0,0.553532252950715,0,0,0,-0.0395123793027752,0,0,0,0,0,0,0.0882878559972657,0,-0.073742126783055,0.0168809150646474,-0.019238240109813,0.125519544901455,0,0,0,0,0
X002080.SZ,-0.334021413318557,0,0,0,0.0822032984953027,-0.117313324765663,0,0,0,0,0,0.0940946545983924,0,0,0,0,0,0,1.12459341383347,0,0,0,0,0,0,0,0,0,0.409571994054716,0,0,0,0,-0.292288181723267,0.00124228331713709,0,0.442373781007896,0.139952792970361,0,0,0,0,0.0290680531717356,-0.0960239642215788,0,0,0,0,0,0,0,0.0816900507429595,-1.73472347597681e-18,0,0,0,0,0,0
X600688.SH,0,0.193336590777757,0,0,0,0.0239249473351291,0.0105246671786997,0,0,0,0,-0.0606962751506204,0,0.0175679724273447,0,0,0,0,0,0,0,0.0476626754931425,0,0,0,0,0,0,0.0336497488417307,0,0,0,0,0,0,0.00860551615504936,0,0,0.0990909254946171,0,0,0,0.0395246668401915,0,0,0,0,0,0,0,0,0.0174368390642385,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0491454622856265,0,0,0,0,0,0.201767337527413,0.0111371283603394,0,0,0,0,0,0,0.0686907657433571,0,0,0,0,0,0,0,0,0,0,0,0,0.253470580596199,0,0,0,0.0623243453840995,0.00781265713638753,0,0,0,-5.42101086242752e-20,0,0.0668167163879296,0,0,0,0,0.0695242013818293,0,0,0,-0.00133625099819698,0,0,0,0,0,0
X000723.SZ,0.189686582461313,0,0,0,0,0.114909324889038,0,0,0,0.897269844682566,0,0,0,0,0,0,0,0,0,0,0.160602838559149,0,0.332527842975715,0,0,0,0,0.168109705484848,0,0,0,-0.536985893280329,0,-0.312316863577657,0,0,0.284657593142159,0.32579862352715,0,-0.00281683500896649,0,-0.172018878786776,0,0,0,0,0,0,0.0743076397984589,0,-0.0637971590791271,-0.0280814902460481,0,0,0,0,0,0,0
X600378.SH,-0.0510885627699714,0,0,0,0,0,0,0,0.107417910548662,0,-0.133365210802367,0,0,0,0,0,0,0,0,0.319920420245696,0,0.124104200762526,0,0,0,0.208498134116901,0,0,0,0,0,0,0,0.22899220722417,0,0.0403445008077335,0,0.0572767144147834,-0.0204248234557806,0.00999340467874059,0,0,0,0,0,0,0,0,0,0,0,0.034472351405079,-0.175454202463144,0,0,0,0,0,0
X000630.SZ,0.0383354743438081,0,0,0,0,0.0524578080842096,0,0,0.0568742575553285,0,0,0,0,0,0,0,0,0,0,0.0791651363089344,0,0,0,0.476288059398394,0,-0.0341408906104044,0,0,0,0.0149560962431914,0.00411100599312214,0,0.147515238429538,0,0,-0.013598721026189,0,0,0,0,0,0.0158869242674867,0.0483495002677555,0,0,0,0,0.0156613434574179,0,0,0,0.0212375263219534,0,0,0,0,0,0,0
Change_TY3M,0,8.67361737988404e-19,0,0,0.0215328464728656,0,0,0,0.154379461211746,0,-0.0610718724297795,0,0,0.312916627442913,0,0,0,0,0,-0.231541127140387,0,0,0,0,0,0,0.315241276237263,0,0,0,0,0,0,0,-0.288147106445426,0,0,0,0,0,0,0,0,-0.0222579995901857,0,0,0,0,0,0,0,0.0532150293790228,-0.162819838347542,-0.00382937089729341,0,0,0,0,0
Slope,0,0,-0.302776169688518,0,0,0,0,0,0,0,0,0,0,0,0,-0.195198713435041,0,0,0,0,-0.315851661166178,0.491156022522859,0,0,0,0,0,-0.165615228196078,0,0,0,0,0,0,0,-0.0279802902815945,0,0,0,0,0,0,0,-0.111716828963675,0,0,0,0,0,0,0,0,1.98690143292967,0,0,0,0,0,0
TED,-0.0669605922757079,0,0,0,0,0,0,0,0,0,-0.123228221204238,0.711178772019558,0,0,0,0,0,0,0,0,0,0,0.346494081938738,0,0,0.0451694150982985,-0.598931051795001,0,-0.176555596225048,0,0.196309380586048,0,0,0,0,-0.0503538428235849,0,0,0,0,0,0.00907329201669413,0,0,0,0,0,0,-0.702507614420618,0,-0.312448543705859,0.343255543477391,0,0,0,0,0,0,0
RealEstate_excess,3.46944695195361e-18,0,0,0,0,0,-0.0993934821325725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.11437491013359,0,0.0520252477036977,-0.123212541974108,-0.0469353167178124,0.0635053977722311,0,0,0,-0.0533292464194666,0,0,-0.0111753974050136,0.117724453200917,0.0206426299778271,0,0,0,-0.0719143352758457,0,0,0.0323769309365673,0.0844770040957801,0,0,0,0,0,0
MKreturn,-0.0138998757500021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508620493826567,0,0,0,0,0,0,0,0,0,0,0,0.242546681298354,0,0,0,0,0,-0.0494997477441622,0,0,0.0229381511182348,0,0,0,0,0,0,0,-0.115081635873072,0,0,0.018243703597912,0.0151820533866634,0,0,0,0,0,0,0
MKvol,-0.00117674281300531,0,0,-0.000395660359807104,0,0,0,0,0,-0.00112586037093634,0.00240477500754002,0,0,0,0,0,0,0,0,0,0,0,0.00159035816628909,0,0,0,0,0,-0.000637568195123159,0.000296497397037837,0,0,0,0,0,0,0,0.00254031290607052,0.0020985225060354,0,0,-0.000188489641653435,0,0,0,0,0,0,0,-0.0036888559897967,0,0.00236221456767145,0.00377000505385992,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.000563387000036619,0,0,0,0,0,0,0,0,0.00306946082113289,0,0,-0.0042298579526162,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.00459493764093121,0.00161171309150091,0,0,0,0,0,-0.00724256816123777,0,0,0.00110562742904222,0,0,0,0,0,0,0,0,0.00384756855723327,-0.00666520386717196,0.00393980518097913,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351355268257846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000566168397181391,0,0,0,0,0,0,0,0.0124050064443324,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000736032673342377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202115394269091,0,0,0,0,0,0,0
