,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X600111.SH,X601992.SH,X600157.SH,X600299.SH,X600547.SH,X002466.SZ,X600660.SH,X601158.SH,X600352.SH,X000792.SZ,X600489.SH,X600583.SH,X000709.SZ,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X000060.SZ,X300072.SZ,X600021.SH,X000959.SZ,X000983.SZ,X002470.SZ,X600176.SH,X600578.SH,X600098.SH,X600022.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.200177864116325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272100253469331,0,0,0,0,0,0.0441720569637884,0,0,0,0.0733864823700516,0,0,0,0,0,0,0,0,0,0,0,0.0573739539256249,0.00924150889965162,0,0,0.0539557972651898,0,0,-0.0111327573081652,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0253260988764752,0,0,0.278747235476949,0,0,0,0,0,0,0,0,0,0,0,0.00726340344378871,0,0,0,0,0,0.000257323076291491,0,0,0,0,0,0,0,0,0,0,0,0.0262121918774354,0,0,0,0.00647547274129091,0,0,0,0.0146625607992217,0,0.0461233732389798,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.364408054142073,0,0,0,0,0.0925452024645203,0.157784644522703,0,0,0,0.00274353548474122,-4.33680868994202e-19,0,0,0.000497751365700476,0,0,0,0.00984418102047032,0,0,0,0,0,0,0,0,0.144533524255153,0,0,0,0,0,0,0,0,0,0,0,0.0298271859511676,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.22951487339947,0,0,0,0,0.0229565469433769,0,0,0,0,0,0,0,0,0,0,0.115451368771235,0,0,0,0.0178980830991805,0,0,0.000388399842892393,0.0262628757670481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656953062130928,0,0,0.0453605836354691,0.0599677822543302,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00606539766190636,0,0,0,0,0,0,0,0,0.255337331569109,0,0.0550308460941947,0,0,0,0,0,0,0,0,0,0.0988128345982756,0,0,0.0882703211668574,0,0.0926555944406361,0.124324908762578,0,0.0162438084030244,0.0912844760066589,0,0.0825208934315818,0.0312762707518558,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0135812251240607,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0940767111173173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663715175357534,0,0,0,0,0,0,0,0,0.0255965195760004,0.0734893991895324,0,0,0,0,0.00915472883420556,0,0,0,0.0482572078208459,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0540024050651214,0,0,0.0709678482354755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150586369447865,0,0,0,0,0.00436181217942234,0,0,0,0,0.142878927837567,0,0,0,0,0,0.0693217110088234,0,0,0,0,0,0.058888377957366,0,0.0400097704289145,0,-0.0414866924127364,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.129579603294124,0,0,0,0,0.156433692269198,0,0,0,0,0,0,0,0,0,0,0.153905213369295,0,0,0,0,0.0580758602296791,0,0,0.0385483548404694,0,0,0,0,0,0.159699814810052,0,0,0,0.0672079177472781,0,0,0,0.0416816465434092,0,0,0,0,0,0.035007632942165,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664058442554183,0,0,0.00872639535783457,0,0,0,0.0559448482631699,0,0,0,0,0,0.157818590284034,0,0,0.0940399708324001,0,0,0,0,0,0,0,0,0,0,0.209068459782298,0.104432861391526,0.138335571059542,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074139992298982,0,-0.0108603804795313,0,0,0,0,0.0193899008509661,0,0,0,0,0.122570490274566,0,0,0,0,0,0,0,0,0,0,0,0,0.230187467717837,0,0.109921212728335,0,8.67361737988404e-19,0,0,0,0,0.349518943288648,0,-0.193659027111855,0,-0.0229723276234236,0,0,0,0,0,0,0
