,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X600547.SH,X600795.SH,X002466.SZ,X600516.SH,X601991.SH,X600176.SH,X600111.SH,X600886.SH,X000898.SZ,X002460.SZ,X000792.SZ,X000786.SZ,X000553.SZ,X000709.SZ,X600157.SH,X600352.SH,X600027.SH,X000408.SZ,X002271.SZ,X600489.SH,X600339.SH,X600219.SH,X601699.SH,X000983.SZ,X600808.SH,X000959.SZ,X600299.SH,X002092.SZ,X601158.SH,X600583.SH,X000883.SZ,X000630.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.550233563763763,0,0.00900249697272204,0,0,0,0,0,0,0,0,0,0,0,-0.103331741584225,0,0,-0.0303294467318926,0,0,0,0.0199984850257029,0.0215549633220044,0,0.0208164892140438,0,0,0,0,0,0,0,0.0783602631043389,0,0,0,-0.0186339098112669,0,0,0,0,0,0,0,0,0,0,0,0.00901510314411393,0,0,0,0,0,0,0
X600028.SH,0.559645502048189,0,0.0405285094036675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882925110710245,0,0,0,0,0.024613331969011,0,0,0,0,-0.102920197500777,0,0,0,0,0,0,0,0,-0.138332833761724,0,0.0734582048871295,0,0,0,0,0,0.00384180566513168,0,0.00552778948883444,-0.0185214642888557,0,0,0,0,0,0
X601088.SH,0,0,0,0.262405922007807,0.209830626021004,0,0.0315441614335035,0,0,0.0352301373937049,0,0,0,0,-0.0451235826894423,0,0,0,0.0596512336003487,0,0,0,0,0,0,0,0.0688188873683584,-0.00366269895215282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490987730356733,0,0,0,0,0,0,0,-0.00353407588940317,0,0.125825572882024,0,0,0,0,0
X600019.SH,0,0,0.11643786220072,0,0,0,0,0,0,0,0,0,0.1443287888252,0,0,0,0,0,-8.67361737988404e-19,0,0.129589453806963,0,0,0.721421405319321,-0.102560324480447,0,0,0,0.267576167587314,0,0,0,0,0.0864143427179571,0,0,0,0,-0.0984698231046442,0,0,0,-0.0137359134847697,0,0,0,0,0.00989430448205661,0,0.0143968332001354,-0.00340040913032691,0.0693374495399286,0,0,0,0,0
X600585.SH,0,0,0.350019891847042,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0672357852372534,0.26631148212594,-0.15013641275662,0.0354849375681828,0,0,0.195857751280459,0,0,0,0,0,0.040190045569697,0,-0.27850101446435,0.248739926584758,0.157984713500413,0,0,0,0,0,-0.182720278180809,0,0,0,0.10294106653366,0,0,0,0.191018894500797,0,0,0,0,0,0,0,-0.0152131612587812,0.00693752777047916,0,0,0,0,0,0
X600010.SH,0,0,-0.0844123671727776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106311445421826,0,0,0,0,0,0.145612392984008,0,0.0233784779851629,0.0918202312684638,0,0,0,0,0,0,0,0,0,0,0.249234527495914,0.061030537751677,0.271899083018444,0,0.0253676258304634,0,0.0853481209845069,0,0,0.0110588556249618,0,0.00492253000265263,0.0214486951417194,0,0,0,0,0,0
X600309.SH,0,-0.140572928208559,0.0694023462505666,0,-0.0135081323557938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865645029939979,0,0,0.0943240924055524,0,0,0,0,0.0907872251861718,-0.138753179493917,0,0,0,0,0,0,0,0.0878737375786792,0,0,0,0,0,0,0.14984017272222,0,0,0,0,-0.0671100013154408,0,-0.0465720903690109,0.0840841173427433,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0576409460954141,-0.00180257845405506,0,0,0,0,0.0285054455894607,0,0,0,0.0915754761130513,0.106395130379373,0,0,0,0.013230801978413,0,-0.0454652985013043,0,0,0,0,-0.0369472287874298,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0911988936288641,0,0,0,0,0,0.0159165613521229,0,-0.00982648096484052,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404596122195926,0,0,2.16840434497101e-19,0,0,0,0.0355571903129404,0,0.0459932750795528,0,0,0,0,0,0,0,0,0,0.0356274230173543,0.300210652715655,0.156259103286678,0,0,0,0,0,0,0,0,0,0.00523189675023121,2.16840434497101e-19,0,0,0,0,0,0
X600188.SH,0,-0.0153712319197735,0,0,0.100126812828195,0,0.105603988452255,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.119796153165023,0,0,0,0.151093656809787,0,0.0313696900584625,0,0,0,0.018385548260178,0,0,0,0,0,0,0.270171274763281,0,0.29867532656425,0,0,0,0,0,0,0,0.0307120299943608,0,0.0233772364708248,-0.0324306716054768,0,0,0,0,0,0
