,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X601699.SH,X600027.SH,X600160.SH,X000983.SZ,X000301.SZ,X002466.SZ,X600426.SH,X000786.SZ,X600803.SH,X601991.SH,X000877.SZ,X000933.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X601168.SH,X600219.SH,X002271.SZ,X000408.SZ,X600612.SH,X600348.SH,X000883.SZ,X600096.SH,X000932.SZ,X000027.SZ,X600995.SH,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.563396117976112,0,0,0,0,0.0407790965394711,0.152836900695157,0,0,-0.0771766785033558,0,-0.0289448160149581,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.062850152276288,0,0,0,0,-0.0389419184284365,0,0,0,0,0,0,0,0,0,0,0,0,0.0630725287281542,-0.0658252595925844,0.0491861813511824,0,0,0,0,0,0
X601088.SH,0.228316833470152,0,0,0,1.38777878078145e-17,0.125287953276341,0,0,0,0,0,0,0,0,0.00465613909954458,0.062698893815532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791771416162691,0.00451146160853566,0,0,-0.0198146629436331,0,0,-0.0563036649358695,0,0,0,0,0,0,0,0,0.164852118361024,0,0,-0.0168231183539988,0,0,0,0,0,0
X600028.SH,0.357169727377448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318347805049029,0,-0.00602268156263923,0,0.0749281668554409,-0.15385113184428,0.0444194615525403,0,0.0148885074647075,0,0,0,0,-0.0686445060766109,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0735016364276724,0,0,0,0,0,0,0,0,0,0,0,0,0.0148718887169497,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0296957099605159,0,0,0,0,0,0,0,0,0,0.0364289493056935,0,0,0.0277991759993109,0,0,0,0,0,0,0,0.0350654889049003,0,0,0.0654683209010607,0,0,0,0,-2.16840434497101e-19,0,0,0,0.255086133005016,0,0,0,0,-0.258561408592166,0,0,0,0,0,0,0,0,-0.0203289807759243,-0.015895555711816,0,0,0,0,0,0
X600188.SH,0.0235212934423424,0,0,0,0,0.298908142213575,0,0,0,0.0624857760670088,0,0,0,0,0,0,0,0,0,0,0,0.335408369300826,0,-0.0032755189843776,0,0,-0.0593171135109782,0,-0.0813294355120749,0,0,0,0.0297484755198019,0,0,0.00457216489355902,0,-0.0119670200782508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174900827820861,0,0,0,0,0,0
X601898.SH,0,0.179344379052639,0,0,0,0,0,0.265174170675696,0,0,0.269941461074946,0,0,0,0.122233068063717,0,0,0.0813973649099167,0,0,-0.0164847412183511,0.0818276983160531,0,0,0,0,0,0,0,0,0,0,0,0.563110726299715,0,0,0,0.134791605426447,0,0,-0.081918347827856,0.0533129248938699,0.00743140256504209,0,0,0,-0.0437985065586006,0,0,0,0.00933858115486572,0.0985874493726414,-0.0439781787567819,0,0,0,0,0,0
X600019.SH,0,0,0,0.148586822710791,0.0703222880611738,0,0,0,0,0,0,0.0880431567474964,0.0200175170348959,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0235709245658704,0.0112252062096139,0.198060932304568,0,0,0,0,0,0,0,0,0.0511763301666209,0,0,0,0,0,0,0,0.209332637671823,0,0,0.0292273128308905,-0.00219423038942929,0.00583153632007988,0.0391620567825771,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595965938416551,0,0,0,-0.0490534915398928,0,0,0.100237987450263,0,0,0,0,0,-0.0505991589261148,0,0.10391849219732,0,0.0140591486029681,0,0,0.0402399500072876,0,0.073337593301237,0,0,0,0,0,0,0.00436575911490683,0,0,0,0,0,0,-0.0471975714551267,0.0398297997509285,-0.00570348315735202,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.143767054937215,0,0,0,0,0,0,0.204642324523744,0,0,0,0,0,0.0816250385951718,0,0,0,0,0,0,0.218294187046962,0,0,0.16123865463003,0,0,0,0.204975441930846,0,0.216419129299014,0,0,0.042440400510177,0.0729425398891936,0,0,0,0.0250025916821919,0,0,0,0,0.00308802119389958,-0.0225791039582827,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.199923640946955,-0.0601276167436649,0,0,0,0,0,0,0,0,0,-0.0357649037381957,0,0,0,0.809965038440125,0,0,0,0,0,0,0.0205790725018703,0,0,-0.027414341519442,0,0,0.143762489580255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495519465466265,0,0,0,0,0.0310793826769921,-0.157716632456577,0,0,0.0469832308059769,0,0
