,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X600886.SH,X601600.SH,X600362.SH,X600801.SH,X002460.SZ,X600188.SH,X600352.SH,X002466.SZ,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002271.SZ,X600111.SH,X601992.SH,X000723.SZ,X600176.SH,X002353.SZ,X600027.SH,X600583.SH,X600516.SH,X600426.SH,X000898.SZ,X600489.SH,X600299.SH,X600219.SH,X000709.SZ,X601158.SH,X000883.SZ,X600612.SH,X000553.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0621409287717117,0,0,0,0,0,0.00128596457604294,0.0977554754296793,0,0,0,0,0,0.00834613357331399,0,0,0,0.0163594704337482,0,0,0,0.212712038981275,0,0,0,0,0.0391956487086782,0,0,0,0.00468266409194854,0,0,0.193113214640714,0,0,0,0,0,0,0,0,0,0,0,0.0263299847442529,0,0,0,-0.00623577260971129,0.0054297982479878,0,0,0,0,0,0
X600028.SH,0.161471813638509,0,0,0,0,0,0.01506769831102,0,0,0.0891681262286753,0,0,0,0,0,0,0,0,0,0.000237537284489655,0,0,0,0.179213485337664,0.0296255471198069,0,0,0,0,0.0806825804350675,0,0,0,0,0,0.0312998750594918,0,0,0,0,0,0.0102718670493175,0,0,0,0,0,0,0,0,0,-0.00925018726036553,0.00169208861119722,0,0,0,0.00712064844168872,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00198594689933147,0.00520577171244773,0,0,0,0,0,0.0745627733758798,0,0.324802974013945,0.0477955257811084,0.00238226881524392,0,0,0,0,0,0,0,0,0.0140298658592395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00771881643517871,0,0
X600585.SH,0,0,0,0,0.130285688872495,0,0,0,0,0,0,0,0,0,0,0.402052240689248,0,0,0,0,0,0,0.116000202495639,0,0.041699455551783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165175993909815,-0.023779314652912,0,0,0,0,0,0
X600309.SH,0,0,0,0.0321576618565417,0,0,0,0,-0.0635274664349089,0,0,0,0,0,0,0.243765814677503,0,0,0,0,0,0,-0.067974071660671,0,0.0603572554215021,0,0,-0.160314109528408,0,0,0,0,0.059694806457204,0.165673393834497,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0329125885225979,0,0,0,0,0.00083462971480966,-0.0864448153653623,0,0,0,-0.139807451020089,0,0
X600019.SH,0,0,0,0,0,0,-0.0424618474061489,0,0.0513447667913999,0,-0.0285397703534373,0.0341586529963026,0,0,0.116654024271607,0,0,0.058257018267549,0.030234039181373,-0.0269519414029191,0,0,0,0,0,0.0210264776130788,0,0,0,0,0,0,0,0,0.007719172502911,0,0,0,0.0560165973662401,0,0,0,0,0,0,0,0,0,0,0.0566425307772277,0,0.0260332607263595,0.0283045554439454,0,0,0,0.0486178868895276,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0300219654669579,0,0,0,0,0,0,0,0,-0.0247067659490393,0,-0.0825953496901402,0,0,0,0,0.0822899348520978,0,0,0,0,0,0,0,0,0.195558972395681,0,0.963037146616295,0,0,0,0,0,0,0,0,-0.0484305781823837,0,0.0514757560871283,-0.0869314282443466,0,-0.20192424280921,0,-0.0101329860765347,0.0236963603559844,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.198806141242049,0,0,0,0,0,0,0,0,0,0,-0.0912649995674188,0.212769229533183,0,0,0.135138456302431,0.00210535258361672,0,0.156887621335332,0,0.175532882125237,0,0.359110709152974,0.00781490297518885,0.0262626557840061,0,0,-0.114376812303664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271863147515684,0,0,0,0,0.00772716516572406,0,0
X000708.SZ,0,0,0,0.306460936031852,0.139303636177285,0,0,0,0,0,0,0.24811408546004,0,0,0,0,-0.186169849725873,0,0,0,0,0,0.164924746744453,-0.175259722070664,0,0,0,0.315490124328545,0,0.0455520595811145,0,0,0,0,0,0.153187322058912,0.194563950764676,0,0,0,0,0,0,0.295331408604138,0,0,0,0,0,0,0,-0.00650145025026059,0.0414547714184962,0,0,0,0,0,0
X601898.SH,0.306675250423271,0,0,0,0,0,0,0,0,0,0,0,0.0497053661996234,0,0,0,0,0.462740695147339,0,0,0,0,0,0,0,0,0,0.106371793257867,0.0937648744177821,0,0,0,0,0,0,0,0.0412932676638532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362559789949116,0.0469592261201521,0,0,0,0,0,0
