,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601600.SH,X601898.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X002466.SZ,X600157.SH,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X600309.SH,X000709.SZ,X600583.SH,X600489.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X300072.SZ,X000629.SZ,X000630.SZ,X000959.SZ,X002075.SZ,X600021.SH,X000060.SZ,X000983.SZ,X600176.SH,X002470.SZ,X000012.SZ,X600578.SH,X600098.SH,X600022.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0112336370226516,0,0,0,0.257565611607723,0,0,0,0,0,0,0,0,0,0.0261037831352868,0,0.00504715039499945,0,0,0,0,0,0.0432543099471467,0,0.0547847026349871,0,0,0,0.0325016547326078,0,0,0,0,0,0,0,0,0,0,0,0,0.018778297645296,0.0377630718157081,0,0.0110593833364644,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.108126241003496,0,0.214876760790471,0,0,0,0.0233595033778273,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0685208732410746,0,0,0,0,0,0,0,0,0,0.0098380979701279,0,0,0,0,0,0.0103299401062494,0,0,0,0,0,0.000874576347367713,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0652820687403068,0,0,0,0.429840577514614,0,0,0,0.0259362458586594,0.0782180886923343,0.0131354171894092,0.0754454362123133,0,0,0,0,0,0,0,0,0.00602242408948279,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0555368576653994,0,0,-0.00895113920875391,0,0,0,0,0,0,0,0,0.11245719723606,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.15508971022831,0,0,0.0487117967257119,0,0.0781408887053169,0,0,0,0,0,0,0,0,0.118475309655471,0,0,0.00999064655075194,0,0,0,0,0,0.115061710643198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841706283438052,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187427700168147,0,0,0.0376509620800289,0,0,0,0,0,0,0,0.17944152685109,0,0,0,0,0,0,0,0.0402385231729288,0.289307600142492,0.00503063936901824,0,0.0452913478443247,0.0307178830661356,0.070012100842355,0,0,0.0151881905156687,0,0,0,0.0513619569758992,0,0.0400863872678899,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.00908563549207756,0,0,0,0,0,0,0,0.0216027784097425,0,0.0690741970854298,0,0,0,0,0,0,0,0,0,0.153778274935218,0,0,0.024976443254526,0,0,0,0,0,0,0.23735483499942,0,0.0762662464868497,0,0,0,0,0,0,0.0165702788023781,0,0,0,0,0,-0.0166591858459221,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0769023035581392,0,0,0,0.0815653107470883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627646404957784,0,0,0,0,0.033586632701945,0,0,0,0.0782981545007725,0,0,0,0,0,0,0.0135831248519732,0,0.0519065287466384,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.137979569676552,0,0,0.0180186236532203,0.108413746754657,0,0,0,0,0,0,0,0,0,0,0.109367586133142,0,0,0,0,0,0,0,0,0.0205188768669026,0,0,0,0,0,0,0,0.227693186078306,0.0145308985088743,0,0,0.0889081442194344,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0613559566045528,0,0,0,0,0,0.176317228912294,-0.0351069437228143,0,0,0,0,4.33680868994202e-19,0,0.0139427683392559,-0.0487429629420534,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0787086524361415,6.93889390390723e-18,0,0,0,0,0,0,0.54190529407312,0.0557419084905968,0,-0.0114287716738757,0,0.336899233415046,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454794744482438,0,0,0,0,0,0.174938605967105,0.0976018382249589,0,0,0,0.0839641145049046,0.0164629283074547,0,0,0,0,0,0,0.208333288984157,0,0,0.0505264437428831,0,0.0164723670886832,0,0,0,0,0,0,0.0730127827229363,0,0.0951445336419751,0,0.0546755083384237,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.163113569087162,0,0,0.0625149968414797,0,0,0,0,0,0.00467588035181863,0,0,0.156332917277889,0,0,0,0,0,0,0,0,0,0,0,0,0.0407029277312114,0,0,0,0,0,0,0.07876403393655,0,0.0416109761513353,0,0.00929081147907916,0,0,0,0.0503967174412737,0,0,0.121392135953923,0,0,0,0.00349511162976064,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392955206230542,0,0,0,0,0,0.0625114268394984,0,0,0.132359071426911,0,0.254779505989061,0,0,0.0196971110982759,0,0.0248339343223051,0,0,0,0.121155968936928,0.0105271048558219,-4.33680868994202e-19,0,0,0,0,0.0384409810409104,0.0767866363284397,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0626952269215027,0,0,0,0.123635350584065,0,0.119712997420669,0,0.206163525783156,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0534610095709608,0,0,0,0.100164318469676,0,0.0775905743656212,0.0988948482862456,0,0,0,0,0,0,0,0.0154533400968095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0775176367182861,0,0,0.163687508339391,0.17280165790417,0,0,0,0,0,0,0.207888385919787,0,0.0161018154301155,0,0,0,0,0,0,0,0.0145910228582699,0,0,0,0,0,0,0,0,0,0,0,0,0.193896432943662,0.0621362120808528,0,3.46944695195361e-18,0.192440131403261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406022100989719,0,0,0,0.431973450109475,0,0,0,0,0,0,0,0,-0.0247027367141287,0,0,0,0,0,0,0,0,0,0,0,0.115258439571406,0,0,0,0,0.105784351015614,0,0,0,0.389299873424604,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341655608409581,0,-0.0656399964956256,0.145116263777,0,0.148370106826763,0,0,0,0,0,0,0,0,0,0,0.0398155011686664,0,0,0,0,0,0,0,0,0,0,0.100726068578277,0,0,0,0.288257552084236,0,0,0,0.129935749178826,0,-0.0445785585843077,0.0350863593500258,0,0.087876473498318,0,0,0,0
X601992.SH,0,0,0.243611097231765,0,0,0.079678737103555,0,0,0,0,0,0,0,0.162340371126048,-0.0202595165043488,0,0,0,0,0.212956158535119,0,0,0,0,0,0,0,0,0.0179932122217049,0.167199771514342,0,0,0,0,0,0,0,0,0.0344297087834876,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111102896093106,-0.0305236281376832,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0095600258254749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498131017344268,0,0.0201927930300465,0,0,0,0,0.0189628558225316,0,0.240747757226796,0,0.0359377369194656,0,0,0,0,0,0,0.301055154843245,0.0583920570385165,0,0,0.0893583439604489,0,0,0,0,0,0.151526286491981,0,0,0,-0.0137964436955751,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.080082916874711,0,0,0,0,0,0,0,0,0,0,0.00279290969449663,0,0,0,0,0,0.192297649921882,0,0,0.0827204123250911,0,0,0.0201246411184381,0,0.0169562133107485,0,0.0595024864061552,0,0,0,0,0,0.043420137641009,0,0,0,0,0.200275356761551,0,0,0,0.00314632739576452,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.153030657381356,0,0,0,0,0,0,0,0,0,0,0,0.172164193801897,0,0,0,0,0,0,0,-0.362852349904883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183684664025444,0,0,0.715055103346867,0,0.458772052394706,0,0.187354888975175,0,0,0,0,0,0.0125078918046122,-0.0166933241921129,0,3.46944695195361e-18,0,0,0,0
