,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X000786.SZ,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X000983.SZ,X601699.SH,X600688.SH,X000825.SZ,X002353.SZ,X600352.SH,X000932.SZ,X600027.SH,X300073.SZ,X000630.SZ,X000959.SZ,X600157.SH,X600489.SH,X000960.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.290259737531106,0.0189875918717709,0,0,0,0,-0.104579560237702,0,-0.0747381574745407,0,0,0,0,0,0,0,0,0,0,0,0,0.274440310203797,0,0,0,0,0,0,0,0,0,0,0,0,-0.236516898681378,0,0,-0.0574846495379903,0.30703642028671,0,0,0,0,0.175430605187657,0,0,0.00411664485041741,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.217241435616626,0,-0.00258304755386254,0,0.0752870138012585,0,0,0,0,0,0,0,0.0984072231121369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746506840389282,0,0,0,0.199661321254975,0.11214750284704,0.0530297076793117,0,0,0,0,0,0,0,0,0,0,0,-0.186883063737153,0.0935169201107968,-0.0748518864364914,-0.00661121270783229,-8.67361737988404e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.021059682666388,0,0,0,0.0355817102592137,0,0,0,0,0,0,0,0,0,0,0,0,0.0264718649952395,0.245273630038162,0,4.33680868994202e-19,0,0,0.448990218422011,0,0,0.0052775571316203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993262928431532,0,0
X600011.SH,0,0,0,0,0,0,0,0.268388589856751,0,0.0848309465953168,0,0,0,0,0,0,0,0,0.0531898750798387,0,0,0,0.142618730573621,0,0,0.0115108287819854,-0.112273011543218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556079643930325,0,0,0.0321335142386521,0,0,0,0,-0.0613335078771939,0,0.0285508923943586,0,0,0,0.075904411418404,0,0
X600660.SH,0,0,0,0,0,0.298535119515731,0,0,-0.0203484810491311,0,-0.115792475015381,0,0,0,0,0,0,0.035065163366519,0,0,0,0,0,0.206465804660131,0,0,-0.0953037931948083,-0.0665814365352911,0,0,-0.00569292999106978,0,0,0,-0.0682715280496823,0.0602444851635333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743733225720075,0,0,0,0,-0.0702289943714706,0,0
X000708.SZ,0,0,0,0,0,0,-0.0194800261630445,0.137981788968321,0,0.070177922710159,0,0,0.0644219162569357,0,0,0,0,0,0,0,0,0,0,0,0,0.0261143043896867,-0.0203523122011062,0.0533799078813015,1.73472347597681e-18,0,0,0,0,0,0.0804898957115739,0,0.0621920103889222,0,0,0,0,0,0,0,0.0304110162986688,0.0133128990372705,0,0,0.0389387198002806,0,0,-0.0868156825244379,0.0584948405506443,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0269465515287755,0.0727053346178536,0,0,0,0.21469993493039,-0.00837691536780584,0,0,0,0,0,0.0555867963023834,0,0,0,0,0,0,0,0,0,0,-0.0321707579712703,0,0,0,0.258479449287714,0,0,0,0,0.137102349688069,0,0,0,0,0,0,0,0,0,-0.0557873947713818,0,0,0.0320735603434786,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.159320874130674,0.039594730386956,0,0.0809306300794571,0.0324017516627236,0,0,0,0,0,0,0,0,0,0,0.8141543477902,-0.0192827386199411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733612577274264,0,0,0,0.0560437669728953,0,0,0,-0.0359265896306549,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505916137707441,0,0,0.129920793181202,0.116660540986109,0,0,0,0,0,0,0,0,0,0.0809932779974552,-0.0212357116024362,0,0,0,0,0.610582905268494,0,0,0,0,0,0,0,0,0,0.0168490978549558,0,0.06158646668938,0,0,0,0.0165013414707596,0,0,0.0114329182494628,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0266972344372883,0,0.222458912745906,0,0,0,0,-0.0928084004215544,0,0.0244701655928301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552175533685211,0,0,0.165752220541277,0.0541119400156412,0,0,0,0,0,0,0,0.186359473730265,0,0,0.116367630241141,0,0,0.0142751742239793,0,0,0,0,0.0113887816332645,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0323916781461027,1.73472347597681e-18,0,0,0,-0.0249104772085581,0,0,-0.0629410126220709,0.0686297290633227,0.0546056533113701,0,0,0,0,-0.0774470270157634,0,0,0,-0.0703664042163361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035369621995229,0.00122389875401913,0,0,0.927738948705089,0,0,0,-0.0726692482569653,0.034216225620032,0,0,0,-0.0450772896388057,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254947165713691,0,0,0.0316192149495239,0,0,0,0,0,0,0,0,0.0114947624930758,0,0,0.044839685703487,0,0,0,0,0.0344513762792934,0,0.0506812968407237,0,0,0.0201581118689747,0.0797172235350297,0,0,-0.00343598460367103,0,0.378733806084155,-0.0205863999593645,0,0,0,0,0,0.0101996625158657,-0.0182954918273357,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0492684510437816,0,0.174937441050596,0,0,0,0,0,0,0,0,0,-0.0108677135772047,0,0,0,0,0,0,0.367141981618678,0,0.221814048745827,0,0,0,0,0,0,-0.0349658094194738,0,0,0.0161184103275727,0,0,0,0,0,0,0,0.0161984371375971,0.00713318638021749,-8.67361737988404e-19,0,0,0,-0.00650073498548448,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71694706697881e-05,0,0,0,0,0,0,0,0,0.132291383636052,0,0,0.0510407132262338,0,0,0.173953220796905,0,0,0,0,0,0.0740392809682666,0,0,0,0,-0.150550592751434,0,0,0,0,0,0.236981539359756,-0.0435327639181425,-0.0560114525007699,-0.0160157527101554,-0.00867354932505019,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.00152308934704678,0.0316070071016286,0,0,0.0332322083052349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276119159420484,0,0,0.158243628458794,0,0,0.0684978411316659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407437711066618,0,0,0.0210798702532443,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.389985071515536,0,0,0,0,0,-0.1134071575119,0,0,0,0,-0.152023853635806,0,0,0.180637510759182,0,0,-0.133365750119545,0,0,0,0,0,-0.104162158246054,0,0,0,0,0,0,0,0,0,0.0816744396756247,0,0,0,0,0,-0.149155417026935,-0.00494593701269168,0,0.192016445515012,-0.167760245662057,0,0,0,0,0,0
X000408.SZ,-0.0617210055767346,0,-0.0247763216298545,0,0,0.0711304031447975,0.414520765031635,0.123937207044499,0,0,0,0,0,0,0,-0.0311661700938126,0,0,0,0,0.0406360742206402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384866676681285,0,8.67361737988404e-19,0.11159726857545,0,0,-0.0313339451802577,0,0,0,0.0265295134361716,7.12145049311189e-05,0.0563170315066098,-0.0334696998463424,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0356474062064212,0,0,0,0,0.110520382532854,0,0,0.0469752943986994,0,0.0375395493790889,0.305598014466687,0,0.038980460428518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083469776200903,0,0.189341685578201,0,0,0,0,0.0370076809141975,0.0327065413758944,0.0505058221978046,-0.0302102317024199,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.288122092082753,0,0,0.0993600520806729,0,-0.103772672297602,-3.46944695195361e-18,0,0.423657647302789,0,0,0,0,0,0,0,0,0,0,0.0480673730044226,0,0.237980779888202,0,0,0,0,0,0,0,0.154684217682682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778577157915606,0,0
X600803.SH,0,0,0,0,-0.209321424772836,-0.0397537775607838,-0.022595114196313,0,0,0,0,0,0,0,0,0,-0.130302233539449,0,0.100274743894514,0,0,0,0,0.0693969358781154,0,0.139419969124447,0,0,0,0,0,0.0714259329437012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044535884571337,-0.016223889200452,0,0.0137261507826688,-1.73472347597681e-18,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865507270280889,0,0,0,0,0,0.450159919535032,0,0,0,0,0,0,0,0,0,0.142000598705241,0,0,0,0.0737535966496021,0,0,-0.00600309756986955,0,0,0.136097922304833,0,0,0.126916847624224,0,0,0,0,0,0.0414467469493157,-0.00556361155404054,-0.242419366710329,0,0,0.0240653407798703,0,0
X002080.SZ,0,0,0,0,0,0.332239849740772,-0.0576427246778679,0,0,0,0,0,0,0,0,0,-0.0223091358494101,0.0708631618194862,0,0,0,0,0,0,0.145625784267424,0,0,0,0,0,0,0,0.0162572287617787,0,0,0,0.186609602091237,0,0,0,0,0,0,0,0.0479409509831536,0,0,0,0,0.0929486230519634,0,0,-0.0114238123944513,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115287912323439,0,0,0,0,0,0,0,0,0,0,0,0.0261018359006419,0,0,0,0,0.10621656608723,0,0,0,0.0170669828704673,0,0.110241642206146,0,0,0,0,0,0.295531677604091,0,0.0513564557738977,0,0,0,0.141467161756657,0,0,0.0112419300711458,0,0,0,0,0.0196777163553555,0,0
X000807.SZ,0,0,0,0,0,-0.0188924598690648,0.127560960619599,-3.46944695195361e-18,0,0,0,0,-0.117241746128243,0,0,0,0.0341673600050714,0,0.35114607828533,0,0,0,0,0,0,1.0842021724855e-19,-0.0715360869183164,0,0,0,0,0,0,0,0,0.260884473112102,0,0,0,0,0,0,0,0,0.209841356273977,0,0,0,0,0,0,0.0048527521625081,-0.0347054113365775,0,0.338117971545721,0,0,0,0
X600801.SH,0,0,0,0,0.610491515717601,0,0,0,0,0.0441607499646028,0,0.30068321695022,-0.0399198929256329,0.0505303657927744,0,0.217770495859969,0.0433976387933166,0,-0.149273687303162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776332034635249,0.0915316177329725,0,0,0,0,0,-0.0503643073036214,0,0,0,0,-1.38777878078145e-17,0,0,0.0232509776295423,0,0,0,0,0,0,0
X000983.SZ,0,0,0.231552935523946,0,0,0,0,0,0,0.181988202916173,0,0,-0.0401628335752254,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0643346413429338,0,0,0,0,0,0,0,-0.110540450944125,0,0,0.139851574069219,0,0,0.608317801974787,0,0.0287366562435343,0,0,0,0,0,-0.130992483115038,0,0,0,-0.0248940785731579,0.12671051429152,0,0,-0.0116536487622727,0,0,0,0,0,0
X601699.SH,0,0,0.14134189490751,0,0,0,0,-0.120156683962122,0,0,0.0653691356262099,0,0.0592717312481567,0,0,0,0,0,0,0,0,0,0,0,0,0.0561754341366023,0,0,0,0,0,0,0.00549090323832262,0,0,0.442797778970374,0,0,0,-0.0114460625425856,0,0.229805527420211,0,0,0,0.0466775938000659,0,0,0.0797944563953419,0,0,0,-0.0313427489319205,0,0,0,0,0,0
X600688.SH,0.0631281330234673,0,0,0,0,0,0,0,0,0,0,0,0,0.0766422168493125,0,0,0.118874178834908,0,0.0436683326847605,0,0,0,0,0,0,0,0.0587330886518149,0,0,0,0,0,0,0,0,0,0,0,0.10709861047172,0,0,0,0,0,0,0,0,0,0.192773146971633,0,0,0.0513587522536846,0,0,0,0,0.0495093549235909,0,0
X000825.SZ,0.168903195587425,0,0,0,0.145775408423818,0,0,0,0,0,-0.0203943353042542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681666725425936,0,0,0,0,0,0,0,0,0.0618016967950445,0,0,0,0.32800933430513,0,0,0,0.0746474605417207,0,0,0,0,0,0.00609783244047516,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.179997962789847,0,0.00654038609837978,0,0,0,0,-1.73472347597681e-18,0,0,-0.0470239822409204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110476191512313,0,0.116853549887597,0,0.0901125033189965,0,0,0,0,0,0.124175081619168,0,0,-0.224931094040013,0,0,0,0,-0.00409856471184871,0.00147694856311935,0,0,0,-0.0241319381251995,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0344955361935014,0,0,0,0,0,0,0,0,0,0,0.00224641645090782,0,0,0,0,0,0,0,0,0,-0.00611313897292325,0,0,0,0.110867143920774,0,0,0.097981919566217,0,0,0.0315348053465376,0,0,0,0,-0.0455449110452975,1.73472347597681e-18,0,0,0,0.0854278613793829,0.0164601299111171,0,-0.0125432140750454,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.118071977259318,0,0,0,0.00670047895915808,0,0,0.0411554495963929,0,0,0.0609812225844275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230514498137876,0,0.0602190740154938,0,0.166801931930325,0,0,0,0,0,0.0692974501382787,0.0272820851433409,0,0,0.0138194360284724,0,0,-0.0101534899703753,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0149677118290595,0,0,-0.0298962029190533,0,0,0.397190797611699,0,0,0,0,0,0,0,0,0,-0.0503053727361033,0,0,-0.0288516605016265,0,0,0,0,0,0.31467651637982,0,0,0,-0.035385162032362,0,0,-0.0632548304027995,0,0,0,-0.0978987451215576,0,0,0,0,0.0515212761796937,-0.0635125160422597,0.280347993077864,1.73472347597681e-18,0,0,0,0,-0.0274552400641179,0,0
X300073.SZ,0,0,0,0,-0.478834007376975,0.511675876537737,0,0,0,0,0,0,0,0,0,0,0.108230921735804,0,0,0,0,-0.325529313867472,0,-0.0271316014750015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285600171965845,0,0.147798176093969,0,0,0,0,0,0,0,0,-0.0737564681152564,0,0,-0.0335097683715115,0,0,0,0,-0.0376227675983575,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.0317093426575826,0,0,0,0,0,0,0,0,0,0.0568726276744285,0,1.73472347597681e-18,0,0.253719943830222,0,0,0,0,0,0,0,0,0,0.00541393062540168,0,0.191424815828332,0.153930392220807,0.0504236827811223,0.0472127358634212,0.139657024177078,0,0,0,0,0,0,0,0,0,0,0.104483962220206,0,0,0.0236421262452359,0,0,0,0,0.0728019259298946,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.531963745589806,0,0,0,0,0,0,0,0.0267486159151932,0.0577356889819325,0,0,0,0,0,0,-0.107796635756095,0,0.047838472305475,0,0,0,0,0,0,0,0,0,0,0,0.171620156591246,0,0,0,0.08174196659051,0,0,0,0,0,-0.0566486829571101,0,0,0,-0.029385628081899,0,0,0,-0.0964910314216189,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0481555523275634,-0.00864030525939576,0,0,0.0770550605909332,0,0,0.0759208184329714,0.00856534700161944,0.0867649097587328,0,0,0,0.139827181010521,0,0,0,-0.0775061983570496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249513752760041,0.139535920291603,0,0,0,0,0,0.03267915255765,0,0,0,0,0.0106711126705232,0,0
X600489.SH,0,0,0,0,0,0,-0.0692302072336343,0,0,0,0,0,0,0.0443718678197261,0,0.116533211272433,0.0491005917468415,0,0,0,0.669029595838375,0,0,0.0450459091916641,0,0.021637465380606,0,0,0,0,0,0,0,0,0.0140120302788543,0,0,0,0,0,0,0,0,0,0.0671049372102691,0,0,0,0,-0.0506704304499803,0,0,-0.00489532592172825,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0.0264673661747249,0,0,0,0.174523901410534,0,0,0,0,0,0,0,0.00419993638696358,0.0910733505992397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444231652943293,0,0,0,0.122904721176218,0.211880201843361,0,0,0,0,0,0.365971637720627,0,0,0,0,0,0.10058574627351,0,-0.0145265672743905,0,0,0,0,0,0
X600141.SH,0,0,-0.065641820623347,0,0,0.485022303410466,0,0.253932017629344,0,0,0,0.0868681429286504,0,0,0,0,0.176053026952834,0.0261069797944356,0.0743895106512235,0,0,0,0,0,0,0,0,0,0,0,0,0.174251890511946,0,0,0,0,0,0,0,0,0,0,0,0.0686336799687376,0,0,0,0,0,0,-0.096427041757736,-0.0449216840684814,0,0,0,0,-0.0551746924305485,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024617569193038,0,-0.177148420404705,0,0,0,0,0,0,0,0,0,0,0.0655923892821269,0,0,0,0,0,0,0,0,-0.30991197134285,0,0,0,0,0,0,0.0939985512510211,-0.1326526818215,0,0,0,0,0,0.131395715472865,0,0.22758830979642,-0.372285315181751,0,0,0,-0.282259606407084,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137607609176721,0.076038624680974,0.0807065254079168,0,0,0,0,0,0.0981716313891861,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0781646900810641,0,0,0.305991796369308,0,0,0,-0.0991940281040136,0,0,0,0,-0.033726786550839,0,0,0,0,-0.00376936979960839,0.510364027981272,0,1.00116987311564,0,0,0,0.338282372610993,0,0
TED,0,0,0,0,0,0,-0.0234308342829594,0,0,0,-0.171499927529772,0,0,0.287970125073957,0,0,0,0,0.117185994791459,0,0,0,0,0,0,-0.33465362311686,0,0,0,0,0,0,0,0,0,-0.238500343702171,-0.289957373328894,0,0,0.436044791570964,0,0,0,0,0,0,0,0,0,0,-0.718348995767986,0.693688631673208,0,0,0,0,-0.680374125806136,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463866226578676,0,0,0,0,0,0,0,0.0183286189210882,0,-0.0548719024238137,0,0.0392948056603374,0,0,0,0,0,-0.0595655891578562,0,0,0,0.0714785944636494,0,0,0.0342274339052432,-0.0213259449990205,0,0,0,0.0395030818223972,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0356440526713456,0,0,0,0,0,0,0,0,0,0,-0.0129936846365952,0,0,-0.00794199711036042,0,-0.198661251793515,0,0,0,0,0.121557656254509,0,-0.0200416421932088,0,0,0,0,0.0165437017360187,0,-0.0475139187626752,0,0,0,0,0,0,0.00500934151635232,0,0,0,0,0.0297971586449698,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000493587671039518,0,0,0,0.00185786948891032,0,0,0,-0.00149864730292375,0,0,0,0,0,0.0016649753674241,0.00302478263239271,5.42101086242752e-20,0.00055587277798758,0,0,0,0,0,0,-0.00280005597751906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191237007974294,0,0,0.00219499685919202,-0.00208695656869466,0,0,0,0.000687305093082592,0,0
CarbonVol_Shenzhen,0,0,0.0375003754198619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22779529884309,0,0,0,0,0,0,0,0,0.0302174286926534,0,0,0,0,0,0,0,0,0,-0.362288006989418,-0.127127763243834,0,0,0,0,0,-0.3227592131183,-0.275874115117264,0.775122315499183,0,0,0,-0.0299836379440606,0,-0.579331554538601,0.146103386410457,-0.67889518792764,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00261425608934795,0,0,0.00417179254619945,-0.00607819282830026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721368284092627,0,0.00794833431332459,-0.0076666710733438,0.0114691429317496,0,0,0,0.0199757586781175,0,0,0,0,-0.00551491922215775,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.00912149642294334,-0.0402290516888836,0,0,0,0,0,0,0,0,0,-0.0053493607004239,0,0,0,0,0,0,0,0,0,0.0161231900697005,0.00374723768348075,0,-0.000467313298653164,0.0151568894216123,0,0,0.00224983362282777,2.16840434497101e-19,0,0,0,0,0,0.00458413118854701,0,-0.041068155040983,0.0256912399332412,0,0,0,-0.0281299414924077,0,0
