,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600027.SH,X600688.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X601158.SH,X000792.SZ,X000898.SZ,X600157.SH,X600660.SH,X000027.SZ,X600547.SH,X000629.SZ,X600489.SH,X000539.SZ,X600008.SH,X002353.SZ,X600021.SH,X600808.SH,X000825.SZ,X000831.SZ,X600549.SH,X000630.SZ,X600219.SH,X002470.SZ,X000060.SZ,X600578.SH,X600307.SH,X000959.SZ,X601699.SH,X600315.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.456841384526007,0,0,0,0,0,0,0,0,0,0.034811002101447,0,0.215391172858475,0,0,0,0,0,0.0700780134824436,0,0,0,0,0,0,0,0,0.0355432946056,0,0,0,-0.00586983588942722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299793383465922,0,0,0,0,0,0
X600028.SH,0.36369509436434,0,0,0,0,0,0,0,0.0720770125168895,0,0,0,0,0,0,0,0,0.0449399966284363,0.201777449633659,0,0,0,0,-0.00791632387109231,0,0,0,0.0854703406746784,0,0,0.074049653352491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176283259115253,0,0,0,0,0,0,0,0,0
X601088.SH,0.0402470407487463,0,0,0.0474558869112205,0,0,0,0.460791827884788,0.00548568313198435,0,0,0.240014146910433,0,0,0,0,0,0,0,0.0498317211278017,0,0,0,0,0,0,0,0.00511152772837676,0,0,0,0,0,0,0,0,0,0.0186772130021738,0,0,0,0,0,0,0,0,0,0,0.0255212128207097,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101292960215372,0,0,0,0,0.316014013697805,0.191434451866091,0.0363901863207592,0,0,0,0,0,0,0.0155605808731002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980158233185861,0,0.0251262134942088,0,0.113531080738404,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.195971966360078,0,0,0,0.117054152776298,0,0,0,0,0.551775827578137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202547748462819,0,0,0,0,0,0.0529615950158852,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0288062778309906,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0537258553691297,0,0,0,0,0,0,3.46944695195361e-18,0.0475550617786271,0.109430793028441,0,0,0.0496773991564392,0.0283486131938465,0,0,0.251018481782256,0,0,0,0.127354343994871,0,0,0,0,0,0,0,0,0,0.0633871889835515,0,0,0,0,0,0,0,0,0,0,0,0.0673021593040498,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.446338689657521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911797537514642,0,0,0,0,0,0,0.187380555325709,0,0,0,0,0,-0.0544858748604314,0,0,0.0954193812715063,0,0.225636562250351,0,0,0,0,0,0.0581385373213191,0,0.248207212647203,0,0,0,0.104499176017725,0,0,0,0,0,0
X601898.SH,0,0,0.108104372763452,0,0,0,0,0,0,0.196523659955078,0,0.0112659598692141,0,0,0,0,0,0,0.0466941096855533,0.0287803236572633,0,0,0,0,0,0,0,0.0416130878576579,0,0.20874593116149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211829595278863,0,0.0629675704310241,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.230151905955858,0,0.000105295740270144,0.00186460090314232,0,0,0.112700851929224,0.298619052142529,0.209170535933303,0,0,0,0,0.0469493234580185,0,0,0,0,0,0,0,0,0.137529918949577,0,0,1.73472347597681e-18,0,0,0,0,0,0.05804255179932,0,0.042703544345278,0,0,0,0,0,0,0,0,0,0,0.0256261766183489,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0365620040016897,0.0913125269468978,0.210590177024368,0,0,0,0,0.0913785126085009,0,0.156342105254942,0,0,0,0,0,0,0,0,0,0,0,0.146854317209247,0,0.00649652980461522,0,0,1.73472347597681e-18,0,0.186036897032643,0,0,0,0,0,0.0221571534649794,0,0,0,0,0,0.0847126367602112,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.238716145939677,0.28363408034518,0,0,0,0,0,0.1331655016816,0,0,0,0,0,0,0.0467815362504456,0,0,0,0.0311239586814047,0,0,0,0,0,0,0,0.0158019313383613,0.0554343769227953,0.163341132777688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0648160132413019,0,0,0,0,0.00287389052487582,0,0,0,0,0,0,0,0.242505059325569,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.154683325914402,0,0,0,0,0.0202979672129685,0,0,0,0,0,0,0,0,0,0,0.273985629167798,0,0,0.0474668311991195,0,0.165317110253323,0,0,0,0,0,0,0.0209799693121554,0,0,0,0,0,0
X600362.SH,0,0,0,0.0350127516737571,0,0,0.142659566492465,0,0.0338734427751004,0,0,0,0,0,0,0,0.122552334593057,0.0299851666825383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182858394195331,0.000473803004674963,0,0,0,0,0,0.0242739035493785,0,0,0,0,-0.0217713597332543,0,0,0,0,0,0,0
X600886.SH,0.135476688938519,0,0.0410103088313421,0.0476471801195489,0,0.085795435748904,0,0,0.0168927729448923,0.405263325728397,0.159646692294728,0,0,0,0,0,0,0,0,0.0275127618616585,0,0,0,-0.0508823302563926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137725080281142,0,0,0,0,0,0,0,0,0,-0.0219950414452565,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.165486961455062,0.028279028875105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738327362227487,0,0,0,0,0.0469483426382734,0,0,0.12053546922457,0.0827035293946874,0,0,0,0,0,0,0,0.141821187912899,0,0,0,0.0219813429451285,0.0799143413251543,0,0,0,0,0,0
X600027.SH,0,0,0,-0.052469816531865,0.0113281515241359,0,0,0,0,0,0.570800324308936,0,0,0,0,0,0,0,0,0,0.208576820492594,0,0,0,0,0,0,0,0,0,0,0,0,0.0326599416656494,0.0562681838844302,0,0,0,0.104178025133284,0,0,0,0,0,0,0,0,0,0,0,0.0497397007620727,0,0,0,0,0,0,0
X600688.SH,0.0554490244150513,0,0,0,0,0,0,0,-0.0985899400557449,0,0,0,0,0.249105025314172,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.110495888422712,0.0395601377624311,0,0,0,0,0,0,0,0,0.560457628108604,-0.0349698418138767,0,-0.0783218013143566,0,0,-0.0653291385749666,-0.0361467342232566,0,0,0,0,0,0
X601992.SH,0.0576128055932859,0,0.0323709009624457,0,0,0.191026596713077,0,0,0,0,0,0.0147724760244407,0.0252945409016233,0,0,0,-8.67361737988404e-19,0,0.103492367699952,0,0,0.106423135632052,0,0,0.08465503447768,0,0,0,0.0285718035555488,0.035980417024896,0,0,0,0,0,0,0,0.0401156563114627,0,0.0214526899641868,0,0,0,0,0,0.0417343315819611,0,0,0,0,0,0.0607899111495484,0,0,0,0,0,0
X600583.SH,0,0.0416751031126748,0,0,0,0,0.078574565596378,0.15957351821288,0.114687584846201,0,0,0,0,0.119919818382341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251683074186539,0,0,0,0,0,0,0,0,0,0,0.0720637739243908,0,0,0.212944520586222,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.0241653561028905,0,0,0,0,0,0,0,0.0373382294560967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112939356515645,0,0,0,0,0,0,0,0,0,0.127261700855523,0.179413441635045,0,0,0.20226151083041,0,0.0928567992541117,0,0,0.010659014665046,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0705734135511054,0,0,0,0,0,0.159120006902199,0,0,0,0,0,-0.00575993630391559,0.0617100243382422,0,0.574981120320218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303937714493959,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0485775802473982,0,0,0.146122342070924,0,0,0,0,0.0129753452031119,0,0,-0.0366365821312491,0.187219696860317,0,0,0,0,0,0,0,0,0,0.363595626067491,-0.184558298978281,-0.0040227913053749,0,0,0,0,0,0.125822897002964,0,0,0,0,0,0,0,0,0.167157965863049,-0.0356267825121161,0,0,0,0,0,0
X601158.SH,0,0,0,-0.201781325621551,0,0,0.154629493592874,0,0,0.0682997842643544,0,0.0314049638354652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807301834927112,0.109695110927468,0,0,0,-0.0958053328070326,0,0.425303191432914,0,0,0,0,0,0,0,0,0.0352284150549135,0,0.16567933818844,0,0,0,0,0,0,0.011844747326266,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.166116326313196,0,0,0,0,0.0155146938099674,0,0,0,0,0.0144378397700549,0,0,0,0,0,0,0,0,0,0,0,0,0.193814067526885,0,0,0,0,0.0575230161064235,0,0,0,0,0,0.0351702011741439,0,0.0560194916060231,0,0,0,0,0,0,0,-0.0392527278203298,-0.0336638295586743,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0959867295748522,0,0,0,0,0,0,0,0,0,0.110784105340465,0,0,0,0,0.131958476869397,0,0,0,0,0,0,0,0,0.122337335156871,0,0,0.0204410271059832,0,0,0.0457580258835726,0.340879587223542,0,0,0,0,0,0,0,0,0.0452937593068202,0,0,0,0,-0.0638330870147022,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0193547330932957,0,0,0,0,0,0,0,0,0,0,0,0.0744343363148881,0,0,0,0.037486235137157,0,0,0,0,0.18444922967267,0,0,0,0,0.0768080281194214,0,-0.00550734508670611,0,0,0,0,0,0.0795781394590195,0,0,0,0,0.00256034003385874,0,0,0,0,0,0,0,0,0,-0.100858137140363,0,0
X600660.SH,0,0,0,0,0,0.0693341229551979,0,0,0,0,0,6.93889390390723e-18,0,0.131652929255895,0,0,0.0318781959941847,0,0,0,0,0.159788570901293,0,0,0,0,0,0,0,0,0,0,0.00844040278908839,0.213799564886757,0,0.0874146042198308,0.150466481550374,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268953271038108,0.00539957504337894,0,0,0,0,0,0
X000027.SZ,0,0,0.0311847209413955,0,0,0,0,0.0449204788952061,0,0.153561973600158,0,0,0,0,0,0,0,0,0.0640115045751302,0.140096861981867,0,0,0,0,0,0,0,0,0,0,0,0,0.0950787111847018,0,0,0,0.145124335191073,0,0,0,0,0,0,0,0.0853842852608967,0,0,0,0.0611084793320486,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0724710685338028,0,0,0,0,0,0,-0.0522339874656406,0,0.045942415930989,0,0.0297356066818908,0,0,0,0,0.0253867119929869,0,0,0,0,0,0,0,0.859520290492381,0,0,0,0.0253110860566739,0,0,0,0,0,-0.00733885349385003,0.00549273413463562,0,0.0302430574306836,-0.0695476224830313,0,0,0,0,0,0,0.0161160301798008,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0248463248688049,0.147432382228814,0,0,0,0,0,0,0,0,0,0,0.00543785359090778,0,0,0,0.297721805220652,0,0,0,0,0,0,0,0,0,0.127069563470848,0,0,0,0,0,0.0480194950775531,0,0.167552806403505,-3.46944695195361e-18,0.0748508219434428,0.00494850616886055,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0.0125799784002682,0,0,0,0,0,0,0.136458632423947,0,0,0,0.205306617392848,0,0,8.67361737988404e-19,0.0417206353209367,0,0,0,0.137268357600692,0,0,0,0,0,0,0,0.418622317614371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084810563070567,0,0,0,0,0,0
X000539.SZ,0,0.0511445546411776,0,0,0,0.00344290495222456,0,0,-3.46944695195361e-18,0.314179695848833,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0432668834610743,0,0,0,0,0,0,0.204350782791842,0,0,0,0,0.0489860110759128,0,0.0883551239578344,0,0,0,0,0,0.089271971115249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0.010717477978096,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.164527108562579,0,0,0,8.67361737988404e-19,0,0.48408908664011,-0.0123003502799498,0,0.10038089916327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961646544331988,0,0,0,0.0117337404453735,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0394805055371576,0,0,0,0,0,0,0,0,0,0,0,0.296518867285809,0,0,0.0643533122952956,0,0.0558477294514474,0,0,-0.0379786828183048,-0.14364887752336,0.114448229816318,0,0,0,0.198833221126083,0,0.0222759825090574,0,0,0.0619484237384711,0,0,0,0.0951259741013976,0,0,0,-0.0401885436346085,0,0,0,0,0.0737101790488353,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.418646728140421,0,0,0,0.770153928844596,0,0,0,0,0,0,0,0,-0.043677698369716,-0.124109889326553,0.0445154453763185,0,0,0.245506671919385,0,0,0,0,0.414970643178807,0.294579624450705,0,0,0,0,0,0,0,-0.181412700118125,0,0,0,0,0,0,0,0,0,0,-0.0189385578886459,0,0,0.012822728931345,0.105520200228678,0,0,0.386433277283822,0,0
X600808.SH,0,0,0,0.0337252332438722,0,0,0.00683208872436597,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.100242159794008,0,0,0,0,0.00966750358471731,0,0,0,0.284232075228926,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.183636938765726,0.160043230319134,0.0460978995904904,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.00704667240472873,0,0,0.0687914387444629,0,0,0,0,0,0,0.163469641957183,0,0,0,0.274907650474539,0,0,0,0,0.117369248751184,0,0,0,0,0,0,0,0,0,0,0.11032595676506,0,0,0,0,0,0,0,0.169988635226161,0,-0.0126400824496552,0,0,0,0,0,0,0
X000831.SZ,0.246290024787387,0,0,0,0,0,0.252162907559786,0,0,0,0,0,0,0,0.267347863107364,0,0,0,0,0,0,0,0,0.136418908772654,0,0.0294957467936424,-0.500235894593596,0,0,0,0,0,0,0,0.206748958419279,0,0,0,0,0,0,0,0,0,0.000434086602662861,0,0,0,0,0,0.137885825658428,-0.0888662553678568,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.105081456768044,0,0,0,0,0,0,0,0.0245858281317941,0.0772360511211347,0,0,-0.132571678747203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05234762382864,3.46944695195361e-18,0,0,0,0,0.0733929221826528,0,0,0.2721776854488,0.141663169456524,0,0,0,0,0,-0.0172312884928733,-0.0239030333445556,0,0,0,0,0,0
