,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600011.SH,X600886.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X600489.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600803.SH,X600111.SH,X600027.SH,X002460.SZ,X600426.SH,X601991.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X000807.SZ,X000630.SZ,X002128.SZ,X601168.SH,X600176.SH,X000933.SZ,X600985.SH,X600096.SH,X000877.SZ,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X000932.SZ,X002409.SZ,X600801.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.277094601760109,0,0,0,0.0574465972703435,0,0.118996551388801,0,0,0,0.208461313129525,0,0,0,0,0,0,0,0,0,0,-0.258070790707461,0,0,0,0,0,-0.0498869153588092,0,0,0,0,0,0,-0.0338960693538219,-1.38777878078145e-17,0,-0.0060566063220226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179425431429105,0,0
X601088.SH,0.307691707195474,0,0.173570964401942,0,0,0,0.138258106147085,0,0,0,0.0402127048880123,0.0231117030717994,0,-0.0473815882339897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647184856173289,0,0,0,0,0,0,-0.0298278141871596,0,0,0,0,0,-0.019205896884018,0,0.162008518286705,0,0,0,0,0,0.12411560549096,0,0.0168609831707736,0.073314915036832,0,0,0,0.0290386368444313,0,0
X600028.SH,0.413041799288013,0.168405547737582,0,0,0,0.056473879514693,0,0,0,0,0,0,0.0669504437172308,0,-0.0181937450968045,0,0,0,0,0,0,0.0273593125166145,-0.00454450140053479,0,0,0,0,0,0,0,-0.105906249934078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524265919814528,0,0,0,0,-6.7762635780344e-21,0,0,0,0.0314587038992281,0,0
X600309.SH,-0.24938574345388,0,0,0,0,0,-0.0259611609940984,0,0,0,0,0.0442504739126932,0,0,0,0,0.0487383674227282,0,0,0.132644394703281,0,0,0,0.0680246095832014,0,0.0412107707425869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154070748401839,0,0.20973206992546,-0.0198683378035117,0,0,0,0,0,-0.00270929517912112,0.00747197056344571,0,0,0.00345200762040483,0,0
X601898.SH,0,0,0.0916183183672227,0,0,0,0.133505417904345,0,0,0,0,0.00983636656188424,0,0,0,0,0,0.0854153768953759,0,0,0,0.0397474088751195,0,0,0,0.0300258468398625,0,0,0.260420915845856,-0.0267835801444546,0,0,0,0,0,0,-0.0118172549548089,0,0.241378958081975,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.00433738902335545,0,0
X600019.SH,0,0,0,0,0.324267110824949,0,0,-0.0377751862047133,0,0,0,0,0,0,0,0,0,0.192987070172304,-0.0117516626505203,0,0,0.0243044316806779,0,0,0,0.0133409964461698,0,0,0,-0.0246885696935216,0,0,0,0,0,0.124830906444926,0,0,0,-0.0554830897654663,0,-0.0514420634021896,0,0,0,0.0552044543163542,0.178972801732697,0,0,0,0,0.00348248893067053,0.123926410369359,0,0,0,0.0571240711039162,0,0
X600188.SH,0.113789864830563,0.0629605158874867,0,0,0.235427276512784,0,0,0,0,0,0,0,0,0,0,0.00616211381534163,0,0,0,0,0,0,0,0,0,0,0,0.307251851657399,0.0292714428776899,0,-0.161089643669444,0,-0.164860261676381,0,0,0,0,0.0622335729058545,0.0954660811955872,-0.033417076040439,6.93889390390723e-18,0,-0.247025997409963,-0.0103014007926936,0,0,0,0,0,0.406476793719044,0,-0.0452913276606178,0,0,0,0,0.0130212314564756,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523778057307707,0,0.143504543749756,0,0,0,0,0,0,0,0,0.050776959109717,0,0,0,0,0,0,0,0.0655800755911562,0,0.13390223964131,0,0.120877668942481,0,0,0,0,0,0,0,-0.0476328742168542,0,0,0,0,0.134938562061413,-0.033899461132734,0,0,0,0,-0.0354320071977543,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123521611085459,0,0,0,0,0,0.0418981938876803,0,0.231970724173344,0,0,0.299991411535835,0,0,0,-0.13468635628146,0,-0.0651162325187843,0,0,0,0.105661223228788,0,0,0,0,0,0,0,0.111528584989635,0,0,-0.0297746068315968,0,0,0,0,0,0.0335336276726673,0.00577646629710784,0,0,0,-0.0512874660394963,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149998293691574,0,0,0,0,0,-0.0411939851174127,0,0.137753786923987,0,0,0.0698996687776128,-0.0290157414544291,0,0,0,0,-0.209630491249444,0,0,0,0,0,0,-0.0634238193337726,0,0,0,0,0.0244140049481917,0,0,0,0,0.0237517559536132,0,0.106197048730808,-0.174200837280322,-0.020574354154915,0,0.0375771637883714,0,0,0.0379206664416614,0,0
X600585.SH,0,0.0504762950768196,0,0,0,0,0,0,0,0,0,0,0.101638383036987,0.0231871583143194,0.0342780723250318,0.102365775978803,0,0,0,0,0,0,0,0,0,0,0.0226528728129731,0,0,0,0,0,0,0,0,0,0.0908217890311026,0,0,0.0494477032315904,3.3881317890172e-21,-0.0311619718469602,0,0,0,0,0,-0.0687195870444702,0,0,-0.0267508063824954,0.0372280600579636,0,0,0,0,0.0803062339554904,0,0
X600660.SH,0,0,0,0,0,0,-0.176286293701188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105922914895929,0,0,0,0,0,0.0372693174953623,0,0,0.0852751459100896,-0.0682478254332566,0,0,0,0,-0.0714741159769589,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133136243788885,0,0,0,0,0,0,0.238196716285065,0.0735817632751668,0.13984236140901,0.189273166062422,0,0.289694720749467,0,0,0,0,0.0642162285714442,0.137885019913919,0,0,0,0.0807064509906091,0,0,0,0,0,0,0,0,0,0,0
