,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X002466.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X002271.SZ,X600111.SH,X600011.SH,X600010.SH,X600660.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X600176.SH,X600362.SH,X600096.SH,X600426.SH,X000786.SZ,X000408.SZ,X000983.SZ,X600803.SH,X000723.SZ,X600141.SH,X601991.SH,X300073.SZ,X002080.SZ,X002192.SZ,X600219.SH,X601699.SH,X600027.SH,X600486.SH,X600801.SH,X300037.SZ,X002407.SZ,X002497.SZ,X000629.SZ,X002353.SZ,X600295.SH,X600160.SH,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.377129961352165,0,0.0708963175678008,0,0.0869708906470487,0.0333792253209494,0,-0.0249816773496309,0,0,0,0,-0.108548421691541,0,0,0,0,0,0,0.0763614148952187,0,0,0,0,0.0460022029098631,0,0,0,0.266658345178851,0.0497661611335559,0,0.0387522963914154,0,0,-0.0361018561632111,0,0,0,0,0,0,0,0,0,0.0204694532070377,0,0.0638035376055518,0,0,0,-0.00293677165090018,-0.0188518908067426,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0243756177796649,0,0,0,0,0,0,-0.0173080190363356,0.0406330594390934,0,0,0.204969424895522,0,0,0,0,0,0,0,0,0.478367855467868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0222675414955841,0.0452719485846863,0,0,-0.0525008417474431,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,-0.156910509974977,0.000373025681968922,0,0,0,0,0.180773168863938,0,0,0,0,0.234545468751233,-0.0923132811611783,0,0,0,0,0,0.31183564706609,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00531734309958228,0.112357715181445,0.299660392114319,0,0,0,0,0.021149601757492,0,0,0.0214922239686648,0,0,0,0.14368840811477,0,0
X600011.SH,-0.945363241180688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696804824074718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0305636824372798,0,0.0129119021498495,0,0,0.878893931355778,0,0,0.238957655594406,0,0.148122841950813,0,0,0,0,0,0,-0.0764826291972487,0,0,0,0,-0.0995416870551537,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.450482215154715,0,0,0,0,0.0884438304327306,0,0,0,0,0,0,0,-0.0629559327941488,0,0,0,0,0,0.306619868200883,0,0,0,0.0667702916898517,0,-0.120488794236601,0,0,0,0,0,-0.0969664168473711,0.00609625824054119,0.0953545876698816,0,0,0,0,0,0,0.0103864649392526,0,0,0,0.0959934985472714,0,0
X600660.SH,0,0,0,0,0.00312887170254719,0.101963485319424,0,0,0,0,0,0,0,0.0322373014095104,0,0,0,0,0.263150079186263,0,0,0,0.0506911146588747,0,0,0,0,0,0,0,0,0,0,0,0.0174719427744228,0.179863303489867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191107934914274,-0.0847774468444302,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0982666809748476,0.0136831481244442,0.0263273447683487,0,0,0,0,0.155334726874558,0,0,0,0,0,0,0.0571093082521024,0.0289097660621228,0,1.73472347597681e-18,0,0,0,0,0.0702529525129911,0,0,0,0,0,0.00653804662202232,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0204978588973189,0,0,0,0,-0.0386141538142623,0,0
X000301.SZ,0,0,0,0,0,0.0193265534284372,0,0,0.0183320662987649,0,0,0,0,0,0.199246955532554,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613718090397538,0.399990789647395,0,0,0.0270213404348473,0,0,0,0.00973057239103513,0,0,0,0,0,0,0.0637534996391272,0,0,0,0,0,0.290500797709436,0,0,-0.00134686318679826,0,0,0,0,0.114066951360004,0,0
X000708.SZ,0,0,0,0,-0.0346818108622698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107757863612663,0.0702822036716717,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.112179929046221,0.102541514914846,0.23899986075357,0,0,0,0,0,0,0,0,0.057400855446461,0,0
X600547.SH,0,0,0,0,0,0,0.00466347462844014,0,0,0,0,0,0.091280756717175,0,0.0171412010831693,-0.102007542350842,0,0,0,0,0,0,0,0,0,0,0,0,0.142721241934148,0,0.198885317753276,0.0134502869342105,0,0,0,0,0,0.145073060642807,0,0,0,0,0,0,0,0,0.115581901896342,0.0148744901283499,0,0.0616689377276381,0,0.00793860140731819,-0.0228767864455706,0,0,0,0,0,0
X600886.SH,0,-0.0303164599834966,0,0,0,0.0062036786994063,0,0,0.0639206219014284,0,0.0416819322076144,0,0,0.0566579764604934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978563623809177,0,0,0,0,0,0,-0.0628967915541441,0,0,0,0.0265699871901935,0,0,0.0406408853133311,-0.00983525031622852,0,0,0.012560043305064,0,0,0,0,0,-0.017765081102205,0,-0.133718057851965,0,0,-0.0604119085578397,0,0
X601600.SH,0,0,0,0,0.172765769949897,0,0,0,0,0,0,0,0,0,0.0295145412747311,0,0,0,0,0,0,0,0,0,0.192098553106975,0,0.0342351072801171,0,0,0,0,0,0,0,0,0.0322459698539847,0,0.0756949934909106,0,0,0,0,0,0,0.0135571744915309,0,0,0.138620244040944,0.182503465065548,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182869768079049,0,0,0,0,0,0,0,0,0,-0.0886508708370903,-0.117395494485724,0,0,0,0,0.316267172661532,0,0.1001774530507,0,0,0,0,0.018169570422349,0,0,-0.00865475204104643,0,0.232629691407577,0,0,0,0,0,-0.0134571858094178,0.0632218133223514,0.0351669329328058,0,0,0.0137347098041836,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00991936657866521,0,0,0.0394644289654812,0,0,0,0,0,0,0,0,0,0.0645419294229691,0,0.0318666818850315,0,0,0,0,0,0,0,0.0399196583713611,-0.0523185533150788,0,0,0,0,0.107742728373952,0.1578844657157,0.00731791557447929,0,0,0,0,0,0,0,0.00979475182661927,-0.0348036413022262,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0163078287797285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333107932803606,0,0,0,0.0694708433490085,0,0,0,0,0,0,0,0,0,0,0,0,0.0314002205090086,0,0,0,0,0,0.132906243309754,0,0,0.0323985994262551,0.00483320679613977,0,0,0.0013070274825363,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0482028164426309,0,0,0,0,0,0,0,0,0,0.0373861694917819,0,0,0,0,0,0,0,-0.143613143781089,0,0.840389655935696,0.0184857090207215,0,0,0,0,-0.017706708563747,0,0,0,0.0732244841774564,0,0,0,0.118574419634124,0,0,0,-0.0895982098650487,0.010794582159483,-0.0114758979617279,0.11878752326132,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0869996265629637,0,0,-0.122742546302955,0,0,0.0866248813545957,0,0,0.129304545374988,0,0,0,0,0,0.0771787963221294,0,0,0,0,0.157142688891269,0,0.086982260215013,0,0,0.265212948715105,0,0,0,0,0,-0.059182630664253,0,0.167603262141006,0.0534755583112359,0,0,0,0,-0.00868229161202489,0.0288967103008938,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0758528930592104,0,0,0.00570235321320817,0.64384439644367,0,0,0,-0.0228490350515612,0,0,0,0,0,0,-0.20177458571948,0,0,0.0159603779570535,0,0,0,0,0.0777923046038733,0,0,0,0,0,0.0661745209172636,0,0,0,0.0406461794259371,0,0,0,0,0,0,0,0,0,0,-0.0187868434347727,-0.0256823287165885,0,0,0,-0.0245714394173541,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.41792996527672,0,0,0,0.105214558677139,-0.0211530774154167,0,0,0,0.129086971916099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223508347297632,0.049617237740772,0,0,0,0.132490156035265,0,0,-0.197271319286412,0,0,0,0,0,0,0,0,0,0,0,0.00613782186720917,0,0,0,0,0,0,0
X000983.SZ,0,0.0994671725527078,0,0,0.124909810471174,0,0,0,0,0,0.560001143622922,-0.0651587520843366,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0114595924703769,0,0,0,0,0,-0.0159315366949279,0.0467685463702605,0,-0.0954156860140168,0,-0.0677007662432143,0,0.423406317867184,0,0,0,0,0,0,0,0,0,0,0,0,0.0134703328645738,0.0295371700020706,0,0,0,-0.00706571971559478,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.187146626822757,0.0359964231834087,0,0,0,0.0817201106197467,0,0,8.67361737988404e-19,0,0,0.0389463498837431,0,0,0,0,0,0,0,0.00685834027891907,0,0,0,0,0,0,0,0.160885669659759,0,0.0289823826793022,0,0,0,0,0,0,0,0,0,0,0,0.0586937998308359,-0.0566270796741068,0,0,0,0.039391903254372,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.18694895440613,0,0,0.0675849035719238,0,0,0,0,0,0.161072795306173,0,0,0,0.0437926539279292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169059971607783,0,0.066709917845833,0,0,0,0.121288954457183,0,0,0.0283462548096846,-0.0961087810500659,0,0,0,0,0,0
X600141.SH,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0174888101703389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601242369754866,0,0,0,0.00503083890734525,-0.00609374938888449,0,0,0,0.0698655540544525,0,0,0,0,-0.12871130178175,0,0,0.0407600015545107,0,0,0,0,0,0,0,0,0.0204470678689874,-0.0546385641351964,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0139208478217414,0,0.0160714540526195,0,0,0,0,0,0,0,0,0,0,0.0377109854691796,0,0,0.0195335250099593,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.122519292767748,0,0,0,0,0,0.116234562380069,0,0,0,0.155648668461038,0,-0.00191239297061549,-0.0332193114059488,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.00625288677225369,0.128536397462642,0,0,0,0,0,0,0,0,0,0,0,0.189257570657247,0.0988725620950102,0,0.0906619682863046,0,0,0,0,0,0,0,0,0,-0.0492615735449976,0,0,0,0.178025539790536,0.0595245532867411,-8.67361737988404e-19,0.0171481337310201,0,0,0,-0.0716567766333715,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121555631537437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215887855368699,0,0,0.131199422671197,0,4.33680868994202e-19,0,0,0,0,0,0.20164533524303,0.0087466830697717,0.0992912825531969,0,0,0.0275774209264584,0.119164002619973,0.0586823220920767,0,0,0,0,0,0,0.0324967956212071,0,0
X002192.SZ,0,0,0,0,0,0.543004230063221,0,0,0,0,0,0,0,0.102571034672776,0,0,0,0.174424409384953,-0.1319807919133,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0652796558063675,0,0,0,0,0,0,0,0,0,0.0697848577236307,0,0.0611681719773909,0,0,-0.0117952104788684,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300680559216096,0,0,0,0,0.0814590951597243,0,0,0,0,0.128549265208638,0,0,0,0.116360374842494,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0393044805815828,0.0972941313851013,0,0,0,0,0,0,0,0,0.0154444690906913,0,0
X601699.SH,0,0,0,0,0,3.46944695195361e-18,6.93889390390723e-18,0,0,0,0.218755191349509,0,-0.0753552278449597,0,0,0,0,0.0127251241470088,0,0,0,0,0,0,0,0,0,0,0,0.499387013244556,0,0,0.216625399025931,0,0,0,0,0,0,0,-0.181323127158164,0,0,0,0.032589159891593,0,0,0,0.0935349803490177,0.0937056466131007,0,0.0685641486291095,0.0036422629394759,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424761260794011,-0.122205503120633,0,0,0,0,0,0,0,0.214525323314778,0,0,0,0.00951033040798995,0.0733802072019271,0,0,0,0,0,0,0,0,0,0,-0.0389941713038985,0,0,0,0,0,0,0,0,0,0.157217625202935,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.144636696597281,0,0,0.114490077140491,0,-0.0777699210317192,-0.0351344785794919,0,0,0,-0.10452191353916,0,0.0501258630757166,0,0,0,0,0,0,0,0,0,-0.068864621589449,0,-0.00279109079517586,0,0,0,0,0,0,0,0.153579426919106,0,0,0,0,0,0.131963479908093,0,0,0,0,0,0,0,-0.0365138821023462,0,0,0,0,0.0131503926752357,0,0
X600801.SH,0,0,0,0,0,0,0,0.253954594277286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138903178290706,0,0,0.0712032275047012,0,0.182234684643319,-0.0444764792099588,0.034203683483601,0,0,0,0,0,0,0,0,0,0.0575990373476348,0,0,0,0.0423149990342145,0,0,0,0,0,0,0.0597265786764826,-0.0486758071646886,-0.0215417592348238,0,0,0,-0.124610574570249,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161481704666382,0,0,0,0,0,0,0,0.025081191775882,0,0,0,0,0,0,0,0,0.161855555157112,0.0387541625241128,0.0974203834937425,0,0,0,0,0,0,0.188833273535857,0,0,0,0,0.0595306950655086,0,0,-0.00820018692119144,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0.0317693965293591,0,0,0,0,0,0,0.102165907163588,0,0.0369461831708075,0,0,0,0,0,0,0,0,0,0,0.0410344407138847,0,0,0,0,0,0,0,0,0,0.0943866610890122,0,0,0,0,0,0,0.215123757645819,0,0,0,0,0,0.189946450450981,0,0,-0.0264571864121339,0,0,0,0,-0.0519808553266235,0,0
X002497.SZ,0,0,0,0,0.0919546441204442,0.244361656680741,0,0,0,0,0,0,0,0,0.0375224427008832,0,0,0.0457309143350706,0,0,0,0,0,0,0,0,0,0,0,0.0635178932111487,0,0,0,0,0,0,0.0780512112763024,0,0.0965863074446441,0,0,0,0.100646294786448,0.0742802824695207,0,0,0,0,0,0,0,0.0469683737048578,-0.0403195737407382,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0247276740900409,0,0,0,0,0,0,0.0457750825733989,0,0,0,0,0,0,0,0,0,0,0.050560504184511,0,0,0.0515441511945806,0.136683330168517,0,0.204794818849665,0,0,0,0,0,0,0.11274967247303,0,0,0,0,0,0,0,0,0.0222263941675913,0,0,0.200835561734226,0.0849390218568644,0,0,0.00785660693525802,0,0,0,0,0,0,0
X002353.SZ,0.750519777249488,0.0070375641710474,0,0,0,-0.00165922923909027,3.46944695195361e-18,0,0,0.0414597013602229,0,0.00408385400315752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631615126991153,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00399668134499088,-0.0578663280230628,0,0,0,-0.0332880622224238,0,0
X600295.SH,0,0,0,0,0.297755777048239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170401353636163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697073904835696,0,0.0682293315730954,0.161171692318103,0,0,0,0,0,0,-0.0565418661811824,0,0,0.119539471202242,0,0,0,0,0,0,-0.016132013099763,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212261598995822,0.101515901012452,0,0,0,0,0,0,0.0379875483897168,0,0,0,0,0,0,0,0,0,0,0,0,0.102605126328481,0,0,0,0.0914023751524736,0.312221392005783,0,0.0508285451483032,0,0.172183313123742,0,0,0,0.00224316270545218,0,0,0,0,-0.0619087000867727,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0.320722586368184,0,-0.15459090115642,0.192274080767853,0,-0.0405102573003672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269373743869355,0,0,0.403770451697989,0,0,0,0,0,0,0,0,0.07296745140463,-0.103864490561051,0,0,0.00708041333359153,-0.135808152188394,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0733217567203027,0,0,0,0,0,0,0,-0.166607661415263,0,0,0.0540978099250299,0,0,0,0,-0.206880346093979,0,0,0,-0.0767056162550897,0,0,0,0,0.041095179421086,0,0,0,0,0.115503053865191,0,0,0,-0.0483742601002831,0,0,0,0,-0.129470834010136,0,-0.0930565658514627,0,0,0,-0.0530583971602833,-0.0531817138902281,-0.176100730531216,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.706114428425619,0,0,0,0,0,-0.500233320257875,-0.0335507680586186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923900216739033,0,0,0.257845951290753,0,0,0,0,0,-0.219345406574396,0,0,-1.119682565832,0,0,-0.340728804289732,0,1.01769956665605,0,0,-0.368027283396032,0,0,0,0,0,0,-1.45454510557554,0,0
TED,0,0,0,0,0,0,-0.0375353409986844,0,0,0,0,0,-0.0229200429596047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139245123879463,0,0,0.0665381546065964,0,0,0,0,0,0,-0.11695769709208,0,0,0.0955241030385449,0,0,0,-0.276054430332001,0,0,-0.299081961542946,0.177161368392096,0,6.93889390390723e-18,-0.575263072659928,0.138881652690315,0,0,0,0,0.215024655922259,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251129047963965,0,0,0,0,0,0,0,0.0360198323287785,0,0,0,0,0,0,0.0308982466339365,0,0,0,0,0.144453459000249,0.101006854001573,0,0,0,0,0,0,0,0,0,0,0.000956902909703115,0,0,0,0,0,0,0,0,0,-0.0930037962048537,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0607504772932198,-0.010430568724709,-0.0137134142942046,0,-0.0827568519626426,0,0.14454521699153,0.026812030167152,0,0,0,0,-0.0688856504502143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677715180939983,0,0,-0.107801871039007,0,0,0,0.139199122723291,-0.167037729643539,-1.73472347597681e-18,0,0,0,0.026820541795349,0,0,0,0,8.67361737988404e-19,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000923027502240894,0,0.000964510169921466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231405318949865,0,0,-0.00147263923692273,0,0,0,0,0,0,0,0,0.0024984711073227,0,0,0.0006345467353063,0,0.00980780922464892,-0.00620236118991315,0,0,0,0.0182643977285565,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776189010623678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654074182726497,0,0,0,0,0,0,0,-0.473342919091819,0.395304672004188,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464130551461571,0,0,0,0,0,-0.000348361822754489,0,-0.00453531747913483,0,0,0,0,0,0,0,0,0,0,0,-0.00591186705846016,0.00382933829722233,0,0,0,0,0,0,0,0,0,-0.00884231656124793,0,0,0,-0.00253819773334958,-0.0567572877962595,0.0351467376334343,0,0,0,0.014591622621388,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0117644754846615,0,0,0,-0.0102007394712175,0,0,0,-0.0261801971526466,0,0,0,0.000109587075501127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217461792906544,0,0,0,-0.0115964341336229,-0.0413915889669361,0.0197255389716919,0,0,0,0.00575595417709327,0,0
