,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600795.SH,X600188.SH,X601600.SH,X300072.SZ,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X600309.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X000408.SZ,X600583.SH,X000883.SZ,X600352.SH,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X000959.SZ,X600176.SH,X002470.SZ,X600021.SH,X000630.SZ,X000060.SZ,X000012.SZ,X002460.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.062573336275732,-0.0182600689506506,0,0,0,0,0,0,0,0,0,0,0,0.0229759154628239,0.0105000500420618,0,8.67361737988404e-19,0.0401012568619616,0,0,0,0,0,0,0,0,0,0,0,0,0.0331300873469625,0,0,0,0,0,0,0,0,0,0,0.0466660369974851,0,0.000488308746591181,0.0200195447575045,0,0,0,0,0,0
X600028.SH,0,0,0,0.00555983890529023,0,0,0,0.0176767058645561,0.0199970402039097,-0.0441688882701523,0,0.0282225172402688,0,0.025672581045527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259348578000772,0,0,0,0,0.0791072686893005,0,0,0.0303846945976958,0.0424801282934121,0.0463441998327788,0,0,0,-0.0248619773011526,0,0,0,0,0,0,0,0,0,0.00221323300933045,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0877099746339966,-0.0107939795439522,0,0.129483410980376,0,0,0,0,0,0,0,0,0,0.0596180453166918,0.0255944283890232,0,0.0411193768557674,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0288713702120383,0,0,0.0309714176768078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787146703811881,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.102127398868425,0,0,0,0.0785008506851042,0,0.0647727604433184,0,0,0,0,0,0,0,0,0,0,-0.0513096765177986,0,0,0.0392339033514221,0,0,0,0,0,0.0578674271948718,0,0,0.129327094292918,0,0.109372663765641,0,0,0,-0.0880267392105894,0,0,0,0,0,0.0285721198324581,0,0,-1.73472347597681e-18,0.00310155166928633,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0424696210265212,0,0,0.00297941745322005,-0.0332398684059594,0,0,0,0,0,0,0,0.0277783794991339,0.158171092070847,0,0,0,0.0160679110911244,0,0.000119651190211653,0,0,0.0462246399625614,0,0,0,0,0,0,0,0,0,0,0.0892520005310974,0,0,0,-0.00606770894047296,0,0,0,0,0,0,0.0978482610441952,0,0,-0.0253442542158474,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0534721568766814,-0.0149820479575899,0,0.146744594182327,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.194772068078079,-0.0421423259058873,0.129913843378615,0.136462951623695,0,0,0,-0.0974898369274246,0,0,0,0,0,0,0,0,0,0.0996800655657949,0,0,-0.0715545279325044,0,0,0,0,0,-0.112734221794657,0,0,0,0.0229233119057789,0.0165193672197253,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0400764141438739,0,0,0,0.00201900572254409,0,0,0,0,0,0,-0.0237726208387192,0,0.0521309468379309,0,0.0109010519289899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324805852249352,0,0,0,-0.000289801466105875,0,0,0,0,0,0,-0.00658294733626965,0,-0.0773220136334544,0.0467591868793368,-0.0208400111125375,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0919385019417615,0,0.0211297076546049,0,0,0,0,0,0,0.028575136101095,0,0.0466089588493958,0,0.129773035012043,0,0,4.33680868994202e-19,0.0519934322539508,0,0,0,0.0404841859677483,0.0741087575472097,0,0,0,0.0673567709858273,-0.0954297903745215,0,0,0.0339474536053632,0,0,0,0,0,0,3.46944695195361e-18,0.355819664666101,0,0.01770854799424,0,0,0,0,0,0,0
X600688.SH,0,0,0.0506264090947059,0,0,0,0,0.138553327433298,0,0,0,0,0,0,0,0,0,0,0,0,-0.065201428004492,0,0,0,0.10668148934439,0,0,0,0.0451401084221554,0,0,0,0,0,0,0,0,0.116401292978325,0,0,0,0,0.0179179657331461,0.148528444690418,0.0277334150008317,0,0,0.0411618417197847,0.0549093860090964,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0315545387393995,0,0,0,0,0,0,0,0,0,0,0,0.689039695241235,0,0.107115083576612,0,0.124771208252439,0,0,0,0,0,0,0,0,0,0,0,0,-0.201255830793341,0,0,0,0,-0.119757164481418,0.192832850079649,0,0,0,0.0345280283577105,-0.101338899061082,0,0,0.0875927300512847,0.0774412352630538,0,0,0,0.277975501822511,0,0
